sample_id,source_present_volume_fraction,source_active_z_layers,source_active_z_layer_fraction,stack_z_layer_count,stack_unique_conductivity_triplets,stack_conductivity_transition_fraction,top_h_W_m2K,condition_category,log_s_phys_K,P_operator_W,log_P_operator_W,q_weighted_local_kz_W_mK,q_weighted_inverse_kz_mK_W,q_low_k_overlap_fraction,source_concentration,source_z_centroid_normalized,source_layer_kz_heterogeneity_cv,harmonic_kx_W_mK,harmonic_ky_W_mK,harmonic_kz_W_mK,anisotropy_xy_over_z,log_Lx_m,log_Ly_m,log_Lz_m,log_top_area_m2,log_top_h_W_m2K,T_bottom_K,T_inf_K,T_inf_minus_T_bottom_K,bc_top_cv_fraction,bc_bottom_cv_fraction,bc_side_cv_fraction,train_nn_distance_24d,train_nn_sample_id,deltaT_quartile,true_scale_cv_rms_K,V38_point_sse_K2,V38_shape_sse_K2,V38_scale_sse_K2,V38_cross_sse_K2,V38_sample_relative_rmse,V42_point_sse_K2,V42_shape_sse_K2,V42_scale_sse_K2,V42_cross_sse_K2,V42_sample_relative_rmse,V44_point_sse_K2,V44_shape_sse_K2,V44_scale_sse_K2,V44_cross_sse_K2,V44_sample_relative_rmse,V45_point_sse_K2,V45_shape_sse_K2,V45_scale_sse_K2,V45_cross_sse_K2,V45_sample_relative_rmse,V46_point_sse_K2,V46_shape_sse_K2,V46_scale_sse_K2,V46_cross_sse_K2,V46_sample_relative_rmse
sample_0445,0.1688888888888889,2,0.5,4,4,1.0,1692.6476584218099,h3_ahigh_z2,-0.35318524789882816,2.1341609153295593,0.7580735555332233,110.77223224247838,0.009065530703125355,0.0,2.830031432117095,0.4966073891253574,0.0192622394244391,19.602989974015102,20.13864508456833,16.900702741472934,1.17563232741697,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.4340492437708425,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.331586660998317,sample_0921,Q4,0.891042105596325,14.174474364477366,5.111350947196071,8.384961403673866,0.6781620136074283,0.1410365700434809,36.53616771937905,4.361888099935003,30.48859915557381,1.6856804638702358,0.22704455000502813,16.549582425029882,5.6422667132479845,9.876903204266856,1.0304125075150425,0.15265650972949477,26.50326210273574,7.167268257238991,18.55734872884028,0.7786451166564694,0.19833921918283445,9.750346111105323,5.943773917255094,3.2449006590694047,0.5616715347808237,0.11467001794001824
sample_0446,0.24,2,0.5,4,4,1.0,248.21460773219798,h2_ahigh_z2,-2.4681116944245542,1.1844742925200085,0.16929904114775984,255.0313444017789,0.003921086650527909,0.0,2.317006620202796,0.5229023515642204,0.22621381752653824,4.784888765975417,6.787915859909621,3.3399843974051557,1.7063169708813921,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.514293725721144,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.2251528507623575,sample_0149,Q1,0.1310501961976198,0.71540864439077,0.5392510140485113,0.2552112060496812,-0.07905357570742264,0.2196306342477288,0.2913640986207109,0.2759373648321391,0.007338129018226791,0.008088604770345002,0.13810143788520438,0.3747940363041061,0.36974776493368894,0.05414142483212227,-0.049095153461705024,0.15432921892668588,0.30672858544466375,0.2840823959897911,0.015136783454527304,0.007509406000345309,0.14548261712256105,0.3165945341770598,0.26346647406630186,0.08465531944127555,-0.03152725933051755,0.15086462823546742
sample_0454,0.5807407407407408,2,0.5,4,4,1.0,1741.9864756972274,h3_ahigh_z2,-1.8344624333272759,0.6952840296758694,-0.36343484110993396,29.520391971014732,0.27203747857750366,0.44865154130788487,1.3936296016848702,0.5000000000000003,0.7510668204593755,7.744075294372235,11.848678535838717,4.76767313733522,2.0091541952484278,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.462781393718262,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.352041595982284,sample_0121,Q3,0.4176986779773392,1.7716123177011365,1.783539631001829,0.036674659066229645,-0.04860197236692251,0.11697793837763112,1.9786002887435372,1.3336828861609797,0.44215919731190395,0.20275820527065347,0.11398125662580026,2.7748432590719627,0.871856326984748,2.152022046243622,-0.24903511415640706,0.1437500643153264,1.6181360757930707,1.5865646974918413,0.009031619526124381,0.02253975877510521,0.10796390926128734,1.2694463091327468,1.2673299985596282,0.08215666235948682,-0.08004035178636854,0.09595354026977583
sample_0460,0.10666666666666667,2,0.5,4,2,0.3333333333333333,1922.058430357254,h3_ahigh_z2,-2.275338688178166,0.8768614728336936,-0.13140625480612017,85.93332060284298,0.011636929574986266,0.0,3.3841127937409374,0.534032026822816,7.839381051800107e-17,62.09343053568203,67.19743464255077,56.741322441789485,1.1384126697847543,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.561151989878368,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.6866904140778034,sample_0498,Q1,0.1356497507851659,0.1148196751229191,0.09404166831933093,0.01788841783831759,0.0028895889652705694,0.0800825572247538,0.10692432100098268,0.09866366662103497,0.0057419914855342214,0.0025186628944134514,0.07663070613014944,0.2478838101541464,0.10342138972005814,0.1297097684140141,0.01475265202007414,0.11575651135027872,0.1066728600296443,0.10167522190922791,0.0060841255888814776,-0.001086487468465104,0.0784527082298521,0.09296547457283807,0.06979364502794454,0.022867121646223475,0.0003047078986700828,0.07444047573891358
sample_0463,0.023703703703703703,1,0.25,4,4,1.0,413.8020518588383,h3_ahigh_z1,-2.098636285815427,1.1155882217579174,0.1093818189509575,404.8789218163343,0.0024698741922989788,0.0,7.282660748225302,0.6666666666666666,1.2313132263313576e-16,8.232570419525063,10.866243045607332,6.079314742355522,1.5557965565153717,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.025387723875365,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.1370421013669603,sample_1029,Q2,0.19819539260262883,2.7515289176243645,1.17496453140804,1.7198668489035436,-0.14330246268721863,0.2760780078175296,3.704004175509973,1.7638019538417078,2.0645502688325035,-0.12434804716423772,0.31601660196903403,1.652076657523354,1.2604475032974485,0.4484331493730659,-0.05680399514716029,0.21296421319061382,3.1057394150532898,0.6678572800078066,2.6042401030107802,-0.1663579679652975,0.29793948422476324,2.540735928441181,0.8334631732777803,1.9351918880338355,-0.22791913287043486,0.271892035316589
sample_0480,0.10666666666666667,1,0.25,4,3,0.6666666666666666,1889.8206575947768,h3_alow_z1,-1.1693547072534418,0.9572838328772664,-0.04365534542349127,12.558664296588969,0.07962630231875921,1.0000000000000002,3.4040151220385133,0.33333333333333337,0.0,4.3621724739934855,3.335349488611289,5.5563328947845,0.6864893950288302,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.544237213389838,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.9976405428881017,sample_0275,Q3,0.5908209952841686,12.167812710952019,3.165755552254972,9.212631693244521,-0.21057453454747566,0.21919407334878305,15.000124475560948,3.9362976467769526,10.288087575598666,0.7757392531853315,0.2348046119394487,13.453522023157397,3.8499516678980465,9.490371665327315,0.11319868993203652,0.22631329465696423,27.173860365702154,3.5651701562412623,22.45013455763221,1.1585556518286828,0.31502405548969675,34.90649943465787,2.838938916849747,31.106809131697737,0.9607513861103878,0.35860317465082087
sample_0497,0.10666666666666667,2,0.5,4,3,0.6666666666666666,793.7603647757343,h3_alow_z2,-1.075734034218349,0.726458991010221,-0.3195732449012511,10.506271110840927,0.16365846779742316,1.0,3.486390483491512,0.5139093785950782,0.12761247644849744,6.329553174252801,5.457864497614324,6.938372253844737,0.8471109669915581,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.676781608106824,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.4601394797920877,sample_0936,Q4,1.2061742300649378,11.687142334245452,8.764844608806017,2.8342642958521687,0.08803342958726937,0.09553339819444548,8.23685898070831,5.686612656384083,2.40291789611826,0.1473284282059677,0.08301060963317942,5.090329901596497,5.0411169076358675,0.06377824605548052,-0.014565252094851253,0.062371384496161184,7.376995130127085,6.957119945088383,0.3140907069495986,0.1057844780891038,0.07933059542172356,6.70641906771948,6.47358963526405,0.38902312554122076,-0.15619369308579167,0.07308258901773901
sample_0515,0.5807407407407408,2,0.5,4,4,1.0,2418.5118186119553,h3_ahigh_z2,-1.1271631003661056,0.8506767233628995,-0.16172310112037724,18.948211783871184,0.31392168954658384,0.16866826520625453,1.3122538936885078,0.5000000000000002,0.04239725467093571,3.2069130304927937,3.6403412054628457,2.738618854723899,1.2476220539072336,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.790907679004025,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.46645809226115,sample_0474,Q4,1.1829935023061868,28.057203485534153,27.59422088947389,1.4614258072757442,-0.998443211215484,0.1662960054656334,31.900762722887855,31.1160957925296,2.7230550890407064,-1.9383881586824447,0.1769399671524313,36.54199036848228,20.940101489724956,17.989874084805937,-2.3879852060486075,0.1868540774364507,50.644690351139054,37.41472641353509,19.900049060074366,-6.67008512247041,0.22446224570926884,44.74318968801053,27.765735341353057,21.705295797983148,-4.727841451325671,0.20914436999507952
sample_0516,0.023703703703703703,1,0.25,4,3,0.6666666666666666,237.07333149614234,h2_alow_z1,-1.6565335376039696,0.9487020551334249,-0.05266048632295079,30.000000000000007,0.03333333333333333,1.0,6.56372616406731,0.3333333333333333,1.1842378929335e-16,33.58394587838198,33.3724881911513,33.784991170323906,0.990914868451853,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.468369508871535,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.1994674280941875,sample_0219,Q3,0.3631327000516148,1.298682677443528,1.0958761852915262,0.23619364696707137,-0.03338715481506964,0.11378355172495917,1.4420798650796283,0.9501957471738964,0.500623213918179,-0.008739096012447593,0.11970815157215513,1.3338537811390414,0.39599120617439404,0.9406939125880003,-0.0028313376233535335,0.1138492265108572,1.8130526411633325,0.784832338618279,0.9311613418344498,0.0970589607106035,0.12643256809816558,1.506970328803688,0.5486078692261023,1.013913564997309,-0.05555110541972336,0.12299530619790046
sample_0518,0.013333333333333334,1,0.25,4,4,1.0,1501.8399497113942,h3_ahigh_z1,-2.16273943921471,0.2887618911100278,-1.242152836660632,15.478063630462373,0.09482817093331793,0.0,11.508565003331276,0.33333333333333337,0.0,1.1121612483454266,1.8808256003461075,0.6458948338360426,2.239217771134461,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.3144462685314435,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.354822347130029,sample_0482,Q2,0.30127662022507934,28.579641708446353,1.6218070662198945,25.355110858971674,1.6027237832547816,0.641046679313518,14.772334705660487,3.7288036221901675,9.816843017901839,1.2266880655684786,0.47097564981138523,19.738271693066793,1.9198247410567244,17.04687720446282,0.7715697475472477,0.5455013115651531,65.26106117566533,2.662753500948222,59.32708087682151,3.2712267978955962,0.9742734830069901,56.656998274806966,2.764870333026244,49.56814376358681,4.323984178193912,0.8817146952690113
sample_0531,0.10666666666666667,2,0.5,4,4,1.0,758.6352044015949,h3_ahigh_z2,-1.043671043814144,1.2773604000112475,0.24479576120392843,56.215047629682935,0.08734921936444502,0.3844421005281407,4.080547684023378,0.5590400516032642,0.24100299452476553,20.065814322908007,27.00031950321004,14.32420438150627,1.6249587368699843,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.631521035245774,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.5620663566363062,sample_0537,Q3,0.6941838932469186,11.563594060563297,8.613855554624896,3.069099904038618,-0.11936139810022106,0.17289466242094545,7.726437058928697,5.414780862477777,2.5366750099896924,-0.22501881353877162,0.142318421934123,11.36709192459082,8.688081787703014,2.859006714517074,-0.1799965776292678,0.17147517660095302,11.151789873444153,8.021559464473576,3.7202255677613953,-0.5899951587908195,0.17441165590170132,9.802405322570685,8.744204798040863,1.228327745960825,-0.17012722143100334,0.16039241475018268
sample_0534,0.05333333333333334,1,0.25,4,4,1.0,1172.0899917240415,h3_ahigh_z1,-2.6510207976297124,1.0619411173796929,0.060098476254076896,169.90894178101337,0.26751015236879433,0.2236713894002209,4.809304588370698,0.33333333333333337,0.0,5.06007258534249,9.26638928154029,2.73451000823133,2.5041141750071696,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.066543751936636,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.7450045863847126,sample_0251,Q3,0.5440257418572824,20.73188255847758,6.319099029632956,12.452501553785153,1.9602819750594775,0.31377483007439144,8.202557636978199,6.326506973960019,1.3180227017473316,0.5580279612708496,0.19976171723234137,36.279898280388934,9.46304861175017,23.54044061831422,3.276409050324536,0.42445879495301253,23.574968627460365,3.8251498120177785,18.27852962414296,1.4712891912996393,0.33676769816776997,19.496359433630786,3.8250567767102064,14.507506546523215,1.163796110397366,0.3089712354266985
sample_0545,0.08888888888888889,2,0.5,4,4,1.0,1056.0416501520554,h3_ahigh_z2,-2.2829283103236664,0.8786453257043809,-0.1293739602161495,236.68190170837207,0.03874199273188139,0.27665159485961144,3.7155989396183298,0.4634166791581687,0.20399528808314976,17.16257569911758,19.115418646720467,14.117569699783488,1.2829897870950497,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.962282904920285,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.7936668153781155,sample_0954,Q2,0.1781799768004829,0.9277876454591825,0.819698085737816,0.05270896661378715,0.055380593107579215,0.19021557190086688,1.1896218160766878,0.8004289610769386,0.27425250629774756,0.1149403487020015,0.2163603156717046,2.5373852845163984,1.0745336835463042,1.1908757316479859,0.2719758693221088,0.314555381045095,2.568193229918894,0.9175344045879175,1.3714745655489817,0.2791842597819949,0.3120573748529728,1.6237850819496458,0.7950736030700014,0.6638958748095986,0.16481560407004586,0.2519027256724084
sample_0561,0.5807407407407408,2,0.5,4,4,1.0,341.4775734978116,h3_alow_z2,-2.4791849184729857,0.9340629755701481,-0.06821141736233226,95.0496941090477,0.026002346968432306,0.5940832057002262,1.3126557967471402,0.4999999999999999,0.024488127012075152,11.961183828891537,6.582095687766448,20.75751721885606,0.4274583169427636,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.833282006277019,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.2758690868823415,sample_0481,Q1,0.15197174668891367,3.1443903202536214,1.8675783485706843,0.8841729710826913,0.3926390006002461,0.4081508846955083,1.3235236696573853,1.3349921918788912,0.0008431280727073092,-0.01231165029421305,0.24755375742972158,1.865167790130507,1.2940916891728886,0.3291161355015283,0.24195996545608986,0.29544795996085305,1.9761340147670559,1.7043861540203717,0.09907609951180253,0.17267176123488148,0.3010419916708417,1.9849704068562706,1.2481667751393952,0.44414630889848367,0.29265732281839163,0.31022967865942663
sample_0562,0.08888888888888889,2,0.5,4,4,1.0,645.4929592696275,h3_alow_z2,-1.392086010786929,1.4653668395159398,0.38210561352354117,52.675607812353746,0.031884149803001006,0.649043734099419,4.050754023576136,0.47676344843842666,0.12657836924432586,16.515079759334743,14.771031330305842,17.041515333142264,0.9165106960628994,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.470014302821522,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.0189689874039685,sample_0091,Q3,0.5364410717359955,6.7574151852391156,5.2250840522232735,1.7674794751542742,-0.2351483421384344,0.1648744975457483,7.545631419242948,7.530691697857121,0.2051764760874404,-0.190236754701614,0.17580010790756934,6.282425954200125,6.099069043911962,0.06593914668280808,0.11741776360535486,0.16091501763447033,8.953843803443576,7.371439274707871,1.1263309085888036,0.45607362014690117,0.1869658226824296,6.180548469015116,6.241949071829946,0.03591450841470565,-0.09731511122953676,0.1614234258397448
sample_0587,0.05925925925925926,2,0.5,4,4,1.0,381.21610963024426,h3_ahigh_z2,-0.9112762747824075,1.4479077994476999,0.3701196175216511,22.394963954513088,0.05858838095538775,0.7777951525745112,4.4034018110232225,0.5070372716146705,0.08902009985107769,23.860697918402067,26.166163402194126,21.42514173834147,1.1662398905817914,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.943366431197295,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.0842760041308777,sample_0091,Q4,0.9443167116507968,20.88029040998041,20.854890941774592,0.0013954343012200548,0.02400403390459893,0.16315300335050878,16.240660153809323,15.745417155325285,0.32899709751034706,0.16624590097369218,0.14629891896195793,27.434322014977482,23.797719939203656,2.785060682015203,0.8515413937586245,0.19324291436208446,12.340679237157365,11.653779231686718,0.7750141229454411,-0.08811411747479381,0.12680478769773776,20.430962422659,20.16730413615024,0.5253782597593406,-0.2617199732505773,0.1599145963474056
sample_0588,0.5807407407407408,2,0.5,4,4,1.0,1436.7722073913155,h3_ahigh_z2,-1.944863120162041,0.44824155951974093,-0.802422996524171,38.22464539435556,0.217700038413196,0.6808931486212558,1.3126697214865153,0.5000000000000009,0.07098806406446279,8.51296742723577,12.432561220461876,5.6856081069452005,1.8094386695116442,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.2701543539528,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.1061754170763742,sample_0747,Q2,0.31733188376254684,4.214321107288205,1.2739900929024988,2.593464943938571,0.3468660704471346,0.2218005508492541,2.1695977915504043,1.5117607098131027,0.5621295027045575,0.09570757903274424,0.16318715377328788,1.6888677449021616,1.3894260158727145,0.2535148396494825,0.04592688937996445,0.1430676990816763,1.677061851646088,1.1433731595608618,0.44788202442868874,0.08580666765653729,0.14329408275057742,2.384790572521503,1.3518370875056354,0.8326378412388169,0.20031564377705047,0.16605606791953179
sample_0594,0.07407407407407407,2,0.5,4,4,1.0,686.4487512838565,h3_alow_z2,-1.9130703375784515,0.5641477006710458,-0.5724391811464011,22.795935276382128,0.05648962896152363,0.9275205756708857,4.843245570770454,0.4053997081099947,0.009036407115313635,19.078332249100615,16.599902581137822,20.994026660249492,0.847670811785658,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.531531570249318,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.2151410019453417,sample_0633,Q3,0.35887469769471425,2.918106058388411,0.8096327095638325,1.9426990013097385,0.16577434751483994,0.1575890462237613,1.4743421903271405,0.9336890667399086,0.46333166952851335,0.07732145405871896,0.1089601422505737,1.5706505378913767,0.9262090197730004,0.5109744355075809,0.13346708261079554,0.11091441834667647,2.6725769155627903,0.825233772723104,1.7422283396500846,0.10511480318960202,0.15281844503836522,1.9088346722956064,0.7811455053755407,1.0306280607096765,0.09706110621038903,0.1267745103340755
sample_0599,0.08888888888888889,2,0.5,4,3,0.6666666666666666,236.2794685651738,h2_ahigh_z2,-2.279760288790245,1.7454641586483577,0.5570205137791537,123.51567861235455,0.047710110259179726,0.4071216994356599,3.987860604868123,0.5082010159755684,2.06203911464984e-16,20.05846069642179,24.020475573916254,15.803479766857336,1.3889508470920087,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.465015293262533,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.4383700755942415,sample_0443,Q3,0.5728209870138453,13.717067697422904,5.887029041418521,7.927815859165129,-0.09777720316074627,0.207913215493361,8.895227406801313,5.624244960739782,3.732006029232288,-0.46102358317075726,0.17286576510599894,7.2925796693825795,5.941601403955243,1.2634232753024386,0.08755499012489862,0.15258535799065837,7.37238407039689,7.16126880872442,0.3452228141881824,-0.1341075525157109,0.15965009155438795,8.05756541282624,7.939956692867806,0.04602622397099105,0.07158249598744261,0.17093288963151293
sample_0606,0.07407407407407407,2,0.5,4,4,1.0,868.4653437185511,h3_ahigh_z2,-3.731844565251625,0.13021400370202424,-2.0385759996762403,27.626359000291718,0.7176326080236909,0.7572461690299317,4.5676014887265985,0.41425127699002284,0.325350512842911,5.333018052539158,9.254906995280084,2.9807193838087374,2.3569559420909507,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,6.766727681279407,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,2.9719666684066075,sample_0205,Q2,0.35486834510187976,22.86662679654105,4.239838667041518,22.37690367471412,-3.7501155452145896,0.5098077068589388,12.968995865417224,3.2203390161574226,11.464527313868198,-1.715870464608396,0.3816887968527377,12.394877623218655,2.5485993815506767,11.511309441226818,-1.665031199558839,0.3749922309243895,11.055395619209555,3.6077542800414824,9.527771295469194,-2.080129956301123,0.3556195926121074,11.741786106483978,4.154416841980264,9.91598089190936,-2.3286116274056434,0.36762652571915133
sample_0617,0.04296296296296296,1,0.25,4,4,1.0,306.1304302397547,h2_alow_z1,-0.4722213263245718,1.1552041462243796,0.14427707833313771,28.40133728479665,0.04616112941054807,0.10306794722917167,6.851624697361979,0.6666666666666666,0.0,11.955555817233966,10.014650894304227,11.742714469200934,0.9318248586541255,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.724011253750381,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.6994917989016715,sample_0413,Q4,1.6954972295571176,198.7517451718269,130.50604317986088,96.45786690280514,-28.212164910839086,0.28305431350126065,197.71834046314933,145.87256018706663,76.72652830981649,-24.880748033733784,0.2794625532963983,204.7817773994949,105.03664349678004,127.78260271786145,-28.037468815146582,0.2893788188021496,262.1029995513883,108.79419025885619,192.4112937490119,-39.10248445647983,0.3306222371474806,309.28810276313123,93.08522505629075,253.80919994752853,-37.60632224068804,0.3566102885775959
sample_0664,0.05333333333333334,1,0.25,4,4,1.0,1706.713675817551,h3_ahigh_z1,-2.5847881685072496,0.9802573046665048,-0.01994018599710906,86.52389027920223,0.05340892732282206,0.0931609221473907,4.4193677679595424,0.33333333333333326,0.0,4.32870344527661,5.141664871821404,3.5812301544623297,1.3173420880996793,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.442324973410449,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.7673228273260135,sample_0895,Q2,0.21182580625281516,1.332580036361606,1.1177772413034393,0.14123058694029134,0.07357220811787533,0.20554315616265326,1.2223836981989002,1.1515532847337366,0.03936564647025035,0.03146476699491373,0.19290415687488555,3.7420646313476453,0.9866135936090983,2.4916052176920687,0.26384582004647805,0.33956402751649717,4.356495608877404,0.815562744743982,3.2471229935151262,0.2938098706182953,0.36725545016061995,5.421589850082996,1.0033250106757814,3.947826772496003,0.47043806691121254,0.4022061290178297
sample_0674,0.2785185185185185,2,0.5,4,4,1.0,316.12664435458623,h2_alow_z2,-0.9582626411309805,3.1043330461635756,1.1327988923653107,18.13847977607572,0.12705052854468768,0.9348536327999354,2.427666767620223,0.42573878509079083,0.0030287340158364974,13.398722623300534,12.126658125526482,14.070035997405395,0.9059558981795637,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.756142906572761,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,0.7640621098982728,sample_0814,Q4,1.9653323024035245,47.01739182494148,42.498714563347974,5.6905072683650095,-1.1718300067715122,0.1269257299111026,44.46131821966088,42.05141344318249,3.2378655216958285,-0.8279607452174389,0.12307247246254338,38.70867989277422,35.74484134130755,4.735355582328223,-1.7715170308615538,0.11264650709748553,49.14320779630915,48.667443123704246,1.9270084210469711,-1.4512437484420726,0.13207788957139016,46.36493425697056,46.32589520358411,1.1361532188852062,-1.0971141654987662,0.12417066962352634
sample_0680,0.07555555555555556,1,0.25,4,4,1.0,398.908155302323,h3_ahigh_z1,-2.261921765001945,2.012422656722169,0.6993392981296741,296.3372486047759,0.005095761791971884,0.0,4.293854726394607,0.6666666666666671,0.0,28.258260611176492,35.36015079456746,21.776909925826505,1.4515550547699805,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.988731203180498,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.6301672301472423,sample_0796,Q1,0.13988127549974655,0.9856275890171042,0.964500994284494,0.06294906084961877,-0.0418224661170086,0.22808650723632887,1.0720692055195649,1.0611188662691615,0.09478318123306873,-0.08383284198266515,0.24399713963170047,0.7970753396399037,0.7631424954145557,0.06620930255252602,-0.03227645832717814,0.20966002222280258,0.8132977961480686,0.6740169009871785,0.1824655875407845,-0.043184692379894335,0.21201293826855075,1.1110430146662051,0.842860242847006,0.39461232406919844,-0.12642955224999924,0.25349242011658346
sample_0684,0.06222222222222222,1,0.25,4,4,1.0,2179.5887905855298,h3_ahigh_z1,-1.5654680079368741,0.7708304410513259,-0.26028685042033706,95.99068428500638,0.01366756440172139,0.0,4.5402590858147835,0.6666666666666671,1.590168901864023e-16,6.7458292839331815,10.26213751844395,4.194700758735711,1.9835155231446353,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.686891509818828,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.0340792204260623,sample_0737,Q3,0.4675902590684859,21.330010391675046,4.9685474484500585,16.116621105999975,0.24484183722501185,0.32254385770642047,6.95641939074698,5.117536325313463,1.7702493376272104,0.06863372780630628,0.18046705358734544,11.045125462217982,4.781854332226538,6.420328748153815,-0.15705761816237224,0.2323367025757418,12.444649848031432,4.8793969132374135,7.495639026042573,0.06961390875144535,0.24438545642281556,10.042840807094388,3.4996638211186104,6.439593565859563,0.10358342011621435,0.22069107482982436
sample_0699,0.11555555555555555,2,0.5,4,4,1.0,256.3202798078658,h2_alow_z2,-0.5522412980600266,1.1381847655277375,0.12943468239140424,8.41391979593244,0.13319571572543723,0.40744760491982457,4.243248961150184,0.34261623003082686,0.00702669087737115,6.397235604964302,4.179950213282435,8.523729664570844,0.6066693581588165,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,5.546427755514331,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.4948266966676813,sample_0207,Q4,1.0241175065901906,29.173405567021966,18.833582715533858,9.47050838303355,0.8693144684545513,0.18429772380864592,19.982438265367534,18.693971258225787,2.961850380348799,-1.6733833732070527,0.1498733166394621,20.137536759718415,16.103781459417988,3.24705629009863,0.786699010201797,0.1483653238148337,17.29551773402262,16.71142511906208,0.29139399928215903,0.29269861567838096,0.13614353027598117,18.664822699013264,17.116772938083805,0.9283871327477019,0.6196626281817621,0.1451100021025992
sample_0701,0.07407407407407407,2,0.5,4,4,1.0,2676.917415419222,h3_ahigh_z2,-3.0570461054080655,1.076254521298532,0.07348697772522514,56.303742697673165,0.12876591762400333,0.7197134541857463,4.158736068123027,0.5067491440199559,0.7975297115138079,25.193148345552284,31.443024288637684,19.784717788287313,1.4225695805564917,-4.605170185988091,-4.605170185988091,-6.214608098422191,-9.210340371976182,7.8924211933691915,300.0,300.0,0.0,0.16666666666666666,0.16666666666666666,0.08592592592592599,1.714783793024445,sample_0032,Q3,0.6309969147914593,18.306307441640637,10.675832307564452,8.258275469370199,-0.6278003352940161,0.23259238063960874,11.794253140166465,6.334461240109114,5.260414040308211,0.19937785974913874,0.18081299164008138,40.688317184588016,5.313792106325256,34.063959746389905,1.310565331872854,0.3508769982725965,36.15957674957413,7.869685145260154,31.244294946278863,-2.954403341964886,0.3425676920650455,35.0048258569637,7.572979307926638,29.281881094314443,-1.850034545277389,0.3336889615167272
