pair,sample_id,deltaT_quartile,generator_condition_category,is_nominal_to_hard,true_scale_cv_rms_K,point_true_squared_sum_K2,cv_volume_m3,left_sample_point_relative_rmse_pct,right_sample_point_relative_rmse_pct,delta_sample_point_relative_rmse_pct,left_sample_first_cv_relative_rmse_pct,right_sample_first_cv_relative_rmse_pct,delta_sample_first_cv_relative_rmse_pct,left_raw_cv_rmse_K,right_raw_cv_rmse_K,delta_raw_cv_rmse_K,left_shape_cv_rmse,right_shape_cv_rmse,delta_shape_cv_rmse,left_absolute_scale_log_error,right_absolute_scale_log_error,delta_absolute_scale_log_error,left_signed_scale_log_error,right_signed_scale_log_error,delta_signed_scale_log_error,left_point_sse_K2,right_point_sse_K2,delta_point_sse_K2,left_raw_cv_sse_K2_m3,right_raw_cv_sse_K2_m3,delta_raw_cv_sse_K2_m3
Dual_minus_V32,sample_0617,Q4,nominal_to_hard,True,1.6954972295571176,2468.399626180542,2.0000000000000004e-07,26.42518568582241,25.963579048865697,-0.4616066369567129,26.05419665645697,25.789152003392136,-0.2650446530648338,0.44174818249359105,0.4372543577437875,-0.004493824749803532,0.19796056179231653,0.19543767946578225,-0.002522882326534276,0.2108641706294184,0.20879749901513267,-0.0020666716142857255,-0.2108641706294184,-0.20879749901513267,0.0020666716142857255,172.3659857433377,166.39665455622242,-5.969331187115273,3.9028291347278215e-08,3.8238274673186426e-08,-7.900166740917895e-10
Dual_minus_V32,sample_0664,Q2,nominal_to_hard,True,0.21182580625281516,32.002918567035266,2.0000000000000004e-07,38.677245779390546,28.26043911835958,-10.416806661030964,37.62883948183994,27.365583556138706,-10.263255925701234,0.07970759261598509,0.05796736800357862,-0.021740224612406468,0.21884912161791975,0.1749478496227851,-0.04390127199513466,0.24927058643832886,0.17871699363560273,-0.07055359280272613,0.24927058643832886,0.17871699363560273,-0.07055359280272613,4.787410488460225,2.555920833382347,-2.2314896550778776,1.2706600641271685e-09,6.720431506524622e-10,-5.986169134747063e-10
Dual_minus_V32,sample_0674,Q4,nominal_to_hard,True,1.9653323024035245,2872.9429768082728,2.0000000000000004e-07,13.000519454357335,14.292244748058383,1.2917252937010488,12.853377823092002,13.467666651242622,0.6142888281506202,0.25261158630719804,0.2646844030768983,0.012072816769700234,0.12872385003720016,0.12842737258555031,-0.00029647745164984585,0.0038490719312435583,0.05089950324724769,0.047050431316004136,-0.0038490719312435583,-0.05089950324724769,-0.047050431316004136,48.5566165287252,58.685106277488,10.128489748762803,1.2762522707327796e-08,1.4011566646434794e-08,1.2490439391069976e-09
Dual_minus_V32,sample_0680,Q1,nominal_to_hard,True,0.13988127549974655,17.095024367698162,2.0000000000000004e-07,17.115258259213824,22.364206660767945,5.24894840155412,16.561089855409573,21.84136999711465,5.280280141705077,0.023165863726406045,0.03055198693858293,0.007386123212176885,0.16565501792738233,0.21411385192779522,0.0484588340004129,0.027266609871392768,0.07446632442056954,0.04719971454917677,-0.027266609871392768,-0.07446632442056954,-0.04719971454917677,0.500768079403469,0.8550208745565692,0.35425279515310015,1.0733144843808309e-10,1.8668478117906843e-10,7.935333274098534e-11
Dual_minus_V32,sample_0684,Q3,nominal_to_hard,True,0.4675902590684859,193.21391158654117,2.0000000000000004e-07,34.04405985379501,27.51218111838383,-6.531878735411183,33.14347892600609,26.652579603893393,-6.490899322112696,0.15497567897442088,0.12462486601827955,-0.030350812956141338,0.18120679345257446,0.16700415793982987,-0.014202635512744588,0.3487288165973809,0.2511932899127399,-0.097535526684641,-0.3487288165973809,-0.2511932899127399,0.097535526684641,22.393453928985544,14.624749519050749,-7.768704409934795,4.803492214716553e-09,3.1062714460148265e-09,-1.6972207687017264e-09
Dual_minus_V32,sample_0699,Q4,nominal_to_hard,True,1.0241175065901906,815.1160480403543,2.0000000000000004e-07,16.97652608827892,17.95543465664496,0.978908568366041,15.923921672614213,17.060958486269502,1.137036813655289,0.16307966958495165,0.17472426264997074,0.011644593065019082,0.15076448601225628,0.16752128672953528,0.016756800717279002,0.04031250698790442,0.020976533713227576,-0.019335973274676847,0.04031250698790442,0.020976533713227576,-0.019335973274676847,23.491843231936024,26.279148508648007,2.787305276711983,5.318995726387403e-09,6.105713591715192e-09,7.867178653277892e-10
Dual_minus_V32,sample_0701,Q3,low_to_nominal,False,0.6309969147914593,309.2087080620984,2.0000000000000004e-07,21.85075096317292,19.73399072475641,-2.1167602384165107,21.643468954233143,19.534974076647813,-2.108494877585329,0.13656962135505843,0.12326508372895904,-0.013304537626099386,0.15529588887615686,0.13748843172501787,-0.01780745715113899,0.17828395575716258,0.16081197058296162,-0.017471985174200955,-0.17828395575716258,-0.16081197058296162,0.017471985174200955,14.763334192935838,12.041526774875802,-2.7218074180600365,3.7302522954128066e-09,3.0388561733414574e-09,-6.913961220713492e-10
Dual_minus_V32,sample_0722,Q1,nominal_to_hard,True,0.03031260371682112,0.749841395382017,2.0000000000000004e-07,31.932371943757538,17.496780765997613,-14.435591177759925,31.77020321014331,16.82478157011607,-14.945421640027241,0.009630375799119524,0.0051000293635700385,-0.0045303464355494856,0.1635497688809021,0.16337746139431505,-0.00017230748658705886,0.33697539566002366,0.057303838279480615,-0.27967155738054306,-0.33697539566002366,-0.057303838279480615,0.27967155738054306,0.07645955580834635,0.022955444808462528,-0.05350411099988382,1.8548827606453406e-11,5.202059901855325e-12,-1.3346767704598082e-11
Dual_minus_V32,sample_0730,Q2,nominal_to_hard,True,0.1680360198605653,24.382101913731937,2.0000000000000004e-07,58.57561582000981,44.12390348970578,-14.451712330304026,55.07934296549914,40.79504799497791,-14.28429497052123,0.092553135684575,0.06855037495096822,-0.024002760733606784,0.1238584967387829,0.14604331013378058,0.022184813394997685,0.42466030795376175,0.3151013795361645,-0.10955892841759723,0.42466030795376175,0.3151013795361645,-0.10955892841759723,8.365749738276989,4.74699740420221,-3.618752334074779,1.7132165850094704e-09,9.398307811836665e-10,-7.733858038258039e-10
Dual_minus_V32,sample_0734,Q2,low,False,0.2662510666922884,56.614049352583066,2.0000000000000004e-07,19.722389484368804,21.315998390790327,1.5936089064215224,19.379334506580083,21.696309146748384,2.3169746401683007,0.051597684841636196,0.057766654536074095,0.006168969694437899,0.0737192890552347,0.09762094787091888,0.02390165881568418,0.16256736053957566,0.17315816863349234,0.010590808093916687,0.16256736053957566,0.17315816863349234,0.010590808093916687,2.202131663254229,2.5723826796068474,0.3702510163526185,5.324642162033628e-10,6.673972752580261e-10,1.349330590546633e-10
Dual_minus_V32,sample_0735,Q3,nominal_to_hard,True,0.45204530633689216,168.99017975869393,2.0000000000000004e-07,19.319349806321455,20.390170607540973,1.0708208012195186,20.526698590127783,19.783973874929842,-0.7427247151979408,0.09278997752259367,0.08943252530853732,-0.003357452214056353,0.20235788410350306,0.19838872028778548,-0.003969163815717575,0.01939898036873281,0.03325442188152146,0.013855441512788648,0.01939898036873281,-0.03325442188152146,-0.05265340225025427,6.307343452256922,7.025919784711322,0.7185763324543997,1.7219959857286885e-09,1.5996353166124337e-09,-1.2236066911625478e-10
Dual_minus_V32,sample_0739,Q2,nominal_to_hard,True,0.33980068084372145,99.51814621593101,2.0000000000000004e-07,13.02356361535783,14.712712008382365,1.689148393024535,13.003885889191382,14.384429500851706,1.3805436116603236,0.04418729278761294,0.04887838937937922,0.004691096591766274,0.08567916940272136,0.12251111098230144,0.036831941579580085,0.09004231684811118,0.0660204611524015,-0.02402185569570968,0.09004231684811118,0.0660204611524015,-0.02402185569570968,1.687959215762528,2.1542085517412497,0.46624933597872165,3.905033687796463e-10,4.778193896644423e-10,8.731602088479598e-11
