sample_id,group_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,bbox_fraction_xy,block_id,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
rb_g003_v6,rb_g003,train,q,5,silicon_die_lower,,,,216,"[0.7052354374, 0.8450538378, 0.157613293, 0.2596158861]",q05,5.381305748709493,0.2152522299483797,1.8539428710937496e-10,377.32199867852756,29026276012.133778
rb_g003_v7,rb_g003,train,k,0,silicon_die_upper,400.0,400.0,400.0,440,"[0.334425577, 0.5101813313, 0.4793302848, 0.6393822758]",k00,,,,,
rb_g003_v7,rb_g003,train,k,1,silicon_die_lower,20.0,20.0,20.0,288,"[0.3108567435, 0.4456616971, 0.1658043267, 0.2879967183]",k01,,,,,
rb_g003_v7,rb_g003,train,k,2,silicon_die_upper,120.0,120.0,120.0,224,"[0.3575679508, 0.4603649226, 0.7694347959, 0.9053899721]",k02,,,,,
rb_g003_v7,rb_g003,train,k,3,silicon_die_lower,140.0,140.0,140.0,560,"[0.4408775337, 0.6615403099, 0.7537507471, 0.9078460079]",k03,,,,,
rb_g003_v7,rb_g003,train,q,0,silicon_die_upper,,,,140,"[0.5910937582, 0.6698832401, 0.3523363816, 0.4577135189]",q00,3.6407742906082174,0.1456309716243287,1.1749267578124996e-10,438.50960936596124,30987244663.545483
rb_g003_v7,rb_g003,train,q,1,silicon_die_lower,,,,140,"[0.2019002352, 0.3069699076, 0.4321712354, 0.512549842]",q01,3.7840565495208103,0.1513622619808324,1.201629638671874e-10,448.0637058804946,31491038733.89156
rb_g003_v7,rb_g003,train,q,2,silicon_die_upper,,,,120,"[0.3767631531, 0.4548149965, 0.7660896751, 0.8676494779]",q02,3.1068356142696283,0.12427342457078513,1.007080078125001e-10,391.93429023555245,30849936184.359722
rb_g003_v7,rb_g003,train,q,3,silicon_die_lower,,,,192,"[0.4432803057, 0.5727559233, 0.1157670088, 0.2129520434]",q03,4.89261830373089,0.1957047321492356,1.6479492187499987e-10,388.8247942088724,29689132699.380356
rb_g003_v7,rb_g003,train,q,4,silicon_die_upper,,,,168,"[0.8058928421, 0.9179539282, 0.2784918713, 0.3672469284]",q04,4.099424542350503,0.1639769816940201,1.4099121093749994e-10,412.1686556419604,29075745325.485138
rb_g003_v7,rb_g003,train,q,5,silicon_die_lower,,,,216,"[0.7052354374, 0.8450538378, 0.157613293, 0.2596158861]",q05,5.4762906995199545,0.2190516279807982,1.8539428710937496e-10,383.9820758341101,29538616237.34484
rb_g004_v0,rb_g004,train,k,0,silicon_die_lower,135.0,135.0,135.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v0,rb_g004,train,k,1,silicon_die_upper,150.0,150.0,150.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v0,rb_g004,train,k,2,silicon_die_lower,400.0,400.0,400.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v0,rb_g004,train,k,3,silicon_die_upper,20.0,20.0,20.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v0,rb_g004,train,k,4,silicon_die_lower,120.0,120.0,120.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v0,rb_g004,train,k,5,silicon_die_upper,140.0,140.0,140.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v0,rb_g004,train,k,6,silicon_die_lower,385.0,385.0,385.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v0,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,0.3008797211398609,0.16715540063325604,1.2359619140625e-10,32.63044201792016,2434376963.533571
rb_g004_v0,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,0.37470498644289313,0.20816943691271841,1.6113281250000006e-10,30.405707157953486,2325441855.2577114
rb_g004_v0,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,0.21380087829874797,0.11877826572152665,1.02996826171875e-10,28.857906185425673,2075800645.9535923
rb_g004_v0,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,0.19356941758968738,0.1075385653276041,1.0070800781249989e-10,28.177823295657085,1922085659.266328
rb_g004_v0,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,0.20408462341049036,0.1133803463391613,1.0299682617187497e-10,27.735896503330633,1981465167.3822074
rb_g004_v0,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,0.22271124238124293,0.1237284679895794,1.0070800781250007e-10,29.522840522192134,2211455148.5904737
rb_g004_v0,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,0.29024913073707737,0.1612495170761541,1.2016296386718747e-10,30.01191955911476,2415462480.252077
rb_g004_v1,rb_g004,train,k,0,silicon_die_lower,140.0,140.0,140.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v1,rb_g004,train,k,1,silicon_die_upper,385.0,385.0,385.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v1,rb_g004,train,k,2,silicon_die_lower,600.0,600.0,600.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v1,rb_g004,train,k,3,silicon_die_upper,50.0,50.0,50.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v1,rb_g004,train,k,4,silicon_die_lower,135.0,135.0,135.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v1,rb_g004,train,k,5,silicon_die_upper,150.0,150.0,150.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v1,rb_g004,train,k,6,silicon_die_lower,400.0,400.0,400.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v1,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,0.4091819353256726,0.16367277413026904,1.2359619140625e-10,44.37583019833455,3310635470.8028736
rb_g004_v1,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,0.4784611312613436,0.19138445250453745,1.6113281250000006e-10,38.82507457853843,2969358778.2522163
rb_g004_v1,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,0.27942734994593865,0.11177093997837545,1.02996826171875e-10,37.71587990912958,2712970489.7862277
rb_g004_v1,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,0.27629882502353553,0.11051953000941422,1.0070800781249989e-10,40.220710302564044,2743563605.567037
rb_g004_v1,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,0.3130538041980371,0.12522152167921483,1.0299682617187497e-10,42.545233286617,3039450979.5440836
rb_g004_v1,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,0.3381073386933517,0.13524293547734068,1.0070800781250007e-10,44.81987048745103,3357303416.455679
rb_g004_v1,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,0.4054696155521208,0.1621878462208483,1.2016296386718747e-10,41.92578098240257,3374331012.6760373
rb_g004_v2,rb_g004,train,k,0,silicon_die_lower,150.0,150.0,150.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v2,rb_g004,train,k,1,silicon_die_upper,400.0,400.0,400.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v2,rb_g004,train,k,2,silicon_die_lower,20.0,20.0,20.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v2,rb_g004,train,k,3,silicon_die_upper,120.0,120.0,120.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v2,rb_g004,train,k,4,silicon_die_lower,140.0,140.0,140.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v2,rb_g004,train,k,5,silicon_die_upper,385.0,385.0,385.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v2,rb_g004,train,k,6,silicon_die_lower,600.0,600.0,600.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v2,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,1.0674161305611969,0.15248801865159956,1.2359619140625e-10,115.7614079982457,8636318954.624517
rb_g004_v2,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,1.2578272989731203,0.17968961413901718,1.6113281250000006e-10,102.06730599162988,7806152449.384695
rb_g004_v2,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,0.7973457623606941,0.11390653748009916,1.02996826171875e-10,107.62223892925125,7741459538.084511
rb_g004_v2,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,0.854816699650549,0.12211667137864986,1.0070800781249989e-10,124.43532771270371,8488070792.16643
rb_g004_v2,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,0.9737696353167704,0.13910994790239578,1.0299682617187497e-10,132.339092342631,9454365454.832575
rb_g004_v2,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,0.9756809376958,0.1393829910994,1.0070800781250007e-10,129.3373087777358,9688216050.429077
rb_g004_v2,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,1.0731435354418681,0.1533062193488383,1.2016296386718747e-10,110.96363106851203,8930734569.995974
rb_g004_v3,rb_g004,train,k,0,silicon_die_lower,385.0,385.0,385.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v3,rb_g004,train,k,1,silicon_die_upper,600.0,600.0,600.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v3,rb_g004,train,k,2,silicon_die_lower,50.0,50.0,50.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v3,rb_g004,train,k,3,silicon_die_upper,135.0,135.0,135.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v3,rb_g004,train,k,4,silicon_die_lower,150.0,150.0,150.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v3,rb_g004,train,k,5,silicon_die_upper,400.0,400.0,400.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v3,rb_g004,train,k,6,silicon_die_lower,20.0,20.0,20.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v3,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,0.9903787464702172,0.14148267806717388,1.2359619140625e-10,107.40669440947427,8013019941.811377
rb_g004_v3,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,1.2559897224260894,0.17942710320372707,1.6113281250000006e-10,101.91819451355815,7794748337.965546
rb_g004_v3,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,0.868891003074895,0.12412728615355642,1.02996826171875e-10,117.27910217964042,8436094930.002418
rb_g004_v3,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,0.951276699702417,0.13589667138605957,1.0070800781249989e-10,138.4769716376861,9445889362.378435
rb_g004_v3,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,1.015749300546791,0.14510704293525586,1.0299682617187497e-10,138.0442926198826,9861947579.353262
rb_g004_v3,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,0.929295937562344,0.13275656250890627,1.0070800781250007e-10,123.18846354244374,9227627055.164505
rb_g004_v3,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,0.9884185902172474,0.14120265574532107,1.2016296386718747e-10,102.2030251908149,8225650886.155878
rb_g004_v4,rb_g004,train,k,0,silicon_die_lower,400.0,400.0,400.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v4,rb_g004,train,k,1,silicon_die_upper,20.0,20.0,20.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v4,rb_g004,train,k,2,silicon_die_lower,120.0,120.0,120.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v4,rb_g004,train,k,3,silicon_die_upper,140.0,140.0,140.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v4,rb_g004,train,k,4,silicon_die_lower,385.0,385.0,385.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v4,rb_g004,train,k,5,silicon_die_upper,600.0,600.0,600.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v4,rb_g004,train,k,6,silicon_die_lower,50.0,50.0,50.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v4,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,2.266025208061426,0.13733486109463186,1.2359619140625e-10,245.75070690265267,18334102226.606617
rb_g004_v4,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,3.148808083842711,0.1908368535662249,1.6113281250000006e-10,255.51230957133154,19541693805.181423
rb_g004_v4,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,2.2581346252842525,0.13685664395662137,1.02996826171875e-10,304.7931219415197,21924312711.50056
rb_g004_v4,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,2.345732755729429,0.14216562155935936,1.0070800781249989e-10,341.46738628871105,23292415436.28546
rb_g004_v4,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,2.2828748468252598,0.138356051322743,1.0299682617187497e-10,310.25159771222394,22164516438.746708
rb_g004_v4,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,1.991314815607843,0.12068574640047534,1.0070800781250007e-10,263.97082204782356,19773152690.253864
rb_g004_v4,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,2.207109664649077,0.13376422209994407,1.2016296386718747e-10,228.21635174368913,18367636696.183105
rb_g004_v5,rb_g004,train,k,0,silicon_die_lower,600.0,600.0,600.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v5,rb_g004,train,k,1,silicon_die_upper,50.0,50.0,50.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v5,rb_g004,train,k,2,silicon_die_lower,135.0,135.0,135.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v5,rb_g004,train,k,3,silicon_die_upper,150.0,150.0,150.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v5,rb_g004,train,k,4,silicon_die_lower,400.0,400.0,400.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v5,rb_g004,train,k,5,silicon_die_upper,20.0,20.0,20.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v5,rb_g004,train,k,6,silicon_die_lower,120.0,120.0,120.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v5,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,2.417910427200198,0.1422300251294234,1.2359619140625e-10,262.22267722258994,19562984908.270638
rb_g004_v5,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,3.531870729049705,0.20775710170880618,1.6113281250000006e-10,286.59620499499175,21919003797.253918
rb_g004_v5,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,2.43637417320309,0.14331612783547587,1.02996826171875e-10,328.8511154975014,23654847083.70929
rb_g004_v5,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,2.3086906799361895,0.1358053341138935,1.0070800781249989e-10,336.0751860165651,22924598848.53004
rb_g004_v5,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,2.114998910759546,0.12441170063291447,1.0299682617187497e-10,287.43660307760587,20534602757.85743
rb_g004_v5,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,1.894519706067679,0.11144233565103995,1.0070800781250007e-10,251.13955878635537,18812006584.371414
rb_g004_v5,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,2.295635373783591,0.13503737492844653,1.2016296386718747e-10,237.36995869752118,19104350457.940502
rb_g004_v6,rb_g004,train,k,0,silicon_die_lower,20.0,20.0,20.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v6,rb_g004,train,k,1,silicon_die_upper,120.0,120.0,120.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v6,rb_g004,train,k,2,silicon_die_lower,140.0,140.0,140.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v6,rb_g004,train,k,3,silicon_die_upper,385.0,385.0,385.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v6,rb_g004,train,k,4,silicon_die_lower,600.0,600.0,600.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v6,rb_g004,train,k,5,silicon_die_upper,50.0,50.0,50.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v6,rb_g004,train,k,6,silicon_die_lower,135.0,135.0,135.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v6,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,3.8180261551850885,0.15272104620740354,1.2359619140625e-10,414.0653966564869,30891131124.22345
rb_g004_v6,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,5.1286502621979615,0.20514601048791845,1.6113281250000006e-10,416.16803520099035,31828714354.489155
rb_g004_v6,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,3.2649783261444334,0.13059913304577733,1.02996826171875e-10,440.69247508734844,31699795493.659496
rb_g004_v6,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,3.0848245377373336,0.12339298150949335,1.0070800781249989e-10,449.0566836685083,30631372864.41729
rb_g004_v6,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,3.052549668395086,0.12210198673580344,1.0299682617187497e-10,414.85340864504536,29637317787.843025
rb_g004_v6,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,2.9806464675501942,0.11922585870200776,1.0070800781250007e-10,395.1176841081237,29596916196.57112
rb_g004_v6,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,3.6703245827899007,0.14681298331159603,1.2016296386718747e-10,379.5135780589629,30544557696.218285
rb_g004_v7,rb_g004,train,k,0,silicon_die_lower,50.0,50.0,50.0,256,"[0.0370357715, 0.1707609766, 0.5331603888, 0.665011895]",k00,,,,,
rb_g004_v7,rb_g004,train,k,1,silicon_die_upper,135.0,135.0,135.0,528,"[0.5339624314, 0.7210339568, 0.2570757577, 0.4324430257]",k01,,,,,
rb_g004_v7,rb_g004,train,k,2,silicon_die_lower,150.0,150.0,150.0,528,"[0.4548402298, 0.642231642, 0.4313300203, 0.5978088059]",k02,,,,,
rb_g004_v7,rb_g004,train,k,3,silicon_die_upper,400.0,400.0,400.0,280,"[0.2996638172, 0.458343239, 0.3935772121, 0.5060152794]",k03,,,,,
rb_g004_v7,rb_g004,train,k,4,silicon_die_lower,20.0,20.0,20.0,504,"[0.7449098175, 0.8863285391, 0.1366602865, 0.3440786467]",k04,,,,,
rb_g004_v7,rb_g004,train,k,5,silicon_die_upper,120.0,120.0,120.0,504,"[0.0410235205, 0.2505682556, 0.7798990527, 0.9181546581]",k05,,,,,
rb_g004_v7,rb_g004,train,k,6,silicon_die_lower,140.0,140.0,140.0,616,"[0.4816970148, 0.6914400455, 0.748814721, 0.9123891377]",k06,,,,,
rb_g004_v7,rb_g004,train,q,0,silicon_die_lower,,,,144,"[0.7475117171, 0.8425498222, 0.1350372159, 0.2320596559]",q00,3.9058399069338625,0.1562335962773545,1.2359619140625e-10,423.5888086164523,31601620264.29847
rb_g004_v7,rb_g004,train,q,1,silicon_die_upper,,,,192,"[0.4307884959, 0.527322205, 0.2588468625, 0.3865070185]",q01,5.104560430270552,0.2041824172108221,1.6113281250000006e-10,414.2132483644912,31679211397.55784
rb_g004_v7,rb_g004,train,q,2,silicon_die_lower,,,,120,"[0.7573762616, 0.8555139513, 0.5468329843, 0.6223263587]",q02,3.163632091063056,0.12654528364252224,1.02996826171875e-10,427.01320413441135,30715821143.69014
rb_g004_v7,rb_g004,train,q,3,silicon_die_upper,,,,120,"[0.8712277728, 0.9495269217, 0.6363068588, 0.7240417336]",q03,2.9844740250865778,0.11937896100346311,1.0070800781249989e-10,434.44869936855326,29634922683.041542
rb_g004_v7,rb_g004,train,q,4,silicon_die_lower,,,,120,"[0.2603801331, 0.3564628293, 0.6474435067, 0.724024835]",q04,3.028499231835745,0.12113996927342979,1.0299682617187497e-10,411.5848604902532,29403811208.53147
rb_g004_v7,rb_g004,train,q,5,silicon_die_upper,,,,120,"[0.6461236694, 0.7323356641, 0.152328824, 0.2398304869]",q05,3.0433487274783984,0.12173394909913593,1.0070800781250007e-10,403.4295627562278,30219530636.97336
rb_g004_v7,rb_g004,train,q,6,silicon_die_lower,,,,140,"[0.3784929, 0.497883487, 0.5699545731, 0.6509586853]",q06,3.769645587331807,0.15078582349327227,1.2016296386718747e-10,389.78342448803744,31371110249.06379
rb_g005_v0,rb_g005,train,k,0,silicon_die_upper,385.0,385.0,385.0,216,"[0.4035128795, 0.5314970021, 0.7457401796, 0.8377984663]",k00,,,,,
rb_g005_v0,rb_g005,train,k,1,silicon_die_lower,600.0,600.0,600.0,440,"[0.6568470346, 0.8156706886, 0.4123949185, 0.5881601957]",k01,,,,,
rb_g005_v0,rb_g005,train,k,2,silicon_die_upper,50.0,50.0,50.0,144,"[0.770517893, 0.8612741579, 0.2762022748, 0.3644728021]",k02,,,,,
rb_g005_v0,rb_g005,train,q,0,silicon_die_upper,,,,120,"[0.6002854214, 0.6820456363, 0.4269655084, 0.5221270062]",q00,0.23163839988315602,0.12868799993508667,1.007080078125e-10,29.77194876391337,2300099117.385229
rb_g005_v0,rb_g005,train,q,1,silicon_die_lower,,,,168,"[0.6830169277, 0.7691389682, 0.4329673623, 0.5388340515]",q01,0.30590266531827787,0.16994592517682103,1.4419555664062489e-10,33.5513205630906,2121443076.6453624
rb_g005_v0,rb_g005,train,q,2,silicon_die_upper,,,,112,"[0.2147475937, 0.3142738312, 0.2105210692, 0.2798434317]",q02,0.1781732911103296,0.09898516172796089,9.3994140625e-11,25.824484487353278,1895578702.3062596
rb_g005_v0,rb_g005,train,q,3,silicon_die_lower,,,,140,"[0.5820538268, 0.6568299258, 0.4996397176, 0.5998252154]",q03,0.2186740929947849,0.12148560721932494,1.2016296386718742e-10,29.189702503081538,1819812743.9372995
rb_g005_v0,rb_g005,train,q,4,silicon_die_upper,,,,140,"[0.8210206043, 0.9273012452, 0.0979572554, 0.1757417725]",q04,0.22897286610028153,0.12720714783348974,1.1749267578124996e-10,27.697252853693737,1948826721.136111
rb_g005_v0,rb_g005,train,q,5,silicon_die_lower,,,,120,"[0.7724474938, 0.8451960227, 0.4650270831, 0.5554704573]",q05,0.22514194688890202,0.12507885938272334,1.0299682617187505e-10,34.21806487601361,2185911500.934974
rb_g005_v0,rb_g005,train,q,6,silicon_die_upper,,,,96,"[0.5853752863, 0.6546180619, 0.7905111716, 0.8812509505]",q06,0.18617368115738533,0.10342982286521407,8.056640625000011e-11,29.630985845645775,2310810297.0322704
rb_g005_v0,rb_g005,train,q,7,silicon_die_lower,,,,120,"[0.7939166692, 0.8851779523, 0.1950903985, 0.2685645431]",q07,0.22532305654688295,0.1251794758593794,1.0299682617187502e-10,33.60350082846325,2187669901.3120766
rb_g005_v1,rb_g005,train,k,0,silicon_die_upper,400.0,400.0,400.0,216,"[0.4035128795, 0.5314970021, 0.7457401796, 0.8377984663]",k00,,,,,
rb_g005_v1,rb_g005,train,k,1,silicon_die_lower,20.0,20.0,20.0,440,"[0.6568470346, 0.8156706886, 0.4123949185, 0.5881601957]",k01,,,,,
