background_rmse_K,bottom_rmse_K,discretization_seed,domain,interface_drop_rmse_K,layer_mean_rmse_K,peak_rmse_K,point_global_true_rms_relative_rmse_pct,raw_cv_weighted_rmse_K,regional_mode,resolution,sample_count,sample_first_cv_relative_rmse_pct,source_rmse_K,suite,support_mode,top_rmse_K
1.0612992954084246,0.016797556473452054,2,full_240825_oracle_reconstruction,1.3553692028357829,0.9125950355750281,0.004779911002253514,1.8049058530708662,1.0600429546442995,fixed_training_nr,16384,32,1.4038623158728385,0.6417455746110855,main,source_aware,0.019126020937374904
10.730326196704844,12.615410217256255,3,support_512,2.433937054901101,9.541075460889092,8.280414166548535,12.067511284987372,10.641055033722845,fixed_training_nr,512,32,8.5351136043552,7.2798742825954,main,source_aware,9.657446068781226
10.994385123136333,13.518334530106712,3,full_240825,2.1935881502568986,9.85462588142787,8.133244125413011,11.747391672684238,10.984747000195961,fixed_training_nr,512,32,9.607670624528343,8.005187374559839,main,source_aware,9.845669624097887
3.0892262491226385,0.14189784668259356,3,full_240825_oracle_reconstruction,2.0058917345639524,1.423607103435482,0.3807886598425718,3.2207133683798945,3.0845025190967403,fixed_training_nr,512,32,3.9901720264768623,1.3132917205022392,main,source_aware,0.15625201291768534
12.258908276635177,12.01869980587299,3,support_1024,1.3951197657578764,12.00847149141392,10.831669629929259,14.07088082159178,12.183225150402869,fixed_training_nr,1024,32,10.112660637460728,8.900905023048256,main,source_aware,12.079973185205615
12.541437998701344,12.033079760115513,3,full_240825,1.214328879150417,12.448088049450558,10.68230039758045,14.41173847130085,12.534559981543131,fixed_training_nr,1024,32,11.019919500362887,10.537920084861296,main,source_aware,12.160830481474825
2.640861533832263,0.08321725694878872,3,full_240825_oracle_reconstruction,1.8437036582619588,1.3430437379380724,0.2922285456394084,2.9557380990153796,2.6368522285385887,fixed_training_nr,1024,32,3.441505995845536,1.14069291668234,main,source_aware,0.09917814971170605
17.852256530937506,16.26623069791415,3,support_2048,1.1380682349278464,18.12759355976692,16.688306890323783,20.761421759749357,17.79790297561525,fixed_training_nr,2048,32,15.085547762125838,14.965608536095635,main,source_aware,18.098117139728508
18.031223060337,16.364809681792906,3,full_240825,1.0645069121507738,18.51359145651345,16.597845657718082,21.139714031142724,18.026967380711724,fixed_training_nr,2048,32,15.718923462033704,16.851843289183396,main,source_aware,18.23575700732246
2.130850955280593,0.05468720749487615,3,full_240825_oracle_reconstruction,1.7105468188856188,1.2316895268070336,0.17976560994385452,2.6166773933723557,2.1276844291417825,fixed_training_nr,2048,32,2.7901670096706583,0.9619105067444581,main,source_aware,0.06790174049937657
25.972176267731562,23.443658363926943,3,support_4096,1.1040548835908213,26.533763676585462,25.14507869737568,30.286425146835594,25.931513528103544,fixed_training_nr,4096,32,24.35480340397933,23.291473586076613,main,source_aware,26.74908980873512
26.07984794300074,23.54045309418654,3,full_240825,1.1441203615492175,26.837790129471113,25.09226335422812,30.52045913935082,26.077091662428245,fixed_training_nr,4096,32,24.61433851031356,25.330155092369875,main,source_aware,26.66927432634717
1.6841798525065517,0.0374665782592742,3,full_240825_oracle_reconstruction,1.617836143288029,1.1350505240271542,0.133184735078827,2.3178524342904336,1.6817942337701965,fixed_training_nr,4096,32,2.214744171332841,0.8268276464159088,main,source_aware,0.04392017570571393
