discretization_seed,global_context_z_l2_drift,global_context_z_max_abs_drift,log_s_phys_drift,predicted_log_scale_drift,qk_summary_l2_drift,resolution,sample_id,suite
2,6.081370940582289,5.566351652145386,0.0009818077087402344,0.23832984008943114,0.22734480840298474,4096,v6p1if1_0286,main
2,2.7367995660514013,2.715038776397705,-0.00040435791015625,0.03398707864756734,0.3579322132198963,4096,v6p1if1_0124,main
2,4.159619421159036,3.402733713388443,0.00045871734619140625,0.016764468721032433,0.22655544966450783,4096,v6p1if1_1017,main
2,3.586802232661225,3.338136672973633,-0.0014262199401855469,0.12951570860153616,0.16914061089712812,4096,v6p1if1_0854,main
2,8.539823503585202,8.443644046783447,-0.0007038116455078125,0.18584211805275253,0.1874710467746544,4096,v6p1if1_0928,main
2,6.040206379595181,5.456815958023071,0.0008745193481445312,0.03922698932957225,0.38104551371069634,4096,v6p1if1_0543,main
2,3.0658990822726016,2.364863932132721,-0.0009450912475585938,0.07215976318406536,0.5942585621976578,4096,v6p1if1_0632,main
2,3.9457944945018375,3.054341122508049,0.003345489501953125,0.10664954232080293,0.304607297782666,4096,v6p1if1_0599,main
2,3.366117312646751,2.4050979614257812,0.00011587142944335938,0.11516193026414356,0.20371615536798565,4096,v6p1if1_0003,main
2,2.625966052903177,2.553855139762163,-0.0008106231689453125,0.12122730166869555,0.13041678349122343,4096,v6p1if1_0029,main
2,7.157398526019003,7.080598831176758,-0.001312255859375,0.034728512916316845,0.21484963364797655,4096,v6p1if1_0991,main
2,6.542028059535808,6.066436290740967,0.0015349388122558594,0.33794746030135414,0.14831137103651065,4096,v6p1if1_0109,main
2,5.151382059098431,4.943228542804718,-0.003734111785888672,0.17604963717263367,0.12040426442201621,4096,v6p1if1_0365,main
2,5.711244306060494,5.423215329647064,-0.0014262199401855469,0.18790197181844892,0.27169087893096916,4096,v6p1if1_0091,main
2,3.2637586915182766,3.20692777633667,-0.003020763397216797,0.10215978783483814,0.14088870401072562,4096,v6p1if1_0930,main
2,8.860188330262767,8.80469274520874,0.0013613700866699219,0.15302804103369017,0.41707383068188913,4096,v6p1if1_0175,main
2,2.457091117159599,2.067422866821289,0.0013475418090820312,0.0836104810276761,0.3521970332768098,4096,v6p1if1_0915,main
2,4.445861640346441,4.37955242395401,0.0006761550903320312,0.0948428613924186,0.18068721791316744,4096,v6p1if1_0869,main
2,3.6338021879238434,3.5308966413140297,0.00022029876708984375,0.020120681845606114,0.46372486299035837,4096,v6p1if1_0522,main
2,7.833448795431498,7.71660041809082,-0.0002193450927734375,0.27908946456989714,0.10981168770654909,4096,v6p1if1_0118,main
2,5.946625932931176,4.866223931312561,0.0031576156616210938,0.14286616292707954,0.31322069648480977,4096,v6p1if1_0708,main
2,5.472943136122463,4.853434324264526,-0.0021610260009765625,0.17453630189386704,0.5174800321371492,4096,v6p1if1_0817,main
2,2.4951992943779038,2.137147307395935,4.76837158203125e-06,0.04970264637675115,0.37688996907592015,4096,v6p1if1_1003,main
2,8.167892892147583,7.3263185024261475,0.0016312599182128906,0.11801829007557973,0.7152580896435705,4096,v6p1if1_0697,main
2,5.3283220104841424,5.181506395339966,-0.0005054473876953125,0.15093897291575065,0.14600579454551765,4096,v6p1if1_0907,main
2,4.411567571359532,4.084100384265184,-0.0018124580383300781,0.006932246678050369,0.23183166884343923,4096,v6p1if1_0203,main
2,2.4393509884759177,1.9878301620483398,-0.0024771690368652344,0.08572526043856854,0.5670992994459758,8192,v6p1if1_0308,main
2,7.720812571416707,7.171239852905273,-0.0016217231750488281,0.1456851681537188,0.33877117228747256,8192,v6p1if1_0511,main
2,6.540119890151341,5.898434162139893,-6.246566772460938e-05,0.17763994414102235,0.37042086504487176,8192,v6p1if1_0041,main
2,5.462169848913359,4.216452360153198,0.000217437744140625,0.21901463294252332,0.2529317623144036,8192,v6p1if1_0846,main
2,6.415768662577133,5.910154342651367,-0.0013957023620605469,0.21210680111272406,0.33472544759829453,8192,v6p1if1_0572,main
2,7.299274592902881,6.459882378578186,1.9073486328125e-05,0.3001647376531933,0.24521446988335288,8192,v6p1if1_0347,main
2,7.317533996614698,6.749496698379517,0.0010118484497070312,0.280118485344234,0.3478382781056721,8192,v6p1if1_0286,main
2,3.9739240181516604,3.9102158546447754,-0.0008931159973144531,0.13146838516466097,0.2732738703186248,8192,v6p1if1_0124,main
2,5.363742592287533,4.529729276895523,0.0008144378662109375,0.0763562560594746,0.3587749839017274,8192,v6p1if1_1017,main
2,5.94929291667305,4.671500205993652,-0.0011186599731445312,0.2608385228404977,0.15421731214929646,8192,v6p1if1_0854,main
2,9.371902707000084,9.123673915863037,0.00022268295288085938,0.2578845771405076,0.2412163389778147,8192,v6p1if1_0928,main
2,7.887236471590894,7.34316349029541,0.0008301734924316406,0.11940620000027158,0.3312686334981121,8192,v6p1if1_0543,main
2,3.509214006594703,2.591243326663971,-0.0005159378051757812,0.09401223050434915,0.5057074353153576,8192,v6p1if1_0632,main
2,5.11531497828945,4.512884423136711,0.0022869110107421875,0.16854228306940433,0.19827002076964523,8192,v6p1if1_0599,main
2,5.113454156116962,3.9037100076675415,0.0014357566833496094,0.22045285491631184,0.3365796920149337,8192,v6p1if1_0003,main
2,4.5017841967993375,4.279330689460039,-0.00044918060302734375,0.26200109974521,0.37885973615028107,8192,v6p1if1_0029,main
2,8.892893753812148,8.805182695388794,-0.0017418861389160156,0.06640908638121168,0.4182667537896648,8192,v6p1if1_0991,main
2,8.072040336354029,7.524534225463867,0.0022568702697753906,0.4602910104013249,0.22092318421944235,8192,v6p1if1_0109,main
2,6.5289513123663285,5.9851091504096985,-0.004464149475097656,0.2756323763711679,0.29832951348510584,8192,v6p1if1_0365,main
2,7.157331715513316,6.60903400182724,0.0002942085266113281,0.28675748217567953,0.2591883121505403,8192,v6p1if1_0091,main
2,5.389239621766605,4.421691417694092,-0.0028429031372070312,0.20693700126915227,0.5137679763032966,8192,v6p1if1_0930,main
2,9.769618010765601,9.522155284881592,0.0006866455078125,0.25318576309197915,0.4286068156398411,8192,v6p1if1_0175,main
2,4.006937967165443,3.026073455810547,0.0003943443298339844,0.16833775561202602,0.18778583207425867,8192,v6p1if1_0915,main
2,5.475365521878405,5.250757038593292,0.000518798828125,0.16187051010014564,0.22602161395155573,8192,v6p1if1_0869,main
2,5.2734488099456485,5.09951064735651,0.00011777877807617188,0.23787746360916895,0.3622759667022621,8192,v6p1if1_0522,main
2,9.93511625861246,9.606958389282227,-0.00015974044799804688,0.4177765732624774,0.4159547157450919,8192,v6p1if1_0118,main
2,7.819505812967415,6.456227898597717,0.0026140213012695312,0.2467657037212101,0.1706386968511087,8192,v6p1if1_0708,main
2,7.510339200949236,6.537287950515747,-0.0018315315246582031,0.2991466998963448,0.41821608592763104,8192,v6p1if1_0817,main
2,4.30019056346701,3.930803894996643,0.000240325927734375,0.1416663292014535,0.4882389297337475,8192,v6p1if1_1003,main
2,9.550029227403812,8.312495470046997,0.0008435249328613281,0.2223921255497947,0.2654818132997751,8192,v6p1if1_0697,main
2,6.600087884723955,6.238983869552612,-0.0008325576782226562,0.19792841445013742,0.2692118522886688,8192,v6p1if1_0907,main
2,6.029424037748084,5.769469399005175,-0.0022864341735839844,0.07779308509203098,0.34325078086049415,8192,v6p1if1_0203,main
2,4.631511734505759,3.519488573074341,-0.0022192001342773438,0.18968724948787763,0.1588018085420969,16384,v6p1if1_0308,main
2,10.629611506409503,9.971572399139404,-0.0009059906005859375,0.26148174560448023,0.20177603632806002,16384,v6p1if1_0511,main
2,8.462376528515142,7.589596271514893,2.8133392333984375e-05,0.2995233933134074,0.24258510768731598,16384,v6p1if1_0041,main
2,7.347057920724407,6.048433065414429,-0.00010013580322265625,0.29775187490333366,0.21458717906906152,16384,v6p1if1_0846,main
2,9.41705734972353,8.628490924835205,-0.0014734268188476562,0.4005228175546618,0.16674727885572282,16384,v6p1if1_0572,main
2,9.012068723050273,8.029387593269348,-3.814697265625e-05,0.43132973653676654,0.14468695172388618,16384,v6p1if1_0347,main
2,9.62067634244055,8.827018976211548,0.0007638931274414062,0.448174953718949,0.23036215391566567,16384,v6p1if1_0286,main
2,5.249150373600734,4.867426872253418,-0.000911712646484375,0.23731187753495853,0.17252687487258472,16384,v6p1if1_0124,main
2,7.569400845427047,6.614381700754166,0.000896453857421875,0.21976066993496968,0.14779605943368856,16384,v6p1if1_1017,main
2,8.07570782101016,6.180596351623535,-0.0010585784912109375,0.39046048288721646,0.27480667844374396,16384,v6p1if1_0854,main
2,11.476641891818831,11.088006496429443,-0.00020551681518554688,0.3754717058141921,0.2194218607695736,16384,v6p1if1_0928,main
2,10.458401729233016,9.708561897277832,0.0007891654968261719,0.19553515932436616,0.4430285235553378,16384,v6p1if1_0543,main
2,6.114303292685991,5.254767715930939,7.867813110351562e-05,0.19293159525129866,0.23948992155190835,16384,v6p1if1_0632,main
2,7.423443839537607,6.653240486979485,0.0025501251220703125,0.2660158387464011,0.19760816338688517,16384,v6p1if1_0599,main
2,6.776870661087375,5.438010334968567,0.00128936767578125,0.43114089572663516,0.42682172101705856,16384,v6p1if1_0003,main
2,6.796138572623491,6.505692917853594,-0.0002703666687011719,0.3947520612382043,0.1334488279430841,16384,v6p1if1_0029,main
2,10.5816293674596,10.330570936203003,-0.002640247344970703,0.15534632690031902,0.22476791857491618,16384,v6p1if1_0991,main
2,9.814200600389853,9.01471757888794,0.0020990371704101562,0.6376329625787127,0.23565080090682192,16384,v6p1if1_0109,main
2,8.609586706215445,7.882597267627716,-0.004557132720947266,0.4489798208127658,0.17458878678902623,16384,v6p1if1_0365,main
2,8.691461232933262,7.802874028682709,0.001056671142578125,0.4264312002757409,0.44178958473892677,16384,v6p1if1_0091,main
2,7.1880765729301075,5.50209379196167,-0.0030193328857421875,0.3467009628870694,0.29769060230582545,16384,v6p1if1_0930,main
2,11.619888432931074,11.157167911529541,0.0007853507995605469,0.42014835368857195,0.1295536587470718,16384,v6p1if1_0175,main
2,5.526891602650902,3.9311370849609375,0.0008521080017089844,0.2462539183746668,0.33145703840671314,16384,v6p1if1_0915,main
2,7.410479799914658,6.822044670581818,0.0004706382751464844,0.3405336774112211,0.20290435419793101,16384,v6p1if1_0869,main
2,7.412395646467669,7.051811195909977,0.00029468536376953125,0.42520583751915453,0.2110474827881731,16384,v6p1if1_0522,main
2,11.261000610787901,10.72504186630249,-0.0004639625549316406,0.5589680037459503,0.11434791180715365,16384,v6p1if1_0118,main
2,9.537652669770278,7.806038022041321,0.0027675628662109375,0.36917683082989594,0.3248572086945851,16384,v6p1if1_0708,main
2,9.941535880805864,8.659818887710571,-0.0010728836059570312,0.42171956214003714,0.5466616141962969,16384,v6p1if1_0817,main
2,5.660592423706194,5.20975935459137,0.0003399848937988281,0.2791538406441827,0.2558839619323522,16384,v6p1if1_1003,main
2,11.71149702230631,10.418538331985474,0.0011072158813476562,0.3459463494510038,0.19185336524225627,16384,v6p1if1_0697,main
2,8.257252419688658,7.612412214279175,-0.0003228187561035156,0.37389948472040135,0.2685199723296726,16384,v6p1if1_0907,main
2,7.365862327056975,6.873737949877977,-0.0027894973754882812,0.17877811376843145,0.15595312950470416,16384,v6p1if1_0203,main
3,6.076743013435564,5.655967712402344,0.002403736114501953,-0.051294246778538444,0.6037241078701545,512,v6p1if1_0308,main
3,2.3635380578854353,2.146238327026367,0.0010018348693847656,-0.06947136956565458,0.49641362752894796,512,v6p1if1_0511,main
3,7.7283718909873045,7.6089188903570175,0.004357814788818359,-0.06339889556725709,0.7383063026735758,512,v6p1if1_0041,main
3,3.961897988478669,3.750769853591919,0.0012526512145996094,-0.007262827067510358,1.0697638923962225,512,v6p1if1_0846,main
3,2.242709244711653,2.2180737257003784,-0.0038275718688964844,-0.0033183572208397294,1.058773379016455,512,v6p1if1_0572,main
3,3.6436037483763464,3.2964957989752293,-0.0027399063110351562,0.03861000419125027,0.8427489846518036,512,v6p1if1_0347,main
3,6.800830753245223,5.764834880828857,4.1961669921875e-05,-0.03654482180536167,0.9151248529388928,512,v6p1if1_0286,main
3,7.554732846545264,7.021152019500732,-0.0013990402221679688,-0.013581233679585303,0.851547873790184,512,v6p1if1_0124,main
3,5.344507282861803,5.305658578872681,-0.0022110939025878906,-0.025564118083841958,0.7480734319445459,512,v6p1if1_1017,main
3,3.1729486513570206,3.0217864215373993,0.0010805130004882812,0.06286236106138166,0.9841179215601729,512,v6p1if1_0854,main
3,10.372045540906981,10.045279264450073,0.0033211708068847656,-0.03642836646928327,0.8114454964139615,512,v6p1if1_0928,main
3,2.9637512077671735,2.738438606262207,0.0025272369384765625,0.004552812025778508,0.8705042110967297,512,v6p1if1_0543,main
3,3.264573302563039,3.21503484249115,0.0010447502136230469,-0.04189311596684142,0.7156538705841947,512,v6p1if1_0632,main
3,3.2120382848602747,2.4383044242858887,-0.0005540847778320312,-0.061810463981342156,0.8043019006172605,512,v6p1if1_0599,main
3,2.105650121912636,1.6820707321166992,-0.0013489723205566406,-0.12201781039071058,0.5954175157655486,512,v6p1if1_0003,main
3,7.659835039797681,5.7034385204315186,-0.0004591941833496094,-0.10055587101869445,0.9560822995845696,512,v6p1if1_0029,main
3,6.010259817591847,5.86331844329834,0.0014672279357910156,0.002640741047639672,0.6319005204997706,512,v6p1if1_0991,main
3,10.486625514897874,9.869016885757446,-0.0024919509887695312,-0.03058624435243651,0.9405689492400682,512,v6p1if1_0109,main
3,3.5812451962729526,2.6090683937072754,-0.0019483566284179688,-0.02501569630960976,1.1426695971443126,512,v6p1if1_0365,main
3,3.5444126816761785,2.5335344672203064,0.0020470619201660156,-0.011414576126317577,0.51660415237726,512,v6p1if1_0091,main
3,3.8426153782637287,3.6517767906188965,-0.0011949539184570312,-0.01852456317935891,0.5685601672560042,512,v6p1if1_0930,main
3,3.7781682960816227,2.4604959189891815,-0.00025272369384765625,-0.12953234179529804,1.01046433640951,512,v6p1if1_0175,main
3,0.9561317956125005,0.9128009080886841,0.0016994476318359375,-0.0020584582613643043,0.6911466737182604,512,v6p1if1_0915,main
3,4.231093062325784,3.742794990539551,0.0009675025939941406,-0.06379405512307734,0.5324650278383943,512,v6p1if1_0869,main
3,2.2336537391807085,1.5781574249267578,-0.0005979537963867188,0.09221746815246057,0.7791529812554902,512,v6p1if1_0522,main
3,2.8823202961490946,2.412412643432617,-0.003902912139892578,-0.06615736102800973,0.9778572861319287,512,v6p1if1_0118,main
3,5.129143917343077,4.069572925567627,-0.0007319450378417969,-0.05066016683760477,0.6497385700025117,512,v6p1if1_0708,main
3,2.4804403780876916,2.3457908630371094,-0.0029048919677734375,-0.02050792208663399,0.5597396488451434,512,v6p1if1_0817,main
3,6.064401907375245,5.9791823625564575,1.049041748046875e-05,-0.0864853316291363,0.7697022133372864,512,v6p1if1_1003,main
3,2.889682132528977,2.7484885454177856,0.0007023811340332031,0.07472845135333461,0.5593967749402481,512,v6p1if1_0697,main
3,4.138630455109603,4.092701077461243,-0.000240325927734375,-0.056450794609261834,1.0669808276554456,512,v6p1if1_0907,main
3,3.9150847231379577,3.692927598953247,0.0022497177124023438,0.0025959123765053604,0.9609864815915983,512,v6p1if1_0203,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0308,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0511,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0041,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0846,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0572,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0347,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0286,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0124,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_1017,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0854,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0928,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0543,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0632,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0599,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0003,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0029,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0991,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0109,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0365,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0091,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0930,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0175,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0915,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0869,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0522,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0118,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0708,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0817,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_1003,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0697,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0907,main
3,0.0,0.0,0.0,0.0,0.0,1024,v6p1if1_0203,main
3,2.0049118713321064,1.7805006504058838,-0.0002646446228027344,-0.06716054302713825,0.22782516394096028,2048,v6p1if1_0308,main
3,3.434738099799845,2.268348291516304,0.00238037109375,-0.028514959170039766,0.7445717274816773,2048,v6p1if1_0511,main
3,3.1520397770769186,2.3444180488586426,-0.00014543533325195312,0.05622288525663066,0.28948115852881484,2048,v6p1if1_0041,main
3,2.881261784807722,2.369241714477539,0.0004124641418457031,0.03873951540693987,0.30176046218606006,2048,v6p1if1_0846,main
3,2.408180825913139,2.305015802383423,-0.00159454345703125,-0.011407357971666698,0.2942252460401627,2048,v6p1if1_0572,main
3,1.9508275058666191,1.6342997513711452,-0.0003323554992675781,0.037172763515441076,0.35812477990291297,2048,v6p1if1_0347,main
3,2.7631966503113135,2.6127672530710697,0.00048542022705078125,0.031402662842730855,0.2908449795526925,2048,v6p1if1_0286,main
3,4.381680048802705,2.8984155654907227,-0.0007920265197753906,-0.003376495091302445,0.5262886427841592,2048,v6p1if1_0124,main
3,3.8902230276730854,2.877634286880493,-0.00022840499877929688,0.041914011796398754,0.16995209561997845,2048,v6p1if1_1017,main
3,6.582158755083564,6.419597268104553,-0.0008854866027832031,0.04333540538908043,0.3139633266040453,2048,v6p1if1_0854,main
3,2.6201876202234162,2.600690633058548,-0.002311229705810547,0.044244319809376265,0.850298839987439,2048,v6p1if1_0928,main
3,3.396895363794056,3.307146191596985,8.535385131835938e-05,0.05365517837658551,0.6038274954115969,2048,v6p1if1_0543,main
3,1.1415666099406963,0.7730119228363037,-0.0015883445739746094,-0.044257748983483225,0.2636135163686508,2048,v6p1if1_0632,main
3,2.7344203466983563,2.170970693230629,0.00032329559326171875,0.054148701302405566,0.42372085959564226,2048,v6p1if1_0599,main
3,4.198620725363977,3.773006856441498,0.00012254714965820312,0.06262123138766817,0.3067604466956846,2048,v6p1if1_0003,main
3,2.9576830877833067,2.0006911754608154,0.0005679130554199219,0.2141087421320078,0.1812884040851804,2048,v6p1if1_0029,main
3,3.6733108249974835,3.6147642135620117,-0.0007071495056152344,0.019144527297407343,0.37832115575221303,2048,v6p1if1_0991,main
3,6.632441089704792,5.827846497297287,0.00015354156494140625,0.20139125357177878,0.42196046469189286,2048,v6p1if1_0109,main
3,1.2498397687972693,0.9049714207649231,-0.0005249977111816406,0.03849366811497035,0.25757506305305267,2048,v6p1if1_0365,main
3,1.8747681270606456,1.370401382446289,-4.9591064453125e-05,0.09735432075483708,0.542228078539679,2048,v6p1if1_0091,main
3,4.645746617434343,4.356736183166504,0.0008034706115722656,0.07487536216130675,0.6395653325673597,2048,v6p1if1_0930,main
3,2.669824651859977,2.47734072804451,1.5735626220703125e-05,0.08745437635309905,0.14441497779632373,2048,v6p1if1_0175,main
3,2.7289354137689856,2.4446314871311188,0.0006809234619140625,0.026113020625095018,0.21477953353825444,2048,v6p1if1_0915,main
3,3.1815397104649765,3.1585291624069214,0.0028595924377441406,0.049112828403101716,0.44063913451558967,2048,v6p1if1_0869,main
3,4.773939153584057,4.191497027873993,-0.0004487037658691406,0.11846922412585759,0.7242657948514496,2048,v6p1if1_0522,main
3,6.731798801655853,6.615362048149109,0.0013613700866699219,0.053354260546916166,0.3225366400174503,2048,v6p1if1_0118,main
3,1.271268643299057,0.9539222717285156,0.0008211135864257812,0.033247016333207036,0.439299684561135,2048,v6p1if1_0708,main
3,4.562057438824631,4.41965913772583,0.001651763916015625,0.10271917833217525,0.2848857577143853,2048,v6p1if1_0817,main
3,1.9992108914848081,1.9295734167099,0.0029649734497070312,0.03510668314883869,0.2675060748436514,2048,v6p1if1_1003,main
3,3.267837221469817,3.245961308479309,0.00585174560546875,0.01687094119596555,0.27999190679608105,2048,v6p1if1_0697,main
3,4.092371014482143,3.3666824102401733,-0.00018024444580078125,0.05994411649314113,0.29009622892126974,2048,v6p1if1_0907,main
3,6.061198447897352,5.55160117149353,-0.0016584396362304688,0.05448533406591416,0.2641290268447389,2048,v6p1if1_0203,main
3,4.488599335914608,4.039537668228149,0.00098419189453125,-0.0322569903597314,0.1980288960984334,4096,v6p1if1_0308,main
3,4.630511225908958,3.677285671234131,0.0021371841430664062,0.042328324896513614,0.5847104005540964,4096,v6p1if1_0511,main
3,5.517875108299471,4.979725480079651,0.0015425682067871094,0.11243254055247132,0.2850153362950964,4096,v6p1if1_0041,main
3,6.8755390464569555,4.716418743133545,0.0014777183532714844,0.2164338511836026,0.23490291171725014,4096,v6p1if1_0846,main
3,3.029640227850344,2.9834859371185303,-0.0022368431091308594,0.03410812550043474,0.17252965508505327,4096,v6p1if1_0572,main
3,3.9055283774786735,3.0202950201928616,0.00041961669921875,0.10206746361789065,0.19914617273875546,4096,v6p1if1_0347,main
3,5.3049615668806265,5.1769163608551025,0.0008869171142578125,0.13825892969872733,0.18061131044155967,4096,v6p1if1_0286,main
3,8.54490566231648,6.522849798202515,-0.0009026527404785156,0.08542776049762768,0.3723681208251707,4096,v6p1if1_0124,main
3,6.973738344585262,4.7635064125061035,0.0006246566772460938,0.14131984374547724,0.18931689427491,4096,v6p1if1_1017,main
3,9.287365032431731,8.819220066070557,-0.0026040077209472656,0.1567611901998145,0.22806854338015992,4096,v6p1if1_0854,main
3,5.498984381617204,5.386317253112793,-0.0011239051818847656,0.14851472737043192,0.2808642714627612,4096,v6p1if1_0928,main
3,4.934772188521736,4.753212213516235,0.0007128715515136719,0.14518718282667864,0.25085098926686555,4096,v6p1if1_0543,main
3,1.5014372785907077,1.3206543922424316,-0.0021066665649414062,-0.012983411954849977,0.2944314293998976,4096,v6p1if1_0632,main
3,3.6087398114537295,3.0167745500802994,-0.00027751922607421875,0.1441059595272276,0.2490856077089889,4096,v6p1if1_0599,main
3,5.979617051386947,5.2876551151275635,0.0002799034118652344,0.13186889212680164,0.38385874057193015,4096,v6p1if1_0003,main
3,4.339821692275664,3.7069201916456223,-0.00022077560424804688,0.2706353766778138,0.1670201281436817,4096,v6p1if1_0029,main
3,3.2641761885258425,2.499711275100708,-0.00022649765014648438,0.03452389294993097,0.21084555512756722,4096,v6p1if1_0991,main
3,9.410305439632639,8.403582096099854,-0.0008096694946289062,0.39235588700993773,0.23726709387614026,4096,v6p1if1_0109,main
3,4.878567976414396,4.390782356262207,-0.0006737709045410156,0.16546446520137792,0.18302680030135654,4096,v6p1if1_0365,main
3,2.9200858468057285,1.9834957122802734,0.0003075599670410156,0.16864681585130192,0.5887150877685685,4096,v6p1if1_0091,main
3,7.323763117674245,7.158717393875122,0.0004210472106933594,0.12432079237262883,0.40230095785437864,4096,v6p1if1_0930,main
3,3.7109555518457404,3.5428395569324493,0.0004487037658691406,0.051941907706138046,0.41780404967537416,4096,v6p1if1_0175,main
3,3.5451189496272564,2.8902157843112946,0.0006222724914550781,0.08816361725265986,0.19135635227735442,4096,v6p1if1_0915,main
3,3.5860555567451575,3.5217167139053345,0.0034265518188476562,0.08754255303730574,0.4621088497236042,4096,v6p1if1_0869,main
3,5.345372561822073,4.322066247463226,-0.0016112327575683594,0.2562359877996556,0.1872517471084195,4096,v6p1if1_0522,main
3,9.295994116978534,8.978265285491943,0.00212860107421875,0.16162348696078954,0.34671613921651157,4096,v6p1if1_0118,main
3,3.582016830945824,2.6061275005340576,0.0021905899047851562,0.14671797580057433,0.1474670161071055,4096,v6p1if1_0708,main
3,5.683865846845364,5.367244720458984,0.0008196830749511719,0.17561801322983062,0.283498803975719,4096,v6p1if1_0817,main
3,3.189089827951352,2.2762728929519653,0.0024476051330566406,0.10798545987546149,0.22802179219118804,4096,v6p1if1_1003,main
3,7.5044933952002735,7.396104097366333,0.007531642913818359,0.12476542431140203,0.12796963790354976,4096,v6p1if1_0697,main
3,4.632971477941134,4.350140929222107,0.0003046989440917969,0.1006765193170196,0.3773665004361199,4096,v6p1if1_0907,main
3,8.20077315822793,7.7486412525177,-0.0038805007934570312,0.08644578714681117,0.2078302172680457,4096,v6p1if1_0203,main
3,6.951553560686197,6.579622745513916,-0.0002713203430175781,0.06660992934234766,0.2267139013382564,8192,v6p1if1_0308,main
3,7.066338054345074,6.433055400848389,0.0021448135375976562,0.13965602469424,0.25880631530907616,8192,v6p1if1_0511,main
3,7.634860761252519,6.928906559944153,0.0007376670837402344,0.19933979720926143,0.24751571968463387,8192,v6p1if1_0041,main
3,7.929419336372147,5.5162787437438965,0.0022602081298828125,0.2533054742733114,0.2230675593311273,8192,v6p1if1_0846,main
3,4.409294339551772,4.205445051193237,-0.0013599395751953125,0.10668852481127633,0.3004925553248474,8192,v6p1if1_0572,main
3,5.125684703878566,4.086239453405142,9.822845458984375e-05,0.17835138381708582,0.21131285110220518,8192,v6p1if1_0347,main
3,8.130818914230407,7.752651691436768,0.0013871192932128906,0.2500128399741186,0.17520495429061222,8192,v6p1if1_0286,main
3,11.079575321035772,9.04720401763916,-0.001262664794921875,0.2313109119460499,0.23819017057705075,8192,v6p1if1_0124,main
3,7.928153773605032,6.14584755897522,0.00013685226440429688,0.1730568851349572,0.18971652715831647,8192,v6p1if1_1017,main
3,11.10758131137237,10.27999210357666,-0.0025224685668945312,0.28479052515268233,0.14330279640143948,8192,v6p1if1_0854,main
3,7.120015111480216,6.8836305141448975,-0.0016751289367675781,0.18775082475817229,0.6118668598873876,8192,v6p1if1_0928,main
3,7.373470664402544,7.248734474182129,0.0006690025329589844,0.18845012568580932,0.20892002117697642,8192,v6p1if1_0543,main
3,2.5030704079356196,2.090891122817993,-0.0012502670288085938,0.046715632395903484,0.4135093325821101,8192,v6p1if1_0632,main
3,6.165582168368058,5.521654978394508,-0.0002269744873046875,0.2295388959752187,0.4492298561452344,8192,v6p1if1_0599,main
3,7.860785526909154,7.102701902389526,0.0003376007080078125,0.21233995993000665,0.5091642125446799,8192,v6p1if1_0003,main
3,6.006796799007477,5.5527153462171555,-0.000362396240234375,0.39775168051929377,0.1753893795958105,8192,v6p1if1_0029,main
3,4.9129766622118805,3.7572760581970215,-0.0005145072937011719,0.07351197460357817,0.35817638562386683,8192,v6p1if1_0991,main
3,11.291167214822364,10.161588191986084,0.0005092620849609375,0.5408688122487701,0.14424467123131754,8192,v6p1if1_0109,main
3,7.19941500466504,6.780244827270508,0.0002384185791015625,0.28355989252876057,0.251221800430049,8192,v6p1if1_0365,main
