discretization_seed,factor_cell,p2r_edge_count,p2r_edge_length_max_normalized,p2r_edge_length_mean_normalized,p2r_edge_length_median_normalized,p2r_edge_length_p95_normalized,p2r_in_degree_max,p2r_in_degree_mean,p2r_in_degree_median,p2r_in_degree_min,p2r_in_degree_p05,p2r_in_degree_p95,p2r_in_degree_zero_count,p2r_out_degree_max,p2r_out_degree_mean,p2r_out_degree_median,p2r_out_degree_min,p2r_out_degree_p05,p2r_out_degree_p95,p2r_out_degree_zero_count,r2p_edge_count,r2p_edge_length_max_normalized,r2p_edge_length_mean_normalized,r2p_edge_length_median_normalized,r2p_edge_length_p95_normalized,r2p_in_degree_max,r2p_in_degree_mean,r2p_in_degree_median,r2p_in_degree_min,r2p_in_degree_p05,r2p_in_degree_p95,r2p_in_degree_zero_count,r2p_out_degree_max,r2p_out_degree_mean,r2p_out_degree_median,r2p_out_degree_min,r2p_out_degree_p05,r2p_out_degree_p95,r2p_out_degree_zero_count,r2r_edge_count,r2r_edge_length_max_normalized,r2r_edge_length_mean_normalized,r2r_edge_length_median_normalized,r2r_edge_length_p95_normalized,r2r_in_degree_max,r2r_in_degree_mean,r2r_in_degree_median,r2r_in_degree_min,r2r_in_degree_p05,r2r_in_degree_p95,r2r_in_degree_zero_count,r2r_isolated_node_count,r2r_out_degree_max,r2r_out_degree_mean,r2r_out_degree_median,r2r_out_degree_min,r2r_out_degree_p05,r2r_out_degree_p95,r2r_out_degree_zero_count,r2r_weakly_connected_components,regional_mode,regional_nodes,resolution,sample_id,suite,support_mode
1,,77549,0.5361836552619934,0.22902289032936096,0.2303229570388794,0.38231369853019714,1215,302.92578125,229.5,19,75.75,835.5,0,16,4.73321533203125,4.0,1,1.0,11.0,0,77549,0.5361836552619934,0.22902289032936096,0.2303229570388794,0.38231369853019714,16,4.73321533203125,4.0,1,1.0,11.0,0,1215,302.92578125,229.5,19,75.75,835.5,0,4166,2.2136754989624023,0.5310158133506775,0.4737448990345001,1.1713042259216309,37,16.2734375,15.0,6,9.0,28.0,0,0,37,16.2734375,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,16384,v6p1if1_0347,main,source_aware
1,,79752,0.5271866321563721,0.23008881509304047,0.23507225513458252,0.37745869159698486,1507,311.53125,226.5,33,80.75,951.25,0,21,4.86767578125,4.0,1,1.0,13.0,0,79752,0.5271866321563721,0.23008881509304047,0.23507225513458252,0.37745869159698486,21,4.86767578125,4.0,1,1.0,13.0,0,1507,311.53125,226.5,33,80.75,951.25,0,4110,2.1173996925354004,0.5227161049842834,0.4726371467113495,1.156839370727539,39,16.0546875,15.0,6,9.0,27.0,0,0,39,16.0546875,15.0,6,9.0,27.0,0,1,fixed_training_nr,256,16384,v6p1if1_0286,main,source_aware
1,,79991,0.4872841238975525,0.23141531646251678,0.23109540343284607,0.39848124980926514,1196,312.46484375,229.0,37,73.75,774.0,0,14,4.88226318359375,4.0,1,1.0,11.0,0,79991,0.4872841238975525,0.23141531646251678,0.23109540343284607,0.39848124980926514,14,4.88226318359375,4.0,1,1.0,11.0,0,1196,312.46484375,229.0,37,73.75,774.0,0,4102,2.0775961875915527,0.5291565656661987,0.46840789914131165,1.17787504196167,41,16.0234375,14.0,4,9.0,29.0,0,0,41,16.0234375,14.0,4,9.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0124,main,source_aware
1,,79485,0.5891263484954834,0.23306244611740112,0.230487659573555,0.40465041995048523,1267,310.48828125,218.5,27,74.75,766.75,0,15,4.85137939453125,4.0,1,1.0,10.0,0,79485,0.5891263484954834,0.23306244611740112,0.230487659573555,0.40465041995048523,15,4.85137939453125,4.0,1,1.0,10.0,0,1267,310.48828125,218.5,27,74.75,766.75,0,4196,2.5969481468200684,0.533275842666626,0.4729217290878296,1.1929317712783813,39,16.390625,15.0,7,9.0,29.0,0,0,39,16.390625,15.0,7,9.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_1017,main,source_aware
1,,83492,0.5496894717216492,0.23090079426765442,0.2309080958366394,0.4022297263145447,1443,326.140625,215.5,33,64.0,892.5,0,18,5.095947265625,4.0,1,1.0,12.0,0,83492,0.5496894717216492,0.23090079426765442,0.2309080958366394,0.4022297263145447,18,5.095947265625,4.0,1,1.0,12.0,0,1443,326.140625,215.5,33,64.0,892.5,0,4186,2.138057231903076,0.5364940166473389,0.47638851404190063,1.1612653732299805,39,16.3515625,15.0,6,8.75,28.25,0,0,39,16.3515625,15.0,6,8.75,28.25,0,1,fixed_training_nr,256,16384,v6p1if1_0854,main,source_aware
1,,87600,0.55462247133255,0.24393457174301147,0.24084718525409698,0.4290659725666046,1591,342.1875,267.0,24,60.0,840.25,0,20,5.3466796875,5.0,1,2.0,12.0,0,87600,0.55462247133255,0.24393457174301147,0.24084718525409698,0.4290659725666046,20,5.3466796875,5.0,1,2.0,12.0,0,1591,342.1875,267.0,24,60.0,840.25,0,4142,2.154033660888672,0.5260998010635376,0.4658043682575226,1.1782153844833374,33,16.1796875,15.0,6,8.75,29.0,0,0,33,16.1796875,15.0,6,8.75,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0928,main,source_aware
1,,81011,0.5824580192565918,0.22764980792999268,0.22760649025440216,0.3889771103858948,1319,316.44921875,219.0,9,72.0,854.0,0,16,4.94451904296875,4.0,1,1.0,12.0,0,81011,0.5824580192565918,0.22764980792999268,0.22760649025440216,0.3889771103858948,16,4.94451904296875,4.0,1,1.0,12.0,0,1319,316.44921875,219.0,9,72.0,854.0,0,4098,2.3618054389953613,0.5256360173225403,0.46642231941223145,1.1589465141296387,43,16.0078125,14.0,5,8.75,29.0,0,0,43,16.0078125,14.0,5,8.75,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0543,main,source_aware
1,,77776,0.5198661684989929,0.22475335001945496,0.22661152482032776,0.3824376165866852,1775,303.8125,204.0,12,66.5,812.25,0,18,4.7470703125,4.0,1,1.0,12.0,0,77776,0.5198661684989929,0.22475335001945496,0.22661152482032776,0.3824376165866852,18,4.7470703125,4.0,1,1.0,12.0,0,1775,303.8125,204.0,12,66.5,812.25,0,4092,2.1305577754974365,0.5217052698135376,0.47351324558258057,1.1189086437225342,41,15.984375,14.0,6,9.0,28.25,0,0,41,15.984375,14.0,6,9.0,28.25,0,1,fixed_training_nr,256,16384,v6p1if1_0632,main,source_aware
1,,87872,0.5340612530708313,0.22462859749794006,0.22269752621650696,0.39478799700737,1727,343.25,222.0,10,65.25,968.0,0,16,5.36328125,4.0,1,1.0,13.0,0,87872,0.5340612530708313,0.22462859749794006,0.22269752621650696,0.39478799700737,16,5.36328125,4.0,1,1.0,13.0,0,1727,343.25,222.0,10,65.25,968.0,0,4126,2.4887595176696777,0.5420320630073547,0.4807543456554413,1.202810525894165,35,16.1171875,14.0,5,8.0,29.25,0,0,35,16.1171875,14.0,5,8.0,29.25,0,1,fixed_training_nr,256,16384,v6p1if1_0599,main,source_aware
1,,76403,0.5762215852737427,0.2317834347486496,0.23316708207130432,0.39453384280204773,1292,298.44921875,240.0,7,63.25,733.0,0,16,4.66326904296875,4.0,1,1.0,11.0,0,76403,0.5762215852737427,0.2317834347486496,0.23316708207130432,0.39453384280204773,16,4.66326904296875,4.0,1,1.0,11.0,0,1292,298.44921875,240.0,7,63.25,733.0,0,4236,2.5707666873931885,0.5465838313102722,0.48809152841567993,1.1834713220596313,39,16.546875,15.5,5,9.0,29.0,0,0,39,16.546875,15.5,5,9.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0003,main,source_aware
1,,81641,0.5775723457336426,0.23341472446918488,0.23475469648838043,0.39945369958877563,1332,318.91015625,233.0,37,67.5,799.5,0,16,4.98297119140625,4.0,1,1.0,11.0,0,81641,0.5775723457336426,0.23341472446918488,0.23475469648838043,0.39945369958877563,16,4.98297119140625,4.0,1,1.0,11.0,0,1332,318.91015625,233.0,37,67.5,799.5,0,4062,2.260798931121826,0.5308928489685059,0.4769216477870941,1.2088679075241089,41,15.8671875,15.0,6,9.0,27.0,0,0,41,15.8671875,15.0,6,9.0,27.0,0,1,fixed_training_nr,256,16384,v6p1if1_0029,main,source_aware
1,,72308,0.49181464314460754,0.22574009001255035,0.2284100502729416,0.37526535987854004,1161,282.453125,198.0,25,77.5,796.0,0,15,4.413330078125,4.0,1,1.0,10.0,0,72308,0.49181464314460754,0.22574009001255035,0.2284100502729416,0.37526535987854004,15,4.413330078125,4.0,1,1.0,10.0,0,1161,282.453125,198.0,25,77.5,796.0,0,4100,2.305309772491455,0.5310681462287903,0.4813852310180664,1.1214122772216797,36,16.015625,15.0,6,9.0,27.25,0,0,36,16.015625,15.0,6,9.0,27.25,0,1,fixed_training_nr,256,16384,v6p1if1_0991,main,source_aware
1,,73593,0.5273266434669495,0.22915127873420715,0.22921213507652283,0.3855052888393402,1193,287.47265625,223.5,32,64.75,763.0,0,14,4.49176025390625,4.0,1,1.0,10.0,0,73593,0.5273266434669495,0.22915127873420715,0.22921213507652283,0.3855052888393402,14,4.49176025390625,4.0,1,1.0,10.0,0,1193,287.47265625,223.5,32,64.75,763.0,0,4142,2.1607742309570312,0.530777096748352,0.4790996015071869,1.1685971021652222,41,16.1796875,15.0,6,9.0,27.0,0,0,41,16.1796875,15.0,6,9.0,27.0,0,1,fixed_training_nr,256,16384,v6p1if1_0109,main,source_aware
1,,75584,0.4958740770816803,0.237532839179039,0.23808585107326508,0.39848119020462036,1008,295.25,239.0,14,67.75,746.0,0,15,4.61328125,4.0,1,1.0,9.0,0,75584,0.4958740770816803,0.237532839179039,0.23808585107326508,0.39848119020462036,15,4.61328125,4.0,1,1.0,9.0,0,1008,295.25,239.0,14,67.75,746.0,0,4062,2.2264389991760254,0.5279844403266907,0.46601560711860657,1.1790635585784912,37,15.8671875,15.0,6,9.0,28.25,0,0,37,15.8671875,15.0,6,9.0,28.25,0,1,fixed_training_nr,256,16384,v6p1if1_0365,main,source_aware
1,,83556,0.5244026780128479,0.2249097377061844,0.22768062353134155,0.38003095984458923,1272,326.390625,225.0,5,69.0,920.5,0,17,5.099853515625,4.0,1,1.0,12.0,0,83556,0.5244026780128479,0.2249097377061844,0.22768062353134155,0.38003095984458923,17,5.099853515625,4.0,1,1.0,12.0,0,1272,326.390625,225.0,5,69.0,920.5,0,4082,2.1983516216278076,0.5213652849197388,0.47351324558258057,1.1330815553665161,40,15.9453125,15.0,6,8.0,28.0,0,0,40,15.9453125,15.0,6,8.0,28.0,0,1,fixed_training_nr,256,16384,v6p1if1_0091,main,source_aware
1,,76494,0.5824438333511353,0.22793163359165192,0.22484081983566284,0.4021376967430115,1517,298.8046875,212.0,8,73.75,773.0,0,14,4.6688232421875,4.0,1,1.0,10.0,0,76494,0.5824438333511353,0.22793163359165192,0.22484081983566284,0.4021376967430115,14,4.6688232421875,4.0,1,1.0,10.0,0,1517,298.8046875,212.0,8,73.75,773.0,0,4124,2.348737955093384,0.5164068937301636,0.4600995182991028,1.0988984107971191,39,16.109375,15.0,6,9.0,28.0,0,0,39,16.109375,15.0,6,9.0,28.0,0,1,fixed_training_nr,256,16384,v6p1if1_0930,main,source_aware
1,,75962,0.5790817737579346,0.23818863928318024,0.23773682117462158,0.41504043340682983,1299,296.7265625,218.0,16,54.75,762.0,0,14,4.6363525390625,4.0,1,1.0,9.0,0,75962,0.5790817737579346,0.23818863928318024,0.23773682117462158,0.41504043340682983,14,4.6363525390625,4.0,1,1.0,9.0,0,1299,296.7265625,218.0,16,54.75,762.0,0,4122,2.0264365673065186,0.5134131908416748,0.4699026942253113,1.0138579607009888,38,16.1015625,15.0,5,9.0,27.25,0,0,38,16.1015625,15.0,5,9.0,27.25,0,1,fixed_training_nr,256,16384,v6p1if1_0175,main,source_aware
1,,84098,0.6270265579223633,0.2265283614397049,0.22534695267677307,0.39453452825546265,1323,328.5078125,238.5,16,59.75,972.5,0,19,5.1329345703125,4.0,1,1.0,13.0,0,84098,0.6270265579223633,0.2265283614397049,0.22534695267677307,0.39453452825546265,19,5.1329345703125,4.0,1,1.0,13.0,0,1323,328.5078125,238.5,16,59.75,972.5,0,4080,2.3738577365875244,0.5359576344490051,0.47319722175598145,1.1904017925262451,40,15.9375,15.0,5,9.0,27.25,0,0,40,15.9375,15.0,5,9.0,27.25,0,1,fixed_training_nr,256,16384,v6p1if1_0915,main,source_aware
1,,77760,0.579081654548645,0.23421940207481384,0.23109538853168488,0.40696561336517334,1286,303.75,219.0,10,47.5,882.0,0,17,4.74609375,4.0,1,1.0,12.0,0,77760,0.579081654548645,0.23421940207481384,0.23109538853168488,0.40696561336517334,17,4.74609375,4.0,1,1.0,12.0,0,1286,303.75,219.0,10,47.5,882.0,0,4112,2.4375240802764893,0.5264448523521423,0.4751850366592407,1.1236538887023926,36,16.0625,14.0,6,8.0,27.25,0,0,36,16.0625,14.0,6,8.0,27.25,0,1,fixed_training_nr,256,16384,v6p1if1_0869,main,source_aware
1,,77103,0.5380018949508667,0.2271115779876709,0.22925926744937897,0.39303141832351685,1353,301.18359375,213.5,15,70.75,794.25,0,14,4.70599365234375,4.0,1,1.0,10.0,0,77103,0.5380018949508667,0.2271115779876709,0.22925926744937897,0.39303141832351685,14,4.70599365234375,4.0,1,1.0,10.0,0,1353,301.18359375,213.5,15,70.75,794.25,0,4168,2.1959657669067383,0.5294356346130371,0.4802919626235962,1.1524430513381958,36,16.28125,15.0,6,9.0,28.25,0,0,36,16.28125,15.0,6,9.0,28.25,0,1,fixed_training_nr,256,16384,v6p1if1_0522,main,source_aware
1,,77559,0.627638041973114,0.2300454080104828,0.2276005744934082,0.4110296070575714,1371,302.96484375,216.5,32,76.0,898.0,0,19,4.73382568359375,4.0,1,1.0,12.0,0,77559,0.627638041973114,0.2300454080104828,0.2276005744934082,0.4110296070575714,19,4.73382568359375,4.0,1,1.0,12.0,0,1371,302.96484375,216.5,32,76.0,898.0,0,4120,2.110450267791748,0.5191137790679932,0.45757102966308594,1.1272103786468506,38,16.09375,15.0,6,9.0,29.0,0,0,38,16.09375,15.0,6,9.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0118,main,source_aware
1,,72056,0.5410376787185669,0.2391320914030075,0.23881123960018158,0.41318991780281067,1164,281.46875,226.5,22,59.25,649.0,0,15,4.39794921875,4.0,1,1.0,9.0,0,72056,0.5410376787185669,0.2391320914030075,0.23881123960018158,0.41318991780281067,15,4.39794921875,4.0,1,1.0,9.0,0,1164,281.46875,226.5,22,59.25,649.0,0,4174,2.7276082038879395,0.5415113568305969,0.47797098755836487,1.196018934249878,41,16.3046875,15.0,6,9.0,29.0,0,0,41,16.3046875,15.0,6,9.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0708,main,source_aware
1,,91427,0.7319919466972351,0.25360366702079773,0.24401842057704926,0.4822848439216614,2082,357.13671875,264.5,9,66.5,930.75,0,17,5.58026123046875,5.0,1,2.0,13.0,0,91427,0.7319919466972351,0.25360366702079773,0.24401842057704926,0.4822848439216614,17,5.58026123046875,5.0,1,2.0,13.0,0,2082,357.13671875,264.5,9,66.5,930.75,0,4062,2.412673234939575,0.5128042101860046,0.45692625641822815,1.09400475025177,38,15.8671875,14.0,6,9.0,28.0,0,0,38,15.8671875,14.0,6,9.0,28.0,0,1,fixed_training_nr,256,16384,v6p1if1_0817,main,source_aware
1,,82866,0.5685828328132629,0.2519473433494568,0.2520332634449005,0.4286153316497803,1574,323.6953125,227.0,6,62.0,848.0,0,17,5.0577392578125,4.0,1,1.0,11.0,0,82866,0.5685828328132629,0.2519473433494568,0.2520332634449005,0.4286153316497803,17,5.0577392578125,4.0,1,1.0,11.0,0,1574,323.6953125,227.0,6,62.0,848.0,0,4110,2.682086944580078,0.5261401534080505,0.4651905298233032,1.1309235095977783,34,16.0546875,14.0,6,8.0,28.0,0,0,34,16.0546875,14.0,6,8.0,28.0,0,1,fixed_training_nr,256,16384,v6p1if1_1003,main,source_aware
1,,79908,0.7101274728775024,0.2517945468425751,0.24459248781204224,0.45025837421417236,1310,312.140625,248.5,4,72.0,707.0,0,16,4.877197265625,4.0,1,1.0,10.0,0,79908,0.7101274728775024,0.2517945468425751,0.24459248781204224,0.45025837421417236,16,4.877197265625,4.0,1,1.0,10.0,0,1310,312.140625,248.5,4,72.0,707.0,0,4208,2.294907569885254,0.5237253904342651,0.4589703679084778,1.1409412622451782,39,16.4375,15.0,6,10.0,29.0,0,0,39,16.4375,15.0,6,10.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0697,main,source_aware
1,,71973,0.5462907552719116,0.23003558814525604,0.230487659573555,0.38855475187301636,1216,281.14453125,185.5,8,67.0,720.0,0,14,4.39288330078125,4.0,1,1.0,9.0,0,71973,0.5462907552719116,0.23003558814525604,0.230487659573555,0.38855475187301636,14,4.39288330078125,4.0,1,1.0,9.0,0,1216,281.14453125,185.5,8,67.0,720.0,0,4146,2.243844747543335,0.5291325449943542,0.4758968949317932,1.1181236505508423,38,16.1953125,15.0,7,9.0,29.0,0,0,38,16.1953125,15.0,7,9.0,29.0,0,1,fixed_training_nr,256,16384,v6p1if1_0907,main,source_aware
1,,76509,0.5577892661094666,0.22974395751953125,0.22760064899921417,0.4039005935192108,1307,298.86328125,224.5,25,71.0,738.75,0,15,4.66973876953125,4.0,1,1.0,10.0,0,76509,0.5577892661094666,0.22974395751953125,0.22760064899921417,0.4039005935192108,15,4.66973876953125,4.0,1,1.0,10.0,0,1307,298.86328125,224.5,25,71.0,738.75,0,4098,2.1785264015197754,0.5201369524002075,0.46456465125083923,1.0985487699508667,38,16.0078125,15.0,7,9.0,28.25,0,0,38,16.0078125,15.0,7,9.0,28.25,0,1,fixed_training_nr,256,16384,v6p1if1_0203,main,source_aware
2,,935,0.5917697548866272,0.17489802837371826,0.18138837814331055,0.3655405640602112,27,3.6666666666666665,2.0,0,0.0,12.0,47,6,1.826171875,2.0,1,1.0,4.0,0,935,0.5917697548866272,0.17489802837371826,0.18138837814331055,0.3655405640602112,6,1.826171875,2.0,1,1.0,4.0,0,27,3.6666666666666665,2.0,0,0.0,12.0,47,4150,2.12453293800354,0.48688364028930664,0.41772550344467163,1.0923997163772583,35,16.274509803921568,15.0,7,9.0,29.0,0,0,35,16.274509803921568,15.0,7,9.0,29.0,0,1,fixed_training_nr,255,512,v6p1if1_0308,main,source_aware
2,,1014,0.5290066599845886,0.17348311841487885,0.16933251917362213,0.3750658631324768,31,3.976470588235294,2.0,0,0.0,17.0,39,7,1.98046875,2.0,1,1.0,4.0,0,1014,0.5290066599845886,0.17348311841487885,0.16933251917362213,0.3750658631324768,7,1.98046875,2.0,1,1.0,4.0,0,31,3.976470588235294,2.0,0,0.0,17.0,39,4162,2.25,0.5086634159088135,0.4218705892562866,1.2848271131515503,38,16.32156862745098,15.0,6,9.0,28.0,0,0,38,16.32156862745098,15.0,6,9.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_0511,main,source_aware
2,,996,0.589372456073761,0.1911664754152298,0.18545182049274445,0.4010254740715027,31,3.9058823529411764,2.0,0,0.0,13.0,44,7,1.9453125,2.0,1,1.0,4.0,0,996,0.589372456073761,0.1911664754152298,0.18545182049274445,0.4010254740715027,7,1.9453125,2.0,1,1.0,4.0,0,31,3.9058823529411764,2.0,0,0.0,13.0,44,4104,2.611600399017334,0.499905526638031,0.4238719046115875,1.104007363319397,36,16.094117647058823,14.0,7,9.700000000000001,29.0,0,0,36,16.094117647058823,14.0,7,9.700000000000001,29.0,0,1,fixed_training_nr,255,512,v6p1if1_0041,main,source_aware
2,,966,0.5759561061859131,0.18743418157100677,0.19682960212230682,0.3810965418815613,28,3.788235294117647,2.0,0,0.0,13.0,42,5,1.88671875,2.0,1,1.0,4.0,0,966,0.5759561061859131,0.18743418157100677,0.19682960212230682,0.3810965418815613,5,1.88671875,2.0,1,1.0,4.0,0,28,3.788235294117647,2.0,0,0.0,13.0,42,4068,2.1942389011383057,0.49686458706855774,0.42100363969802856,1.1149804592132568,42,15.952941176470588,14.0,6,9.0,28.0,0,0,42,15.952941176470588,14.0,6,9.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_0846,main,source_aware
2,,1001,0.5209478735923767,0.17928166687488556,0.17835725843906403,0.375728040933609,26,3.925490196078431,2.0,0,0.0,14.0,47,6,1.955078125,2.0,1,1.0,4.0,0,1001,0.5209478735923767,0.17928166687488556,0.17835725843906403,0.375728040933609,6,1.955078125,2.0,1,1.0,4.0,0,26,3.925490196078431,2.0,0,0.0,14.0,47,4104,2.3887834548950195,0.4879358112812042,0.4136839509010315,1.1517587900161743,42,16.094117647058823,15.0,7,9.0,27.0,0,0,42,16.094117647058823,15.0,7,9.0,27.0,0,1,fixed_training_nr,255,512,v6p1if1_0572,main,source_aware
2,,944,0.5432299375534058,0.18321001529693604,0.18054933845996857,0.3859337568283081,50,3.7019607843137257,2.0,0,0.0,12.0,40,6,1.84375,1.0,1,1.0,4.0,0,944,0.5432299375534058,0.18321001529693604,0.18054933845996857,0.3859337568283081,6,1.84375,1.0,1,1.0,4.0,0,50,3.7019607843137257,2.0,0,0.0,12.0,40,4070,2.440950393676758,0.49489346146583557,0.4180522859096527,1.158739686012268,36,15.96078431372549,14.0,6,9.0,28.0,0,0,36,15.96078431372549,14.0,6,9.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_0347,main,source_aware
2,,867,0.528854489326477,0.17792092263698578,0.17768710851669312,0.369204580783844,31,3.4,2.0,0,0.0,13.0,45,6,1.693359375,1.0,1,1.0,3.0,0,867,0.528854489326477,0.17792092263698578,0.17768710851669312,0.369204580783844,6,1.693359375,1.0,1,1.0,3.0,0,31,3.4,2.0,0,0.0,13.0,45,4074,2.2037343978881836,0.49585869908332825,0.41304340958595276,1.1615632772445679,36,15.976470588235294,14.0,7,8.0,27.299999999999983,0,0,36,15.976470588235294,14.0,7,8.0,27.299999999999983,0,1,fixed_training_nr,255,512,v6p1if1_0286,main,source_aware
2,,913,0.48338764905929565,0.1640305519104004,0.15536874532699585,0.37326544523239136,36,3.5803921568627453,2.0,0,0.0,13.0,56,6,1.783203125,1.5,1,1.0,4.0,0,913,0.48338764905929565,0.1640305519104004,0.15536874532699585,0.37326544523239136,6,1.783203125,1.5,1,1.0,4.0,0,36,3.5803921568627453,2.0,0,0.0,13.0,56,4116,2.232150077819824,0.5026705265045166,0.4347887635231018,1.1151257753372192,38,16.141176470588235,15.0,7,9.0,29.0,0,0,38,16.141176470588235,15.0,7,9.0,29.0,0,1,fixed_training_nr,255,512,v6p1if1_0124,main,source_aware
2,,911,0.5870074033737183,0.18640334904193878,0.1888580471277237,0.40818798542022705,36,3.5725490196078433,2.0,0,0.0,13.0,50,5,1.779296875,1.0,1,1.0,3.4499999999999886,0,911,0.5870074033737183,0.18640334904193878,0.1888580471277237,0.40818798542022705,5,1.779296875,1.0,1,1.0,3.4499999999999886,0,36,3.5725490196078433,2.0,0,0.0,13.0,50,4128,1.931793212890625,0.4820919930934906,0.42027851939201355,1.051114559173584,34,16.188235294117646,15.0,7,9.0,28.0,0,0,34,16.188235294117646,15.0,7,9.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_1017,main,source_aware
2,,926,0.5375664830207825,0.17956934869289398,0.1822597086429596,0.39880090951919556,40,3.631372549019608,2.0,0,0.0,14.0,47,6,1.80859375,2.0,1,1.0,3.0,0,926,0.5375664830207825,0.17956934869289398,0.1822597086429596,0.39880090951919556,6,1.80859375,2.0,1,1.0,3.0,0,40,3.631372549019608,2.0,0,0.0,14.0,47,4064,1.8973666429519653,0.47633373737335205,0.4212549924850464,1.1044182777404785,40,15.937254901960785,15.0,7,9.0,28.0,0,0,40,15.937254901960785,15.0,7,9.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_0854,main,source_aware
2,,947,0.5436026453971863,0.18027907609939575,0.1786222904920578,0.38356533646583557,23,3.7137254901960786,2.0,0,0.0,13.0,43,5,1.849609375,2.0,1,1.0,3.0,0,947,0.5436026453971863,0.18027907609939575,0.1786222904920578,0.38356533646583557,5,1.849609375,2.0,1,1.0,3.0,0,23,3.7137254901960786,2.0,0,0.0,13.0,43,4096,2.135993003845215,0.4898514449596405,0.42069292068481445,1.1118614673614502,36,16.062745098039215,14.0,7,9.0,29.0,0,0,36,16.062745098039215,14.0,7,9.0,29.0,0,1,fixed_training_nr,255,512,v6p1if1_0928,main,source_aware
2,,1129,0.6224890351295471,0.20802485942840576,0.19712482392787933,0.46018290519714355,82,4.427450980392157,2.0,0,0.0,14.299999999999983,47,6,2.205078125,2.0,1,1.0,5.0,0,1129,0.6224890351295471,0.20802485942840576,0.19712482392787933,0.46018290519714355,6,2.205078125,2.0,1,1.0,5.0,0,82,4.427450980392157,2.0,0,0.0,14.299999999999983,47,4042,2.7209043502807617,0.4908893406391144,0.4153684377670288,1.1485066413879395,36,15.850980392156863,15.0,7,8.0,27.0,0,0,36,15.850980392156863,15.0,7,8.0,27.0,0,1,fixed_training_nr,255,512,v6p1if1_0543,main,source_aware
2,,1040,0.5409907102584839,0.1890421062707901,0.1842258870601654,0.40775206685066223,42,4.078431372549019,2.0,0,0.0,14.299999999999983,45,7,2.03125,2.0,1,1.0,5.0,0,1040,0.5409907102584839,0.1890421062707901,0.1842258870601654,0.40775206685066223,7,2.03125,2.0,1,1.0,5.0,0,42,4.078431372549019,2.0,0,0.0,14.299999999999983,45,4096,2.196887731552124,0.48864036798477173,0.42041969299316406,1.1222015619277954,37,16.062745098039215,15.0,7,9.0,29.0,0,0,37,16.062745098039215,15.0,7,9.0,29.0,0,1,fixed_training_nr,255,512,v6p1if1_0632,main,source_aware
2,,886,0.5060001611709595,0.17301835119724274,0.16944171488285065,0.3945338726043701,49,3.4745098039215687,2.0,0,0.0,12.0,57,4,1.73046875,1.0,1,1.0,4.0,0,886,0.5060001611709595,0.17301835119724274,0.16944171488285065,0.3945338726043701,4,1.73046875,1.0,1,1.0,4.0,0,49,3.4745098039215687,2.0,0,0.0,12.0,57,4128,2.236286163330078,0.481122225522995,0.42100977897644043,1.111077070236206,44,16.188235294117646,15.0,6,10.0,28.0,0,0,44,16.188235294117646,15.0,6,10.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_0599,main,source_aware
2,,913,0.5273265838623047,0.1872657686471939,0.17862237989902496,0.42992863059043884,37,3.5803921568627453,2.0,0,0.0,10.299999999999983,43,6,1.783203125,2.0,1,1.0,4.0,0,913,0.5273265838623047,0.1872657686471939,0.17862237989902496,0.42992863059043884,6,1.783203125,2.0,1,1.0,4.0,0,37,3.5803921568627453,2.0,0,0.0,10.299999999999983,43,4172,2.0791401863098145,0.48627811670303345,0.4108840525150299,1.1345279216766357,37,16.36078431372549,15.0,6,10.0,28.0,0,0,37,16.36078431372549,15.0,6,10.0,28.0,0,1,fixed_training_nr,255,512,v6p1if1_0003,main,source_aware
2,,1008,0.8250236511230469,0.21935690939426422,0.19017523527145386,0.6354180574417114,48,3.9529411764705884,2.0,0,0.0,14.0,44,6,1.96875,2.0,1,1.0,4.0,0,1008,0.8250236511230469,0.21935690939426422,0.19017523527145386,0.6354180574417114,6,1.96875,2.0,1,1.0,4.0,0,48,3.9529411764705884,2.0,0,0.0,14.0,44,4138,2.2010741233825684,0.49800044298171997,0.42204341292381287,1.1611684560775757,38,16.227450980392156,15.0,4,9.0,29.0,0,0,38,16.227450980392156,15.0,4,9.0,29.0,0,1,fixed_training_nr,255,512,v6p1if1_0029,main,source_aware
