comparison,variable,baseline,candidate,sample_id,deltaT_quartile,true_scale_cv_rms_K,baseline_point_error_squared_sum,candidate_point_error_squared_sum,delta_point_error_squared_sum,baseline_shape_point_sse_K2,candidate_shape_point_sse_K2,delta_shape_point_sse_K2,baseline_scale_point_sse_K2,candidate_scale_point_sse_K2,delta_scale_point_sse_K2,baseline_cross_point_sse_K2,candidate_cross_point_sse_K2,delta_cross_point_sse_K2
V43_minus_V38,xy_scale_features,V38,V43,sample_0419,Q3,0.4433530315066084,3.473538331443656,3.3850081124644857,-0.08853021897917035,2.488497685810566,2.1772093096292764,-0.31128837618128946,1.0504580671442991,1.0960451545274417,0.045587087383142544,-0.06541742151120822,0.11175364830776852,0.17717106981897673
V43_minus_V38,xy_scale_features,V38,V43,sample_0426,Q4,1.2874419959677592,176.7999833147299,126.27534169319961,-50.52464162153029,16.528000758300077,14.870470020384666,-1.6575307379154118,164.57056931863306,110.15157031528119,-54.41899900335187,-4.298586762203252,1.2533013575337646,5.551888119737017
V43_minus_V38,xy_scale_features,V38,V43,sample_0427,Q3,0.40927183736751865,0.8488462676466926,0.6989478074012319,-0.14989846024546072,0.8210670804100719,0.6777324224100638,-0.1433346580000081,0.009719023114674553,0.016226330207365317,0.006507307092690763,0.01806016412194592,0.004989054783802521,-0.013071109338143398
V43_minus_V38,xy_scale_features,V38,V43,sample_0445,Q4,0.891042105596325,14.174474364477366,18.764504802313276,4.59003043783591,5.111350947196071,10.026278031944097,4.914927084748026,8.384961403673866,6.653828451936715,-1.7311329517371519,0.6781620136074283,2.0843983184324664,1.406236304825038
V43_minus_V38,xy_scale_features,V38,V43,sample_0446,Q1,0.1310501961976198,0.71540864439077,0.3852864006012883,-0.3301222437894817,0.5392510140485113,0.33979199580841557,-0.1994590182400957,0.2552112060496812,0.02098338912497876,-0.23422781692470246,-0.07905357570742264,0.024511015667894022,0.10356459137531665
V43_minus_V38,xy_scale_features,V38,V43,sample_0454,Q3,0.4176986779773392,1.7716123177011365,1.3104779823636492,-0.46113433533748727,1.783539631001829,0.976488203583774,-0.807051427418055,0.036674659066229645,0.26787893144684194,0.2312042723806123,-0.04860197236692251,0.06611084733303335,0.11471281969995586
V43_minus_V38,xy_scale_features,V38,V43,sample_0460,Q1,0.1356497507851659,0.1148196751229191,0.24678994323684175,0.13197026811392265,0.09404166831933093,0.07326880146197351,-0.020772866857357422,0.01788841783831759,0.17171839887691343,0.15382998103859583,0.0028895889652705694,0.001802742897954779,-0.0010868460673157903
V43_minus_V38,xy_scale_features,V38,V43,sample_0463,Q2,0.19819539260262883,2.7515289176243645,3.235689626216767,0.4841607085924027,1.17496453140804,1.3950294309024258,0.2200648994943859,1.7198668489035436,2.053050580701089,0.33318373179754524,-0.14330246268721863,-0.21239038538674693,-0.06908792269952829
V43_minus_V38,xy_scale_features,V38,V43,sample_0480,Q3,0.5908209952841686,12.167812710952019,10.374882717975566,-1.7929299929764522,3.165755552254972,2.0520057799304197,-1.1137497723245522,9.212631693244521,8.2114541528622,-1.0011775403823222,-0.21057453454747566,0.11142278518294835,0.321997319730424
V43_minus_V38,xy_scale_features,V38,V43,sample_0497,Q4,1.2061742300649378,11.687142334245452,18.019466520627386,6.332324186381934,8.764844608806017,6.256749893136612,-2.5080947156694053,2.8342642958521687,11.132521536359873,8.298257240507704,0.08803342958726937,0.6301950911309044,0.5421616615436351
V43_minus_V38,xy_scale_features,V38,V43,sample_0515,Q4,1.1829935023061868,28.057203485534153,40.2859142814189,12.228710795884744,27.59422088947389,26.211465098784583,-1.3827557906893055,1.4614258072757442,17.21602971851135,15.754603911235606,-0.998443211215484,-3.1415805358770337,-2.1431373246615495
V43_minus_V38,xy_scale_features,V38,V43,sample_0516,Q3,0.3631327000516148,1.298682677443528,2.7243329178124815,1.4256502403689535,1.0958761852915262,1.259225069140332,0.16334888384880575,0.23619364696707137,1.7506116642201142,1.5144180172530428,-0.03338715481506964,-0.28550381554796544,-0.2521166607328958
V43_minus_V38,xy_scale_features,V38,V43,sample_0518,Q2,0.30127662022507934,28.579641708446353,4.050180010706453,-24.5294616977399,1.6218070662198945,3.526319345810456,1.9045122795905614,25.355110858971674,0.2900418694599317,-25.065068989511744,1.6027237832547816,0.23381879543606424,-1.3689049878187174
V43_minus_V38,xy_scale_features,V38,V43,sample_0531,Q3,0.6941838932469186,11.563594060563297,11.17864522871702,-0.3849488318462768,8.613855554624896,8.262825855396567,-0.35102969922832905,3.069099904038618,2.933018959257572,-0.13608094478104604,-0.11936139810022106,-0.017199585937119233,0.10216181216310183
V43_minus_V38,xy_scale_features,V38,V43,sample_0534,Q3,0.5440257418572824,20.73188255847758,27.452427231948064,6.720544673470485,6.319099029632956,5.964806616158094,-0.3542924134748624,12.452501553785153,19.17199848460543,6.719496930820279,1.9602819750594775,2.315622131184544,0.3553401561250664
V43_minus_V38,xy_scale_features,V38,V43,sample_0545,Q2,0.1781799768004829,0.9277876454591825,1.5524385893273984,0.624650943868216,0.819698085737816,0.7751550904021899,-0.04454299533562611,0.05270896661378715,0.6630897928966871,0.6103808262829,0.055380593107579215,0.11419370602852108,0.058813112920941865
V43_minus_V38,xy_scale_features,V38,V43,sample_0561,Q1,0.15197174668891367,3.1443903202536214,3.231071980138146,0.08668165988452436,1.8675783485706843,1.7000846842751678,-0.1674936642955165,0.8841729710826913,1.0090446102148556,0.12487163913216426,0.3926390006002461,0.5219426856481225,0.12930368504787643
V43_minus_V38,xy_scale_features,V38,V43,sample_0562,Q3,0.5364410717359955,6.7574151852391156,8.423439507496825,1.6660243222577096,5.2250840522232735,6.765231994446102,1.5401479422228288,1.7674794751542742,1.0860109546414343,-0.6814685205128399,-0.2351483421384344,0.5721965584092887,0.8073449005477231
V43_minus_V38,xy_scale_features,V38,V43,sample_0587,Q4,0.9443167116507968,20.88029040998041,21.99788730555358,1.1175968955731683,20.854890941774592,21.846513215963064,0.9916222741884724,0.0013954343012200548,0.6826584929237071,0.681263058622487,0.02400403390459893,-0.5312844033331896,-0.5552884372377885
V43_minus_V38,xy_scale_features,V38,V43,sample_0588,Q2,0.31733188376254684,4.214321107288205,4.954730594789993,0.7404094875017879,1.2739900929024988,1.2696711967807617,-0.004318896121737081,2.593464943938571,3.546343575675948,0.9528786317373772,0.3468660704471346,0.13871582233328328,-0.2081502481138513
V43_minus_V38,xy_scale_features,V38,V43,sample_0594,Q3,0.35887469769471425,2.918106058388411,3.69303167316097,0.7749256147725592,0.8096327095638325,0.9539969090485036,0.14436419948467116,1.9426990013097385,2.4648485344121296,0.5221495331023911,0.16577434751483994,0.274186229700337,0.10841188218549708
V43_minus_V38,xy_scale_features,V38,V43,sample_0599,Q3,0.5728209870138453,13.717067697422904,5.222163322784643,-8.49490437463826,5.887029041418521,5.072889554849163,-0.8141394865693581,7.927815859165129,0.3733582153565502,-7.554457643808579,-0.09777720316074627,-0.22408444742107175,-0.12630724426032547
V43_minus_V38,xy_scale_features,V38,V43,sample_0606,Q2,0.35486834510187976,22.86662679654105,7.734329880283882,-15.132296916257166,4.239838667041518,3.765605706208703,-0.47423296083281485,22.37690367471412,5.506377277738407,-16.870526396975713,-3.7501155452145896,-1.5376531036632284,2.212462441551361
V43_minus_V38,xy_scale_features,V38,V43,sample_0617,Q4,1.6954972295571176,198.7517451718269,186.78043486363129,-11.971310308195626,130.50604317986088,93.19328758514251,-37.31275559471837,96.45786690280514,124.21634543771343,27.758478534908292,-28.212164910839086,-30.629198159224664,-2.4170332483855788
V43_minus_V38,xy_scale_features,V38,V43,sample_0664,Q2,0.21182580625281516,1.332580036361606,7.187605872697705,5.8550258363360985,1.1177772413034393,0.7997861129627122,-0.31799112834072707,0.14123058694029134,5.9408944931477885,5.799663906207497,0.07357220811787533,0.44692526658720466,0.3733530584693293
V43_minus_V38,xy_scale_features,V38,V43,sample_0674,Q4,1.9653323024035245,47.01739182494148,62.67838067945044,15.660988854508965,42.498714563347974,49.09414256190418,6.595427998556204,5.6905072683650095,17.11212416362023,11.42161689525522,-1.1718300067715122,-3.5278860460739687,-2.3560560393024566
V43_minus_V38,xy_scale_features,V38,V43,sample_0680,Q1,0.13988127549974655,0.9856275890171042,0.7859131502553366,-0.19971443876176764,0.964500994284494,0.779748863773169,-0.184752130511325,0.06294906084961877,0.0012520201812679173,-0.06169704066835085,-0.0418224661170086,0.004912266300899604,0.0467347324179082
V43_minus_V38,xy_scale_features,V38,V43,sample_0684,Q3,0.4675902590684859,21.330010391675046,9.540649387129553,-11.789361004545492,4.9685474484500585,1.809317609191366,-3.1592298392586926,16.116621105999975,7.506607534718203,-8.610013571281772,0.24484183722501185,0.22472424321998258,-0.02011759400502927
V43_minus_V38,xy_scale_features,V38,V43,sample_0699,Q4,1.0241175065901906,29.173405567021966,50.863135413418405,21.68972984639644,18.833582715533858,26.75251115363126,7.918928438097403,9.47050838303355,19.12454881432409,9.65404043129054,0.8693144684545513,4.986075445463041,4.116760977008489
V43_minus_V38,xy_scale_features,V38,V43,sample_0701,Q3,0.6309969147914593,18.306307441640637,6.803697209178181,-11.502610232462455,10.675832307564452,5.299335670621794,-5.376496636942658,8.258275469370199,2.1198897030559274,-6.138385766314272,-0.6278003352940161,-0.6155281644995431,0.01227217079447307
V43_minus_V38,xy_scale_features,V38,V43,sample_0722,Q1,0.03031260371682112,0.07206940954218113,0.03589844924569518,-0.036170960296485956,0.040049287665623656,0.028953933849288353,-0.011095353816335304,0.04847124882347573,0.009928521802786607,-0.038542727020689116,-0.01645112694691824,-0.002984006406379786,0.013467120540538455
V43_minus_V38,xy_scale_features,V38,V43,sample_0730,Q2,0.1680360198605653,2.1912494768679514,0.48717336594312144,-1.70407611092483,0.7311392235397887,0.47393773793423544,-0.2572014856055532,1.1280640068778218,0.002253717321397005,-1.1258102895564248,0.33204624645034064,0.010981910687489046,-0.3210643357628516
V43_minus_V38,xy_scale_features,V38,V43,sample_0734,Q2,0.2662510666922884,2.2995035558430006,3.977203761713479,1.6777002058704782,0.4098531201597584,0.5858411978255401,0.17598807766578173,1.8012861714316055,3.374204827436772,1.5729186560051667,0.08836426425163685,0.017157736451166028,-0.07120652780047082
V43_minus_V38,xy_scale_features,V38,V43,sample_0735,Q3,0.45204530633689216,5.650867792159932,10.332654720097443,4.681786927937511,5.630833627872821,9.843748909156375,4.2129152812835535,0.02010134848353904,0.26967613836994964,0.2495747898864106,-6.718419642881557e-05,0.21922967257112214,0.21929685676755095
V43_minus_V38,xy_scale_features,V38,V43,sample_0739,Q2,0.33980068084372145,1.567532213867934,4.111603210025472,2.5440709961575383,1.4395851747969957,1.0925152355222136,-0.347069939274782,0.10817030643188938,2.8156361829741985,2.707465876542309,0.019776732639048875,0.20345179152905996,0.18367505889001107
V43_minus_V38,xy_scale_features,V38,V43,sample_0740,Q4,0.9467577459326376,27.834226277431178,25.043273591294646,-2.7909526861365315,23.904507983624008,25.497521741039172,1.5930137574151644,2.098873562629575,0.9350406096425155,-1.1638329529870597,1.8308447311775897,-1.3892887593870404,-3.2201334905646304
V43_minus_V38,xy_scale_features,V38,V43,sample_0746,Q1,0.031153507794917278,0.019439129910395002,0.017434786314911122,-0.0020043435954838797,0.01458085459762477,0.01646819063943792,0.00188733604181315,0.007950369223063277,0.0009235728790817332,-0.007026796343981544,-0.003092093910293043,4.30227963914643e-05,0.003135116706684507
V43_minus_V38,xy_scale_features,V38,V43,sample_0748,Q3,0.37768429755399546,9.301154585238155,9.671393274178774,0.37023868894061884,4.712785923676823,5.532119856654682,0.8193339329778588,5.803335212374912,4.554729165605623,-1.2486060467692894,-1.2149665508135794,-0.4154557480815311,0.7995108027320483
V43_minus_V38,xy_scale_features,V38,V43,sample_0752,Q4,0.8682062442779067,40.19340726158396,23.84444418121835,-16.348963080365607,22.646381241029488,17.70713617849163,-4.939245062537857,12.958223781964627,4.476852023253604,-8.481371758711022,4.588802238589844,1.6604559794731104,-2.9283462591167337
V43_minus_V38,xy_scale_features,V38,V43,sample_0768,Q1,0.09950632540401465,0.2546899679195164,0.2850095302313783,0.030319562311861892,0.15589241923650055,0.17730282598281344,0.021410406746312893,0.07994121033679544,0.09188333323119904,0.011942122894403606,0.01885633834622044,0.015823371017365827,-0.0030329673288546147
V43_minus_V38,xy_scale_features,V38,V43,sample_0773,Q2,0.18970871213666388,3.986259692655609,12.199641131456945,8.213381438801335,0.9043811165089374,1.2005997855931345,0.29621866908419714,2.965069159577373,10.752876926402491,7.787807766825118,0.11680941656929811,0.24616441946131823,0.12935500289202012
V43_minus_V38,xy_scale_features,V38,V43,sample_0777,Q4,1.3618774105837694,12.823017131823496,16.689656482586564,3.8666393507630676,8.888767500400132,8.840860878063278,-0.04790662233685339,4.216620570946498,8.210768236941142,3.994147665994644,-0.28237093952313375,-0.3619726324178574,-0.07960169289472363
V43_minus_V38,xy_scale_features,V38,V43,sample_0783,Q2,0.19290908591257305,5.362790874723632,3.8433135192307852,-1.5194773554928465,5.298272294805218,3.3943264341852535,-1.9039458606199648,0.005613436544850313,0.1912489846754512,0.1856355481306009,0.05890514337356213,0.25773810037008027,0.19883295699651815
V43_minus_V38,xy_scale_features,V38,V43,sample_0787,Q4,1.4901649789785576,250.7956155046994,270.18487934105116,19.389263836351745,166.7496776898025,177.74238658335088,10.992708893548382,162.20677186443214,174.45750910014294,12.250737235710801,-78.16083404953531,-82.01501634244269,-3.8541822929073817
V43_minus_V38,xy_scale_features,V38,V43,sample_0788,Q2,0.1904758375061115,0.19128555800853791,0.20827498844147316,0.016989430432935243,0.19251655570439147,0.13847887385187202,-0.05403768185251945,0.00021463520472354502,0.05665928137043724,0.056444646165713694,-0.0014456329005770904,0.013136833219163894,0.014582466119740985
V43_minus_V38,xy_scale_features,V38,V43,sample_0798,Q2,0.21652212105393603,0.2978606179371881,0.5366087924802359,0.23874817454304775,0.29773248022142446,0.434013286363394,0.13628080614196952,0.00017469572329499312,0.0713782869427229,0.0712035912194279,-4.655800753138919e-05,0.0312172191741189,0.03126377718165029
V43_minus_V38,xy_scale_features,V38,V43,sample_0800,Q4,1.3864010038579835,12.326658487807883,6.991161796755905,-5.335496691051978,11.755753327712593,6.838945635399766,-4.916807692312827,0.9802205662643204,0.06561580576716677,-0.9146047604971537,-0.4093154061690326,0.0866003555889724,0.495915761758005
V43_minus_V38,xy_scale_features,V38,V43,sample_0802,Q1,0.03823776978842746,0.06518248399075764,0.08275436467164363,0.017571880680885985,0.020645893542915364,0.018515829962328666,-0.0021300635805866983,0.03696912751866721,0.06182108760033006,0.02485196008166285,0.007567462929175063,0.0024174471089848846,-0.005150015820190179
V43_minus_V38,xy_scale_features,V38,V43,sample_0806,Q2,0.2988627763714577,1.703677519280541,1.7117345718122468,0.008057052531705855,1.1769513271082679,1.6300760494177606,0.45312472230949274,0.48165454866001356,0.10318174112989417,-0.37847280753011936,0.045071643512259396,-0.021523218735407537,-0.06659486224766693
V43_minus_V38,xy_scale_features,V38,V43,sample_0811,Q3,0.6058346369779412,8.220242647440399,5.784039698001602,-2.4362029494387967,6.097924530186576,5.690149880619287,-0.4077746495672896,2.5729061795237174,0.01590413664662859,-2.5570020428770888,-0.45058806226989545,0.07798568073568626,0.5285737430055817
V43_minus_V38,xy_scale_features,V38,V43,sample_0815,Q1,0.12099318699053234,0.3035344876357944,0.18080944824044498,-0.1227250393953494,0.2951722290250333,0.18089429330492907,-0.11427793572010425,0.026980825248814795,0.0012922981215297805,-0.025688527127285015,-0.018618566638053738,-0.00137714318601393,0.017241423452039807
V43_minus_V38,xy_scale_features,V38,V43,sample_0820,Q3,0.6545074046956869,43.14108694276103,20.48464179470462,-22.65644514805641,15.92170516580914,5.052901640028608,-10.868803525780532,35.27315302226763,16.598416298617536,-18.674736723650092,-8.053771245315732,-1.1666761439415239,6.887095101374207
V43_minus_V38,xy_scale_features,V38,V43,sample_0822,Q2,0.30741532560527396,2.4303641204793327,1.4244665679719641,-1.0058975525073686,1.8445456752091336,1.3005065693767957,-0.5440391058323379,0.9796624956577827,0.050446765530377816,-0.9292157301274049,-0.3938440503875831,0.07351323306479063,0.4673572834523737
V43_minus_V38,xy_scale_features,V38,V43,sample_0824,Q3,0.6801394855857713,16.82993449529135,11.288092242162245,-5.541842253129106,10.028389696738262,9.20582687292216,-0.8225628238161029,6.312314363109519,2.578667774728053,-3.733646588381466,0.48923043544356876,-0.496402405487969,-0.9856328409315378
V43_minus_V38,xy_scale_features,V38,V43,sample_0827,Q2,0.23350757826032542,4.7460093818376,3.876900964288634,-0.8691084175489658,1.2864880144293878,0.958648603852452,-0.3278394105769358,3.8730044560532084,3.0922937409609395,-0.780710715092269,-0.41348308864499655,-0.17404138052475848,0.23944170812023807
V43_minus_V38,xy_scale_features,V38,V43,sample_0837,Q4,1.0825333348612247,9.682794892246262,19.01333858375141,9.330543691505147,8.661599859527819,9.50297491460667,0.841375055078851,1.1255603360126918,8.471606062627037,7.346045726614346,-0.10436530329424815,1.0387576065177047,1.1431229098119529
V43_minus_V38,xy_scale_features,V38,V43,sample_0839,Q2,0.2567781295953886,2.376751097988537,1.3416308540770676,-1.0351202439114693,0.9422070892121925,1.063393293331264,0.12118620411907144,1.7214633394413261,0.45486011707782137,-1.2666032223635049,-0.28691933066498165,-0.1766225563320178,0.11029677433296387
V43_minus_V38,xy_scale_features,V38,V43,sample_0845,Q2,0.23122289144063335,1.1290793234649599,1.507646850096557,0.3785675266315971,0.6027664259009549,1.2405242261659282,0.6377578002649733,0.5803541160049291,0.34147530301805784,-0.2388788129868713,-0.05404121844092382,-0.07435267908742924,-0.020311460646505415
V43_minus_V38,xy_scale_features,V38,V43,sample_0854,Q2,0.22607793312921215,1.9611417613387099,0.6139571130643403,-1.3471846482743697,1.1322591177806691,0.5200460134594768,-0.6122131043211924,0.7675367294757177,0.13901573823871852,-0.6285209912369992,0.06134591408232335,-0.045104638633854895,-0.10645055271617825
V43_minus_V38,xy_scale_features,V38,V43,sample_0856,Q3,0.6742043106048178,35.63954814485099,28.91193952037113,-6.72760862447986,9.66192968117318,14.369778240738738,4.707848559565557,25.500645774047385,14.549818012307897,-10.950827761739488,0.4769726896304307,-0.0076567326755063725,-0.4846294223059371
V43_minus_V38,xy_scale_features,V38,V43,sample_0857,Q2,0.19848550963653272,0.5630531718298939,0.41631173229114055,-0.14674143953875335,0.48383736875599004,0.21996991674285074,-0.2638674520131393,0.06445851790720072,0.21145128325897306,0.14699276535177233,0.014757285166703105,-0.015109467710683288,-0.029866752877386393
V43_minus_V38,xy_scale_features,V38,V43,sample_0863,Q3,0.6187228573697245,4.041694757914956,2.6287322286101524,-1.4129625293048038,3.9473334056444926,2.5500967276048887,-1.397236678039604,0.18831822459501757,0.09239146755271321,-0.09592675704230436,-0.09395687232455385,-0.013755966547449705,0.08020090577710415
V43_minus_V38,xy_scale_features,V38,V43,sample_0870,Q1,0.12927367957681227,0.22782440741511018,0.2029337504060555,-0.024890657009054684,0.18873512083711796,0.16987736864527073,-0.018857752191847238,0.05956004167818256,0.03815522153076964,-0.02140482014741292,-0.02047075510019032,-0.005098839769984839,0.015371915330205483
V43_minus_V38,xy_scale_features,V38,V43,sample_0879,Q1,0.0911675151631598,0.3681701330811807,0.2822261107044287,-0.08594402237675197,0.18892736020692646,0.13276792510323637,-0.05615943510369009,0.1959514600951215,0.15031152853850638,-0.04563993155661511,-0.016708687220867244,-0.0008533429373140874,0.015855344283553157
V43_minus_V38,xy_scale_features,V38,V43,sample_0915,Q4,0.7379869588999469,41.17762544761809,42.78216209722528,1.6045366496071907,22.84764639897918,15.786910612902151,-7.060735786077029,28.78608425345882,34.83263203365262,6.0465477801938015,-10.456105204819902,-7.837380549329471,2.618724655490431
V43_minus_V38,xy_scale_features,V38,V43,sample_0934,Q1,0.12722107809921532,1.0942591511386532,0.6907115503464191,-0.4035476007922342,0.16838693459018927,0.22054396537906967,0.0521570307888804,0.9723575841081981,0.5327269808976897,-0.4396306032105084,-0.0464853675597342,-0.06255939593034031,-0.016074028370606105
V43_minus_V38,xy_scale_features,V38,V43,sample_0937,Q3,0.5954615653492036,8.125782426494844,8.505528710689788,0.37974628419494394,2.21812538836184,2.7995949621842793,0.5814695738224391,5.3235384153752126,4.799536075622345,-0.5240023397528679,0.5841186227577924,0.9063976728831635,0.32227905012537117
V43_minus_V38,xy_scale_features,V38,V43,sample_0953,Q1,0.06616211508393838,0.1047093805174071,0.058924460779672144,-0.04578491973773495,0.0891654457219213,0.0559410896572109,-0.03322435606471039,0.015924990985423538,0.004106599354878602,-0.011818391630544937,-0.0003810561899377221,-0.0011232282324173492,-0.0007421720424796272
V43_minus_V38,xy_scale_features,V38,V43,sample_0969,Q4,1.4908652166666831,26.639336529873024,27.68961754734164,1.0502810174686168,26.148992321760606,25.997206985204105,-0.15178533655650028,0.25516882256798973,0.6557829770230194,0.4006141544550296,0.23517538554442913,1.0366275851145148,0.8014521995700856
V43_minus_V38,xy_scale_features,V38,V43,sample_0971,Q4,1.0591130731985174,53.50128186421884,40.607534430042044,-12.893747434176795,47.46796204177942,24.84927730463553,-22.61868473714389,5.800869467018489,16.192521641590975,10.391652174572485,0.2324503554209368,-0.4342645161844705,-0.6667148716054073
V43_minus_V38,xy_scale_features,V38,V43,sample_0997,Q1,0.04704652452600687,0.08586213855003341,0.055852713316585895,-0.030009425233447518,0.0349954081755223,0.037675202728423694,0.0026797945529013975,0.06773051898771519,0.021650863347494873,-0.04607965564022032,-0.01686378861320408,-0.003473352759332671,0.013390435853871408
V43_minus_V38,xy_scale_features,V38,V43,sample_1008,Q2,0.21124609340382852,1.1723414855096865,1.4188944645653556,0.24655297905566909,0.6857747346697923,1.1389634468695387,0.4531887121997463,0.6294496619229886,0.46175511990127277,-0.1676945420217158,-0.14288291108309426,-0.18182410220545606,-0.0389411911223618
V43_minus_V38,xy_scale_features,V38,V43,sample_1049,Q4,1.9032183992054632,195.7876197159951,257.18028114179526,61.392661425800156,166.1035743665003,131.31731090901224,-34.786263457488076,46.89537518928478,149.68009926509194,102.78472407580716,-17.211329839789975,-23.817129032308927,-6.605799192518951
V43_minus_V38,xy_scale_features,V38,V43,sample_1050,Q4,0.9807758322989045,17.365156102157517,27.53583881276095,10.170682710603433,14.647816818511574,17.177395630689688,2.529578812178114,3.3964668384682097,7.906564805190694,4.510097966722484,-0.6791275548222684,2.45187837688057,3.1310059317028385
V43_minus_V38,xy_scale_features,V38,V43,sample_1051,Q1,0.03403015720166213,0.021056361417518838,0.025729313571389113,0.004672952153870275,0.020954858411094155,0.019433975141197057,-0.0015208832698970984,3.085107488071551e-05,0.006686578720497868,0.006655727645617153,7.065193154396734e-05,-0.00039124029030581005,-0.00046189222184977736
V43_minus_V38,xy_scale_features,V38,V43,sample_1052,Q1,0.07790402189126991,1.9489126314124663,1.7832747859735552,-0.16563784543891114,0.28298644915103566,0.6301066990697965,0.3471202499187609,1.596926935230416,0.9594240013945483,-0.6375029338358678,0.06899924703101468,0.19374408550921002,0.12474483847819534
V43_minus_V38,xy_scale_features,V38,V43,sample_1053,Q3,0.47820897125877004,2.37343278816133,4.989595704002585,2.6161629158412545,1.9932940051984265,2.1367883464023527,0.14349434120392623,0.3808664963312805,2.6900407795216887,2.309174283190408,-0.0007277133683765355,0.1627665780785415,0.16349429144691804
V43_minus_V38,xy_scale_features,V38,V43,sample_1054,Q1,0.09720882431363774,0.1688039788942029,0.10323805430209658,-0.06556592459210632,0.11708097452701154,0.08293006423339713,-0.0341509102936144,0.06994076651062053,0.0148171251133753,-0.05512364139724524,-0.01821776214342917,0.005490864955324141,0.02370862709875331
V43_minus_V38,xy_scale_features,V38,V43,sample_1055,Q4,2.0236222692071117,306.87807210910563,491.8566495865539,184.97857747744825,58.18153910515255,55.799068328464536,-2.3824707766880167,247.25924238097366,440.51617176553424,193.25692938456058,1.4372906229793836,-4.458590507444841,-5.8958811304242245
V43_minus_V38,xy_scale_features,V38,V43,sample_1056,Q1,0.13191182232653484,0.16782882338457716,1.0998264224547918,0.9319975990702146,0.12509804513176154,0.29278191826160316,0.16768387312984162,0.0360174359597701,0.7923071024484549,0.7562896664886848,0.006713342293045519,0.014737401744733536,0.008024059451688017
V43_minus_V38,xy_scale_features,V38,V43,sample_1057,Q1,0.15908654532782923,0.689773990827784,0.26365385873276365,-0.42612013209502037,0.6834527040554279,0.258346287290447,-0.4251064167649809,0.02276359988585352,0.010955465259655727,-0.011808134626197795,-0.016442313113497465,-0.005647893817339154,0.010794419296158311
V43_minus_V38,xy_scale_features,V38,V43,sample_1058,Q1,0.05886776671670268,0.12050306036793315,0.10202500371484265,-0.018478056653090505,0.11101849739005491,0.0972099042594734,-0.013808593130581512,0.011478184080281718,0.003929679494707302,-0.0075485045855744155,-0.0019936211024034855,0.0008854199606619616,0.002879041063065447
V43_minus_V38,xy_scale_features,V38,V43,sample_1059,Q4,0.7629146079337809,10.536164984461712,22.511023357567655,11.974858373105944,6.765981381155441,4.941365919017078,-1.8246154621383628,2.5310379187528937,15.747991776461204,13.21695385770831,1.2391456845533775,1.8216656620893705,0.582519977535993
V43_minus_V38,xy_scale_features,V38,V43,sample_1060,Q1,0.15048065253417015,0.1540305337240871,1.0165419931710453,0.8625114594469583,0.15300836911748314,0.21861835732526771,0.06560998820778458,0.0011670926942889174,0.7916333333429078,0.7904662406486188,-0.00014492808768494145,0.006290302502869882,0.006435230590554824
V44_minus_V43,deepsets,V43,V44,sample_0014,Q4,1.2896650226372384,22.126723942957636,21.31153643187455,-0.8151875110830851,20.893764765477982,20.6375796031851,-0.25618516229288346,0.3343610755212298,0.11901769009153762,-0.21534338542969217,0.8985981019584242,0.5549391385979143,-0.34365896336050983
V44_minus_V43,deepsets,V43,V44,sample_0023,Q2,0.2629658707962856,1.9951950232184246,1.1199086640250484,-0.8752863591933762,1.551420854925722,1.072686455417881,-0.478734399507841,0.3092469594993781,0.031873514097641026,-0.27737344540173703,0.13452720879332464,0.015348694509526174,-0.11917851428379847
V44_minus_V43,deepsets,V43,V44,sample_0027,Q3,0.5366140210141005,2.9221849244278606,5.389251322519346,2.4670663980914855,2.6362777923401106,3.104314031737636,0.4680362393975255,0.31370333132986844,2.3545087399195026,2.0408054085896343,-0.02779619924211889,-0.06957144913779306,-0.041775249895674174
V44_minus_V43,deepsets,V43,V44,sample_0037,Q2,0.22343163865336263,1.9234363209110752,1.1925483361120932,-0.730887984798982,0.9315776090581818,1.1985392719916805,0.26696166293349877,0.7506448113240327,0.0037831571574622664,-0.7468616541665705,0.24121390052886066,-0.009774093037049389,-0.25098799356591006
V44_minus_V43,deepsets,V43,V44,sample_0053,Q3,0.4663458019698718,13.512237507116895,12.645616028762834,-0.8666214783540607,9.433852765795253,6.540404025932418,-2.8934487398628352,3.14777574958397,5.398185889022729,2.250410139438759,0.9306089917376716,0.7070261138076854,-0.2235828779299862
V44_minus_V43,deepsets,V43,V44,sample_0059,Q3,0.6962427182377497,3.8825549492175506,5.011737924830144,1.1291829756125935,3.1762206390043453,2.262709830833618,-0.9135108081707273,0.6436964928192638,2.1218893492026685,1.4781928563834046,0.06263781739394136,0.6271387447938583,0.564500927399917
V44_minus_V43,deepsets,V43,V44,sample_0061,Q1,0.08382224791294639,0.2052382539821253,0.1193318984046208,-0.0859063555775045,0.11085596004685773,0.09834698133884448,-0.01250897870801325,0.09164860470713426,0.015738599444906215,-0.07591000526222805,0.002733689228133329,0.005246317620870128,0.002512628392736799
V44_minus_V43,deepsets,V43,V44,sample_0075,Q2,0.1759556525077124,1.611958068897212,0.7358749357146886,-0.8760831331825233,0.6564193167997596,0.6345827046648377,-0.02183661213492194,0.9305164283924374,0.10947492549873258,-0.8210415028937048,0.025022323705014775,-0.008182694448881561,-0.033205018153896336
