sample_id,role,deltaT_quartile,true_scale_cv_rms_K,physics_24_nearest_train_sample_id,physics_24_nearest_distance,physics_24_mean_k_distance,physics_24_neighbor_log_target_scale_mean,physics_24_neighbor_log_target_scale_variance,physics_24_neighbor_log_target_scale_std,pooled_latent_96_nearest_train_sample_id,pooled_latent_96_nearest_distance,pooled_latent_96_mean_k_distance,pooled_latent_96_neighbor_log_target_scale_mean,pooled_latent_96_neighbor_log_target_scale_variance,pooled_latent_96_neighbor_log_target_scale_std,combined_120_nearest_train_sample_id,combined_120_nearest_distance,combined_120_mean_k_distance,combined_120_neighbor_log_target_scale_mean,combined_120_neighbor_log_target_scale_variance,combined_120_neighbor_log_target_scale_std
sample_0701,valid_iid,Q3,0.6309969147914593,sample_0032,1.7147837787520979,3.1347550484541196,-1.2317889264930604,0.8128712744785892,0.9015937413705738,sample_0948,5.923131247443933,7.050118939470545,-0.4973702978660949,0.382357486241447,0.6183506175637306,sample_0948,7.817706431364155,9.081618830585702,-0.08067141431684556,0.30567952053710323,0.5528829175667334
sample_0722,valid_iid,Q1,0.03031260371682112,sample_0607,2.72424456560802,2.993181109900817,-2.9708238263876376,0.445782791272695,0.6676696722726703,sample_0770,6.319122273536898,7.569166188713567,-3.3215072451270453,0.8500475760566939,0.9219802471076557,sample_0770,7.385258824448659,8.403225421193234,-3.3068931270788733,0.857497200213477,0.9260114471287474
sample_0730,valid_iid,Q2,0.1680360198605653,sample_0309,1.3399280648885519,1.8628153689779237,-1.1106737432178393,0.30371163935385515,0.5511003895424637,sample_0163,4.571054146989095,5.810822995039589,-1.3352161433026117,0.33115767327031087,0.5754630077340427,sample_0163,5.266569352966544,6.587880037607258,-1.3543411040091111,0.3583446215233835,0.5986189284706787
sample_0734,valid_iid,Q2,0.2662510666922884,sample_0245,0.8187739120377152,1.6018248829685438,-1.0877812654132177,0.28695751515156726,0.5356841561513345,sample_0795,3.6749465190243793,5.354700862328668,-1.2988600625245472,0.050654304390048775,0.22506511144566316,sample_0795,4.027938988405077,5.893320672483967,-1.2988600625245472,0.050654304390048775,0.22506511144566316
sample_0735,valid_iid,Q3,0.45204530633689216,sample_0131,1.883077007254947,2.702314392479597,-0.24215473518153896,0.19061796110213966,0.43659816891752956,sample_0383,4.463978766133231,6.222730654666696,-0.9114750732447003,0.27228260299780166,0.5218070553354004,sample_0383,5.54406625106889,7.15019567605474,-0.7801346269368648,0.16766373415469943,0.40946762284056043
sample_0739,valid_iid,Q2,0.33980068084372145,sample_0973,1.6759819026004985,2.4466380855199734,-0.7748554579851682,0.3704879795088545,0.6086772375478275,sample_0167,4.413618936413036,5.763212420425629,-1.0123842394105986,0.7571683350809967,0.8701542018981444,sample_0167,5.436126875809018,6.451261286803485,-1.020700057778622,0.7420306465265417,0.8614120074195284
sample_0740,valid_iid,Q4,0.9467577459326376,sample_0641,1.4665037121786886,1.735991549045968,-0.08253182037629239,0.4416136186645532,0.664540155795384,sample_0259,4.248108692519064,5.6684573073463485,-0.41817784958125603,0.6160534647305094,0.784890734262107,sample_0259,5.08820255275405,6.336033272147879,-0.37073933477365506,0.5904838261243368,0.7684294542274761
sample_0746,valid_iid,Q1,0.031153507794917278,sample_1028,2.0661906320299974,2.4729957381798955,-2.509657316338455,1.2627417718681282,1.1237178346311534,sample_0642,4.911509730705108,6.10575226112777,-2.518108061059338,0.7447656039175736,0.8629980323949606,sample_0642,5.9028287134052695,6.854397860954437,-2.739230144170741,1.132749461889567,1.0643070336559686
sample_0748,valid_iid,Q3,0.37768429755399546,sample_0943,2.550757262469041,3.4755974011994275,-1.058961954016425,0.5767726190386313,0.759455475349695,sample_0380,5.972995216189378,7.255928047703492,-1.2129997187810635,0.3354465069957173,0.5791774399920264,sample_0943,6.845247784234694,8.488570889126983,-1.2713992509641303,0.44140885010971553,0.6643860700750096
sample_0752,valid_iid,Q4,0.8682062442779067,sample_0881,1.3789437976667724,1.6632764076119275,0.02598216451267743,0.19050450987165585,0.43646822320949763,sample_0923,4.549528364087161,5.401272812327826,-0.46281275437387925,0.4176899896044299,0.6462894008139309,sample_0923,4.848672062845956,5.898506182101648,-0.23872519750036486,0.3219304341607809,0.5673891382118457
sample_0768,valid_iid,Q1,0.09950632540401465,sample_0891,1.8318910493036011,2.183213429940012,-1.5383949370650627,0.32446246051790223,0.5696160641325895,sample_0877,5.414653512232605,6.19016945975649,-2.2502753356070833,0.5180246552415698,0.7197392967190063,sample_0891,5.960340621938501,6.953889637463807,-2.3696359487331695,0.3026616719799017,0.5501469548946915
sample_0773,valid_iid,Q2,0.18970871213666388,sample_0070,1.6348789629396823,2.0559534993235924,-0.9705255355210406,0.48211245865304636,0.6943431850699238,sample_0133,5.320872884411496,5.983362552743531,-1.9141985830331965,0.4389123358784147,0.6625045930998628,sample_0865,6.038567644410458,6.758113045365394,-1.6365952312820842,0.27418406428021386,0.5236258819808413
sample_0777,valid_iid,Q4,1.3618774105837694,sample_0069,1.1075296901655354,1.3945970737483404,0.01674736194931243,0.21192772238534752,0.46035608216395657,sample_0160,3.1274724687294646,4.015828186572336,0.21278489195650288,0.16975718030330322,0.41201599520322413,sample_0160,3.376028820154355,4.4555834568309916,0.21278489195650288,0.16975718030330325,0.4120159952032242
sample_0783,valid_iid,Q2,0.19290908591257305,sample_0076,1.6992646965238902,2.414580790434985,-1.2719427007414557,0.5227277612325149,0.7229991433138181,sample_0346,6.298665543870353,6.755869462136458,-1.24324521440319,0.8121230321589528,0.9011786904709591,sample_0901,7.7034767289588935,8.080964150165052,-1.4038367764035597,0.7321717387357659,0.8556703446630401
sample_0787,valid_iid,Q4,1.4901649789785576,sample_0646,2.516434012595199,2.984616755479824,-0.413202920676504,0.8155210478066367,0.9030620398436846,sample_0208,4.8842730581950065,5.972578268235728,-0.0017051639851697776,0.22102318059343773,0.4701310249211785,sample_0208,5.904345741307661,7.037020174074994,-0.20335876635401276,0.35076497919557725,0.5922541508470643
sample_0788,valid_iid,Q2,0.1904758375061115,sample_1022,1.4760089130015774,1.8213756258664386,-1.5430842463558023,0.6745538991471907,0.8213123030535892,sample_0275,5.09633301654912,6.049220112715646,-0.9020183562570365,0.3177374339074347,0.5636820326278236,sample_0275,5.772142500579058,6.620551184095509,-0.9582854774649416,0.4239104361387174,0.6510840469084751
sample_0798,valid_iid,Q2,0.21652212105393603,sample_0510,0.8087253921107124,1.6046640358684492,-0.7090146556517282,0.6153540978385517,0.7844450891162182,sample_0817,4.570967707791198,5.560436029198513,-1.8099784080641228,0.6913341795053748,0.8314650801479126,sample_0510,4.999348768491866,6.382330295793968,-2.0185147901391103,0.3552011121509586,0.595987510062886
sample_0800,valid_iid,Q4,1.3864010038579835,sample_0472,0.7451791682881306,1.9462248616840252,0.20263426845884927,0.09159075858380146,0.30263965137404164,sample_0861,3.755068419131974,4.988766438315535,0.17653321935593075,0.29931821051538565,0.5470998176890445,sample_0861,4.060718957765491,5.659910723883901,0.11738372844239442,0.24572206030092617,0.49570360125878266
sample_0802,valid_iid,Q1,0.03823776978842746,sample_0912,0.7520365120245555,1.6784634705728525,-2.4229769649543758,0.7478716667316776,0.8647957369990197,sample_0933,3.7599452536105233,5.32303675583934,-2.8676894671534803,0.2880065121692981,0.5366623819211648,sample_0933,4.0399151128466855,5.8924523612122055,-2.8676894671534803,0.2880065121692981,0.5366623819211648
sample_0806,valid_iid,Q2,0.2988627763714577,sample_0309,1.403719880618441,1.929029002995901,-0.892873349573956,0.30945887269920114,0.5562902773725253,sample_0920,3.9866738734449725,4.899434057614118,-0.872208294191444,0.45765069915253537,0.6764988537703042,sample_1020,4.728574206465265,5.7164368223209925,-0.969992772714722,0.5127246933537241,0.7160479686122461
sample_0811,valid_iid,Q3,0.6058346369779412,sample_0717,1.325528937758994,1.750298128459067,-0.6591857587345613,0.6324607714366035,0.7952740228604248,sample_0207,5.6945554179483056,6.045546530575878,-0.6665078148781137,0.679578317664579,0.8243654030007439,sample_0717,6.017496832489295,6.648072949719842,-0.764366329280813,0.5604669121926318,0.748643381185349
sample_0815,valid_iid,Q1,0.12099318699053234,sample_0503,1.3534368394012455,2.5296657694006712,-2.146076046999837,0.3319900217165629,0.5761857527885976,sample_0675,5.493164074640819,6.4875830243530626,-1.9024363921089122,0.23007916437177994,0.4796656797935203,sample_0675,6.526678441219213,7.546816660983078,-2.02089198914748,0.11826480270609525,0.34389649999105143
sample_0820,valid_iid,Q3,0.6545074046956869,sample_0920,0.8671344046429906,1.5803104351942534,-1.1903566871829088,0.3738673750850319,0.6114469519795089,sample_0042,4.40330888326659,5.626812820167663,-0.848584287335392,0.23673358087058377,0.48655275240263907,sample_0920,4.738578822932711,6.4679541160833,-0.8164862860879349,0.19188582252921615,0.4380477400115382
sample_0822,valid_iid,Q2,0.30741532560527396,sample_0026,0.9360698730320937,1.2495204596809,-1.4453215121718734,0.38458218491547086,0.6201469059146154,sample_0900,4.493421833242895,4.803180651903981,-1.0000287916283461,0.4830213872027305,0.6949974008604136,sample_0026,4.759661838284354,5.353137749636102,-1.171726486369411,0.18340501213391464,0.4282581139148617
sample_0824,valid_iid,Q3,0.6801394855857713,sample_0047,1.353145675836025,1.4999166000995623,-0.1287386760394833,0.26363024024798737,0.5134493550955025,sample_1036,4.855985643683382,5.738016416943382,-0.6257028170376183,0.24507216637533863,0.49504764051082867,sample_1036,5.057804517092851,6.331798729532542,-0.3604420860295067,0.12222602955679618,0.34960839457426673
sample_0827,valid_iid,Q2,0.23350757826032542,sample_0438,2.265865148617444,2.8407435993131953,-1.5000279684158095,0.9305224041984967,0.9646358920331012,sample_0058,6.397704704628891,7.437258853271243,-2.0685059635739664,0.6972762450918062,0.835030685119898,sample_0058,7.091834876138326,8.190434171648445,-2.233496282296456,0.5876724050591237,0.7665979422481668
sample_0837,valid_iid,Q4,1.0825333348612247,sample_0615,1.1652955873491646,1.367071900912127,-0.4155518976088256,0.4664337826224716,0.6829595761261947,sample_0212,4.3053586190182696,5.519623132563802,0.017899969913518898,0.7597959597108772,0.8716627557208563,sample_0212,5.10297726388673,6.231550964586441,0.31195517543902007,0.24364162420325824,0.49360067281483544
sample_0839,valid_iid,Q2,0.2567781295953886,sample_0148,1.134449226960249,1.9098939766037215,-1.58991714633434,0.4100633282375492,0.6403618728793503,sample_0148,5.13944875172562,5.753796059801593,-1.5517382161238928,0.7567723330867078,0.8699266251165714,sample_0148,5.263165256778922,6.578028994892264,-1.500576428801574,0.8070538200750402,0.8983617423260188
sample_0845,valid_iid,Q2,0.23122289144063335,sample_0485,1.0391585780367756,1.6534639431726141,-1.0171543466105415,0.10938097651866549,0.33072794940655603,sample_0512,3.8438083833353587,4.932563925524547,-0.7825870311847833,0.3944171137795796,0.6280263639207988,sample_0394,4.9884375795997435,5.635005407814364,-0.9871177786144024,0.26733725243510803,0.5170466636920772
sample_0854,valid_iid,Q2,0.22607793312921215,sample_0900,1.4825720239227973,1.7535324140239712,-1.0337550988989612,0.27537704052881024,0.5247637949866685,sample_0663,4.4603967151805906,5.065602267139947,-1.572716838294346,0.6621208650251517,0.813708095710711,sample_0663,5.167005356982147,5.82302951054294,-1.708189281466813,0.4189586601671499,0.647270160108706
sample_0856,valid_iid,Q3,0.6742043106048178,sample_0765,1.1100831929747268,1.3639641324595488,-1.1998401442293347,0.525218225699967,0.7247194117035689,sample_0123,6.305265154057634,7.241425031156,-0.18380834868620188,0.49091324385490986,0.7006520133810434,sample_0123,7.029382138808228,7.8994563360149375,-0.596340400253138,0.30178538017228074,0.549349961474724
sample_0857,valid_iid,Q2,0.19848550963653272,sample_0754,0.9109104567304016,1.309914695261881,-1.3571471473256547,0.12839819357887414,0.35832693671963056,sample_1002,3.77838562705391,4.882426878596496,-1.4046137413706972,0.1299852394857734,0.36053465781499205,sample_1002,4.069366343153392,5.443218279351781,-1.4324007357280224,0.11868338117870243,0.3445045444964441
sample_0863,valid_iid,Q3,0.6187228573697245,sample_0974,1.4812236924608322,1.9643749907304262,-0.4474718255563962,0.3610280416602338,0.6008560906408736,sample_0377,4.656930704617451,5.763045337695145,-0.952237998426335,0.32430403466793406,0.5694769834400105,sample_0377,5.150212260236644,6.309978525797382,-0.9522379984263349,0.32430403466793406,0.5694769834400105
sample_0870,valid_iid,Q1,0.12927367957681227,sample_0141,1.2858404890616972,1.6721355144058498,-1.4211180116546753,0.3846834173031427,0.6202285202271359,sample_0721,4.454510609384962,5.454526129020863,-1.63334092675262,0.2752145097431083,0.5246089112311269,sample_0087,4.991527214149423,6.007917292136442,-1.660620947280678,0.2576786830004728,0.5076206093141539
sample_0879,valid_iid,Q1,0.0911675151631598,sample_0098,1.130906097756565,1.5728326990656805,-1.644594455556166,0.33192757304599685,0.5761315588005893,sample_1012,3.9268320961803416,4.828908066338259,-2.1899438096311585,0.3006458273587175,0.5483117975738964,sample_0663,4.3280337572786,5.467615571463325,-2.2173228199339463,0.294796953764617,0.5429520731746191
sample_0915,valid_iid,Q4,0.7379869588999469,sample_0076,1.6660925783597924,2.2965860623606034,-0.9757435323031409,0.28151629062428085,0.5305810876994023,sample_0758,5.306299676768872,6.228455155828127,-0.6541870336837923,0.8786845660451263,0.9373817611011676,sample_0758,6.14575179088217,6.9681305273655925,-0.6465439966098663,0.5828960563857857,0.7634762971997138
sample_0934,valid_iid,Q1,0.12722107809921532,sample_0844,1.6311171320961542,1.8920366835119224,-2.3501922542835203,0.4816874341653275,0.6940370553258144,sample_0315,4.258354494277124,5.196437113184234,-2.4077314890453474,0.26866179725198647,0.5183259565678594,sample_0315,4.643122726908668,6.077784108108626,-2.3863509954737463,0.35647967177196815,0.5970591861549139
sample_0937,valid_iid,Q3,0.5954615653492036,sample_0212,0.9384520000345088,1.170093118512968,-0.22731889762828703,0.2675760919275024,0.5172775772518101,sample_1018,4.356556015308545,4.935241657601869,-0.5671895494910296,0.5894529970617487,0.7677584236345106,sample_0842,5.1012524353358035,5.534574554456765,-0.5787677347524575,0.5768108703603401,0.7594806583187883
sample_0953,valid_iid,Q1,0.06616211508393838,sample_0021,1.4187327239247813,2.3668306035460787,-2.3380160175042706,0.22477911711546067,0.47410876085077847,sample_0590,4.016611897405603,4.846076875035806,-2.6270673058393283,0.24497894555648952,0.4949534781739487,sample_0590,4.437441249140566,5.805314174098137,-2.4984343067794335,0.2823650073163724,0.5313802850279378
sample_0969,valid_iid,Q4,1.4908652166666831,sample_0885,1.2487305999419367,1.5626171778323594,0.33701537899219697,0.13459817586239659,0.36687624052587076,sample_0082,3.467929790425795,4.3109719746622694,-0.2344037855664613,0.28137524796695923,0.5304481576619521,sample_0082,3.811162214033863,4.911690691923306,-0.08190357841115396,0.21369505774115005,0.46227162766186514
sample_0971,valid_iid,Q4,1.0591130731985174,sample_0544,1.8632067343419934,2.545647043829938,-0.3210113627841843,0.53665182034881,0.7325652328283195,sample_0709,6.131264888647888,6.990068061945655,-0.012949539665868672,0.2527142245171541,0.5027068972245697,sample_0544,6.637948011311839,7.833534288215068,-0.11187130283095717,0.3018597761614349,0.5494176700484203
sample_0997,valid_iid,Q1,0.04704652452600687,sample_0869,1.6164759613707942,2.0666425014602443,-2.563802782296926,1.6449206055208123,1.282544582274165,sample_0663,4.997625612543128,5.57901359243215,-2.7526893619423882,0.8338380562445167,0.9131473354527826,sample_0663,5.651034580150912,6.598913636372596,-2.8907872312813083,0.7168954236536983,0.8466967719636695
sample_1008,valid_iid,Q2,0.21124609340382852,sample_0268,1.2313842947181821,1.6490658150294375,-1.2252011048833562,0.23227617273282442,0.4819503840986377,sample_0707,4.450681976321558,4.925166825475339,-1.045586569933257,0.17010444312233214,0.41243719900408127,sample_0485,4.73663932251626,5.651754835990696,-1.1371807447960782,0.1944435149431934,0.44095749788748734
sample_1049,valid_iid,Q4,1.9032183992054632,sample_0733,1.1807439299371514,1.6636788869091443,-0.013819441594838056,0.3037957171212894,0.5511766659804181,sample_0250,5.660778146680698,6.616787766392354,0.31078406168026695,0.2727163521474246,0.5222225121032458,sample_0250,6.601652435469437,7.382570260843687,0.340540245723823,0.13401693786049915,0.36608323897783024
sample_1050,valid_iid,Q4,0.9807758322989045,sample_0834,1.2120833428145397,1.4929883281540368,-0.6778236588829961,0.20041064240411574,0.447672472242951,sample_0450,4.79747824467144,5.551047373465635,0.03351641293476448,0.3340095842153391,0.5779356228987266,sample_0212,5.574219511215201,6.195771626939235,-0.15955406769439223,0.4089816496306303,0.6395167313140684
sample_1051,valid_iid,Q1,0.03403015720166213,sample_0535,2.0321909629483774,2.3878792945298946,-2.6428315763672443,0.4595138667340712,0.6778745213784563,sample_0590,5.344925590433458,5.938174931322341,-2.6855826837567855,0.52447252936765,0.7242047565210062,sample_0557,5.996886157113598,6.813897773956944,-2.6138360789839807,0.557168038496074,0.746436895186776
sample_1052,valid_iid,Q1,0.07790402189126991,sample_1029,1.2732191934744326,2.126885775994322,-1.2569958582213794,0.4968167626060792,0.7048522984328555,sample_0197,4.0542968884675235,5.8830174241141595,-1.7702781179075089,0.17142763806981537,0.4140382084660972,sample_0197,4.527669493059282,6.432694868108948,-1.6919538624461907,0.14225808003934004,0.37717115483469843
sample_1053,valid_iid,Q3,0.47820897125877004,sample_0885,0.939405584831437,1.3669328400750063,0.12445234239801597,0.2297302012639994,0.47930178516671457,sample_0678,3.5991689125520927,4.948521161706196,-0.6020845392055697,0.5718362514422148,0.7561985529225872,sample_0678,4.020842283261786,5.700302537983694,-0.5175489472963132,0.6641802495761788,0.8149725452898268
sample_1054,valid_iid,Q1,0.09720882431363774,sample_0654,1.493838265951041,2.0639751245907143,-1.6172288352555995,0.20823793832183193,0.4563309526230189,sample_0640,4.256684455364945,6.594808954856015,-0.9425848979636177,0.5719080156018876,0.756246002040267,sample_0640,5.340991129554339,7.392137029361064,-1.3458351371142323,0.5131508519282145,0.7163454836377587
sample_1055,valid_iid,Q4,2.0236222692071117,sample_0636,1.3317588431262355,1.6620942768633327,0.018440574250218066,0.24494747432705957,0.49492168504427,sample_0792,4.873640230803482,5.881539663339757,-0.18997750440721034,0.4053466943820851,0.6366684336309482,sample_0559,5.873377339997676,6.426881038850714,-0.21202821457637064,0.3772924301324167,0.614241345183159
sample_1056,valid_iid,Q1,0.13191182232653484,sample_0832,1.002105032097739,1.4841267996593583,-1.6213557384722317,1.3557704717940673,1.1643755716237212,sample_0227,5.185395986143603,6.132954187127895,-1.502154235559108,0.3030782745632844,0.550525453147522,sample_0675,5.866696763650334,6.73774609172235,-1.6512505837988793,0.43856076845560044,0.6622392078815633
sample_1057,valid_iid,Q1,0.15908654532782923,sample_0554,1.2906004088478773,1.5366340129074036,-1.7496149122655935,0.26741693993706944,0.5171237182116766,sample_0754,3.732760760846714,4.876636838077528,-1.4029210261629297,0.07993994880163371,0.28273653602184795,sample_0754,4.1018511680399685,5.239970628446401,-1.3891540740793058,0.07711364369487897,0.27769343473492303
sample_1058,valid_iid,Q1,0.05886776671670268,sample_0796,2.964209067332139,3.2573597811378,-2.041492982587549,0.682897488263712,0.826376117917085,sample_0172,6.098254507833641,6.705734412676881,-2.5521163669502633,0.5802277503592106,0.7617268213468728,sample_0897,7.045051766043458,7.811327408357704,-2.798855976745546,0.36823792799234967,0.6068261101768362
sample_1059,valid_iid,Q4,0.7629146079337809,sample_0178,1.5009187045863992,1.8218691673134448,0.0812610737404865,0.1853247721634021,0.4304936377734311,sample_0413,3.6551489244983597,5.259812838593784,-0.08884083441939469,0.20257381895284682,0.45008201358513183,sample_0413,4.811503944320603,6.209073865759591,-0.2661742591114473,0.3771077561616284,0.6140909999028062
sample_1060,valid_iid,Q1,0.15048065253417015,sample_0648,1.644961986983737,2.176444288331714,-1.0299563654404686,0.3616448213139768,0.6013691223483101,sample_1030,4.270615897878994,5.211263288397864,-1.6695077790898492,0.2403644373757925,0.4902697598014714,sample_0715,4.951249187293368,5.901875351693377,-1.5774257480213343,0.20518548659031857,0.45297404626569787
