sample_id,group_id,split_role,design_block,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,total_source_area_mm2,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,projected_field_cv_rms_deltaT_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points
p1e_g02_t1_b0_p1,p1e_g02,train,complete_factorial,1000.0,1.0,6.0,5,23.56507734988554,mixed,partly_aligned,67.91642075210075,60.98841567515564,11.319403458683459,5.993893903603563,0.0061060969091685565,0.9989823172672604,0.0010176828181947593,-8.545518546260178e-11,6.992261990367552e-11,365.28028890672687,359.933561087523,361.0553985409906,10.89113186796316,10691.00112196153,0.8920291058187367,691.9134151625419,9.999102762144423,9999.087706798988,10.880048151121144,10.880048150191387,-8.545528395884527e-11,True,0.02002529717174184,62.0388629566954,648,10,True,True
p1e_g02_t1_b0_p2,p1e_g02,train,complete_factorial,1000.0,1.0,10.0,5,23.56507734988554,mixed,partly_aligned,113.19403458400632,101.6473594558217,11.319403458400632,9.989823172392587,0.010176828181676794,0.9989823172392587,0.0010176828181676794,-5.742635637850935e-11,7.071260952568626e-11,408.80048150839184,399.88926847640516,401.75899756560926,10.891131867986195,10691.001121968951,0.8920291058417623,691.913415170028,9.999102762144432,9999.087706798922,10.880048150839183,10.880048150214384,-5.742619506981671e-11,False,0.033375495285667967,103.39810492504401,648,10,True,True
p1e_g02_t1_b0_p3,p1e_g02,train,complete_factorial,1000.0,1.0,14.0,5,23.56507734988554,mixed,partly_aligned,158.47164841590393,142.30630323647938,11.319403458278853,13.985752441181598,0.014247559454182527,0.9989823172272569,0.0010176828181558948,-4.541287051268439e-11,7.089216048637465e-11,452.3206741100569,439.84497586528715,442.46259659020325,10.891131867996084,10691.001121974019,0.8920291058516515,691.9134151750975,9.999102762144432,9999.08770679892,10.880048150718352,10.880048150224257,-4.5412982037528626e-11,False,0.046725693397490886,144.75734689338648,648,10,True,True
p1e_g02_t1_b1_p0,p1e_g02,train,complete_factorial,1000.0,20.0,2.0,5,23.56507734988554,mixed,partly_aligned,22.294408364241235,19.34486175976995,11.147204182120618,1.964724388327293,0.03527561212357139,0.9823621941636465,0.017637806061785694,-2.254321451733432e-10,6.958303045292237e-11,321.4189376845327,319.6454512567769,317.6360543926201,10.901751824218017,607.1882639343464,0.9026642303074917,107.23792059684307,9.999087593910525,499.95034333750334,10.709468842266347,10.70946883985209,-2.254320241393979e-10,False,0.006771510294129257,19.843027701373643,648,10,True,True
p1e_g02_t1_b1_p1,p1e_g02,train,complete_factorial,1000.0,20.0,6.0,5,23.56507734988554,mixed,partly_aligned,66.8832250843846,58.03458527132312,11.147204180730768,5.894173164155099,0.10582683635624064,0.9823621940258498,0.01763780605937344,-8.522322893685559e-11,7.011339854949002e-11,364.2568130452757,358.93635376206373,352.90816317062394,10.901751824335244,607.1882639387476,0.9026642304246965,107.23792060124758,9.999087593910549,499.9503433375,10.709468840879282,10.709468839966586,-8.522324592921569e-11,True,0.02031453088204671,59.52908309606314,648,10,True,True
p1e_g02_t1_b1_p2,p1e_g02,train,complete_factorial,1000.0,20.0,10.0,5,23.56507734988554,mixed,partly_aligned,111.47204180453116,96.72430878286816,11.147204180453116,9.823621939982848,0.17637806058887434,0.9823621939982848,0.017637806058887436,-5.7172250267356614e-11,7.087610232718762e-11,407.094688406018,398.22725626735007,388.18027194860974,10.901751824358684,607.1882639397463,0.9026642304481253,107.23792060224841,9.99908759391056,499.95034333749794,10.7094688406018,10.709468839989515,-5.71723343761191e-11,False,0.03385755146911151,99.21513849074725,648,10,True,True
p1e_g02_t1_b1_p3,p1e_g02,train,complete_factorial,1000.0,20.0,14.0,5,23.56507734988554,mixed,partly_aligned,156.06085852467425,135.41403229441505,11.147204180333874,13.753070715810713,0.24692928482151089,0.9823621939864795,0.01763780605867935,-4.515885284764717e-11,7.095506000605612e-11,449.93256376676175,437.5181587726376,423.45238072659697,10.901751824368741,607.1882639401732,0.9026642304581751,107.2379206026761,9.999087593910566,499.9503433374971,10.709468840482982,10.709468839999355,-4.515885592320585e-11,False,0.04740057205845005,138.90119388543323,648,10,True,True
p1e_g02_t1_b2_p0,p1e_g02,train,complete_factorial,1000.0,80.0,2.0,5,23.56507734988554,mixed,partly_aligned,21.631268339054657,17.449213773304646,10.815634169527328,1.9007276813062286,0.09927231914387515,0.9503638406531143,0.04963615957193757,-2.2505187297072737e-10,6.922248072384947e-11,320.7620747127439,319.0054842447307,312.4075540615143,10.92322425613105,209.1426380666447,0.9241673519512416,84.15760529500105,9.999056904179808,124.98503277164367,10.381037356371962,10.38103735403569,-2.2505184601542207e-10,False,0.0069581227758135356,18.338208132362983,648,10,True,True
p1e_g02_t1_b2_p1,p1e_g02,train,complete_factorial,1000.0,80.0,6.0,5,23.56507734988554,mixed,partly_aligned,64.89380500909976,52.34764131265211,10.815634168183294,5.702183043117947,0.2978169573898871,0.9503638405196578,0.049636159564981186,-8.463905502390882e-11,6.994371925278574e-11,362.286224130177,357.0164527261855,337.2226621793235,10.923224256252386,209.1426380689095,0.9241673520725858,84.15760529727508,9.999056904179799,124.98503277163442,10.3810373550295,10.381037354150859,-8.463905193479466e-11,True,0.02087436833051015,55.01462438962314,648,10,True,True
p1e_g02_t1_b2_p2,p1e_g02,train,complete_factorial,1000.0,80.0,10.0,5,23.56507734988554,mixed,partly_aligned,108.15634167915152,87.24606885202515,10.815634167915153,9.50363840492988,0.4963615956363906,0.950363840492988,0.04963615956363906,-5.66270919044598e-11,7.073888686488136e-11,403.8103735476119,395.0274212076426,362.0377702971946,10.923224256276598,209.14263806915903,0.9241673520967799,84.1576052975255,9.999056904179819,124.98503277163351,10.38103735476119,10.381037354173342,-5.662709538717469e-11,False,0.034790613885149924,91.69104064689941,648,10,True,True
p1e_g02_t1_b2_p3,p1e_g02,train,complete_factorial,1000.0,80.0,14.0,5,23.56507734988554,mixed,partly_aligned,151.4188783491876,122.14449639140514,10.815634167799114,13.305093766741756,0.6949062338830393,0.950363840481554,0.04963615956307423,-4.462821382286311e-11,7.103676102233431e-11,445.3345229650466,433.0383896890991,386.8528784150844,10.923224256287005,209.14263806922193,0.9241673521071785,84.157605297588,9.999056904179826,124.98503277163393,10.381037354646184,10.381037354182897,-4.4628131311569803e-11,False,0.048706859437288585,128.3674569041795,648,10,True,True
p1e_g02_t1_b3_p0,p1e_g02,train,complete_factorial,1000.0,200.0,2.0,5,23.56507734988554,mixed,partly_aligned,21.04537131408682,15.774688899984362,10.52268565704341,1.8441960475417416,0.15580395290793597,0.9220980237708708,0.07790197645396799,-2.2483878647783229e-10,6.921375850368458e-11,320.181778628944,318.44016798283707,307.78905788374533,10.943401953304111,129.53316172195812,0.944373917528163,79.5404770796894,9.999028035775948,49.99268464226871,10.090889314472008,10.090889312203185,-2.248387907853345e-10,False,0.00712437409612221,17.149033832023047,648,10,True,True
p1e_g02_t1_b3_p1,p1e_g02,train,complete_factorial,1000.0,200.0,6.0,5,23.56507734988554,mixed,partly_aligned,63.13611393444165,47.324066693393654,10.522685655740275,5.532588141847896,0.4674118586583633,0.922098023641316,0.07790197644306056,-8.437650578230205e-11,7.003355087289942e-11,360.5453358790167,355.3205039407387,323.3671736479634,10.943401953429058,129.5331617233742,0.9443739176531009,79.54047708110728,9.999028035775957,49.99268464226692,10.09088931316945,10.090889312318017,-8.437637909763822e-11,True,0.021373122289560342,51.44710148910719,648,10,True,True
p1e_g02_t1_b3_p2,p1e_g02,train,complete_factorial,1000.0,200.0,10.0,5,23.56507734988554,mixed,partly_aligned,105.22685655479654,78.87344448679129,10.522685655479654,9.22098023615394,0.7790197644083461,0.922098023615394,0.0779019764408346,-5.62285995542311e-11,7.029417238939593e-11,400.9088931290882,392.2008398986394,338.9452894121593,10.943401953454048,129.53316172372982,0.944373917678075,79.54047708146318,9.999028035775973,49.99268464226664,10.09088931290882,10.090889312341423,-5.622862154359629e-11,False,0.03562187048174792,85.7451691461851,648,10,True,True
p1e_g02_t1_b3_p3,p1e_g02,train,complete_factorial,1000.0,200.0,14.0,5,23.56507734988554,mixed,partly_aligned,147.31759917515012,110.42282228019356,10.522685655367866,12.909372330460076,1.0906276701584903,0.9220980236042912,0.07790197643989216,-4.418333952673135e-11,7.082701735914208e-11,441.27245037916106,429.08117585654094,354.5234051763633,10.943401953464786,129.5331617238643,0.9443739176888111,79.54047708159774,9.999028035775975,49.99268464226657,10.090889312797218,10.09088931235137,-4.418320222338053e-11,False,0.04987061867387865,120.0432368032661,648,10,True,True
p1e_g02_t2_b0_p0,p1e_g02,train,complete_factorial,1750.0,1.0,2.0,5,23.56507734988554,mixed,partly_aligned,14.075330643651057,11.788293536897935,7.0376653218255285,1.9988143272113368,0.0011856732242632834,0.9994071636056684,0.0005928366121316417,-2.1780003332545067e-10,6.903203499103269e-11,313.19884390807323,311.42001240346957,311.8548763196276,6.603336652328139,11131.940603849189,0.8899433431045148,1133.5058943249082,5.7133933092236235,9998.43470952428,6.599421954036615,6.599421952599261,-2.1779988572730278e-10,False,0.006713312978320118,12.144550009172198,648,10,True,True
p1e_g02_t2_b0_p1,p1e_g02,train,complete_factorial,1750.0,1.0,6.0,5,23.56507734988554,mixed,partly_aligned,42.22599192611489,35.36488060609945,7.037665321019148,5.996442980798536,0.003557019672365716,0.9994071634664227,0.0005928366120609526,-7.848358117915066e-11,6.976571953471125e-11,339.5965317193881,334.26003720563534,335.56462895464205,6.60333665244243,11131.940603818224,0.8899433432188022,1133.5058942939474,5.713393309223628,9998.434709524277,6.599421953231352,6.599421952713406,-7.848349294995735e-11,True,0.02013993893189081,36.4336500228709,648,10,True,True
p1e_g02_t2_b0_p2,p1e_g02,train,complete_factorial,1750.0,1.0,10.0,5,23.56507734988554,mixed,partly_aligned,70.37665320856917,58.94146767529334,7.037665320856917,9.994071634385488,0.0059283661204660165,0.9994071634385489,0.0005928366120466017,-5.0595408418452335e-11,7.038951261549674e-11,365.9942195307023,357.10006200779975,359.2743815896345,6.603336652465384,11131.94060381592,0.8899433432417498,1133.5058942917583,5.713393309223633,9998.434709524161,6.599421953070231,6.599421952736331,-5.059534321636856e-11,True,0.033566564889326855,60.72275003656218,648,10,True,True
p1e_g02_t2_b0_p3,p1e_g02,train,complete_factorial,1750.0,1.0,14.0,5,23.56507734988554,mixed,partly_aligned,98.52731449101464,82.51805474448597,7.037665320786759,13.991700287972424,0.00829971256856596,0.9994071634266017,0.0005928366120404257,-3.864216697120813e-11,7.002000317061866e-11,392.3919073420165,379.94008680996404,382.98413422462306,6.603336652475228,11131.94060381541,0.8899433432515937,1133.5058942913415,5.713393309223634,9998.434709524068,6.599421953001179,6.599421952746164,-3.864197165431257e-11,False,0.046993190841192245,85.01185005025235,648,10,True,True
p1e_g02_t2_b1_p0,p1e_g02,train,complete_factorial,1750.0,20.0,2.0,5,23.56507734988554,mixed,partly_aligned,13.956725482772242,11.294068725392579,6.978362741386121,1.9793069748395191,0.0206930255959698,0.9896534874197596,0.0103465127979849,-2.1774445961575406e-10,6.87368844172628e-11,313.0821888834248,311.30854184137104,310.3447620036072,6.609479504555124,632.2028077891475,0.8960949790001994,132.2874157344481,5.7133845255549245,499.9153920546994,6.541094441712403,6.5410944402881155,-2.177445024552119e-10,False,0.006771151423833999,11.739879026434961,648,10,True,True
p1e_g02_t2_b1_p1,p1e_g02,train,complete_factorial,1750.0,20.0,6.0,5,23.56507734988554,mixed,partly_aligned,41.870176443529374,33.88220617163262,6.978362740588229,5.937920923690535,0.06207907677978724,0.9896534872817558,0.010346512796631206,-7.838700868956217e-11,6.945705800051381e-11,339.2465666454889,333.9256255193824,331.03428600675903,6.609479504670865,632.2028077947746,0.8960949791159284,132.28741574010883,5.713384525554937,499.9153920546657,6.541094440914814,6.541094440402077,-7.838709755968534e-11,True,0.020313454274457854,35.219637074711116,648,10,True,True
p1e_g02_t2_b1_p2,p1e_g02,train,complete_factorial,1750.0,20.0,10.0,5,23.56507734988554,mixed,partly_aligned,69.78362740428616,56.470343617866114,6.978362740428617,9.896534872541709,0.10346512796355599,0.9896534872541709,0.010346512796355598,-5.0526503814207755e-11,6.992620528222376e-11,365.41094440755353,356.54270919739474,351.72381000988713,6.609479504693965,632.2028077962029,0.8960949791390139,132.28741574153835,5.713384525554951,499.91539205466455,6.541094440755353,6.541094440424855,-5.0526452169617184e-11,True,0.03385575712138689,58.69939512298275,648,10,True,True
p1e_g02_t2_b1_p3,p1e_g02,train,complete_factorial,1750.0,20.0,14.0,5,23.56507734988554,mixed,partly_aligned,97.69707836503864,79.05848106409574,6.978362740359903,13.855148821392673,0.14485117914730739,0.9896534872423338,0.010346512796236242,-3.8570012263404256e-11,6.995529215179737e-11,391.57532216961744,379.15979287540597,372.41333401300676,6.609479504703912,632.2028077968857,0.8960949791489501,132.28741574222025,5.713384525554962,499.9153920546655,6.54109444068696,6.54109444043467,-3.856995903954318e-11,False,0.04739805997616031,82.1791531712512,648,10,True,True
p1e_g02_t2_b2_p0,p1e_g02,train,complete_factorial,1750.0,80.0,2.0,5,23.56507734988554,mixed,partly_aligned,13.72357503846797,10.322815593011594,6.861787519233985,1.94097102599,0.05902897444613742,0.970485512995,0.02951448722306871,-2.180686742292437e-10,6.898897037108059e-11,312.8529049393765,311.08947933436485,307.37713671652557,6.621894282435689,217.73891652318127,0.9085275263767627,92.76407517205737,5.713366756058927,124.97484135112389,6.4264524696882575,6.426452468286849,-2.1806879820868652e-10,False,0.00688567701087095,11.007334837019126,648,10,True,True
p1e_g02_t2_b2_p1,p1e_g02,train,complete_factorial,1750.0,80.0,6.0,5,23.56507734988554,mixed,partly_aligned,41.170725110723936,30.96844677472837,6.86178751845399,5.82291307715742,0.17708692331228248,0.97048551285957,0.029514487218713747,-7.828371284546165e-11,6.950291111418759e-11,338.5587148134361,333.268437998452,322.1314101463118,6.621894282553735,217.73891652880573,0.9085275264948096,92.76407517767818,5.713366756058926,124.97484135112755,6.4264524689060165,6.426452468402929,-7.82838357540524e-11,True,0.020657031036989792,33.022004506669994,648,10,True,True
p1e_g02_t2_b2_p2,p1e_g02,train,complete_factorial,1750.0,80.0,10.0,5,23.56507734988554,mixed,partly_aligned,68.61787518297342,51.614077956453045,6.8617875182973425,9.70485512832489,0.29514487217857976,0.9704855128324891,0.029514487217857977,-5.0347026547825636e-11,6.965617122051193e-11,364.2645246874959,355.44739666253946,336.8856835761156,6.621894282577333,217.7389165298191,0.9085275265184025,92.76407517869576,5.713366756058931,124.97484135112333,6.4264524687495905,6.426452468426039,-5.034688322222256e-11,True,0.03442838506015278,55.03667417632663,648,10,True,True
p1e_g02_t2_b2_p3,p1e_g02,train,complete_factorial,1750.0,80.0,14.0,5,23.56507734988554,mixed,partly_aligned,96.06502525521745,72.25970913818058,6.861787518229818,13.586797179492198,0.41320282104495787,0.9704855128208713,0.02951448721749699,-3.836826094933648e-11,7.048344499376453e-11,389.97033456155515,377.626355326626,351.63995700592915,6.621894282587485,217.73891653020942,0.9085275265285497,92.76407517908869,5.713366756058935,124.97484135112074,6.426452468682511,6.426452468435939,-3.8368237092960246e-11,False,0.048199739086498994,77.05134384598435,648,10,True,True
p1e_g02_t2_b3_p0,p1e_g02,train,complete_factorial,1750.0,200.0,2.0,5,23.56507734988554,mixed,partly_aligned,13.512164687216625,9.442533097458188,6.756082343608313,1.9062257432278757,0.09377425720617061,0.9531128716139379,0.046887128603085304,-2.170231772069542e-10,6.870285479601267e-11,312.6450482574725,310.89093493677774,304.6875736682591,6.633552349398157,134.84562431319844,0.9202023039120677,84.85777255178067,5.71335004548609,49.98785176141778,6.322524128736262,6.322524127364128,-2.1702319803896234e-10,False,0.006990709765943848,10.427243504416804,648,10,True,True
p1e_g02_t2_b3_p1,p1e_g02,train,complete_factorial,1750.0,200.0,6.0,5,23.56507734988554,mixed,partly_aligned,40.536494057033565,28.327599288633156,6.756082342838927,5.718677228884843,0.2813227715848121,0.9531128714808071,0.046887128597468686,-7.827586726942097e-11,6.967616679942434e-11,337.9351447678068,332.67280480576954,314.0627210030927,6.633552349518461,134.84562431296192,0.9202023040323611,84.85777255154447,5.7133500454861,49.98785176141745,6.322524127967796,6.322524127472894,-7.827599977861684e-11,True,0.02097212929845682,31.281730509213748,648,10,True,True
p1e_g02_t2_b3_p2,p1e_g02,train,complete_factorial,1750.0,200.0,10.0,5,23.56507734988554,mixed,partly_aligned,67.56082342685659,47.21266547976923,6.756082342685659,9.531128714541945,0.46887128596175487,0.9531128714541944,0.046887128596175484,-5.0369941551053896e-11,7.049587053805844e-11,363.2252412781413,354.4546746747621,323.43786833784105,6.633552349542459,134.8456243134038,0.9202023040563592,84.85777255198701,5.7133500454860995,49.98785176141677,6.322524127814131,6.322524127495666,-5.0369954741126314e-11,True,0.0349535488300603,52.136217513992676,648,10,True,True
p1e_g02_t2_b3_p3,p1e_g02,train,complete_factorial,1750.0,200.0,14.0,5,23.56507734988554,mixed,partly_aligned,94.58515279667,66.09773167088653,6.756082342619286,13.343580200198964,0.6564198003379406,0.9531128714427831,0.046887128595567186,-3.83503467078177e-11,7.055726199420839e-11,388.5153377884761,376.23654454375435,332.81301567255144,6.633552349552801,134.84562431374903,0.9202023040666881,84.85777255233275,5.713350045486113,49.98785176141628,6.322524127748291,6.32252412750582,-3.835033719478246e-11,False,0.04893496836450595,72.9907045187623,648,10,True,True
p1e_g02_t3_b0_p0,p1e_g02,train,complete_factorial,2500.0,1.0,2.0,5,23.56507734988554,mixed,partly_aligned,10.644534278714161,8.369787712880552,5.322267139357081,1.9991544065736238,0.0008455938653241299,0.9995772032868119,0.00042279693266206495,-2.194739422210594e-10,5.923120352590913e-11,309.770243828999,307.9948426840969,308.45408364834066,4.887188201607879,11554.29838088279,0.888076048085244,1556.492111202642,3.999112153522635,9997.806269680148,4.885121914499507,4.8851219134273505,-2.1947386462412863e-10,False,0.0067515713365082775,8.733419400135853,648,10,True,True
p1e_g02_t3_b0_p1,p1e_g02,train,complete_factorial,2500.0,1.0,6.0,5,23.56507734988554,mixed,partly_aligned,31.933602832670545,25.109363135481182,5.322267138778424,5.997463218868225,0.002536781595704513,0.9995772031447041,0.00042279693261741886,-7.732152613494636e-11,5.974000045007163e-11,329.31073148352993,323.9845280488811,325.3622509423459,4.887188201724584,11554.298380736154,0.8880760482019178,1556.4921110551777,3.9991121535226664,9997.806269680977,4.8851219139216555,4.885121913543931,-7.732141080320375e-11,True,0.020254714008217434,26.200258197181263,648,10,True,True
p1e_g02_t3_b0_p2,p1e_g02,train,complete_factorial,2500.0,1.0,10.0,5,23.56507734988554,mixed,partly_aligned,53.222671386640684,41.84893855808449,5.322267138664069,9.995772031163241,0.0042279693260855586,0.9995772031163241,0.00042279693260855583,-4.8932698084452885e-11,5.971426536264063e-11,348.851219138061,339.9742134136669,342.2704182363571,4.887188201747739,11554.298380705059,0.8880760482250677,1556.4921110240696,3.9991121535226712,9997.806269680988,4.885121913806103,4.88512191356706,-4.8932773375763955e-11,True,0.0337578566807224,43.66709699422748,648,10,True,True
p1e_g02_t3_b0_p3,p1e_g02,train,complete_factorial,2500.0,1.0,14.0,5,23.56507734988554,mixed,partly_aligned,74.51173994059502,58.58851398067906,5.32226713861393,13.9940808434581,0.005919157056464008,0.99957720310415,0.00042279693260457204,-3.675457953861943e-11,5.910269413759208e-11,368.39170679259206,355.96389877845206,359.17858553034205,4.887188201757714,11554.298380696788,0.8880760482350438,1556.4921110158473,3.99911215352267,9997.806269680941,4.885121913756576,4.885121913577025,-3.6754578449164464e-11,True,0.047260999351294686,61.133935791266936,648,10,True,True
p1e_g02_t3_b1_p0,p1e_g02,train,complete_factorial,2500.0,20.0,2.0,5,23.56507734988554,mixed,partly_aligned,10.583552890436806,8.040189274544858,5.291776445218403,1.985200801505584,0.014799198933177073,0.992600400752792,0.007399599466588537,-2.1938052589820511e-10,5.87559712740953e-11,309.7106902395476,307.9390282865843,307.3978495383932,4.891540559616426,656.1632344692675,0.8924346351359914,156.28147926097893,3.999105924480435,499.88175520828867,4.855345119773801,4.855345118708633,-2.1938057370855892e-10,False,0.006793793496797207,8.469769798469514,648,10,True,True
p1e_g02_t3_b1_p1,p1e_g02,train,complete_factorial,2500.0,20.0,6.0,5,23.56507734988554,mixed,partly_aligned,31.750658667824837,24.120567820419733,5.291776444637473,5.955602403669907,0.0443975967939278,0.9926004006116512,0.0073995994656546335,-7.73058203099956e-11,5.938105226794158e-11,329.1320707151993,323.8170848563664,322.1935486123765,4.891540559733771,656.163234474521,0.8924346352533066,156.28147926627776,3.9991059244804648,499.88175520824325,4.855345119199882,4.855345118824536,-7.730572540309267e-11,True,0.02038138049005056,25.409309392146746,648,10,True,True
p1e_g02_t3_b1_p2,p1e_g02,train,complete_factorial,2500.0,20.0,10.0,5,23.56507734988554,mixed,partly_aligned,52.91776444521696,40.20094636628594,5.291776444521696,9.926004005834148,0.07399599465463627,0.9926004005834148,0.0073995994654636275,-4.887843740863929e-11,5.938184141451516e-11,348.55345119085115,339.6951414261483,336.98924768633833,4.891540559757297,656.1632344759487,0.8924346352768171,156.28147926771945,3.9991059244804807,499.88175520822927,4.855345119085115,4.855345118847793,-4.8878536149663325e-11,True,0.03396896748120071,42.348848985818194,648,10,True,True
p1e_g02_t3_b1_p3,p1e_g02,train,complete_factorial,2500.0,20.0,14.0,5,23.56507734988554,mixed,partly_aligned,74.08487022263512,56.28132491214906,5.291776444473937,13.89640560799868,0.10359439251532358,0.9926004005713344,0.007399599465380256,-3.6714570867640055e-11,5.9026267663203e-11,367.974831666503,355.5731979959313,351.7849467602899,4.891540559767278,656.1632344766946,0.8924346352867967,156.28147926846802,3.9991059244804816,499.8817552082266,4.855345119035929,4.8553451188576675,-3.671455794707938e-11,True,0.04755655447473828,59.28838857948778,648,10,True,True
p1e_g02_t3_b2_p0,p1e_g02,train,complete_factorial,2500.0,80.0,2.0,5,23.56507734988554,mixed,partly_aligned,10.462646454869287,7.387039368129705,5.231323227434643,1.9575495908713423,0.04245040956915049,0.9787747954356711,0.021225204784575246,-2.202463871003868e-10,5.913316527301708e-11,309.5926449940294,307.8284235015827,305.30481684182877,4.900333068834048,225.97296684271697,0.9012397441545449,101.00793362702152,3.9990933246795026,124.96503321569546,4.7963224970147,4.796322495958327,-2.202464007989954e-10,False,0.006878266006083322,7.992231657278853,648,10,True,True
p1e_g02_t3_b2_p1,p1e_g02,train,complete_factorial,2500.0,80.0,6.0,5,23.56507734988554,mixed,partly_aligned,31.387939361208964,22.161118101190713,5.23132322686816,5.872648771777946,0.12735122868675472,0.9787747952963244,0.021225204781125787,-7.745017127636089e-11,5.94639161924381e-11,328.7779349786922,323.48527050140444,315.91445052290425,4.900333068953428,225.97296685277507,0.9012397442739287,101.00793363704572,3.999093324679499,124.96503321572933,4.7963224964487,4.796322496077225,-7.745002452276874e-11,True,0.020634798023252188,23.976694968620073,648,10,True,True
p1e_g02_t3_b2_p2,p1e_g02,train,complete_factorial,2500.0,80.0,10.0,5,23.56507734988554,mixed,partly_aligned,52.31323226754722,36.93519683423996,5.231323226754722,9.787747952684622,0.21225204780409287,0.9787747952684622,0.021225204780409287,-4.8871515168080745e-11,5.921589383656878e-11,347.9632249633548,339.1421175012266,326.5240842039454,4.900333068977244,225.97296685506888,0.901239744297735,101.00793363933788,3.9990933246795093,124.96503321573101,4.796322496335478,4.796322496101073,-4.887171285764661e-11,True,0.034391330035305145,39.96115827995505,648,10,True,True
p1e_g02_t3_b2_p3,p1e_g02,train,complete_factorial,2500.0,80.0,14.0,5,23.56507734988554,mixed,partly_aligned,73.23852517390458,51.70927556729557,5.231323226707469,13.702847133591504,0.29715286692153736,0.978774795256536,0.02122520478010981,-3.6645833193357393e-11,5.928954448825524e-11,367.1485149480175,354.79896450104957,337.1337178849989,4.900333068987391,225.97296685597166,0.9012397443078785,101.00793364024314,3.999093324679512,124.96503321572852,4.796322496286966,4.796322496111201,-3.6645821944667765e-11,True,0.04814786205162136,55.945621591294405,648,10,True,True
p1e_g02_t3_b3_p0,p1e_g02,train,complete_factorial,2500.0,200.0,2.0,5,23.56507734988554,mixed,partly_aligned,10.351808375644737,6.788773961847524,5.175904187822368,1.9322219247492554,0.06777807568609337,0.9661109623746277,0.033889037843046685,-2.1767436464426027e-10,5.865941813681912e-11,309.4844739343224,307.72711291202614,303.38776515625426,4.908584160462422,139.93424626347755,0.9095026817503474,89.9510456198901,3.9990814787120748,49.98320064358745,4.742236967161205,4.742236966128941,-2.176743108756775e-10,False,0.006956796677400234,7.615050093707025,648,10,True,True
p1e_g02_t3_b3_p1,p1e_g02,train,complete_factorial,2500.0,200.0,6.0,5,23.56507734988554,mixed,partly_aligned,31.05542512354799,20.366321882990924,5.1759041872579985,5.796665773422225,0.2033342270404764,0.9661109622370375,0.0338890378400794,-7.711688232436842e-11,5.887544381573176e-11,328.4534217996143,323.181338732777,310.16329546787307,4.908584160583065,139.93424625924038,0.9095026818709911,89.95104561565208,3.9990814787120743,49.9832006435883,4.742236966602387,4.74223696623668,-7.711689202977982e-11,True,0.020870390035383934,22.845150278273184,648,10,True,True
p1e_g02_t3_b3_p2,p1e_g02,train,complete_factorial,2500.0,200.0,10.0,5,23.56507734988554,mixed,partly_aligned,51.759041871454144,33.94386980409738,5.175904187145415,9.661109622095072,0.3388903783932958,0.9661109622095072,0.033889037839329575,-4.8836784616312914e-11,5.930101521963049e-11,347.4223696649063,338.63556455352744,316.9388257794136,4.908584160607262,139.9342462590388,0.9095026818951845,89.95104561545065,3.999081478712078,49.98320064358813,4.742236966490628,4.742236966259033,-4.883669650178888e-11,True,0.03478398339063915,38.07525046282184,648,10,True,True
p1e_g02_t3_b3_p3,p1e_g02,train,complete_factorial,2500.0,200.0,14.0,5,23.56507734988554,mixed,partly_aligned,72.4626586193823,47.52141772519159,5.175904187098736,13.525553470768195,0.4744465297455661,0.9661109621977282,0.03388903783896901,-3.6697192903493e-11,5.880420994534269e-11,366.39131753019814,354.0897903742791,323.71435609092663,4.908584160617524,139.93424625911408,0.9095026819054336,89.95104561552617,3.9990814787120903,49.98320064358791,4.742236966442724,4.742236966268698,-3.669705416954423e-11,True,0.048697576747201765,53.30535064736507,648,10,True,True
p1e_g03_t0_b0_p0,p1e_g03,train,complete_factorial,500.0,1.0,2.0,6,23.41799462174064,distributed,offset,42.58791006481948,40.246230555754664,21.29395503240974,1.9959826216883922,0.004017378790311032,0.9979913108441961,0.002008689395155516,-2.3935163833560535e-10,7.072739622036722e-11,341.3731673746962,339.9192446515648,340.1729009090721,20.728220238560414,10298.547768131426,0.7284245400401136,298.7685573784752,19.999795698520302,9999.779210752951,20.686583687348104,20.686583682396737,-2.393516199188079e-10,True,0.011530000410232333,40.49932126758283,396,9,True,True
