sample_id,source_id,active_layer,declared_source_area_m2,source_power_W,surface_power_density_W_m2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,active_layer_power_W,package_total_power_W,total_source_area_mm2
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l05,src_06,silicon_die_upper,1.9999999999999986e-06,0.45,225000.00000000015,2.685546875e-10,1675636363.6363635,320,8,10,4,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l05,src_07,silicon_die_upper,2.0000000000000016e-06,0.45,224999.99999999983,2.6855468749999996e-10,1675636363.636364,320,8,10,4,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_00,silicon_die_lower,2e-06,0.45,225000.00000000003,2.1972656249999955e-10,2048000000.0000043,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_01,silicon_die_lower,2e-06,0.45,225000.00000000003,2.197265624999995e-10,2048000000.0000048,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_02,silicon_die_lower,2.0000000000000008e-06,0.45,224999.9999999999,2.1972656249999955e-10,2048000000.0000043,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_03,silicon_die_lower,2.000000000000002e-06,0.45,224999.99999999977,2.1972656249999942e-10,2048000000.0000055,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_04,silicon_die_upper,2.0000000000000008e-06,0.45,224999.9999999999,2.685546875e-10,1675636363.6363635,320,8,10,4,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_05,silicon_die_upper,2.000000000000001e-06,0.45,224999.99999999988,2.6855468750000007e-10,1675636363.6363633,320,8,10,4,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_06,silicon_die_upper,2e-06,0.45,225000.00000000003,2.685546875e-10,1675636363.6363635,320,8,10,4,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l06,src_07,silicon_die_upper,2.000000000000003e-06,0.45,224999.99999999968,2.6855468749999986e-10,1675636363.6363645,320,8,10,4,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_00,silicon_die_lower,1.999999999999999e-06,0.45,225000.00000000012,2.1972656249999955e-10,2048000000.0000043,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_01,silicon_die_lower,1.9999999999999982e-06,0.45,225000.0000000002,2.197265624999995e-10,2048000000.0000048,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_02,silicon_die_lower,1.9999999999999982e-06,0.45,225000.0000000002,2.1972656249999942e-10,2048000000.0000055,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_03,silicon_die_lower,2.000000000000001e-06,0.45,224999.99999999988,2.197265624999994e-10,2048000000.0000057,240,8,10,3,7,9,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_04,silicon_die_upper,1.999999999999998e-06,0.45,225000.00000000026,2.9541015625e-10,1523305785.123967,352,8,11,4,7,10,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_05,silicon_die_upper,1.9999999999999982e-06,0.45,225000.0000000002,2.9541015625000007e-10,1523305785.1239667,352,8,11,4,7,10,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_06,silicon_die_upper,1.9999999999999965e-06,0.45,225000.0000000004,2.9541015625000007e-10,1523305785.1239667,352,8,11,4,7,10,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a16_l07,src_07,silicon_die_upper,1.9999999999999995e-06,0.45,225000.00000000006,2.9541015624999986e-10,1523305785.1239676,352,8,11,4,7,10,1.8,3.6,16.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_00,silicon_die_lower,3.999999999999998e-06,0.45,112500.00000000006,4.94384765624999e-10,910222222.2222241,540,9,20,3,8,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_01,silicon_die_lower,4e-06,0.45,112500.00000000001,4.394531249999991e-10,1024000000.0000021,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_02,silicon_die_lower,4e-06,0.45,112500.00000000001,4.94384765624999e-10,910222222.2222241,540,9,20,3,8,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_03,silicon_die_lower,4.000000000000002e-06,0.45,112499.99999999994,4.943847656249988e-10,910222222.2222245,540,9,20,3,8,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_04,silicon_die_upper,4e-06,0.45,112500.00000000001,6.042480468750002e-10,744727272.7272725,720,9,20,4,8,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_05,silicon_die_upper,4.0000000000000015e-06,0.45,112499.99999999996,5.371093750000002e-10,837818181.8181815,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_06,silicon_die_upper,4.0000000000000015e-06,0.45,112499.99999999996,6.042480468750002e-10,744727272.7272725,720,9,20,4,8,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l00,src_07,silicon_die_upper,4.000000000000004e-06,0.45,112499.99999999988,6.042480468749999e-10,744727272.7272729,720,9,20,4,8,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_00,silicon_die_lower,3.999999999999998e-06,0.45,112500.00000000006,4.6142578124999894e-10,975238095.2380975,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_01,silicon_die_lower,3.999999999999998e-06,0.45,112500.00000000006,4.614257812499991e-10,975238095.2380972,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_02,silicon_die_lower,3.999999999999997e-06,0.45,112500.00000000007,4.6142578124999894e-10,975238095.2380975,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_03,silicon_die_lower,4.000000000000002e-06,0.45,112499.99999999994,4.614257812499987e-10,975238095.238098,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_04,silicon_die_upper,4.000000000000002e-06,0.45,112499.99999999994,5.37109375e-10,837818181.8181818,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_05,silicon_die_upper,4.0000000000000015e-06,0.45,112499.99999999996,5.371093750000001e-10,837818181.8181816,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_06,silicon_die_upper,4.000000000000002e-06,0.45,112499.99999999994,5.371093750000002e-10,837818181.8181815,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l01,src_07,silicon_die_upper,4.000000000000006e-06,0.45,112499.99999999984,5.371093749999998e-10,837818181.8181821,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_00,silicon_die_lower,4e-06,0.45,112500.00000000001,4.6142578124999905e-10,975238095.2380973,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_01,silicon_die_lower,4e-06,0.45,112500.00000000001,4.6142578124999894e-10,975238095.2380975,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_02,silicon_die_lower,3.999999999999999e-06,0.45,112500.00000000003,4.61425781249999e-10,975238095.2380974,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_03,silicon_die_lower,4.000000000000004e-06,0.45,112499.99999999988,4.614257812499988e-10,975238095.2380978,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_04,silicon_die_upper,4.000000000000001e-06,0.45,112499.99999999999,5.371093750000002e-10,837818181.8181815,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_05,silicon_die_upper,4.000000000000001e-06,0.45,112499.99999999999,5.371093750000001e-10,837818181.8181816,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_06,silicon_die_upper,3.999999999999997e-06,0.45,112500.00000000007,5.37109375e-10,837818181.8181818,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l02,src_07,silicon_die_upper,4.000000000000003e-06,0.45,112499.99999999991,5.371093749999998e-10,837818181.8181821,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_00,silicon_die_lower,3.999999999999999e-06,0.45,112500.00000000003,4.6142578124999905e-10,975238095.2380973,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_01,silicon_die_lower,3.999999999999999e-06,0.45,112500.00000000003,4.6142578124999894e-10,975238095.2380975,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_02,silicon_die_lower,4.000000000000001e-06,0.45,112499.99999999999,4.614257812499991e-10,975238095.2380972,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_03,silicon_die_lower,4.000000000000003e-06,0.45,112499.99999999991,4.614257812499988e-10,975238095.2380978,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_04,silicon_die_upper,3.999999999999998e-06,0.45,112500.00000000006,5.639648437500002e-10,797922077.9220777,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_05,silicon_die_upper,3.999999999999999e-06,0.45,112500.00000000003,5.639648437500004e-10,797922077.9220774,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_06,silicon_die_upper,3.999999999999994e-06,0.45,112500.00000000017,5.639648437500001e-10,797922077.9220778,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l03,src_07,silicon_die_upper,4.000000000000002e-06,0.45,112499.99999999994,5.6396484375e-10,797922077.922078,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_00,silicon_die_lower,4.000000000000001e-06,0.45,112499.99999999999,4.6142578124999905e-10,975238095.2380973,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_01,silicon_die_lower,3.999999999999997e-06,0.45,112500.00000000007,4.614257812499991e-10,975238095.2380972,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_02,silicon_die_lower,3.999999999999997e-06,0.45,112500.00000000007,4.61425781249999e-10,975238095.2380974,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_03,silicon_die_lower,4.000000000000003e-06,0.45,112499.99999999991,4.614257812499988e-10,975238095.2380978,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_04,silicon_die_upper,4.000000000000001e-06,0.45,112499.99999999999,5.639648437500002e-10,797922077.9220777,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_05,silicon_die_upper,3.999999999999999e-06,0.45,112500.00000000003,5.639648437500002e-10,797922077.9220777,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_06,silicon_die_upper,3.999999999999995e-06,0.45,112500.00000000015,5.639648437500001e-10,797922077.9220778,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l04,src_07,silicon_die_upper,4.000000000000003e-06,0.45,112499.99999999991,5.6396484375e-10,797922077.922078,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_00,silicon_die_lower,3.999999999999998e-06,0.45,112500.00000000006,4.3945312499999905e-10,1024000000.0000023,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_01,silicon_die_lower,3.999999999999998e-06,0.45,112500.00000000006,4.3945312499999895e-10,1024000000.0000025,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_02,silicon_die_lower,3.999999999999997e-06,0.45,112500.00000000007,4.3945312499999895e-10,1024000000.0000025,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_03,silicon_die_lower,4.000000000000002e-06,0.45,112499.99999999994,4.394531249999988e-10,1024000000.0000029,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_04,silicon_die_upper,4e-06,0.45,112500.00000000001,5.371093750000001e-10,837818181.8181816,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_05,silicon_die_upper,4.0000000000000015e-06,0.45,112499.99999999996,5.371093750000002e-10,837818181.8181815,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_06,silicon_die_upper,3.999999999999999e-06,0.45,112500.00000000003,5.37109375e-10,837818181.8181818,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l05,src_07,silicon_die_upper,4.000000000000004e-06,0.45,112499.99999999988,5.371093749999998e-10,837818181.8181821,640,8,20,4,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_00,silicon_die_lower,3.999999999999999e-06,0.45,112500.00000000003,4.614257812499989e-10,975238095.2380975,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_01,silicon_die_lower,3.999999999999999e-06,0.45,112500.00000000003,4.6142578124999894e-10,975238095.2380975,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_02,silicon_die_lower,4.000000000000001e-06,0.45,112499.99999999999,4.614257812499991e-10,975238095.2380972,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_03,silicon_die_lower,4.000000000000003e-06,0.45,112499.99999999991,4.614257812499987e-10,975238095.238098,504,8,21,3,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_04,silicon_die_upper,3.999999999999998e-06,0.45,112500.00000000006,5.639648437500003e-10,797922077.9220775,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_05,silicon_die_upper,3.999999999999999e-06,0.45,112500.00000000003,5.639648437500004e-10,797922077.9220774,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_06,silicon_die_upper,3.9999999999999964e-06,0.45,112500.0000000001,5.639648437500003e-10,797922077.9220775,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l06,src_07,silicon_die_upper,4.000000000000002e-06,0.45,112499.99999999994,5.6396484375e-10,797922077.922078,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_00,silicon_die_lower,3.999999999999999e-06,0.45,112500.00000000003,4.394531249999991e-10,1024000000.0000021,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_01,silicon_die_lower,3.999999999999997e-06,0.45,112500.00000000007,4.3945312499999895e-10,1024000000.0000025,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_02,silicon_die_lower,3.999999999999997e-06,0.45,112500.00000000007,4.394531249999988e-10,1024000000.0000029,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_03,silicon_die_lower,4.000000000000003e-06,0.45,112499.99999999991,4.394531249999988e-10,1024000000.0000029,480,8,20,3,7,19,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_04,silicon_die_upper,4e-06,0.45,112500.00000000001,5.639648437500002e-10,797922077.9220777,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_05,silicon_die_upper,4.000000000000001e-06,0.45,112499.99999999999,5.639648437500004e-10,797922077.9220774,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_06,silicon_die_upper,3.999999999999997e-06,0.45,112500.00000000007,5.639648437500004e-10,797922077.9220774,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a32_l07,src_07,silicon_die_upper,4.000000000000003e-06,0.45,112499.99999999991,5.6396484375e-10,797922077.922078,672,8,21,4,7,20,1.8,3.6,32.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_00,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,7.415771484374984e-10,606814814.8148161,810,9,30,3,8,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_01,silicon_die_lower,6.000000000000002e-06,0.45,74999.99999999999,6.591796874999987e-10,682666666.666668,720,8,30,3,7,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_02,silicon_die_lower,6.000000000000002e-06,0.45,74999.99999999999,7.415771484374984e-10,606814814.8148161,810,9,30,3,8,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_03,silicon_die_lower,6.000000000000006e-06,0.45,74999.99999999993,7.415771484374981e-10,606814814.8148164,810,9,30,3,8,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_04,silicon_die_upper,5.9999999999999985e-06,0.45,75000.00000000001,9.063720703125001e-10,496484848.48484844,1080,9,30,4,8,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_05,silicon_die_upper,6.000000000000001e-06,0.45,74999.99999999999,8.056640625000004e-10,558545454.5454543,960,8,30,4,7,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_06,silicon_die_upper,6.000000000000001e-06,0.45,74999.99999999999,9.063720703125001e-10,496484848.48484844,1080,9,30,4,8,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l00,src_07,silicon_die_upper,6.000000000000004e-06,0.45,74999.99999999994,9.063720703124999e-10,496484848.48484856,1080,9,30,4,8,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_00,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,6.811523437499984e-10,660645161.2903241,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_01,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,6.811523437499985e-10,660645161.290324,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_02,silicon_die_lower,5.999999999999998e-06,0.45,75000.00000000003,6.811523437499984e-10,660645161.2903241,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_03,silicon_die_lower,6.000000000000006e-06,0.45,74999.99999999993,6.811523437499981e-10,660645161.2903244,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_04,silicon_die_upper,6.000000000000001e-06,0.45,74999.99999999999,8.325195312500003e-10,540527859.2375364,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_05,silicon_die_upper,5.9999999999999985e-06,0.45,75000.00000000001,8.325195312500003e-10,540527859.2375364,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_06,silicon_die_upper,6.000000000000001e-06,0.45,74999.99999999999,8.325195312500003e-10,540527859.2375364,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l01,src_07,silicon_die_upper,6.000000000000004e-06,0.45,74999.99999999994,8.325195312499998e-10,540527859.2375368,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_00,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,6.811523437499985e-10,660645161.290324,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_01,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,6.811523437499984e-10,660645161.2903241,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_02,silicon_die_lower,5.999999999999998e-06,0.45,75000.00000000003,6.811523437499984e-10,660645161.2903241,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_03,silicon_die_lower,6.000000000000006e-06,0.45,74999.99999999993,6.811523437499982e-10,660645161.2903243,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_04,silicon_die_upper,6.000000000000002e-06,0.45,74999.99999999999,8.325195312500002e-10,540527859.2375365,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_05,silicon_die_upper,6.000000000000002e-06,0.45,74999.99999999999,8.325195312500001e-10,540527859.2375365,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_06,silicon_die_upper,5.999999999999998e-06,0.45,75000.00000000003,8.325195312499999e-10,540527859.2375368,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l02,src_07,silicon_die_upper,6.000000000000006e-06,0.45,74999.99999999993,8.325195312499996e-10,540527859.2375369,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_00,silicon_die_lower,5.9999999999999985e-06,0.45,75000.00000000001,6.811523437499985e-10,660645161.290324,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_01,silicon_die_lower,5.9999999999999985e-06,0.45,75000.00000000001,6.811523437499984e-10,660645161.2903241,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_02,silicon_die_lower,6.000000000000001e-06,0.45,74999.99999999999,6.811523437499986e-10,660645161.2903239,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_03,silicon_die_lower,6.000000000000004e-06,0.45,74999.99999999994,6.811523437499982e-10,660645161.2903243,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_04,silicon_die_upper,6.000000000000001e-06,0.45,74999.99999999999,8.325195312500003e-10,540527859.2375364,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_05,silicon_die_upper,6.000000000000003e-06,0.45,74999.99999999997,8.325195312500005e-10,540527859.2375363,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_06,silicon_die_upper,5.999999999999994e-06,0.45,75000.00000000007,8.325195312500001e-10,540527859.2375365,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l03,src_07,silicon_die_upper,6.000000000000007e-06,0.45,74999.99999999991,8.325195312499998e-10,540527859.2375368,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_00,silicon_die_lower,6.000000000000002e-06,0.45,74999.99999999999,6.811523437499985e-10,660645161.290324,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_01,silicon_die_lower,5.999999999999998e-06,0.45,75000.00000000003,6.811523437499986e-10,660645161.2903239,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_02,silicon_die_lower,5.999999999999998e-06,0.45,75000.00000000003,6.811523437499984e-10,660645161.2903241,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_03,silicon_die_lower,6.000000000000006e-06,0.45,74999.99999999993,6.811523437499982e-10,660645161.2903243,744,8,31,3,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_04,silicon_die_upper,6.000000000000002e-06,0.45,74999.99999999999,8.325195312500001e-10,540527859.2375365,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_05,silicon_die_upper,5.999999999999999e-06,0.45,75000.00000000001,8.3251953125e-10,540527859.2375367,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_06,silicon_die_upper,5.999999999999993e-06,0.45,75000.00000000009,8.325195312499999e-10,540527859.2375368,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l04,src_07,silicon_die_upper,6.000000000000006e-06,0.45,74999.99999999993,8.325195312499996e-10,540527859.2375369,992,8,31,4,7,30,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l05,src_00,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,6.591796874999985e-10,682666666.6666682,720,8,30,3,7,29,1.8,3.6,48.0
p1d1024_f00_near_adiabatic_q4_67p5_80_a48_l05,src_01,silicon_die_lower,5.999999999999999e-06,0.45,75000.00000000001,6.591796874999984e-10,682666666.6666683,720,8,30,3,7,29,1.8,3.6,48.0
