sample_id,family_id,selection_bin,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,total_source_area_mm2,layout_seed,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,solver_cv_mean_minus_projected_unweighted_mean_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points
p1d64_f06_2500_100_low_a32_l1,f06_2500_100,low,2500.0,100.0,10.0,32.0,1,44.48944050417805,36.28178167404164,4.448944050417805,9.756947822319368,0.2430521781679977,0.9756947822319368,0.02430521781679977,-4.8736611968358545e-11,5.899155994028836e-11,343.0035918065472,339.0224543163682,324.3012252464151,4.407484040057583,176.93152199122903,0.4080310321094457,76.94794879478535,3.999453007948137,99.98357319644369,4.300359180654721,4.3003591804451355,-4.87366820418868e-11,True,0.024330675491967213,-1.5997034032841313,504,7,True,True
p1d64_f06_2500_100_low_a48_l2,f06_2500_100,low,2500.0,100.0,10.0,48.0,2,44.040445732113085,36.28178167404076,4.4040445732113085,9.756947822319216,0.24305217816797062,0.9756947822319215,0.02430521781679706,-4.871862635535962e-11,5.867149270451548e-11,342.3759070040281,339.02418636461846,324.3021955724712,4.34315195445571,174.34901148979858,0.3435214270330002,74.36144603923833,3.9996305274227093,99.98756545056024,4.237590700402808,4.237590700196359,-4.871850413346731e-11,True,0.10137198615524312,-1.3756766738376314,744,7,True,True
p1d64_f06_2500_100_low_a64_l3,f06_2500_100,low,2500.0,100.0,10.0,64.0,3,43.38189105524941,36.281781674038754,4.3381891055249415,9.756947822319404,0.2430521781680116,0.9756947822319404,0.024305217816801162,-4.874155523637569e-11,5.837990591022454e-11,341.96617662953696,339.02515766875075,324.3031270930634,4.301158250896625,172.66324023859408,0.3014281734763931,72.67184219292973,3.9997300774202316,99.99139804566435,4.196617662953696,4.196617662749147,-4.8741458679800433e-11,True,0.026126394749553583,-1.011537861252208,984,7,True,True
p1d64_f06_2500_100_high_a16_l0,f06_2500_100,high,2500.0,100.0,16.0,16.0,0,75.01469680821515,58.05085067756342,4.688418550513447,15.61111651546078,0.3888834850625755,0.9756947822162988,0.024305217816410967,-3.270976198233022e-11,5.674988760051215e-11,371.35561247292463,362.4349291625304,338.8809980688867,4.570820568936,183.48841031766304,0.5714314733068226,83.50731170497617,3.9993890956291773,99.98109861268686,4.45972577955779,4.4597257794119125,-3.2709878453843484e-11,True,0.23893025030986337,-3.1712212734647807,240,7,True,True
p1d64_f06_2500_100_high_a32_l1,f06_2500_100,high,2500.0,100.0,16.0,32.0,1,71.18310480569511,58.050850677564604,4.448944050355944,15.611116515460964,0.38888348506265646,0.9756947822163102,0.02430521781641603,-3.272625920258676e-11,5.816093614170572e-11,368.8057468894734,362.4359269051893,338.88196039365096,4.407484040063981,176.93152199144563,0.40803103211583575,76.94794879500009,3.999453007948145,99.98357319644556,4.300359180592089,4.300359180451355,-3.272622802576391e-11,True,0.037050738741584155,-3.105422029476081,504,7,True,True
p1d64_f06_2500_100_high_a48_l2,f06_2500_100,high,2500.0,100.0,16.0,48.0,2,70.46471317037395,58.05085067756595,4.404044573148372,15.611116515460871,0.38888348506264175,0.9756947822163045,0.02430521781641511,-3.271956663941644e-11,5.859640828038148e-11,367.8014512054432,362.4386981823903,338.88351291534195,4.343151954461058,174.3490114899625,0.34352142703833916,74.36144603940458,3.999630527422719,99.98756545055791,4.237590700340199,4.237590700201547,-3.2719478247726e-11,True,0.2195824578010388,-2.3825922479110773,744,7,True,True
p1d64_f06_2500_100_high_a64_l3,f06_2500_100,high,2500.0,100.0,16.0,64.0,3,69.4110256873908,58.05085067756983,4.338189105461925,15.611116515460646,0.38888348506268255,0.9756947822162904,0.02430521781641766,-3.270801685051339e-11,5.865881005632794e-11,367.1458826062575,362.4402522689998,338.88500334828467,4.3011582509014525,172.66324023874276,0.30142817348121126,72.6718421930866,3.9997300774202413,99.99139804565615,4.196617662891093,4.19661766275383,-3.270792259868975e-11,True,0.04200552167105798,-2.6029746173507675,984,7,True,True
p1d64_f07_2500_200_low_a16_l0,f07_2500_200,low,2500.0,200.0,10.0,16.0,0,46.46305020111248,33.998180462453156,4.646305020111248,9.660271182736397,0.3397288177501424,0.9660271182736396,0.033972881775014244,-4.8653892026351285e-11,5.7957487741934335e-11,344.18433801505336,338.63512435386497,316.9827245992597,4.573819635002997,130.05766866545085,0.5744366339430756,80.06860764987972,3.9993830010599214,49.989061015571124,4.418433801505335,4.4184338012903615,-4.865385025176982e-11,True,0.005516501115664596,-2.2670175792957323,240,7,True,True
p1d64_f07_2500_200_low_a32_l1,f07_2500_200,low,2500.0,200.0,10.0,32.0,1,44.067994344676265,33.99818046243204,4.406799434467627,9.660271182736423,0.33972881774924435,0.9660271182736423,0.033972881774924434,-4.856675062114846e-11,5.892887774439474e-11,342.59067812622374,338.6357479198685,316.9832124169633,4.408849122407272,125.36669219995386,0.40940157181332326,75.37619528102988,3.9994475505939486,49.990496918923974,4.259067812622374,4.259067812415525,-4.856667455008703e-11,True,0.012846597663269677,-2.1667911493983,504,7,True,True
p1d64_f07_2500_200_low_a48_l2,f07_2500_200,low,2500.0,200.0,10.0,48.0,2,43.619430471188934,33.99818046244532,4.361943047118894,9.660271182736349,0.33972881774991714,0.9660271182736349,0.03397288177499171,-4.862656943771526e-11,5.865142811819357e-11,341.963018542304,338.6374799354352,316.98400855130615,4.343875834178976,123.51916101858045,0.34424899094052336,73.52632065904255,3.9996268432384534,49.99284035953788,4.1963018542303985,4.196301854026347,-4.8626598749810214e-11,True,0.02675890019986582,-1.7511158698236216,744,7,True,True
p1d64_f07_2500_200_low_a64_l3,f07_2500_200,low,2500.0,200.0,10.0,64.0,3,42.960870027102374,33.998180462453576,4.296087002710237,9.660271182736539,0.3397288177500395,0.9660271182736538,0.033972881775003946,-4.865781111362821e-11,5.8113214438405196e-11,341.55329153495575,338.63845120111324,316.9847607320787,4.3014622207722155,122.31311965277317,0.30173483525509026,72.31806523093869,3.999727385517125,49.99505442183448,4.1553291534955745,4.155329153293386,-4.8657634739748333e-11,True,0.07273137629738358,-1.7724904874505043,984,7,True,True
p1d64_f07_2500_200_high_a16_l0,f07_2500_200,high,2500.0,200.0,16.0,16.0,0,74.34088032080518,54.39708873908894,4.646305020050324,15.456433892130601,0.5435661083919221,0.9660271182581626,0.03397288177449513,-3.265769599192225e-11,5.662536102787487e-11,370.6949408230934,361.8161989651936,327.17235935839983,4.573819635012098,130.05766866561325,0.5744366339521737,80.06860765004306,3.999383001059925,49.989061015570186,4.418433801443339,4.4184338012990425,-3.2657755459096216e-11,True,0.11098244046644368,-3.9971923163297447,240,7,True,True
p1d64_f07_2500_200_high_a32_l1,f07_2500_200,high,2500.0,200.0,16.0,32.0,1,70.50879095050487,54.39708873908012,4.406799434406555,15.456433892130718,0.54356610839147,0.9660271182581699,0.033972881774466876,-3.263676828790807e-11,5.852484723833151e-11,368.14508500096633,361.8171966707995,327.17313986677544,4.408849122413729,125.366692199818,0.40940157181978043,75.37619528089373,3.999447550593948,49.99049691892428,4.259067812560396,4.259067812421394,-3.263664847739211e-11,True,0.05731276389940376,-3.140999152699102,504,7,True,True
p1d64_f07_2500_200_high_a48_l2,f07_2500_200,high,2500.0,200.0,16.0,48.0,2,69.79108875290717,54.397088739080274,4.361943047056698,15.456433892130471,0.5435661083915602,0.9660271182581545,0.03397288177447251,-3.262697056971575e-11,5.863164019301754e-11,367.1408296666941,361.8199678957058,327.17441368167437,4.343875834184389,123.5191610186427,0.34424899094592437,73.52632065910514,3.999626843238465,49.992840359537574,4.196301854168382,4.19630185403147,-3.2626991135247464e-11,True,0.0706490531141526,-3.2429853000989652,744,7,True,True
p1d64_f07_2500_200_high_a64_l3,f07_2500_200,high,2500.0,200.0,16.0,64.0,3,68.73739204235937,54.397088739086584,4.296087002647461,15.456433892130391,0.5435661083918928,0.9660271182581495,0.0339728817744933,-3.2642763492241045e-11,5.837465818058843e-11,366.4852664549378,361.8215219207891,327.175617170917,4.301462220777111,122.31311965278779,0.30173483525997713,72.31806523095415,3.999727385517134,49.99505442183365,4.1553291534336125,4.155329153297972,-3.264262032953072e-11,True,0.1201627393685385,-2.95136900433495,984,7,True,True
