sample_id,group_id,split_role,layer_name,operator_point_count,solver_node_count,layer_average_signed_error_K,layer_drop_signed_error_K
p1g_g051_t1_b0_p0,p1g_g051,train,silicon_interposer_tsv_0p1,28,16900,0.006906571569743392,0.004906885059824617
p1g_g051_t1_b0_p0,p1g_g051,train,bump_underfill_under_interposer,23,16900,0.005623833626771102,-0.008847363506106376
p1g_g051_t1_b0_p0,p1g_g051,train,silicon_die_lower,126,16900,-0.007696791273133385,0.07775166296300995
p1g_g051_t1_b0_p0,p1g_g051,train,tim_between_dies,25,16900,0.1432619582670327,0.2041259228525405
p1g_g051_t1_b0_p0,p1g_g051,train,silicon_die_upper,214,16900,0.26899483312035954,0.16284871760979058
p1g_g051_t1_b0_p0,p1g_g051,train,tim_to_spreader,17,16900,0.5805835441929617,0.41146084283917617
p1g_g051_t1_b0_p0,p1g_g051,train,spreader,194,71825,0.49084398410570884,-0.6859507841795676
p1g_g051_t1_b0_p1,p1g_g051,train,pcb_fr4_equivalent,271,33800,-7.611933745010901e-05,-0.7765009724950005
p1g_g051_t1_b0_p1,p1g_g051,train,bt_substrate_with_vias,126,33800,0.1004744608703163,0.08956878638105081
p1g_g051_t1_b0_p1,p1g_g051,train,silicon_interposer_tsv_0p1,28,16900,0.010359857356377233,0.0073603275886853226
p1g_g051_t1_b0_p1,p1g_g051,train,bump_underfill_under_interposer,23,16900,0.00843575044143563,-0.013271045258477443
p1g_g051_t1_b0_p1,p1g_g051,train,silicon_die_lower,126,16900,-0.011545186908449523,0.11662749444411702
p1g_g051_t1_b0_p1,p1g_g051,train,tim_between_dies,25,16900,0.21489293740228277,0.3061888842791518
p1g_g051_t1_b0_p1,p1g_g051,train,silicon_die_upper,214,16900,0.40349224968213093,0.24427307641423113
p1g_g051_t1_b0_p1,p1g_g051,train,tim_to_spreader,17,16900,0.8708753162908351,0.6171912642587927
p1g_g051_t1_b0_p1,p1g_g051,train,spreader,194,71825,0.7362659761588475,-1.0289261762718525
p1g_g051_t1_b1_p0,p1g_g051,train,pcb_fr4_equivalent,271,33800,-0.018755639745108965,-1.935755040401773
p1g_g051_t1_b1_p0,p1g_g051,train,bt_substrate_with_vias,126,33800,0.0781913084179564,0.12449932265445796
p1g_g051_t1_b1_p0,p1g_g051,train,silicon_interposer_tsv_0p1,28,16900,-0.14054456932433368,0.06104562223595167
p1g_g051_t1_b1_p0,p1g_g051,train,bump_underfill_under_interposer,23,16900,-0.09668181503332107,0.007694724103714634
p1g_g051_t1_b1_p0,p1g_g051,train,silicon_die_lower,126,16900,-0.07906225228776975,0.11866445419684624
p1g_g051_t1_b1_p0,p1g_g051,train,tim_between_dies,25,16900,0.09019947606918777,0.20217659954801093
p1g_g051_t1_b1_p0,p1g_g051,train,silicon_die_upper,214,16900,0.22636586508775736,0.18366438221374892
p1g_g051_t1_b1_p0,p1g_g051,train,tim_to_spreader,17,16900,0.54387518895021,0.40426305480633573
p1g_g051_t1_b1_p0,p1g_g051,train,spreader,194,71825,0.475303319144075,-0.647317337111815
p1g_g051_t1_b1_p1,p1g_g051,train,pcb_fr4_equivalent,271,33800,-0.028133459617151857,-2.9036325605005118
p1g_g051_t1_b1_p1,p1g_g051,train,bt_substrate_with_vias,126,33800,0.11728696262593985,0.18674898397568995
p1g_g051_t1_b1_p1,p1g_g051,train,silicon_interposer_tsv_0p1,28,16900,-0.21081685397751926,0.09156843335000531
p1g_g051_t1_b1_p1,p1g_g051,train,bump_underfill_under_interposer,23,16900,-0.14502272254344462,0.01154208615571406
p1g_g051_t1_b1_p1,p1g_g051,train,silicon_die_lower,126,16900,-0.11859337842685136,0.17799668129254087
p1g_g051_t1_b1_p1,p1g_g051,train,tim_between_dies,25,16900,0.1352992141077607,0.3032648993225848
p1g_g051_t1_b1_p1,p1g_g051,train,silicon_die_upper,214,16900,0.33954879763518875,0.27549657331911703
p1g_g051_t1_b1_p1,p1g_g051,train,tim_to_spreader,17,16900,0.8158127834284414,0.6063945822098731
p1g_g051_t1_b1_p1,p1g_g051,train,spreader,194,71825,0.7129549787171641,-0.9709760056721279
p1g_g052_t0_b0_p0,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.00531768600757232,-0.8721929231830359
p1g_g052_t0_b0_p0,p1g_g052,train,bt_substrate_with_vias,113,33800,0.06620454297490141,0.05625682313922198
p1g_g052_t0_b0_p0,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.06479173325755028,0.004427909401215402
p1g_g052_t0_b0_p0,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.07004520692794358,-0.01587271889547992
p1g_g052_t0_b0_p0,p1g_g052,train,silicon_die_lower,116,16900,-0.09500829521266496,0.05144244310719159
p1g_g052_t0_b0_p0,p1g_g052,train,tim_between_dies,22,16900,0.03472446057526213,0.18326038424152102
p1g_g052_t0_b0_p0,p1g_g052,train,silicon_die_upper,208,16900,0.13516510588266328,0.13061473738719087
p1g_g052_t0_b0_p0,p1g_g052,train,tim_to_spreader,27,16900,0.4268367178956396,0.39133234306410714
p1g_g052_t0_b0_p0,p1g_g052,train,spreader,211,71825,0.3740004455510757,-0.5553456793106761
p1g_g052_t0_b0_p1,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.007976529011102684,-1.3082893847294486
p1g_g052_t0_b0_p1,p1g_g052,train,bt_substrate_with_vias,113,33800,0.09930681446371636,0.08438523470618975
p1g_g052_t0_b0_p1,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.09718759988220427,0.006641864099890427
p1g_g052_t0_b0_p1,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.10506781038884583,-0.02380907834304935
p1g_g052_t0_b0_p1,p1g_g052,train,silicon_die_lower,116,16900,-0.14251244281655318,0.07716366465984947
p1g_g052_t0_b0_p1,p1g_g052,train,tim_between_dies,22,16900,0.05208669086579221,0.27489057636347525
p1g_g052_t0_b0_p1,p1g_g052,train,silicon_die_upper,208,16900,0.2027476588269792,0.19592210607970628
p1g_g052_t0_b0_p1,p1g_g052,train,tim_to_spreader,27,16900,0.6402550768459605,0.5869985145956775
p1g_g052_t0_b0_p1,p1g_g052,train,spreader,211,71825,0.5610006683272672,-0.8330185189687427
p1g_g052_t0_b1_p0,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.05139224364444317,-3.141373096704797
p1g_g052_t0_b1_p0,p1g_g052,train,bt_substrate_with_vias,113,33800,-0.0036000594972165345,0.14354612059827332
p1g_g052_t0_b1_p0,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.32645363778203773,0.10388787110719022
p1g_g052_t0_b1_p0,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.24931008204646332,0.018891765822672824
p1g_g052_t0_b1_p0,p1g_g052,train,silicon_die_lower,116,16900,-0.21348048481536352,0.1309661283740411
p1g_g052_t0_b1_p0,p1g_g052,train,tim_between_dies,22,16900,-0.043405679118393437,0.18718727133722268
p1g_g052_t0_b1_p0,p1g_g052,train,silicon_die_upper,208,16900,0.081722288698586,0.16978721822442822
p1g_g052_t0_b1_p0,p1g_g052,train,tim_to_spreader,27,16900,0.3874842065397388,0.3819346555035281
p1g_g052_t0_b1_p0,p1g_g052,train,spreader,211,71825,0.3590081635780962,-0.5131083460103696
p1g_g052_t0_b1_p1,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.07708836546510156,-4.712059644894737
p1g_g052_t0_b1_p1,p1g_g052,train,bt_substrate_with_vias,113,33800,-0.005400089240538364,0.215319180889594
p1g_g052_t0_b1_p1,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.4896804566561741,0.15583180665402097
p1g_g052_t0_b1_p1,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.37396512305798524,0.028337648732531306
p1g_g052_t0_b1_p1,p1g_g052,train,silicon_die_lower,116,16900,-0.3202207272149735,0.19644919255614468
p1g_g052_t0_b1_p1,p1g_g052,train,tim_between_dies,22,16900,-0.06510851867119527,0.28078090700705616
p1g_g052_t0_b1_p1,p1g_g052,train,silicon_die_upper,208,16900,0.12258343305319386,0.25468082733351594
p1g_g052_t0_b1_p1,p1g_g052,train,tim_to_spreader,27,16900,0.5812263098138146,0.5729019832555196
p1g_g052_t0_b1_p1,p1g_g052,train,spreader,211,71825,0.5385122453686222,-0.7696625190206419
p1g_g052_t1_b0_p0,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.00014206233731783868,-0.6249922146996596
p1g_g052_t1_b0_p0,p1g_g052,train,bt_substrate_with_vias,113,33800,0.0738489937000395,0.046726336544168134
p1g_g052_t1_b0_p0,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.036319745169578255,-0.006403942066924628
p1g_g052_t1_b0_p0,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.05054749545922732,-0.019660989182682442
p1g_g052_t1_b0_p0,p1g_g052,train,silicon_die_lower,116,16900,-0.08213322741391949,0.04277997858901017
p1g_g052_t1_b0_p0,p1g_g052,train,tim_between_dies,22,16900,0.043203898106128236,0.1828296672288161
p1g_g052_t1_b0_p0,p1g_g052,train,silicon_die_upper,208,16900,0.14095786733611249,0.12635510150806795
p1g_g052_t1_b0_p0,p1g_g052,train,tim_to_spreader,27,16900,0.43109941113402783,0.39235630764505913
p1g_g052_t1_b0_p0,p1g_g052,train,spreader,211,71825,0.37564083843983553,-0.5599251519377617
p1g_g052_t1_b0_p1,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.0002130935059199146,-0.9374883220163497
p1g_g052_t1_b0_p1,p1g_g052,train,bt_substrate_with_vias,113,33800,0.11077349055057084,0.07008950481190368
p1g_g052_t1_b0_p1,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.05447961775297472,-0.00960591310166592
p1g_g052_t1_b0_p1,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.07582124318759043,-0.02949148377280153
p1g_g052_t1_b0_p1,p1g_g052,train,silicon_die_lower,116,16900,-0.12319984111951499,0.06416996788311735
p1g_g052_t1_b0_p1,p1g_g052,train,tim_between_dies,22,16900,0.0648058471612103,0.2742445008445884
p1g_g052_t1_b0_p1,p1g_g052,train,silicon_die_upper,208,16900,0.2114368010068688,0.189532652261164
p1g_g052_t1_b0_p1,p1g_g052,train,tim_to_spreader,27,16900,0.6466491167028039,0.5885344614668497
p1g_g052_t1_b0_p1,p1g_g052,train,spreader,211,71825,0.5634612576596965,-0.8398877279093426
p1g_g052_t1_b1_p0,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.033744589419256954,-2.299118143972521
p1g_g052_t1_b1_p0,p1g_g052,train,bt_substrate_with_vias,113,33800,0.022509341366003355,0.11122536890013635
p1g_g052_t1_b1_p0,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.2293032593209432,0.06697560151860671
p1g_g052_t1_b1_p0,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.18274161445805248,0.005979837456777659
p1g_g052_t1_b1_p0,p1g_g052,train,silicon_die_lower,116,16900,-0.16948563954008478,0.10143669481664119
p1g_g052_t1_b1_p0,p1g_g052,train,tim_between_dies,22,16900,-0.014399715124284285,0.18571942561084143
p1g_g052_t1_b1_p0,p1g_g052,train,silicon_die_upper,208,16900,0.10156181466749103,0.15524499944081072
p1g_g052_t1_b1_p0,p1g_g052,train,tim_to_spreader,27,16900,0.40208493115505917,0.3854102191899642
p1g_g052_t1_b1_p0,p1g_g052,train,spreader,211,71825,0.3645763125101098,-0.5287785933120972
p1g_g052_t1_b1_p1,p1g_g052,train,pcb_fr4_equivalent,273,33800,0.05061688412837384,-3.448677215837847
p1g_g052_t1_b1_p1,p1g_g052,train,bt_substrate_with_vias,113,33800,0.033764012052358794,0.16683805334241697
p1g_g052_t1_b1_p1,p1g_g052,train,silicon_interposer_tsv_0p1,29,16900,-0.3439548889705293,0.10046340227313522
p1g_g052_t1_b1_p1,p1g_g052,train,bump_underfill_under_interposer,25,16900,-0.27411242167977434,0.00896975618502438
p1g_g052_t1_b1_p1,p1g_g052,train,silicon_die_lower,116,16900,-0.2542284593046702,0.15215504222146592
p1g_g052_t1_b1_p1,p1g_g052,train,tim_between_dies,22,16900,-0.021599572682077905,0.2785791384176264
p1g_g052_t1_b1_p1,p1g_g052,train,silicon_die_upper,208,16900,0.15234272200552823,0.23286749915899918
p1g_g052_t1_b1_p1,p1g_g052,train,tim_to_spreader,27,16900,0.603127396735772,0.578115328784861
p1g_g052_t1_b1_p1,p1g_g052,train,spreader,211,71825,0.5468644687658184,-0.7931678899726649
p1g_g053_t0_b0_p0,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.11362363822865973,-0.8056556923802987
p1g_g053_t0_b0_p0,p1g_g053,train,bt_substrate_with_vias,139,33800,0.042641563410484196,0.06906632851661243
p1g_g053_t0_b0_p0,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.05270713978046615,0.0038635835526292794
p1g_g053_t0_b0_p0,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.05742969810415843,-0.013355973997590809
p1g_g053_t0_b0_p0,p1g_g053,train,silicon_die_lower,162,16900,-0.07990111733437288,0.057366884622865655
p1g_g053_t0_b0_p0,p1g_g053,train,tim_between_dies,19,16900,0.05584758138058987,0.19129741856488636
p1g_g053_t0_b0_p0,p1g_g053,train,silicon_die_upper,161,16900,0.15901358351698036,0.1262999912178202
p1g_g053_t0_b0_p0,p1g_g053,train,tim_to_spreader,20,16900,0.4458810601100254,0.3934942826257384
p1g_g053_t0_b0_p0,p1g_g053,train,spreader,209,71825,0.356276832557171,-0.6165202545718103
p1g_g053_t0_b0_p1,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.1704354573390674,-1.2084835385323345
p1g_g053_t0_b0_p1,p1g_g053,train,bt_substrate_with_vias,139,33800,0.06396234511692,0.10359949277318492
p1g_g053_t0_b0_p1,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.07906070966777179,0.00579537532746599
p1g_g053_t0_b0_p1,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.08614454715387865,-0.0200339609951925
p1g_g053_t0_b0_p1,p1g_g053,train,silicon_die_lower,162,16900,-0.11985167599920032,0.08605032693316161
p1g_g053_t0_b0_p1,p1g_g053,train,tim_between_dies,19,16900,0.08377137207293117,0.2869461278473864
p1g_g053_t0_b0_p1,p1g_g053,train,silicon_die_upper,161,16900,0.23852037527717584,0.1894499868260482
p1g_g053_t0_b0_p1,p1g_g053,train,tim_to_spreader,20,16900,0.6688215901667149,0.5902414239387213
p1g_g053_t0_b0_p1,p1g_g053,train,spreader,209,71825,0.5344152488364102,-0.9247803818601597
p1g_g053_t0_b1_p0,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.3922726200868283,-2.839808679583996
p1g_g053_t0_b1_p0,p1g_g053,train,bt_substrate_with_vias,139,33800,-0.04375883624481958,0.10487710371347703
p1g_g053_t0_b1_p0,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.31052495215737963,0.10377100948079487
p1g_g053_t0_b1_p0,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.23056151574058958,0.024620388666392046
p1g_g053_t0_b1_p0,p1g_g053,train,silicon_die_lower,162,16900,-0.19158456227819443,0.1352426984013846
p1g_g053_t0_b1_p0,p1g_g053,train,tim_between_dies,19,16900,-0.017088457240447497,0.19148912361151815
p1g_g053_t0_b1_p0,p1g_g053,train,silicon_die_upper,161,16900,0.10403109086291806,0.1580928244432016
p1g_g053_t0_b1_p0,p1g_g053,train,tim_to_spreader,20,16900,0.40064517292637447,0.3846842946873039
p1g_g053_t0_b1_p0,p1g_g053,train,spreader,209,71825,0.3401892132400235,-0.5681930545597424
p1g_g053_t0_b1_p1,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.5884089301117115,-4.259713019231526
p1g_g053_t0_b1_p1,p1g_g053,train,bt_substrate_with_vias,139,33800,-0.06563825436103343,0.1573156555663786
p1g_g053_t0_b1_p1,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.46578742821947117,0.15565651421445637
p1g_g053_t0_b1_p1,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.3458422735992599,0.03693058299865015
p1g_g053_t0_b1_p1,p1g_g053,train,silicon_die_lower,162,16900,-0.2873768434088788,0.20286404759701782
p1g_g053_t0_b1_p1,p1g_g053,train,tim_between_dies,19,16900,-0.025632685854645842,0.28723368541716354
p1g_g053_t0_b1_p1,p1g_g053,train,silicon_die_upper,161,16900,0.15604663629915194,0.23713923666247183
p1g_g053_t0_b1_p1,p1g_g053,train,tim_to_spreader,20,16900,0.6009677593934271,0.5770264420315812
p1g_g053_t0_b1_p1,p1g_g053,train,spreader,209,71825,0.5102838198616837,-0.8522895818443317
p1g_g053_t1_b0_p0,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.08354989031471405,-0.5846424552218537
p1g_g053_t1_b0_p0,p1g_g053,train,bt_substrate_with_vias,139,33800,0.052128209539432646,0.06523531298444141
p1g_g053_t1_b0_p0,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.024623225970742624,-0.007023140753574353
p1g_g053_t1_b0_p0,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.038573616005066924,-0.017494162574678285
p1g_g053_t1_b0_p0,p1g_g053,train,silicon_die_lower,162,16900,-0.06773678430175778,0.048888333003390017
p1g_g053_t1_b0_p0,p1g_g053,train,tim_between_dies,19,16900,0.06379273811586472,0.19127459279479808
p1g_g053_t1_b0_p0,p1g_g053,train,silicon_die_upper,161,16900,0.16500141697366644,0.12283671776287974
p1g_g053_t1_b0_p0,p1g_g053,train,tim_to_spreader,20,16900,0.4508071613711877,0.39445200223337906
p1g_g053_t1_b0_p0,p1g_g053,train,spreader,209,71825,0.35802036325077324,-0.6218109722722716
p1g_g053_t1_b0_p1,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.12532483546982576,-0.8769636828051262
p1g_g053_t1_b0_p1,p1g_g053,train,bt_substrate_with_vias,139,33800,0.078192314310229,0.09785296947404731
p1g_g053_t1_b0_p1,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.0369348389548918,-0.010534711131413133
p1g_g053_t1_b0_p1,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.05786042400688984,-0.02624124386187532
p1g_g053_t1_b0_p1,p1g_g053,train,silicon_die_lower,162,16900,-0.10160517645232403,0.07333249950511345
p1g_g053_t1_b0_p1,p1g_g053,train,tim_between_dies,19,16900,0.09568910717541712,0.28691188919458455
p1g_g053_t1_b0_p1,p1g_g053,train,silicon_die_upper,161,16900,0.24750212546348394,0.18425507664369434
p1g_g053_t1_b0_p1,p1g_g053,train,tim_to_spreader,20,16900,0.6762107420591974,0.591678003349557
p1g_g053_t1_b0_p1,p1g_g053,train,spreader,209,71825,0.5370305448767567,-0.9327164584120169
p1g_g053_t1_b1_p0,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.2898173462640443,-2.0867763610100383
p1g_g053_t1_b1_p0,p1g_g053,train,bt_substrate_with_vias,139,33800,-0.011370843658028207,0.09186168281399887
p1g_g053_t1_b1_p0,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.21479673596871862,0.06666204164542933
p1g_g053_t1_b1_p0,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.16628824937924946,0.010512433208873517
p1g_g053_t1_b1_p0,p1g_g053,train,silicon_die_lower,162,16900,-0.15012435209672503,0.10633709750226217
p1g_g053_t1_b1_p0,p1g_g053,train,tim_between_dies,19,16900,0.00998488405508624,0.19140704617848314
p1g_g053_t1_b1_p0,p1g_g053,train,silicon_die_upper,161,16900,0.12442824664105956,0.14627768797470253
p1g_g053_t1_b1_p0,p1g_g053,train,tim_to_spreader,20,16900,0.4174120557554488,0.38794296863909494
p1g_g053_t1_b1_p0,p1g_g053,train,spreader,209,71825,0.34614297814033534,-0.5861320673292312
p1g_g053_t1_b1_p1,p1g_g053,train,pcb_fr4_equivalent,263,33800,0.43472601938151456,-3.130164541408192
p1g_g053_t1_b1_p1,p1g_g053,train,bt_substrate_with_vias,139,33800,-0.01705626548289274,0.13779252421937827
p1g_g053_t1_b1_p1,p1g_g053,train,silicon_interposer_tsv_0p1,29,16900,-0.32219510394065765,0.09999306246254491
p1g_g053_t1_b1_p1,p1g_g053,train,bump_underfill_under_interposer,22,16900,-0.24943237406085927,0.015768649811775504
p1g_g053_t1_b1_p1,p1g_g053,train,silicon_die_lower,162,16900,-0.22518652814011375,0.15950564625035213
p1g_g053_t1_b1_p1,p1g_g053,train,tim_between_dies,19,16900,0.014977326087375786,0.28711056927011214
p1g_g053_t1_b1_p1,p1g_g053,train,silicon_die_upper,161,16900,0.1866423699667621,0.21941653196006428
p1g_g053_t1_b1_p1,p1g_g053,train,tim_to_spreader,20,16900,0.626118083637607,0.581914452958074
p1g_g053_t1_b1_p1,p1g_g053,train,spreader,209,71825,0.5192144672116683,-0.8791981009992469
p1g_g054_t0_b0_p0,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.0437191757224582,-0.7833679082065146
p1g_g054_t0_b0_p0,p1g_g054,train,bt_substrate_with_vias,119,33800,0.04333550964253163,0.04595130569424555
p1g_g054_t0_b0_p0,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.072521957196102,0.004930063920539851
p1g_g054_t0_b0_p0,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.07725767090897762,-0.01535996552809138
p1g_g054_t0_b0_p0,p1g_g054,train,silicon_die_lower,169,16900,-0.09955998780230857,0.05795495923115368
p1g_g054_t0_b0_p0,p1g_g054,train,tim_between_dies,21,16900,0.033990212659603,0.19187118711784024
p1g_g054_t0_b0_p0,p1g_g054,train,silicon_die_upper,174,16900,0.1406614668365478,0.14698511426092864
p1g_g054_t0_b0_p0,p1g_g054,train,tim_to_spreader,22,16900,0.4427247945030217,0.41065653884106723
p1g_g054_t0_b0_p0,p1g_g054,train,spreader,205,71825,0.41610542814970586,-0.5722649906988977
p1g_g054_t0_b0_p1,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.06557876358260728,-1.17505186227055
p1g_g054_t0_b0_p1,p1g_g054,train,bt_substrate_with_vias,119,33800,0.06500326446456484,0.06892695853684927
p1g_g054_t0_b0_p1,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.10878293579196452,0.007395095879417113
p1g_g054_t0_b0_p1,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.11588650636230113,-0.023039948292364443
p1g_g054_t0_b0_p1,p1g_g054,train,silicon_die_lower,169,16900,-0.14933998170306495,0.08693243884619051
p1g_g054_t0_b0_p1,p1g_g054,train,tim_between_dies,21,16900,0.05098531899028558,0.28780678067835197
p1g_g054_t0_b0_p1,p1g_g054,train,silicon_die_upper,174,16900,0.21099220025649856,0.22047767139099506
p1g_g054_t0_b0_p1,p1g_g054,train,tim_to_spreader,22,16900,0.6640871917561526,0.6159848082619419
p1g_g054_t0_b0_p1,p1g_g054,train,spreader,205,71825,0.6241581422250988,-0.8583974860514445
p1g_g054_t0_b1_p0,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.1394908390168439,-2.782330680190171
p1g_g054_t0_b1_p0,p1g_g054,train,bt_substrate_with_vias,119,33800,0.0007145018263372549,0.17203745969493411
p1g_g054_t0_b1_p0,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.2734057267715002,0.09151904014117918
p1g_g054_t0_b1_p0,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.20645748179987322,0.012230237060634863
p1g_g054_t0_b1_p0,p1g_g054,train,silicon_die_lower,169,16900,-0.18029950104670434,0.11661841740567525
p1g_g054_t0_b1_p0,p1g_g054,train,tim_between_dies,21,16900,-0.020940022267438962,0.18612267827916185
p1g_g054_t0_b1_p0,p1g_g054,train,silicon_die_upper,174,16900,0.09513087923784269,0.16864648493128698
p1g_g054_t0_b1_p0,p1g_g054,train,tim_to_spreader,22,16900,0.40142003698753115,0.3991638511547535
p1g_g054_t0_b1_p0,p1g_g054,train,spreader,205,71825,0.3994035571293466,-0.5268426656345468
p1g_g054_t0_b1_p1,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.20923625851798988,-4.173496020142352
p1g_g054_t0_b1_p1,p1g_g054,train,bt_substrate_with_vias,119,33800,0.0010717527422343665,0.2580561895325104
p1g_g054_t0_b1_p1,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.4101085901433521,0.1372785602052886
p1g_g054_t0_b1_p1,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.30968622269119805,0.01834535558901962
p1g_g054_t0_b1_p1,p1g_g054,train,silicon_die_lower,169,16900,-0.27044925156502586,0.1749276261043633
p1g_g054_t0_b1_p1,p1g_g054,train,tim_between_dies,21,16900,-0.03141003339732151,0.2791840174205049
p1g_g054_t0_b1_p1,p1g_g054,train,silicon_die_upper,174,16900,0.14269631886099887,0.25296972739533885
p1g_g054_t0_b1_p1,p1g_g054,train,tim_to_spreader,22,16900,0.6021300554851905,0.5987457767331534
p1g_g054_t0_b1_p1,p1g_g054,train,spreader,205,71825,0.5991053356955263,-0.7902639984571351
p1g_g054_t1_b0_p0,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.03372131636740505,-0.5663882068523662
p1g_g054_t1_b0_p0,p1g_g054,train,bt_substrate_with_vias,119,33800,0.04808933814865668,0.0323607420720009
p1g_g054_t1_b0_p0,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.05058465979374205,-0.0045210697412017
p1g_g054_t1_b0_p0,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.06314864256023611,-0.01838134161863536
p1g_g054_t1_b0_p0,p1g_g054,train,silicon_die_lower,169,16900,-0.09074742103621247,0.05154777713698877
p1g_g054_t1_b0_p0,p1g_g054,train,tim_between_dies,21,16900,0.039979656202206115,0.19249072461673222
p1g_g054_t1_b0_p0,p1g_g054,train,silicon_die_upper,174,16900,0.14562171214441832,0.14462819650026404
p1g_g054_t1_b0_p0,p1g_g054,train,tim_to_spreader,22,16900,0.44722891839489876,0.41191445904615875
p1g_g054_t1_b0_p0,p1g_g054,train,spreader,205,71825,0.41794869193699924,-0.5772273155398011
p1g_g054_t1_b0_p1,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.050581974552244446,-0.8495823102507529
p1g_g054_t1_b0_p1,p1g_g054,train,bt_substrate_with_vias,119,33800,0.07213400722338292,0.048541113102999134
p1g_g054_t1_b0_p1,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.07587698969035728,-0.0067816046121151885
p1g_g054_t1_b0_p1,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.0947229638405247,-0.027572012428379367
p1g_g054_t1_b0_p1,p1g_g054,train,silicon_die_lower,169,16900,-0.1361211315547166,0.07732166570536947
p1g_g054_t1_b0_p1,p1g_g054,train,tim_between_dies,21,16900,0.05996948430339444,0.28873608692566677
p1g_g054_t1_b0_p1,p1g_g054,train,silicon_die_upper,174,16900,0.21843256821671275,0.21694229475082238
p1g_g054_t1_b0_p1,p1g_g054,train,tim_to_spreader,22,16900,0.6708433775932008,0.6178716885705171
p1g_g054_t1_b0_p1,p1g_g054,train,spreader,205,71825,0.6269230379063515,-0.8658409733121744
p1g_g054_t1_b1_p0,p1g_g054,train,pcb_fr4_equivalent,264,33800,0.10548146767553135,-2.0430260979468926
p1g_g054_t1_b1_p0,p1g_g054,train,bt_substrate_with_vias,119,33800,0.017051369927912674,0.12588437537317532
p1g_g054_t1_b1_p0,p1g_g054,train,silicon_interposer_tsv_0p1,25,16900,-0.19848830206427692,0.05930154746363314
p1g_g054_t1_b1_p0,p1g_g054,train,bump_underfill_under_interposer,25,16900,-0.15823390639576473,0.0019108404926555522
