sample_id,group_id,split_role,layer_name,operator_point_count,solver_node_count,layer_average_signed_error_K,layer_drop_signed_error_K
p1g_v1_g061_t0_b0_p0,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.0521889088165608,0.056503600360542805
p1g_v1_g061_t0_b0_p0,p1g_v1_g061,train,tim_between_dies,26,16900,0.07464184774289606,0.17835798181215523
p1g_v1_g061_t0_b0_p0,p1g_v1_g061,train,silicon_die_upper,175,16900,0.17664751671566137,0.14547527571704677
p1g_v1_g061_t0_b0_p0,p1g_v1_g061,train,tim_to_spreader,23,16900,0.47609860621389544,0.398517923171255
p1g_v1_g061_t0_b0_p0,p1g_v1_g061,train,spreader,208,71825,0.398765796378882,-0.6172447273503963
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.022047656832228313,-1.0210123435590504
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.16912648845658396,-0.017701323342919295
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.049091610152913745,0.010401772474608606
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.05071020969558049,-0.01730906714271896
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.0782833632235338,0.08475540054013209
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,tim_between_dies,26,16900,0.11196277161582202,0.2675369727189718
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,silicon_die_upper,175,16900,0.2649712750751405,0.21821291357503014
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,tim_to_spreader,23,16900,0.7141479093226053,0.5977768847573657
p1g_v1_g061_t0_b0_p1,p1g_v1_g061,train,spreader,208,71825,0.5981486945689198,-0.9258670910285787
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.04813380590576344,-2.393432602041173
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.2813912994863017,-0.1574473411204167
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.2244145969203828,0.08513651565209557
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.1616110883401234,0.01310798769509347
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.13435369509227257,0.11524526684280545
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,tim_between_dies,26,16900,0.01872787024109357,0.17371628644673365
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,silicon_die_upper,175,16900,0.13172537684306462,0.16807547535893264
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,tim_to_spreader,23,16900,0.4358967563183569,0.3874885744800167
p1g_v1_g061_t0_b1_p0,p1g_v1_g061,train,spreader,208,71825,0.3820774087645873,-0.5738396297251143
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.07220070885591667,-3.590148902939063
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.42208694921703227,-0.23617101167059218
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.33662189536715914,0.12770477347254428
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.24241663250137435,0.019661981540934903
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.20153054263278136,0.17286790026037124
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,tim_between_dies,26,16900,0.028091805365932032,0.26057442967123734
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,silicon_die_upper,175,16900,0.1975880652684623,0.25211321303657996
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,tim_to_spreader,23,16900,0.6538451344811733,0.5812328617210483
p1g_v1_g061_t0_b1_p1,p1g_v1_g061,train,spreader,208,71825,0.5731161131485578,-0.8607594445928157
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.010926353227887375,-0.49411658162426875
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.09442313380799305,0.004092246444372449
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.01184938944032865,-0.0015819101662941648
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.019886832842189506,-0.014226006172123107
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.043241967744791054,0.05010429371941427
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,tim_between_dies,26,16900,0.08072821709163236,0.17886198749090454
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,silicon_die_upper,175,16900,0.1815364821565595,0.14301594467428913
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,tim_to_spreader,23,16900,0.48047457634112334,0.3997192504922964
p1g_v1_g061_t1_b0_p0,p1g_v1_g061,train,spreader,208,71825,0.4005825019645499,-0.6219778959496693
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.01638952984063735,-0.7411748724109657
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.14163470070872108,0.0061383696677808075
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.017774084158872938,-0.002372865250720224
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.029830249262090547,-0.021339009257758335
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.06486295161636235,0.07515644057855297
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,tim_between_dies,26,16900,0.12109232563864225,0.2682929812371526
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,silicon_die_upper,175,16900,0.2723047232363456,0.21452391701086526
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,tim_to_spreader,23,16900,0.7207118645129071,0.5995788757387004
p1g_v1_g061_t1_b0_p1,p1g_v1_g061,train,spreader,208,71825,0.6008737529467112,-0.9329668439274883
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.03527432966302513,-1.757775806287782
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.21896090703347681,-0.10327278404662366
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.15325254159319002,0.056117604411440425
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.11416050555197899,0.0039485443743387805
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.103852621640101,0.09343580487018244
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,tim_between_dies,26,16900,0.039479216131041994,0.1754326364591634
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,silicon_die_upper,175,16900,0.14839345797918213,0.15968754190680556
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,tim_to_spreader,23,16900,0.4508112571171523,0.39157846505383986
p1g_v1_g061_t1_b1_p0,p1g_v1_g061,train,spreader,208,71825,0.38826645665784554,-0.589950163423623
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,pcb_fr4_equivalent,238,33800,0.052911494492775546,-2.636663709340212
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,bt_substrate_with_vias,148,33800,0.3284413605407508,-0.15490917606399535
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,silicon_interposer_tsv_0p1,28,16900,-0.22987881238077534,0.08417640661321002
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,bump_underfill_under_interposer,31,16900,-0.1712407583219715,0.0059228165609397365
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,silicon_die_lower,147,16900,-0.15577893245642827,0.14015370730265886
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,tim_between_dies,26,16900,0.05921882419988833,0.2631489546896546
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,silicon_die_upper,175,16900,0.2225901869717859,0.23953131285890095
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,tim_to_spreader,23,16900,0.676216885678457,0.5873676975813282
p1g_v1_g061_t1_b1_p1,p1g_v1_g061,train,spreader,208,71825,0.5823996849875357,-0.8849252451398684
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.07271240630285547,-0.6964219456564251
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.06656008955422976,-0.00027813043362812095
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.04597921799938831,0.01072551210046413
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.044102822133538666,-0.011183311344836966
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.06161105635720787,0.04934071386986716
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,tim_between_dies,20,16900,0.04934450398610579,0.15821986054641002
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,silicon_die_upper,177,16900,0.13713135189260584,0.14885365565800157
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,tim_to_spreader,22,16900,0.4371230779528332,0.40632491647141933
p1g_v1_g062_t0_b0_p0,p1g_v1_g062,train,spreader,212,71825,0.38614821186240533,-0.5695277885431551
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.10906860945118524,-1.044632918448599
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.09984013433046357,-0.0004171956518916886
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.06896882699697926,0.016088268149076157
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.06615423319880165,-0.016774967016488063
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.09241658453458967,0.07401107080397651
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,tim_between_dies,20,16900,0.07401675598043767,0.23732979082012662
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,silicon_die_upper,177,16900,0.20569702784007404,0.22328048348674656
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,tim_to_spreader,22,16900,0.6556846169304436,0.6094873747074985
p1g_v1_g062_t0_b0_p1,p1g_v1_g062,train,spreader,212,71825,0.5792223177942333,-0.8542916828172906
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.25202867901094805,-2.5303558830560746
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.1002190039728248,-0.005006633672962835
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.2253275488798181,0.08982147117291106
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.15943535893501348,0.011528757432529346
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.13645222729678608,0.09982805527465644
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,tim_between_dies,20,16900,-0.003340489502022592,0.15264749664646615
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,silicon_die_upper,177,16900,0.09388877992830658,0.16860435982709987
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,tim_to_spreader,22,16900,0.396226370846648,0.3940526370606108
p1g_v1_g062_t0_b1_p0,p1g_v1_g062,train,spreader,212,71825,0.36939158043861653,-0.5248052475020017
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.37804301850292177,-3.7955338244534005
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.15032850595639502,-0.007509950510268482
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.3379913233076195,0.13473220675365383
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.23915303839453372,0.017293136148225585
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.20467834093955162,0.149742082908233
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,tim_between_dies,20,16900,-0.005010734249140114,0.22897124497052346
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,silicon_die_upper,177,16900,0.140833169896041,0.25290653973911503
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,tim_to_spreader,22,16900,0.5943395562733258,0.5910789555919678
p1g_v1_g062_t0_b1_p1,p1g_v1_g062,train,spreader,212,71825,0.5540873706591469,-0.7872078712580333
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.053180443307780934,-0.49649923136314555
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.06300583531066195,8.415404545303318e-05
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.026427201348042217,0.0021058786828689335
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.031527261890232694,-0.013657329006036889
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.053446119033480954,0.0438409415555725
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,tim_between_dies,20,16900,0.05509534390421322,0.15882675083270215
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,silicon_die_upper,177,16900,0.14185183534709722,0.14670195631589422
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,tim_to_spreader,22,16900,0.441588488538855,0.4076649884684116
p1g_v1_g062_t1_b0_p0,p1g_v1_g062,train,spreader,212,71825,0.38798606310149353,-0.5744023804392668
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.07977066495948293,-0.7447488470193662
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.0945087529646571,0.0001262310664742472
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.039640802021722266,0.003158818023734966
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.04729089283472376,-0.020485993507406874
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.0801691785489993,0.06576141233244925
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,tim_between_dies,20,16900,0.08264301585700196,0.23824012624925217
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,silicon_die_upper,177,16900,0.21277775302132795,0.22005293447369922
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,tim_to_spreader,22,16900,0.6623827328093057,0.6114974827033279
p1g_v1_g062_t1_b0_p1,p1g_v1_g062,train,spreader,212,71825,0.5819790946525814,-0.8616035706618845
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.18547625373611254,-1.8490675547462843
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.08815477680803951,-0.0038214098929643114
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.15871044019064584,0.06044285761794299
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.1165984555138948,0.003091854256751958
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.10865034083275305,0.08107990307075852
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,tim_between_dies,20,16900,0.016231266301474534,0.15471333967889223
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,silicon_die_upper,177,16900,0.10994785345297942,0.1612657785016154
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,tim_to_spreader,22,16900,0.4114117977609908,0.3986109227414545
p1g_v1_g062_t1_b1_p0,p1g_v1_g062,train,spreader,212,71825,0.3756217835812663,-0.5414028093715615
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,pcb_fr4_equivalent,253,33800,0.27821438059271486,-2.77360133202302
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,bt_substrate_with_vias,132,33800,0.13223216520901815,-0.005732114839361202
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,silicon_interposer_tsv_0p1,31,16900,-0.23806566027695908,0.09066428642245228
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,bump_underfill_under_interposer,31,16900,-0.17489768326470312,0.004637781385724793
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,silicon_die_lower,146,16900,-0.1629755112443263,0.12161985460301139
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,tim_between_dies,20,16900,0.024346899455451876,0.2320700095185657
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,silicon_die_upper,177,16900,0.16492178018222603,0.2418986677513999
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,tim_to_spreader,22,16900,0.6171176966442999,0.5979163841132618
p1g_v1_g062_t1_b1_p1,p1g_v1_g062,train,spreader,212,71825,0.5634326753728942,-0.8121042140618897
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.07762837054866623,-0.7590225863627893
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.04058946425152499,0.04938118431039129
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.05783675774858921,0.007090736229997674
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.058904408736850655,-0.011696458879725924
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.07779811078103194,0.059331375477938764
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,tim_between_dies,27,16900,0.05383822402069427,0.18032859531967915
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,silicon_die_upper,162,16900,0.15549438584559994,0.13933268145598277
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,tim_to_spreader,19,16900,0.45125529257933295,0.3982443813941927
p1g_v1_g063_t0_b0_p0,p1g_v1_g063,train,spreader,196,71825,0.37812268177475516,-0.5816412023001476
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.11644255581938978,-1.1385338795061557
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.060884196377514854,0.0740717764637111
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.08675513661984269,0.010636104343291208
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.08835661310325804,-0.017544688319219404
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.1166971661698426,0.08899706321608392
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,tim_between_dies,27,16900,0.08075733603271829,0.27049289298020085
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,silicon_die_upper,162,16900,0.2332415787701052,0.20899902218309308
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,tim_to_spreader,19,16900,0.6768829388703921,0.5973665720916301
p1g_v1_g063_t0_b0_p1,p1g_v1_g063,train,spreader,196,71825,0.5671840226627864,-0.8724618034527793
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.26365415420622185,-2.6851785993380304
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.01943089437565959,0.11892607092914886
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.267896480232082,0.08853538361040592
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.20321035178358215,0.011460089865181544
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.17914032927825474,0.11860012965775013
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,tim_between_dies,27,16900,-0.018788510324725394,0.17818175549587068
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,silicon_die_upper,162,16900,0.09772615264591877,0.16634182479504034
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,tim_to_spreader,19,16900,0.4002484200959202,0.38818024042745947
p1g_v1_g063_t0_b1_p0,p1g_v1_g063,train,spreader,196,71825,0.3579469848324379,-0.5289952930527306
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.39548123129605983,-4.0277678988692855
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.029146341564796785,0.17838910638789685
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.40184472033377006,0.132803075409754
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.3048155276655393,0.017190134796805978
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.26871049391036195,0.17790019448267458
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,tim_between_dies,27,16900,-0.028182765481460592,0.267272633244545
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,silicon_die_upper,162,16900,0.14658922897359616,0.24951273719040046
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,tim_to_spreader,19,16900,0.600372630148172,0.5822703606418145
p1g_v1_g063_t0_b1_p1,p1g_v1_g063,train,spreader,196,71825,0.5369204772501348,-0.7934929395844961
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.05737475040024265,-0.5493818756416999
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.043103036838886055,0.041874385519520274
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.034892502182060525,-0.0018077267635590033
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.04314842103013916,-0.014238433820651153
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.06674284099290162,0.052848936931809476
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,tim_between_dies,27,16900,0.06174834864555123,0.18055371456756575
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,silicon_die_upper,162,16900,0.16177806962065233,0.13638704188065276
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,tim_to_spreader,19,16900,0.45680222702941364,0.3993399636089521
p1g_v1_g063_t1_b0_p0,p1g_v1_g063,train,spreader,196,71825,0.38029554997507375,-0.5874208375366265
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.08606212559743653,-0.8240728134341566
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.06465455525830066,0.06281157827623929
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.052338753272067606,-0.0027115901462479997
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.0647226315444982,-0.021357650730237765
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.10011426148855662,0.07927340539737315
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,tim_between_dies,27,16900,0.09262252296980478,0.2708305718527413
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,silicon_die_upper,162,16900,0.24266710443305328,0.20458056282018333
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,tim_to_spreader,19,16900,0.68520334054557,0.5990099454130018
p1g_v1_g063_t1_b0_p1,p1g_v1_g063,train,spreader,196,71825,0.5704433249625254,-0.8811312563075262
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.19465569356606238,-1.9708488050601431
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.028144302681482714,0.09348316669661472
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.18954992728873776,0.05819333925853698
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.14937854449743782,0.0027791143396598272
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.14135453803328346,0.09647915946152352
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,tim_between_dies,27,16900,0.008262103414210742,0.17893988462844845
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,silicon_die_upper,162,16900,0.11922330538658343,0.15628076613796793
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,tim_to_spreader,19,16900,0.4192126314388247,0.3918975081397207
p1g_v1_g063_t1_b1_p0,p1g_v1_g063,train,spreader,196,71825,0.36541465597349543,-0.5486132935659498
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,pcb_fr4_equivalent,264,33800,0.29198354033940177,-2.9562732074869587
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,bt_substrate_with_vias,131,33800,0.04221645402316199,0.14022475003883983
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,silicon_interposer_tsv_0p1,38,16900,-0.28432489092341484,0.08729000888348537
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,bump_underfill_under_interposer,24,16900,-0.22406781673947762,0.004168671509319211
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,silicon_die_lower,163,16900,-0.21203180704503666,0.1447187391896705
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,tim_between_dies,27,16900,0.012393155125835165,0.26840982694392324
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,silicon_die_upper,162,16900,0.1788349580843942,0.23442114920516133
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,tim_to_spreader,19,16900,0.6288189471617329,0.5878462622095526
p1g_v1_g063_t1_b1_p1,p1g_v1_g063,train,spreader,196,71825,0.548121983961039,-0.8229199403536995
p1g_v1_g064_t0_b0_p0,p1g_v1_g064,train,pcb_fr4_equivalent,271,33800,0.08841810634646663,-0.7734470247179388
p1g_v1_g064_t0_b0_p0,p1g_v1_g064,train,bt_substrate_with_vias,138,33800,0.02754363386264913,0.05100338664084347
