sample_id,split_role,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g036_t0_b1_p0,train,1.4564317522190964,0.04298642204931728,6.796564353103747,1.6707253736336725,2.6171109251980056,0.002285208909256653,-1.1948711464704331e-10
p1g_g036_t0_b1_p1,train,2.1846476282568177,0.04298642204938356,10.194846529317317,2.506088060362117,3.925666387667775,0.0034278133653629084,-8.444506205407265e-11
p1g_g036_t1_b0_p0,train,0.42529244438138253,0.015169895217311567,1.6780152608721437,0.5337390155741559,0.6149795450007218,0.0029082027987215042,-1.1855220971579428e-10
p1g_g036_t1_b0_p1,train,0.6379386665626038,0.015169895217616677,2.517022891312706,0.800608523361916,0.9224693174774075,0.004362304198423317,-8.270398255127986e-11
p1g_g036_t1_b1_p0,train,1.0883538085191753,0.043869890713071395,5.034178635957687,1.215516256477656,1.9480695543159072,0.002493147200027579,-1.1814227374173925e-10
p1g_g036_t1_b1_p1,train,1.6325307127258633,0.04386989071318117,7.551267953687955,1.823274384649153,2.922104331376545,0.003739720800467694,-8.231696805675408e-11
p1g_g037_t0_b0_p0,train,0.5689504787781529,0.01470281303583932,3.2154859479775837,0.5057773912765811,0.7734135995115707,0.024468901473596816,-1.2021074066725923e-10
p1g_g037_t0_b0_p1,train,0.8534257181547579,0.014702813036132335,4.823228921970269,0.7586660869156958,1.1601203992358933,0.036703352212271056,-8.5149304274168e-11
p1g_g037_t0_b1_p0,train,1.468310091949749,0.043388720067600854,6.495075195904633,1.6715904638659254,2.5738804781927342,0.024487971657947583,-1.1944707722921777e-10
p1g_g037_t0_b1_p1,train,2.2024651378530766,0.04338872006768314,9.742612793514866,2.5073856957078533,3.860820717157708,0.03673195748535818,-8.44279831232105e-11
p1g_g037_t1_b0_p0,train,0.5007610071574947,0.01789562331714201,3.220823472076063,0.5086679393298823,0.5770610717552813,0.024565568744606026,-1.1856549769762026e-10
p1g_g037_t1_b0_p1,train,0.7511415107301471,0.01789562331762757,4.831235208120631,0.7630019089959887,0.8655916076153289,0.036848353120831234,-8.27255416946393e-11
p1g_g037_t1_b1_p0,train,1.109254920008601,0.044784877990664274,4.880349995473466,1.2163238315355898,1.9047628984569656,0.02458449611179958,-1.18046107611125e-10
p1g_g037_t1_b1_p1,train,1.6638823799596738,0.044784877990788015,7.320524992999822,1.8244857472318472,2.85714434758205,0.036876744172559484,-8.22676463988851e-11
p1g_g038_t0_b0_p0,train,0.5449504747583794,0.014073403871275796,2.2645551538890913,0.5140651805253924,0.7784626652996849,0.0038577864911530924,-1.201583173238152e-10
p1g_g038_t0_b0_p1,train,0.8174257121249089,0.014073403871544089,3.3968327308364223,0.771097770788856,1.1676939979204235,0.005786679738832845,-8.510407193777307e-11
p1g_g038_t0_b1_p0,train,1.457453208470792,0.04304208720803115,6.649592195482967,1.6671508863765325,2.5796632258762884,0.003244595293438124,-1.1959511853065763e-10
p1g_g038_t0_b1_p1,train,2.186179812637297,0.043042087208162966,9.974388292881883,2.500726329480244,3.8694948386917645,0.0048668929427435614,-8.451167543555016e-11
p1g_g038_t1_b0_p0,train,0.4743862454793669,0.016936954141635888,2.2694644317962798,0.5169604713488525,0.5821241438542302,0.0036403529012432045,-1.1852965831060658e-10
p1g_g038_t1_b0_p1,train,0.7115793682120881,0.01693695414206527,3.4041966476943344,0.7754407070242451,0.8731862157616774,0.005460529348511045,-8.267118933869e-11
p1g_g038_t1_b1_p0,train,1.0959755503435007,0.04420963560843425,4.886519180891469,1.2119142396527423,1.9105979651509983,0.0031734881975467033,-1.1824177054142737e-10
p1g_g038_t1_b1_p1,train,1.6439633254643673,0.04420963560861099,7.329778771087149,1.8178713594138571,2.8658969476305174,0.004760232290834665,-8.23958494026537e-11
p1g_g039_t0_b0_p0,train,0.5089150537549713,0.013149520460160964,1.8719859689971372,0.5053943480319276,0.7986769930451487,0.02809656926427806,-1.201501155512208e-10
p1g_g039_t0_b0_p1,train,0.7633725806155756,0.013149520460321683,2.8079789534003794,0.7580915220488009,1.1980154895284727,0.04214485389422862,-8.511643935967446e-11
p1g_g039_t0_b1_p0,train,1.4540048678569575,0.04296226972610956,6.599362313651568,1.6790477602837655,2.6005433738770307,0.027530084705006175,-1.1944030486876756e-10
p1g_g039_t0_b1_p1,train,2.1810073017127345,0.04296226972615582,9.899043470138679,2.5185716403350966,3.9008150606839536,0.04129512705827665,-8.440809162735263e-11
p1g_g039_t1_b0_p0,train,0.42865606750515406,0.01531656620957041,1.5331871792511151,0.5082839484076658,0.6023102375963845,0.028146648462950452,-1.184978330737163e-10
p1g_g039_t1_b0_p1,train,0.6429841012460332,0.015316566209823685,2.2997807688812486,0.7624259226117829,0.9034653563620623,0.04221997269672784,-8.268313117509862e-11
p1g_g039_t1_b1_p0,train,1.0863919722305728,0.04385892519821417,4.836979733872909,1.2237842526726013,1.931423713506831,0.027726122276817478,-1.180693737223848e-10
p1g_g039_t1_b1_p1,train,1.6295879582912445,0.04385892519827177,7.255469600560048,1.8356763789385582,2.897135570158582,0.04158918341443041,-8.22663973979824e-11
p1g_g040_t0_b0_p0,train,0.5387894154235413,0.013914415047980877,2.3898057706661007,0.5224511418600173,0.8090188998787653,0.0636711572007016,-1.201651278481819e-10
p1g_g040_t0_b0_p1,train,0.8081841231183478,0.013914415048165853,3.584708655914085,0.7836767127908502,1.213528349776766,0.0955067358153201,-8.510434949352923e-11
p1g_g040_t0_b1_p0,train,1.4683765962271296,0.04336725011877986,6.775980474713322,1.6779138932684532,2.6120090786106402,0.06367721540937055,-1.194732507370233e-10
p1g_g040_t0_b1_p1,train,2.202564894268955,0.043367250118859994,10.163970711730144,2.5168708398132935,3.9180136177856753,0.09551582312769824,-8.443438540931918e-11
p1g_g040_t1_b0_p0,train,0.4628150727437874,0.01652534242502725,2.2305316167617093,0.5253435755844862,0.6126598853993528,0.06350009708228299,-1.1849199052504922e-10
p1g_g040_t1_b0_p1,train,0.6942226091030202,0.01652534242529598,3.345797425144326,0.7880153633768714,0.9189898280600346,0.09525014563593004,-8.268251823947044e-11
p1g_g040_t1_b1_p0,train,1.1039302296185984,0.04453800001105588,5.013457159677046,1.2226738717807848,1.9429268197893634,0.0635055057616114,-1.18110951574657e-10
p1g_g040_t1_b1_p1,train,1.6558953443747213,0.04453800001117902,7.520185739267049,1.8340108076021693,2.914390229586104,0.09525825865921433,-8.230090683033116e-11
p1g_g041_t0_b0_p0,train,0.5905968558116976,0.015259462444821298,3.039857062552869,0.5193996127525224,0.8277772239843557,0.02439854885398063,-1.2016465253394948e-10
p1g_g041_t0_b0_p1,train,0.8858952837052381,0.015259462445137073,4.559785593833681,0.7790994191296363,1.2416658359477992,0.03659782327457606,-8.511374938180438e-11
p1g_g041_t0_b1_p0,train,1.503031707472854,0.04440823608443134,6.875555661736485,1.6937616576271353,2.630519112610557,0.024241530063022765,-1.1938988686566177e-10
p1g_g041_t0_b1_p1,train,2.25454756113679,0.044408236084529214,10.313333492268612,2.5406424863492703,3.945778668782509,0.036362295088167684,-8.438960641399262e-11
p1g_g041_t1_b0_p0,train,0.517541343422194,0.018490956393355268,3.045348839460985,0.5222911433584159,0.6313997363227486,0.02425405032801109,-1.185476300458177e-10
p1g_g041_t1_b0_p1,train,0.7763120151280973,0.018490956393887616,4.568023259200629,0.7834367150378512,0.9470996044736921,0.03638107548732705,-8.269163594606017e-11
p1g_g041_t1_b1_p0,train,1.142417681436745,0.04611505899654304,5.409465353770315,1.238490142164892,1.9613860622644097,0.02409763966807077,-1.1802506194591444e-10
p1g_g041_t1_b1_p1,train,1.713626522101827,0.04611505899671162,8.11419803045851,1.8577352131770226,2.9420790932938417,0.03614645949454598,-8.223588476852228e-11
p1g_g042_t0_b0_p0,train,0.6351029449615112,0.016381259362711623,4.608577931234322,0.5245869829188337,0.8166589465673155,0.04248663419627974,-1.2008402952567998e-10
p1g_g042_t0_b0_p1,train,0.9526544174293867,0.016381259363052323,6.912866896844321,0.7868804743786768,1.224988419813485,0.06372995129004266,-8.502820669775701e-11
p1g_g042_t0_b1_p0,train,1.5013635309188866,0.04428375571921956,7.07339020152574,1.665389111253205,2.6178627537738635,0.04187966378390229,-1.1939692290408033e-10
p1g_g042_t0_b1_p1,train,2.25204529630871,0.04428375571937232,10.610085302029177,2.498083666790876,3.926794130531505,0.06281949567119227,-8.435657727901003e-11
p1g_g042_t1_b0_p0,train,0.5740498785452486,0.020454831021019897,4.615286585333422,0.5274834401467956,0.6203393799085006,0.04244515836364826,-1.1843175051762245e-10
p1g_g042_t1_b0_p1,train,0.8610748178098,0.020454831021537872,6.922929877992601,0.7912251602201081,0.9305090698335334,0.06366773754353972,-8.260070405441411e-11
p1g_g042_t1_b1_p0,train,1.1505801146192765,0.04631928052348237,5.704558495691515,1.2101874563886668,1.9488659248901854,0.04198429299088957,-1.1804768274004118e-10
p1g_g042_t1_b1_p1,train,1.725870171878542,0.04631928052374227,8.556837743321637,1.8152811845152428,2.9232988872390706,0.06297643948073528,-8.222390361171487e-11
p1g_g043_t0_b0_p0,train,0.5091724357467553,0.013144240512479578,2.1490259972089234,0.5220987176995777,0.8111344678223986,0.02035010470689258,-1.201527211058817e-10
p1g_g043_t0_b0_p1,train,0.76375865360378,0.01314424051264964,3.223538995737613,0.7831480765502761,1.2167017016957402,0.03052515706582426,-8.511583798886946e-11
p1g_g043_t0_b1_p0,train,1.4549793617705815,0.042956554830364785,6.710852746568946,1.670057117428371,2.6151466641072147,0.01978321039371167,-1.1942773159301368e-10
p1g_g043_t0_b1_p1,train,2.1824690425828575,0.042956554830403795,10.066279119516025,2.5050856760515785,3.9227199960282064,0.029674815594546544,-8.439769253835531e-11
p1g_g043_t1_b0_p0,train,0.4291956772078735,0.015316442660502439,1.7744812733960202,0.5249891740241424,0.6147771519354706,0.020394098115161796,-1.1851794198824983e-10
p1g_g043_t1_b0_p1,train,0.6437935158009668,0.015316442660777358,2.66172191002795,0.7874837610364693,0.9221657278740736,0.030591147169900523,-8.268499542459414e-11
p1g_g043_t1_b1_p0,train,1.0875049435179613,0.04385419813333486,4.948557392737598,1.2148349987264737,1.946091179096868,0.019973136520206936,-1.1802683136385994e-10
p1g_g043_t1_b1_p1,train,1.6312574152217267,0.04385419813337282,7.422836088856229,1.8222524980179173,2.919136768542046,0.029959704776558738,-8.224876335560793e-11
p1g_g044_t0_b0_p0,train,0.548784067022722,0.014171586343140072,2.259606212675351,0.5239028223514879,0.8070500242729395,0.05682789105765096,-1.201406474304889e-10
p1g_g044_t0_b0_p1,train,0.8231761005205372,0.014171586343396285,3.3894093189510954,0.7858542335276297,1.2105750363799643,0.08524183658443008,-8.508359757482727e-11
p1g_g044_t0_b1_p0,train,1.4731772749575376,0.04350561658229037,6.7202749544873654,1.6747754495862637,2.610046966883772,0.05685555999139069,-1.1938255939369924e-10
p1g_g044_t0_b1_p1,train,2.2097659123641313,0.04350561658236543,10.080412431393029,2.512163174288787,3.915070450194264,0.08528333998299331,-8.43582981246982e-11
p1g_g044_t1_b0_p0,train,0.47410426150385765,0.016926349734037345,2.2594390166088374,0.5267933152165938,0.6106913936574188,0.056943603675108534,-1.185172654460942e-10
p1g_g044_t1_b0_p1,train,0.7111563922472648,0.01692634973442805,3.3891585249147056,0.7901899728254875,0.9160370904644992,0.08541540552329252,-8.265547505696229e-11
p1g_g044_t1_b1_p0,train,1.1098172628507712,0.04476910686241733,4.958168160321122,1.2195321864597304,1.9409664632412387,0.056971138792562215,-1.1805398325570593e-10
p1g_g044_t1_b1_p1,train,1.664725894223446,0.044769106862560464,7.437252240229384,1.829298279621014,2.911449694762041,0.08545670819927409,-8.222624433192512e-11
p1g_g045_t0_b0_p0,train,0.5102274625188513,0.013166924933415309,2.100996634750345,0.5259382711078047,0.8129123070526134,0.030372327209533978,-1.2013917985442824e-10
p1g_g045_t0_b0_p1,train,0.765341193760884,0.013166924933567145,3.1514949520405366,0.7889074066620765,1.219368460537794,0.0455584908092419,-8.50947784458711e-11
p1g_g045_t0_b1_p0,train,1.453371846689101,0.04289568384612985,6.726087842078925,1.6675750162114014,2.6175029710175295,0.029815700472056506,-1.1942240946138938e-10
p1g_g045_t0_b1_p1,train,2.180057769960707,0.042895683846168306,10.089131762779346,2.5013625242260673,3.9262544563941333,0.044723550706862625,-8.439502800309621e-11
p1g_g045_t1_b0_p0,train,0.4313691878452527,0.01538642405361016,1.726490584477233,0.5288287545004096,0.6165615472185095,0.03045149287044069,-1.1847808845111274e-10
p1g_g045_t1_b0_p1,train,0.6470537817562515,0.01538642405386706,2.589735876644113,0.7932431317508986,0.9248423207959036,0.045677239304040995,-8.265219989903964e-11
p1g_g045_t1_b1_p0,train,1.0864382697179122,0.04379140173490381,4.963872446419771,1.2123691173243287,1.9484747170978949,0.03004074841851434,-1.1806965127814095e-10
p1g_g045_t1_b1_p1,train,1.6296574045236418,0.04379140173499996,7.445808669382018,1.8185536759183947,2.922712075548816,0.04506112262595252,-8.224694999133438e-11
p1g_g046_t0_b0_p0,train,0.5531884100236191,0.014290774871497845,2.598641314852671,0.5099242234781514,0.8046630674628545,0.012073907898809466,-1.201942503858966e-10
p1g_g046_t0_b0_p1,train,0.8297826150198029,0.014290774871720032,3.897961972183964,0.764886335217625,1.2069946011578168,0.018110861848185777,-8.515502654867409e-11
p1g_g046_t0_b1_p0,train,1.4775866070288297,0.0436489900428533,7.019098550476599,1.6790134579104574,2.607793130989421,0.012098562814514935,-1.1944759764626056e-10
p1g_g046_t0_b1_p1,train,2.2163799104700592,0.04364899004291196,10.52864782537796,2.5185201867731166,3.911689696350493,0.018147844223506127,-8.44186202423695e-11
p1g_g046_t1_b0_p0,train,0.4784218182549123,0.01708848773651243,2.54818803802101,0.5128187693497352,0.6082828058051746,0.012174094573822458,-1.1855441975350267e-10
p1g_g046_t1_b0_p1,train,0.7176327273721771,0.017088487736865093,3.8222820570380804,0.7692281540248587,0.9124242086801928,0.018261141860818952,-8.272031670752966e-11
p1g_g046_t1_b1_p0,train,1.1144761353843617,0.04497316594648675,5.255545542993957,1.2237463922298843,1.938656004602592,0.012198605100820714,-1.1808097555299213e-10
p1g_g046_t1_b1_p1,train,1.6717142030228511,0.044973165946607885,7.883318314236931,1.835619588274085,2.9079840068030194,0.018297907653504808,-8.227890591072651e-11
p1g_g047_t0_b0_p0,train,0.5521544950582696,0.014254446244086436,2.5652725730344628,0.5279335741835212,0.8158859620224348,0.04100361061409785,-1.2016644623802364e-10
p1g_g047_t0_b0_p1,train,0.8282317425728389,0.014254446244326622,3.8479088595530015,0.791900361275907,1.2238289429990346,0.061505415915803496,-8.51014629136652e-11
p1g_g047_t0_b1_p0,train,1.474250419325852,0.043526286252342165,6.7932752694526926,1.6776630569382291,2.619181135719714,0.041035097155941,-1.1944843031352903e-10
p1g_g047_t0_b1_p1,train,2.2113756289174678,0.04352628625243663,10.189912903840195,2.516494585318469,3.928771703450252,0.06155264572868191,-8.440793434575748e-11
p1g_g047_t1_b0_p0,train,0.4782081993524736,0.017066048205354473,2.5701197996475003,0.5308273069840652,0.6195342941996387,0.04111839892641456,-1.1851496520276505e-10
p1g_g047_t1_b0_p1,train,0.7173122990199261,0.017066048205742274,3.855179699476082,0.7962409604762115,0.9293014412754701,0.061677598388769184,-8.268328614372915e-11
p1g_g047_t1_b1_p0,train,1.1114152195790254,0.044818020870708075,5.0307076939508875,1.2224384950811782,1.9501270867258427,0.04114975560219136,-1.1809749012048343e-10
p1g_g047_t1_b1_p1,train,1.667122829316392,0.04481802087087021,7.546061540676874,1.8336577425542941,2.9251906299917323,0.06172463340527656,-8.228068226756591e-11
p1g_g048_t0_b0_p0,train,0.6280276375587549,0.016206548862581823,5.073554769279326,0.5194381024139716,0.7966247819492764,0.1965333916069767,-1.202024313418093e-10
p1g_g048_t0_b0_p1,train,0.9420414563264743,0.016206548862939416,7.6103321539170565,0.7791571536214974,1.1949371728902634,0.29480008740966923,-8.514702369103826e-11
p1g_g048_t0_b1_p0,train,1.4950600862325074,0.04412250742105332,6.445712251302211,1.6721885608231446,2.6009039319715725,0.19651075794467943,-1.1975208324965791e-10
p1g_g048_t0_b1_p1,train,2.242590129283447,0.044122507421298605,9.668568376612427,2.5082828411543687,3.901355897840631,0.2947661369153707,-8.462872994977981e-11
p1g_g048_t1_b0_p0,train,0.5666664246611252,0.02021012630872033,5.079571268299048,0.5223258202904617,0.6002720806748698,0.19646571386874712,-1.1855838706609223e-10
p1g_g048_t1_b0_p1,train,0.849999636984925,0.020210126309265428,7.619356902453887,0.783488730436261,0.9004081209872083,0.29469857080346173,-8.271820728378287e-11
p1g_g048_t1_b1_p0,train,1.1433262648240685,0.046074894465403304,5.1572266353603595,1.216977513883137,1.9318634615809174,0.19644321847630408,-1.1846633396483952e-10
p1g_g048_t1_b1_p1,train,1.7149893971900247,0.046074894465788205,7.735839952914603,1.8254662707650482,2.8977951922860257,0.2946648277162467,-8.257413271669141e-11
p1g_g049_t0_b0_p0,train,0.5525858758335096,0.014251978474586249,2.643774526804748,0.5281996848698327,0.8005698594941464,0.035356395315375266,-1.2018627412735405e-10
p1g_g049_t0_b0_p1,train,0.8288788137382688,0.014251978474872343,3.965661790214142,0.7922995273050901,1.2008547892140768,0.053034592970334415,-8.512193727661099e-11
p1g_g049_t0_b1_p0,train,1.4598335964126365,0.043062554505622914,6.679926964216634,1.659381906855856,2.60519897166148,0.035383811573524326,-1.194533638670947e-10
p1g_g049_t0_b1_p1,train,2.1897503945474197,0.04306255450569554,10.019890445984629,2.489072860193744,3.907798457361366,0.05307571735681904,-8.441541909931516e-11
p1g_g049_t1_b0_p0,train,0.4839361464455387,0.01724642704284412,2.6489056361010057,0.5310940877221242,0.6042332329250826,0.03546005435362076,-1.1854604971273108e-10
p1g_g049_t1_b0_p1,train,0.7259042196625285,0.017246427043314833,3.973358454154379,0.79664113158384,0.906349849375772,0.05319008152758897,-8.26922650724408e-11
p1g_g049_t1_b1_p0,train,1.0996682670965257,0.04428621908705122,4.91712941034308,1.2042007364196365,1.9362116086485912,0.03548731651289927,-1.18049861552727e-10
p1g_g049_t1_b1_p1,train,1.6495024005908074,0.0442862190871339,7.375694115267436,1.8063011045568373,2.904317412867215,0.053230974765710926,-8.225684947997063e-11
p1g_g050_t0_b0_p0,train,0.617669382701192,0.01595833266397654,3.559609767858035,0.5168851444336156,0.8197020943575808,0.008395900747757423,-1.200732985262576e-10
p1g_g050_t0_b0_p1,train,0.9265040740390706,0.01595833266430787,5.339414651784523,0.7753277166510202,1.229553141505619,0.012593851122346678,-8.50326799713604e-11
p1g_g050_t0_b1_p0,train,1.5104858745704786,0.0446236583159216,6.988645287887607,1.6919574165285098,2.6197641547050807,0.008364338232581758,-1.1942258987263088e-10
p1g_g050_t0_b1_p1,train,2.2657288117856265,0.04462365831608114,10.482967931494898,2.5379361247045154,3.929646231930292,0.012546507351942182,-8.4343846721661e-11
p1g_g050_t1_b0_p0,train,0.5493927840801097,0.019625473248398518,3.564914090891648,0.5197800611684329,0.623350194198963,0.008278529651931876,-1.1844365765956155e-10
p1g_g050_t1_b0_p1,train,0.8240891761122502,0.019625473248896977,5.347371136340087,0.7796700917530757,0.9350252912745418,0.012417794479006261,-8.261072381721135e-11
p1g_g050_t1_b1_p0,train,1.1541097527718964,0.04657390888514031,5.278934269321951,1.2366854784106067,1.9506517671665051,0.008247145033919878,-1.180818082202606e-10
p1g_g050_t1_b1_p1,train,1.7311646291075957,0.04657390888541808,7.9184014037808765,1.8550282175502275,2.92597765065409,0.012370717551050348,-8.22466909392953e-11
p1g_g051_t0_b0_p0,train,0.6123649589579493,0.015798216310024715,4.388254759541496,0.5303031153634947,0.8163738835950198,0.07638251518005745,-1.2014141764771225e-10
p1g_g051_t0_b0_p1,train,0.9185474384241166,0.01579821631034713,6.58238213931196,0.7954546730459242,1.224560825356832,0.1145737727720757,-8.509959172527577e-11
p1g_g051_t0_b1_p0,train,1.489932496578007,0.04395793392751672,7.1255492824363955,1.6649442865326023,2.618748176413874,0.07577129463362553,-1.1944673028452257e-10
p1g_g051_t0_b1_p1,train,2.2348987447973467,0.0439579339276583,10.68832392341534,2.497416429710256,3.928122264491833,0.11365694195387732,-8.440179111168788e-11
p1g_g051_t1_b0_p0,train,0.5491133965270876,0.019574345958896247,4.3944377691225895,0.5331930920909826,0.6200355194718554,0.07638157469369844,-1.1850711384431278e-10
p1g_g051_t1_b0_p1,train,0.8236700947834451,0.019574345959407248,6.591656653688062,0.7997896381367582,0.9300532791813225,0.11457236204290666,-8.26677106398795e-11
p1g_g051_t1_b1_p0,train,1.1363308071863456,0.045767454785390044,5.757596584919497,1.209735284594558,1.9497267381403276,0.07591636962422399,-1.1810991074057142e-10
p1g_g051_t1_b1_p1,train,1.7044962107294983,0.045767454785642966,8.636394877203543,1.8146029268250459,2.924590107114909,0.11387455443667704,-8.227265165435445e-11
p1g_g052_t0_b0_p0,train,0.6308373281930578,0.016276743300842323,5.098470894078162,0.5243075413502538,0.7816012028275168,0.24963006682952482,-1.2015194394976447e-10
p1g_g052_t0_b0_p1,train,0.9462559922780002,0.016276743301203697,7.64770634112034,0.7864613120257218,1.1724018042085618,0.37444510024090505,-8.509288644079997e-11
p1g_g052_t0_b1_p0,train,1.4916648964640034,0.04401497713675053,6.3612276757702375,1.6672489334537204,2.585482482681016,0.24974392240255838,-1.1961362456069935e-10
p1g_g052_t0_b1_p1,train,2.2374973446298423,0.04401497713697257,9.541841513316342,2.500873400097987,3.8782237239022948,0.3746158836045197,-8.450431095615348e-11
p1g_g052_t1_b0_p0,train,0.5711171002770937,0.02036339604556953,5.104733659949318,0.5271922345542635,0.5852556766695329,0.2501290660511586,-1.185190626196153e-10
p1g_g052_t1_b0_p1,train,0.8566756504092622,0.020363396046130744,7.657100489926393,0.7907883518308267,0.8778835149848305,0.37519359908662864,-8.267695324655951e-11
p1g_g052_t1_b1_p0,train,1.1411996890173428,0.04597507461840956,5.121186426350789,1.2120378486019945,1.9164506917759923,0.2502421071897061,-1.1834905971896958e-10
p1g_g052_t1_b1_p1,train,1.7117995334801794,0.04597507461879887,7.681779639409797,1.8180567728432493,2.874676037580741,0.3753631607888792,-8.244128527993648e-11
p1g_g053_t0_b0_p0,train,0.5824092073819793,0.015026743044905614,3.997044068103378,0.5086022095406406,0.8205321544097615,0.13883439203925718,-1.2013039868419284e-10
p1g_g053_t0_b0_p1,train,0.8736138110615004,0.015026743045227366,5.995566102158421,0.7629033143111315,1.2307982315857657,0.20825158805496358,-8.506681007750909e-11
p1g_g053_t0_b1_p0,train,1.4747757887338862,0.04351731566482167,6.408849306919706,1.6657885430666965,2.625527976313208,0.1389180432181547,-1.1950197081889158e-10
p1g_g053_t0_b1_p1,train,2.212163683032512,0.04351731566498105,9.613273960044637,2.498682814514723,3.938291964347002,0.2083770648247878,-8.441031207340188e-11
p1g_g053_t1_b0_p0,train,0.5164491062489939,0.018414558089753803,4.002345308809311,0.511488096811263,0.6241757136974684,0.13917174560816647,-1.1850578157668323e-10
p1g_g053_t1_b0_p1,train,0.7746736593677725,0.01841455809026531,6.003517963215188,0.7672321452168376,0.9362635705298317,0.20875761841665508,-8.266215721179175e-11
p1g_g053_t1_b1_p0,train,1.117672251874019,0.04503134264240864,4.6472348814371,1.2105810023209074,1.9564947507590773,0.13925479050828926,-1.1816718437085427e-10
p1g_g053_t1_b1_p1,train,1.6765083777610845,0.045031342642640276,6.970852321898803,1.8158715034157353,2.9347421260434317,0.2088821857675498,-8.23378587533341e-11
p1g_g054_t0_b0_p0,train,0.6796182812746713,0.017529099892379087,4.416321176937743,0.5361898725016658,0.8351426665145709,0.04541751569860253,-1.201011200213653e-10
p1g_g054_t0_b0_p1,train,1.019427421900618,0.017529099892787815,6.624481765407154,0.8042848087530388,1.25271399974298,0.06812627354719325,-8.503755107488094e-11
p1g_g054_t0_b1_p0,train,1.5345097279057773,0.04526028221379618,7.3058267151992595,1.6788283818191303,2.6373388543644296,0.04537380241822575,-1.1929382481845607e-10
p1g_g054_t0_b1_p1,train,2.3017645917889413,0.04526028221397747,10.958740072525188,2.518242572638428,3.95600828141545,0.0680607036236438,-8.427549399077823e-11
p1g_g054_t1_b0_p0,train,0.6197030863523797,0.02208076727758447,4.421859872796631,0.5390918685691872,0.6388175185571185,0.04524146761565362,-1.1848452774465557e-10
p1g_g054_t1_b0_p1,train,0.9295546295225959,0.022080767278221943,6.6327898091923885,0.8086378028552303,0.9582262778250765,0.06786220142367938,-8.260369009175743e-11
p1g_g054_t1_b1_p0,train,1.1872855855554345,0.04779479131738573,5.9531913100631755,1.2236244966857726,1.9683374212485205,0.04519804946733075,-1.1794426546529735e-10
p1g_g054_t1_b1_p1,train,1.7809283782824346,0.047794791317678866,8.929786964849995,1.835436744959054,2.952506131770747,0.06779707420264458,-8.214628051857649e-11
p1g_g055_t0_b0_p0,train,0.5346176581751498,0.013791483695912104,2.1333688568329308,0.5325076824987605,0.8232380963176524,0.06194213609671806,-1.2020691386727123e-10
p1g_g055_t0_b0_p1,train,0.8019264872503629,0.01379148369617663,3.2000532851984076,0.7987615237487375,1.2348571444496201,0.09291320414251913,-8.514576775124165e-11
p1g_g055_t0_b1_p0,train,1.4661492723103093,0.04325927350971904,6.734481640526553,1.6722756020008092,2.62925413074106,0.061978299455006436,-1.1943780686696215e-10
p1g_g055_t0_b1_p1,train,2.199223908392736,0.043259273509772836,10.101722460449707,2.50841340290998,3.9438811959785767,0.0929674491783885,-8.443148032573807e-11
p1g_g055_t1_b0_p0,train,0.45870156618249985,0.016353339798618072,2.011879976476564,0.53539985665617,0.6268826852622738,0.062099621328002286,-1.185646927859274e-10
p1g_g055_t1_b0_p1,train,0.688052349265582,0.016353339798996933,3.017819964715102,0.803099784984397,0.9403240278729754,0.09314943198091896,-8.271392367327952e-11
p1g_g055_t1_b1_p0,train,1.101539779324558,0.04438058388932441,4.97208555570819,1.2170838823516874,1.9602405481836627,0.06213553807970129,-1.1808688749059826e-10
p1g_g055_t1_b1_p1,train,1.652309668933567,0.04438058388943835,7.4581283333122315,1.8256258234586085,2.9403608221763307,0.09320330710409053,-8.226742435428018e-11
p1g_g056_t0_b0_p0,train,0.5692965149995263,0.014702584221470501,2.416938843412595,0.5235866769591553,0.8273550872341957,0.037462965008160154,-1.2018686046388893e-10
p1g_g056_t0_b0_p1,train,0.8539447724852502,0.014702584221735798,3.6254082650590362,0.7853800154393866,1.2410326308192339,0.056194447516645596,-8.513618976468962e-11
p1g_g056_t0_b1_p0,train,1.4885781629407409,0.04396425381621267,6.803014214390316,1.6815146837816997,2.631037262770178,0.0369080627749554,-1.1938310062742374e-10
p1g_g056_t0_b1_p1,train,2.232867244338597,0.043964253816295436,10.204521321247682,2.5222720255811737,3.946555894022083,0.055362094166071074,-8.435854792487874e-11
p1g_g056_t1_b0_p0,train,0.49522389997264227,0.01768284954920833,2.3256596936293477,0.5264766160583463,0.6309760781654177,0.0376081749488435,-1.185662523023323e-10
p1g_g056_t1_b0_p1,train,0.7428358499499617,0.01768284954961255,3.4884895404416625,0.7897149240886279,0.9464641172229449,0.056412262418916725,-8.272090882647613e-11
p1g_g056_t1_b1_p0,train,1.1264062730622315,0.0454446814533096,5.04090777965132,1.226262711591005,1.9619285635736219,0.03719917480685808,-1.1800872778966465e-10
p1g_g056_t1_b1_p1,train,1.6896094095391216,0.04544468145342921,7.561361669223743,1.8393940673154816,2.942892845255244,0.055798762206848096,-8.221395786378594e-11
p1g_g057_t0_b0_p0,train,0.50233065860568,0.012972113540817997,2.155877306800164,0.512382049895109,0.8021906481988026,0.033791290861586276,-1.2018756823106713e-10
