sample_id,package_total_power_W,layer_index,layer_id,bottom_plane_mean_temperature_K,top_plane_mean_temperature_K,top_minus_bottom_temperature_K,absolute_axial_temperature_drop_K,cv_mean_temperature_K,family_id,selection_bin
p1d64_f00_near_adiabatic_high_a64_l3,3.5,0,pcb_fr4_equivalent,370.30114454950785,370.6656205909807,0.3644760414728694,0.3644760414728694,370.47708430787526,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,1,bt_substrate_with_vias,370.6656205909807,370.7985118773075,0.1328912863267533,0.1328912863267533,370.72846904267,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,2,silicon_interposer_tsv_0p1,370.7985118773075,370.79834396619015,-0.0001679111173302772,0.0001679111173302772,370.8025154135864,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,3,bump_underfill_under_interposer,370.79834396619015,370.79752256656224,-0.0008213996279096136,0.0008213996279096136,370.8031112332346,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,4,silicon_die_lower,370.79752256656224,370.7077761753884,-0.08974639117383276,0.08974639117383276,370.80176159934194,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,5,tim_between_dies,370.7077761753884,370.51663800836957,-0.1911381670188348,0.1911381670188348,370.6484815847203,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,6,silicon_die_upper,370.51663800836957,370.3251135905362,-0.1915244178333637,0.1915244178333637,370.51013078844807,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,7,tim_to_spreader,370.3251135905362,369.9455126763639,-0.3796009141723289,0.3796009141723289,370.19832301499747,f00_near_adiabatic,high
p1d64_f00_near_adiabatic_high_a64_l3,3.5,8,spreader,369.9455126763639,369.85846147820786,-0.08705119815601847,0.08705119815601847,369.9033291058273,f00_near_adiabatic,high
p1d64_f01_low_low_low_a16_l0,2.0,0,pcb_fr4_equivalent,334.25674939138065,337.8201053592229,3.5633559678422557,3.5633559678422557,335.963165751071,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,1,bt_substrate_with_vias,337.8201053592229,339.1288737583427,1.3087683991197991,1.3087683991197991,338.4131374979876,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,2,silicon_interposer_tsv_0p1,339.1288737583427,339.1307458547343,0.0018720963915939137,0.0018720963915939137,339.13478639545235,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,3,bump_underfill_under_interposer,339.1307458547343,339.1387348689591,0.00798901422479048,0.00798901422479048,339.14059319714414,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,4,silicon_die_lower,339.1387348689591,339.09149447531087,-0.047240393648223744,0.047240393648223744,339.1452790531678,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,5,tim_between_dies,339.09149447531087,338.99004128014917,-0.10145319516169593,0.10145319516169593,339.063515494649,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,6,silicon_die_upper,338.99004128014917,338.88498955432357,-0.10505172582560363,0.10505172582560363,338.9894571417257,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,7,tim_to_spreader,338.88498955432357,338.6764518595791,-0.20853769474445016,0.20853769474445016,338.8170989630717,f01_low_low,low
p1d64_f01_low_low_low_a16_l0,2.0,8,spreader,338.6764518595791,338.62847740010704,-0.047974459472072795,0.047974459472072795,338.6539781466065,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,0,pcb_fr4_equivalent,334.25689750993126,337.82046251270293,3.563565002771668,3.563565002771668,335.9631657510727,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,1,bt_substrate_with_vias,337.82046251270293,339.12928484406115,1.3088223313582148,1.3088223313582148,338.4131374979881,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,2,silicon_interposer_tsv_0p1,339.12928484406115,339.1311248677001,0.0018400236389766178,0.0018400236389766178,339.1347863954528,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,3,bump_underfill_under_interposer,339.1311248677001,339.13896816597196,0.00784329827183683,0.00784329827183683,339.1405931971443,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,4,silicon_die_lower,339.13896816597196,339.0916800834554,-0.047288082516558916,0.047288082516558916,339.1452790531677,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,5,tim_between_dies,339.0916800834554,338.9901396910055,-0.10154039244991964,0.10154039244991964,339.06351549464927,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,6,silicon_die_upper,338.9901396910055,338.88509387242544,-0.10504581858003803,0.10504581858003803,338.9894571417261,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,7,tim_to_spreader,338.88509387242544,338.67657743393,-0.20851643849545098,0.20851643849545098,338.81709896307194,f01_low_low,low
p1d64_f01_low_low_low_a32_l1,2.0,8,spreader,338.67657743393,338.6286037925323,-0.04797364139767524,0.04797364139767524,338.65397814660685,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,0,pcb_fr4_equivalent,334.2571337343608,337.8214622483891,3.5643285140282615,3.5643285140282615,335.9631657510532,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,1,bt_substrate_with_vias,337.8214622483891,339.1311623228459,1.3097000744568277,1.3097000744568277,338.4131374979828,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,2,silicon_interposer_tsv_0p1,339.1311623228459,339.133047495451,0.001885172605113894,0.001885172605113894,339.13478639545326,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,3,bump_underfill_under_interposer,339.133047495451,339.1410949299529,0.008047434501861517,0.008047434501861517,339.14059319714477,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,4,silicon_die_lower,339.1410949299529,339.0936836236393,-0.04741130631356327,0.04741130631356327,339.14527905316817,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,5,tim_between_dies,339.0936836236393,338.991865616169,-0.10181800747034231,0.10181800747034231,339.06351549464966,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,6,silicon_die_upper,338.991865616169,338.88639914423015,-0.10546647193882563,0.10546647193882563,338.98945714172663,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,7,tim_to_spreader,338.88639914423015,338.6770326673575,-0.20936647687267396,0.20936647687267396,338.81709896307245,f01_low_low,low
p1d64_f01_low_low_low_a48_l2,2.0,8,spreader,338.6770326673575,338.6289539559361,-0.04807871142139675,0.04807871142139675,338.6539781466072,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,0,pcb_fr4_equivalent,334.25736428210087,337.8221643453472,3.5648000632463095,3.5648000632463095,335.96316575106425,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,1,bt_substrate_with_vias,337.8221643453472,339.1323919555799,1.3102276102327437,1.3102276102327437,338.41313749798513,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,2,silicon_interposer_tsv_0p1,339.1323919555799,339.1343151205057,0.0019231649257562822,0.0019231649257562822,339.1347863954512,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,3,bump_underfill_under_interposer,339.1343151205057,339.14253430819934,0.008219187693669028,0.008219187693669028,339.1405931971431,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,4,silicon_die_lower,339.14253430819934,339.094979467767,-0.04755484043232627,0.04755484043232627,339.14527905316686,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,5,tim_between_dies,339.094979467767,338.9928457598487,-0.10213370791831267,0.10213370791831267,339.0635154946479,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,6,silicon_die_upper,338.9928457598487,338.8871320481867,-0.1057137116620197,0.1057137116620197,338.98945714172453,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,7,tim_to_spreader,338.8871320481867,338.6772818288779,-0.2098502193088052,0.2098502193088052,338.81709896307046,f01_low_low,low
p1d64_f01_low_low_low_a64_l3,2.0,8,spreader,338.6772818288779,338.62915074826225,-0.04813108061563298,0.04813108061563298,338.6539781466055,f01_low_low,low
p1d64_f01_low_low_high_a16_l0,3.5,0,pcb_fr4_equivalent,359.94931142957597,366.1851843727718,6.2358729431958295,6.2358729431958295,362.935540058777,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,1,bt_substrate_with_vias,366.1851843727718,368.47552907104665,2.2903446982748505,2.2903446982748505,367.22299061552644,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,2,silicon_interposer_tsv_0p1,368.47552907104665,368.4788052397315,0.0032761686848630234,0.0032761686848630234,368.4858761859885,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,3,bump_underfill_under_interposer,368.4788052397315,368.49278601462277,0.013980774891251713,0.013980774891251713,368.4960380889477,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,4,silicon_die_lower,368.49278601462277,368.41011532573725,-0.08267068888551421,0.08267068888551421,368.50423833698767,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,5,tim_between_dies,368.41011532573725,368.23257223420205,-0.17754309153519898,0.17754309153519898,368.36115210957814,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,6,silicon_die_upper,368.23257223420205,368.04873171400624,-0.18384052019581532,0.18384052019581532,368.23154999196083,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,7,tim_to_spreader,368.04873171400624,367.6837907482016,-0.3649409658046352,0.3649409658046352,367.92992317931476,f01_low_low,high
p1d64_f01_low_low_high_a16_l0,3.5,8,spreader,367.6837907482016,367.59983544412927,-0.08395530407233309,0.08395530407233309,367.6444617505005,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,0,pcb_fr4_equivalent,359.94957063704476,366.1858093913645,6.236238754319743,6.236238754319743,362.9355400587851,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,1,bt_substrate_with_vias,366.1858093913645,368.4762484710517,2.2904390796871894,2.2904390796871894,367.2229906155279,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,2,silicon_interposer_tsv_0p1,368.4762484710517,368.4794685124195,0.0032200413677969664,0.0032200413677969664,368.4858761859869,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,3,bump_underfill_under_interposer,368.4794685124195,368.49319428439344,0.013725771973952305,0.013725771973952305,368.4960380889461,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,4,silicon_die_lower,368.49319428439344,368.410440139988,-0.08275414440544182,0.08275414440544182,368.5042383369859,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,5,tim_between_dies,368.410440139988,368.2327444531978,-0.1776956867901731,0.1776956867901731,368.3611521095762,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,6,silicon_die_upper,368.2327444531978,368.048914270682,-0.18383018251580552,0.18383018251580552,368.23154999195873,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,7,tim_to_spreader,368.048914270682,367.68401050331346,-0.3649037673685598,0.3649037673685598,367.9299231793128,f01_low_low,high
p1d64_f01_low_low_high_a32_l1,3.5,8,spreader,367.68401050331346,367.6000566308712,-0.08395387244223684,0.08395387244223684,367.64446175049886,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,0,pcb_fr4_equivalent,359.949984029826,366.18755892882643,6.237574899000435,6.237574899000435,362.9355400587752,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,1,bt_substrate_with_vias,366.18755892882643,368.479534058923,2.291975130096546,2.291975130096546,367.2229906155241,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,2,silicon_interposer_tsv_0p1,368.479534058923,368.4828331109815,0.0032990520585371996,0.0032990520585371996,368.4858761859858,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,3,bump_underfill_under_interposer,368.4828331109815,368.4969161213579,0.014083010376396032,0.014083010376396032,368.4960380889448,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,4,silicon_die_lower,368.4969161213579,368.41394633530797,-0.08296978604994365,0.08296978604994365,368.5042383369846,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,5,tim_between_dies,368.41394633530797,368.2357648222322,-0.17818151307574226,0.17818151307574226,368.361152109575,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,6,silicon_die_upper,368.2357648222322,368.0511984963383,-0.1845663258939112,0.1845663258939112,368.23154999195776,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,7,tim_to_spreader,368.0511984963383,367.6848071618095,-0.3663913345288279,0.3663913345288279,367.9299231793117,f01_low_low,high
p1d64_f01_low_low_high_a48_l2,3.5,8,spreader,367.6848071618095,367.6006694168259,-0.08413774498359317,0.08413774498359317,367.64446175049767,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,0,pcb_fr4_equivalent,359.9503874883603,366.18878759849764,6.23840011013732,6.23840011013732,362.93554005878417,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,1,bt_substrate_with_vias,366.18878759849764,368.48168591621203,2.292898317714389,2.292898317714389,367.2229906155272,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,2,silicon_interposer_tsv_0p1,368.48168591621203,368.4850514548315,0.003365538619448216,0.003365538619448216,368.4858761859868,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,3,bump_underfill_under_interposer,368.4850514548315,368.49943503329285,0.014383578461377056,0.014383578461377056,368.496038088946,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,4,silicon_die_lower,368.49943503329285,368.4162140625354,-0.08322097075745205,0.08322097075745205,368.50423833698596,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,5,tim_between_dies,368.4162140625354,368.23748007367635,-0.1787339888590509,0.1787339888590509,368.3611521095763,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,6,silicon_die_upper,368.23748007367635,368.0524810782669,-0.18499899540944398,0.18499899540944398,368.23154999195884,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,7,tim_to_spreader,368.0524810782669,367.68524319447477,-0.36723788379214284,0.36723788379214284,367.929923179313,f01_low_low,high
p1d64_f01_low_low_high_a64_l3,3.5,8,spreader,367.68524319447477,367.6010138034007,-0.08422939107407501,0.08422939107407501,367.64446175049886,f01_low_low,high
p1d64_f02_750_50_low_a16_l0,3.0,0,pcb_fr4_equivalent,328.63439957211267,336.08208717707356,7.44768760496089,7.44768760496089,332.19955119646215,f02_750_50,low
p1d64_f02_750_50_low_a16_l0,3.0,1,bt_substrate_with_vias,336.08208717707356,338.81846459375555,2.7363774166819894,2.7363774166819894,337.31934370688543,f02_750_50,low
p1d64_f02_750_50_low_a16_l0,3.0,2,silicon_interposer_tsv_0p1,338.81846459375555,338.82253765942494,0.004073065669388143,0.004073065669388143,338.8273989018327,f02_750_50,low
p1d64_f02_750_50_low_a16_l0,3.0,3,bump_underfill_under_interposer,338.82253765942494,338.83996434063215,0.017426681207211914,0.017426681207211914,338.8395335804659,f02_750_50,low
p1d64_f02_750_50_low_a16_l0,3.0,4,silicon_die_lower,338.83996434063215,338.77143981230097,-0.0685245283311815,0.0685245283311815,338.8499810408112,f02_750_50,low
p1d64_f02_750_50_low_a16_l0,3.0,5,tim_between_dies,338.77143981230097,338.6237006539198,-0.1477391583811709,0.1477391583811709,338.7309848851998,f02_750_50,low
