sample_id,source_id,active_layer,slot_index,declared_source_area_m2,package_power_fraction,source_power_W,surface_power_density_W_m2,surface_power_density_W_cm2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,group_id,split_role
p1f_g001_t0_b0_p0,src_03,silicon_die_upper,6,4.4177290166053e-06,0.2046245882292293,0.8184983529169172,185275.8170182817,18.52758170182817,5.639648437500002e-10,1451328681.189477,672,12,14,4,11,13,p1f_g001,train
p1f_g001_t0_b0_p1,src_00,silicon_die_lower,5,5.068078867020033e-06,0.3118467546387471,1.8710805278324827,369189.30761088466,36.91893076108847,5.273437499999988e-10,3548123075.0008645,576,12,16,3,11,15,p1f_g001,train
p1f_g001_t0_b0_p1,src_01,silicon_die_lower,6,4.268499356883018e-06,0.24352640121192984,1.461158407271579,342311.96612819907,34.23119661281991,4.61425781249999e-10,3166616315.441482,504,12,14,3,11,13,p1f_g001,train
p1f_g001_t0_b0_p1,src_02,silicon_die_upper,5,4.924970433896217e-06,0.2400022559200938,1.4400135355205628,292390.29042888014,29.239029042888014,6.982421875000003e-10,2062341063.458819,832,13,16,4,12,15,p1f_g001,train
p1f_g001_t0_b0_p1,src_03,silicon_die_upper,6,4.4177290166053e-06,0.2046245882292293,1.227747529375376,277913.72552742256,27.791372552742256,5.639648437500002e-10,2176993021.7842155,672,12,14,4,11,13,p1f_g001,train
p1f_g001_t0_b1_p0,src_00,silicon_die_lower,5,5.068078867020033e-06,0.3118467546387471,1.2473870185549885,246126.2050739231,24.61262050739231,5.273437499999988e-10,2365415383.3339095,576,12,16,3,11,15,p1f_g001,train
p1f_g001_t0_b1_p0,src_01,silicon_die_lower,6,4.268499356883018e-06,0.24352640121192984,0.9741056048477194,228207.97741879936,22.820797741879936,4.61425781249999e-10,2111077543.6276546,504,12,14,3,11,13,p1f_g001,train
p1f_g001_t0_b1_p0,src_02,silicon_die_upper,5,4.924970433896217e-06,0.2400022559200938,0.9600090236803752,194926.86028592012,19.49268602859201,6.982421875000003e-10,1374894042.3058794,832,13,16,4,12,15,p1f_g001,train
p1f_g001_t0_b1_p0,src_03,silicon_die_upper,6,4.4177290166053e-06,0.2046245882292293,0.8184983529169172,185275.8170182817,18.52758170182817,5.639648437500002e-10,1451328681.189477,672,12,14,4,11,13,p1f_g001,train
p1f_g001_t0_b1_p1,src_00,silicon_die_lower,5,5.068078867020033e-06,0.3118467546387471,1.8710805278324827,369189.30761088466,36.91893076108847,5.273437499999988e-10,3548123075.0008645,576,12,16,3,11,15,p1f_g001,train
p1f_g001_t0_b1_p1,src_01,silicon_die_lower,6,4.268499356883018e-06,0.24352640121192984,1.461158407271579,342311.96612819907,34.23119661281991,4.61425781249999e-10,3166616315.441482,504,12,14,3,11,13,p1f_g001,train
p1f_g001_t0_b1_p1,src_02,silicon_die_upper,5,4.924970433896217e-06,0.2400022559200938,1.4400135355205628,292390.29042888014,29.239029042888014,6.982421875000003e-10,2062341063.458819,832,13,16,4,12,15,p1f_g001,train
p1f_g001_t0_b1_p1,src_03,silicon_die_upper,6,4.4177290166053e-06,0.2046245882292293,1.227747529375376,277913.72552742256,27.791372552742256,5.639648437500002e-10,2176993021.7842155,672,12,14,4,11,13,p1f_g001,train
p1f_g001_t1_b0_p0,src_00,silicon_die_lower,5,5.068078867020033e-06,0.3118467546387471,1.2473870185549885,246126.2050739231,24.61262050739231,5.273437499999988e-10,2365415383.3339095,576,12,16,3,11,15,p1f_g001,train
p1f_g001_t1_b0_p0,src_01,silicon_die_lower,6,4.268499356883018e-06,0.24352640121192984,0.9741056048477194,228207.97741879936,22.820797741879936,4.61425781249999e-10,2111077543.6276546,504,12,14,3,11,13,p1f_g001,train
p1f_g001_t1_b0_p0,src_02,silicon_die_upper,5,4.924970433896217e-06,0.2400022559200938,0.9600090236803752,194926.86028592012,19.49268602859201,6.982421875000003e-10,1374894042.3058794,832,13,16,4,12,15,p1f_g001,train
p1f_g001_t1_b0_p0,src_03,silicon_die_upper,6,4.4177290166053e-06,0.2046245882292293,0.8184983529169172,185275.8170182817,18.52758170182817,5.639648437500002e-10,1451328681.189477,672,12,14,4,11,13,p1f_g001,train
p1f_g001_t1_b0_p1,src_00,silicon_die_lower,5,5.068078867020033e-06,0.3118467546387471,1.8710805278324827,369189.30761088466,36.91893076108847,5.273437499999988e-10,3548123075.0008645,576,12,16,3,11,15,p1f_g001,train
