sample_id,group_id,split_role,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K
p1g_v1_g003_t1_b1_p0,p1g_v1_g003,train,0.8705929364492261,0.035102115797372886,5.802913140155226,0.3933846811564763,1.8104810402406883
p1g_v1_g003_t1_b1_p1,p1g_v1_g003,train,1.3058894046411178,0.03510211579772863,8.704369709950186,0.5900770217362492,2.7157215602658766
p1g_v1_g004_t0_b0_p0,p1g_v1_g004,train,0.4408611224168876,0.011370523458924916,2.500481946124637,0.4329683471360113,0.7383240976018897
p1g_v1_g004_t0_b0_p1,p1g_v1_g004,train,0.6612916836179787,0.01137052345919199,3.7507229191957663,0.6494525207061201,1.1074861463681032
p1g_v1_g004_t0_b1_p0,p1g_v1_g004,train,1.0334786749959437,0.030486729743432472,5.8790058850294145,0.38217858493334234,2.6150490502697608
p1g_v1_g004_t0_b1_p1,p1g_v1_g004,train,1.5502180124462646,0.030486729743541212,8.81850882724035,0.5732678774049305,3.9225735752702917
p1g_v1_g004_t1_b0_p0,p1g_v1_g004,train,0.3976631451118442,0.014172505181560918,2.5056102256442045,0.43849072136168843,0.5348190761406499
p1g_v1_g004_t1_b0_p1,p1g_v1_g004,train,0.5964947176629977,0.014172505181944023,3.758415338468751,0.6577360820441527,0.8022286142139023
p1g_v1_g004_t1_b1_p0,p1g_v1_g004,train,0.7944361916342366,0.0319963707130864,4.310018744327067,0.40101527785895996,1.9193885853608208
p1g_v1_g004_t1_b1_p1,p1g_v1_g004,train,1.191654287417662,0.03199637071329581,6.465028116264818,0.6015229167919642,2.879082877941471
p1g_v1_g005_t0_b0_p0,p1g_v1_g005,train,0.503424194109258,0.013000595141808506,3.510570210589947,0.41578312165370335,0.802186247042016
p1g_v1_g005_t0_b0_p1,p1g_v1_g005,train,0.7551362911548202,0.013000595142101007,5.265855315891827,0.6236746824814645,1.203279370523319
p1g_v1_g005_t0_b1_p0,p1g_v1_g005,train,1.1688528066214263,0.03451878990726855,7.752226302655629,0.3740768735237907,2.843103072960787
p1g_v1_g005_t0_b1_p1,p1g_v1_g005,train,1.753279209879157,0.03451878990741484,11.6283394535929,0.5611153102888125,4.264654609294894
p1g_v1_g005_t1_b0_p0,p1g_v1_g005,train,0.45485921616794533,0.01623973263356271,3.5154795508499888,0.42032428697859814,0.5798781353437334
p1g_v1_g005_t1_b0_p1,p1g_v1_g005,train,0.6822888242468044,0.0162397326340102,5.273219326281492,0.6304864304693751,0.8698172029857005
p1g_v1_g005_t1_b1_p0,p1g_v1_g005,train,0.8991983071555205,0.0362730391925764,5.673858214632105,0.3895636952713062,2.0855815047708575
p1g_v1_g005_t1_b1_p1,p1g_v1_g005,train,1.3487974606956754,0.03627303919283239,8.510787321664054,0.5843455429100572,3.1283722570479995
p1g_v1_g006_t0_b0_p0,p1g_v1_g006,train,0.4668921620707821,0.012048243965689943,2.4555539332253034,0.4707645735033452,0.7850989987062462
p1g_v1_g006_t0_b0_p1,p1g_v1_g006,train,0.7003382430971035,0.012048243965948115,3.683330899839291,0.7061468602570926,1.1776484980199484
p1g_v1_g006_t0_b1_p0,p1g_v1_g006,train,1.0892007282349756,0.032146035760049686,7.282662398773084,0.42471031765853695,2.772751315497146
p1g_v1_g006_t0_b1_p1,p1g_v1_g006,train,1.63380109230285,0.03214603576017882,10.923993597776871,0.6370654764920687,4.159126973103412
p1g_v1_g006_t1_b0_p0,p1g_v1_g006,train,0.4209901751223407,0.015015321421791133,2.4610622030502327,0.47577962349549807,0.5869830911794338
p1g_v1_g006_t1_b0_p1,p1g_v1_g006,train,0.6314852626777075,0.015015321422176393,3.6915933045783618,0.713669435245265,0.8804746367720213
p1g_v1_g006_t1_b1_p0,p1g_v1_g006,train,0.8384955195799663,0.03379495724107642,5.325027018596586,0.44179616222038476,2.0371311350428982
