sample_id,seed,model,label,sse,truth_sse,cv_sse,cv_truth_energy,absolute_error_sum,node_count,hotspot_sse,hotspot_count,sample_first_relative_rmse_pct,point_global_relative_rmse_pct,rmse_K,mae_K,peak_temperature_absolute_error_K,true_hotspot_region_rmse_K
v6p1if1_0231,1,Heat3D,heat3d_seed1,1078223.4191188738,1210947823.0191417,1.7224017817808587e-06,0.0018907476438155635,474544.06342315674,240825,44522.60959727317,2409,3.018216917878229,2.983950846318236,2.1159412042825743,1.9704933600048031,4.260826110839844,4.299044155942327
v6p1if1_0231,2,Heat3D,heat3d_seed2,1189489.4498823436,1210947823.0191417,1.9387642624464483e-06,0.0018907476438155635,518021.25048065186,240825,34515.10998065723,2409,3.2021798393824454,3.1341341516994934,2.2224372762415503,2.1510277192179044,3.9761276245117188,3.7851773336722676
v6p1if1_0231,0,Therm-FM,thermfm_seed0,2278895.699179772,1210947823.0191417,3.5380282461246464e-06,0.0018907476438155635,714923.6780700684,240825,18775.875822754868,2409,4.325774378358427,4.338099500925758,3.0761778444213457,2.968643945064127,4.30303955078125,2.791783281475178
v6p1if1_0231,1,Therm-FM,thermfm_seed1,2463073.006202223,1210947823.0191417,3.6954561302416326e-06,0.0018907476438155635,740913.4691200256,240825,12967.76493445778,2409,4.420966678517086,4.5099936139687475,3.198069207682253,3.076563766718678,3.3498001098632812,2.3201398569425202
v6p1if1_0231,2,Therm-FM,thermfm_seed2,210169.41244920495,1210947823.0191417,3.1870115512750066e-07,0.0018907476438155635,176396.9218711853,240825,1964.4532688164618,2409,1.298299933507015,1.3174132881680078,0.9341873251509948,0.7324693112060014,0.6347579956054688,0.9030305667988451
v6p1if1_0246,0,Heat3D,heat3d_seed0,47016.79202324105,219143955.50767034,6.871816010596551e-08,0.0003455334939110801,77433.53104782104,240825,4928.1315864115895,2409,1.4102323913376928,1.464744070811112,0.44185086787921823,0.32153443806839427,0.278961181640625,1.4302855390768943
v6p1if1_0246,1,Heat3D,heat3d_seed1,45166.53985054383,219143955.50767034,5.662212115626761e-08,0.0003455334939110801,76105.16815185547,240825,4173.296654764417,2409,1.280112067192082,1.4356337595127295,0.43306952746095534,0.3160185535216671,0.383941650390625,1.3161980062600875
v6p1if1_0246,2,Heat3D,heat3d_seed2,41633.19414089119,219143955.50767034,6.397578276898812e-08,0.0003455334939110801,74175.77422714233,240825,4005.560096427187,2409,1.3607010764970884,1.3783360580179445,0.41578525259173826,0.3080069520487588,0.40289306640625,1.2894758889779097
v6p1if1_0246,0,Therm-FM,thermfm_seed0,240698.15482053935,219143955.50767034,3.767778302914113e-07,0.0003455334939110801,176380.73586654663,240825,6171.423810583394,2409,3.3021560633922067,3.3141459665246567,0.9997366098068119,0.7324021005566143,9.13180923461914,1.600568575109942
v6p1if1_0246,1,Therm-FM,thermfm_seed1,175538.71827637474,219143955.50767034,2.6041684978010597e-07,0.0003455334939110801,152268.96711540222,240825,3405.538202672731,2409,2.7452978168087,2.8302298906082313,0.8537597511969836,0.6322805652046184,10.646774291992188,1.1889798053155518
v6p1if1_0246,2,Therm-FM,thermfm_seed2,129760.27912618237,219143955.50767034,2.0078364592329287e-07,0.0003455334939110801,123583.69860076904,240825,5549.677520251149,2409,2.410566363606703,2.4333587259413045,0.7340406329982583,0.5131680622890856,7.068660736083984,1.517803234437429
v6p1if1_0251,0,Heat3D,heat3d_seed0,7515737.065029303,1145291449.7195876,9.723768108300466e-06,0.0017106209556019248,897855.9071350098,240825,833874.8812283145,2409,7.5394627988042,8.100797570754779,5.586438274829632,3.7282504189141896,21.56153106689453,18.605101596287607
v6p1if1_0251,1,Heat3D,heat3d_seed1,9986352.511402013,1145291449.7195876,1.2667817260656077e-05,0.0017106209556019248,1127332.7267684937,240825,1218818.4307761395,2409,8.605458230336765,9.337818686080501,6.43950762325728,4.681128316281506,23.66071319580078,22.49319283380909
v6p1if1_0251,2,Heat3D,heat3d_seed2,7232676.237710761,1145291449.7195876,9.04041334882668e-06,0.0017106209556019248,828746.09765625,240825,932728.986926602,2409,7.269712735844354,7.946785728965276,5.480229270069906,3.44127934249455,19.25757598876953,19.677020446067363
v6p1if1_0251,0,Therm-FM,thermfm_seed0,3744092.0580660393,1145291449.7195876,4.77518546106991e-06,0.0017106209556019248,617798.8697624207,240825,480532.35408615664,2409,5.283457615563566,5.717619496370605,3.9429609389018236,2.565343588757067,17.246315002441406,14.123518948882475
v6p1if1_0251,1,Therm-FM,thermfm_seed1,3251749.3170896275,1145291449.7195876,3.957289941382909e-06,0.0017106209556019248,495153.97385025024,240825,528476.260734116,2409,4.80974488672103,5.328445395753787,3.674580316837271,2.0560738040080984,19.076866149902344,14.811339668885347
v6p1if1_0251,2,Therm-FM,thermfm_seed2,4721109.987582606,1145291449.7195876,7.590064552427372e-06,0.0017106209556019248,889699.8034496307,240825,371832.2482733571,2409,6.661098270142817,6.420429032585067,4.427629523535758,3.694383072561531,15.330970764160156,12.423819305039256
v6p1if1_0254,0,Heat3D,heat3d_seed0,1163583.8132971122,547432840.9302024,1.4283412877265547e-06,0.0008263858006978852,456772.65553855896,240825,101164.3065504577,2409,4.1574264225377116,4.610344853390197,2.198103061179844,1.8966994935681885,4.291225433349609,6.480302131236139
v6p1if1_0254,1,Heat3D,heat3d_seed1,871052.2653403063,547432840.9302024,1.071511716696495e-06,0.0008263858006978852,376934.0681476593,240825,80717.59044558191,2409,3.600866653529687,3.988932465070319,1.9018283753466203,1.5651783168178524,4.589626312255859,5.788495426700473
v6p1if1_0254,2,Heat3D,heat3d_seed2,874817.7599023257,547432840.9302024,1.0618592931421315e-06,0.0008263858006978852,390234.9992542267,240825,74769.98552197553,2409,3.5846112458291883,3.997545097273559,1.90593467407541,1.6204090075956676,4.663356781005859,5.571155086730664
v6p1if1_0254,0,Therm-FM,thermfm_seed0,263036.6588744707,547432840.9302024,3.557040339515742e-07,0.0008263858006978852,174535.33259391785,240825,23224.211539486758,2409,2.0746888458118127,2.1920109331129387,1.0450988148255649,0.7247392612640625,0.2661247253417969,3.1049319716480706
v6p1if1_0254,1,Therm-FM,thermfm_seed1,463164.3264277573,547432840.9302024,7.483361098459383e-07,0.0008263858006978852,254780.4596309662,240825,43587.975790692755,2409,3.0092407054368184,2.908721407615412,1.3868093675242592,1.0579485503206318,2.8747901916503906,4.253681324619008
v6p1if1_0254,2,Therm-FM,thermfm_seed2,309015.1995246743,547432840.9302024,4.723758132807277e-07,0.0008263858006978852,207394.8877468109,240825,33355.48888355607,2409,2.39085040441783,2.3758799745000427,1.1327632120846978,0.8611850420297349,3.7726402282714844,3.721047853617974
v6p1if1_0273,0,Heat3D,heat3d_seed0,1271950.8977010315,1239313695.1023865,1.7823459223461684e-06,0.0018312124279427308,485302.352104187,240825,21865.5153259199,2409,3.119799146226539,3.2036462044023266,2.298181840146023,2.015166000640245,2.6573104858398438,3.012738647428374
v6p1if1_0273,1,Heat3D,heat3d_seed1,2030663.1130820443,1239313695.1023865,2.8790933170552125e-06,0.0018312124279427308,623393.3812484741,240825,76567.59140394646,2409,3.965139829234507,4.047886395939649,2.903809725724119,2.588574198062801,6.429405212402344,5.637727661525692
v6p1if1_0273,2,Heat3D,heat3d_seed2,3254054.819894188,1239313695.1023865,4.710537512564044e-06,0.0018312124279427308,836073.3342208862,240825,84289.13483245036,2409,5.071843798490225,5.124149689090513,3.675882731830771,3.471704906969319,8.232872009277344,5.915172280685585
v6p1if1_0273,0,Therm-FM,thermfm_seed0,601699.9368271139,1239313695.1023865,8.337583319525121e-07,0.0018312124279427308,320506.38730430603,240825,19101.798040286172,2409,2.13378535426514,2.203430509255018,1.5806626759955555,1.3308684202400334,1.0924453735351562,2.8159097044821353
v6p1if1_0273,1,Therm-FM,thermfm_seed1,815953.2712447838,1239313695.1023865,1.4659440124949036e-06,0.0018312124279427308,373301.57880592346,240825,68008.9358386572,2409,2.8293672903121387,2.565913546007062,1.840695113809626,1.5500947941697227,5.291313171386719,5.313303081727683
v6p1if1_0273,2,Therm-FM,thermfm_seed2,891235.951923635,1239313695.1023865,1.1702089278415932e-06,0.0018312124279427308,401741.0831413269,240825,24326.460392364883,2409,2.52791426141289,2.6816724123352187,1.9237364072163965,1.668186787672903,0.5488052368164062,3.1777597571962795
v6p1if1_0279,0,Heat3D,heat3d_seed0,179647.00152389205,304648243.152673,3.137512752063001e-07,0.0004593913859342514,186249.3061351776,240825,6038.387442479492,2409,2.61337255591159,2.4283464510996655,0.8636926065496335,0.7733802808478256,1.0015907287597656,1.5832229900786599
v6p1if1_0279,1,Heat3D,heat3d_seed1,185100.87084386637,304648243.152673,3.4670763199118636e-07,0.0004593913859342514,190696.64982032776,240825,7363.771458004019,2409,2.747199995839676,2.4649317110654727,0.8767049254989561,0.791847398817929,1.1215248107910156,1.7483635778921387
v6p1if1_0279,2,Heat3D,heat3d_seed2,233373.19612966257,304648243.152673,4.2978318492887315e-07,0.0004593913859342514,224406.80798912048,240825,7016.344021733035,2409,3.058674667711729,2.767745466309475,0.9844070210740494,0.9318252174363977,1.5322914123535156,1.706620812010432
v6p1if1_0279,0,Therm-FM,thermfm_seed0,368977.94884072297,304648243.152673,4.667590316913812e-07,0.0004593913859342514,251498.26354599,240825,6020.253952727522,2409,3.187534847592698,3.480173270958852,1.2377969882665023,1.0443195828754905,3.0347557067871094,1.5808439655156983
v6p1if1_0279,1,Therm-FM,thermfm_seed1,288062.01114891114,304648243.152673,3.929047907172522e-07,0.0004593913859342514,218393.1371192932,240825,2776.5711463953776,2409,2.9245041257605533,3.074989628073148,1.093684884123885,0.906854093716571,7.235893249511719,1.0735839324924763
v6p1if1_0279,2,Therm-FM,thermfm_seed2,1525629.3649849102,304648243.152673,2.1841461666260352e-06,0.0004593913859342514,567794.8040103912,240825,5275.5384103940305,2409,6.895240611593399,7.076608678045858,2.516945056132903,2.3577070653395253,3.3776283264160156,1.4798407925982962
v6p1if1_0286,0,Heat3D,heat3d_seed0,2204290.2188326875,1237190470.5442233,3.045702236745932e-06,0.0017793823921539833,698942.2313156128,240825,57042.25507667888,2409,4.137224394553614,4.221007304214427,3.0254055711349523,2.902282700365879,5.6912689208984375,4.8660878271634465
v6p1if1_0286,1,Heat3D,heat3d_seed1,5100927.374117005,1237190470.5442233,7.5312190298981195e-06,0.0017793823921539833,1084529.920036316,240825,96278.67398876039,2409,6.505759353905334,6.421053478389939,4.602287929395521,4.503394249086747,6.3040618896484375,6.321885854643117
v6p1if1_0286,2,Heat3D,heat3d_seed2,3690027.280254802,1237190470.5442233,5.532756396277167e-06,0.0017793823921539833,924202.4084701538,240825,67020.84160717338,2409,5.576171599041988,5.461305929257798,3.914389195098521,3.8376514417944723,4.4077301025390625,5.274563663258219
v6p1if1_0286,0,Therm-FM,thermfm_seed0,1922884.543486072,1237190470.5442233,3.0351041968037207e-06,0.0017793823921539833,634761.5876407623,240825,9436.275579119276,2409,4.130020033244703,3.942378531352306,2.825698491534804,2.6357794566210417,3.0064544677734375,1.9791645699181073
v6p1if1_0286,1,Therm-FM,thermfm_seed1,235571.91864060587,1237190470.5442233,4.700809577783457e-07,0.0017793823921539833,189602.76008224487,240825,4914.697368769848,2409,1.6253679250021469,1.379886851646805,0.9890334386154469,0.7873051389276232,0.13921356201171875,1.4283347104763127
v6p1if1_0286,2,Therm-FM,thermfm_seed2,291364.10623226606,1237190470.5442233,3.9189060916877193e-07,0.0017793823921539833,212594.2619781494,240825,13214.906891571707,2409,1.484047439585417,1.534616069138747,1.099935553413989,0.8827748862375144,0.0910186767578125,2.342144328306164
v6p1if1_0303,0,Heat3D,heat3d_seed0,1075136.2299268104,1218371997.7733517,1.3788675903978323e-06,0.0019313631893334055,427796.93629837036,240825,64633.21127800259,2409,2.671956029890446,2.970583702267909,2.112909831904078,1.7763809251463525,2.03179931640625,5.179757967502978
v6p1if1_0303,1,Heat3D,heat3d_seed1,2070471.456260033,1218371997.7733517,2.5516982637829407e-06,0.0019313631893334055,627288.653591156,240825,111163.13018114062,2409,3.6348181182570514,4.122348172222204,2.9321341718027627,2.6047488989563212,3.255462646484375,6.793005772921332
v6p1if1_0303,2,Heat3D,heat3d_seed2,1890532.4232012848,1218371997.7733517,2.6632188473164706e-06,0.0019313631893334055,601198.7348594666,240825,126873.21348344057,2409,3.7133976046700337,3.9391462976996334,2.801826770733246,2.4964133078354265,5.80108642578125,7.257157857989202
v6p1if1_0303,0,Therm-FM,thermfm_seed0,376462.0477376822,1218371997.7733517,4.339776887376353e-07,0.0019313631893334055,228612.6241760254,240825,73261.4100184695,2409,1.4990003228855884,1.7578047983645972,1.250287288049546,0.9492894183578341,4.9467926025390625,5.514666283364961
v6p1if1_0303,1,Therm-FM,thermfm_seed1,580657.1050729295,1218371997.7733517,9.035421864693624e-07,0.0019313631893334055,324985.3161354065,240825,48786.592201295774,2409,2.162928894680861,2.183081341576755,1.5527769936064466,1.3494666921432845,3.5480194091796875,4.5002002723432115
v6p1if1_0303,2,Therm-FM,thermfm_seed2,315157.37709300197,1218371997.7733517,3.9608652842100783e-07,0.0019313631893334055,187600.98440933228,240825,46598.844202619395,2409,1.4320660891298842,1.6083248945100288,1.1439655714504593,0.778992980003456,4.665061950683594,4.398141244933568
v6p1if1_0308,0,Heat3D,heat3d_seed0,4487731.742132559,1656528446.5673265,5.585229440892971e-06,0.002396666240301415,977869.595779419,240825,125630.4191887345,2409,4.8274382819966775,5.204919239164298,4.31680727480205,4.060498684851734,5.8419342041015625,7.2215264197356515
v6p1if1_0308,1,Heat3D,heat3d_seed1,5358887.507562142,1656528446.5673265,6.42205069505142e-06,0.002396666240301415,1072719.7457504272,240825,140340.96529476426,2409,5.17646265940758,5.687715583417571,4.7172243947139805,4.4543537662220585,5.2460479736328125,7.632623316139673
v6p1if1_0308,2,Heat3D,heat3d_seed2,5375602.37134208,1656528446.5673265,6.5271304090758554e-06,0.002396666240301415,1076606.6921920776,240825,162792.3272988781,2409,5.218640323873931,5.696578931818044,4.724575395775893,4.470493894703945,8.103195190429688,8.220506289809924
v6p1if1_0308,0,Therm-FM,thermfm_seed0,429735.22513421753,1656528446.5673265,5.040399358898448e-07,0.002396666240301415,245981.31157302856,240825,56053.19911657454,2409,1.4502026507827805,1.6106494473705633,1.3358253859634335,1.02141103113476,1.4513778686523438,4.823716794958395
v6p1if1_0308,1,Therm-FM,thermfm_seed1,608242.503664572,1656528446.5673265,6.424458964709232e-07,0.002396666240301415,300321.6573257446,240825,55862.3856297413,2409,1.637248120446787,1.9161916064824278,1.5892330863727477,1.24705349247688,0.2397613525390625,4.8154994684510415
v6p1if1_0308,2,Therm-FM,thermfm_seed2,378694.3500210676,1656528446.5673265,5.147229901536165e-07,0.002396666240301415,229811.58000946045,240825,32071.323572556314,2409,1.465490488396961,1.5119762304761928,1.2539887155089404,0.9542679539477232,0.21790313720703125,3.648715837296065
v6p1if1_0329,0,Heat3D,heat3d_seed0,710576.6914146409,1959767254.746054,1.1564276569723447e-06,0.0029830217129704984,365118.07776260376,240825,22228.98227854201,2409,1.9689334061841264,1.90415909006877,1.7177291838073065,1.516113683224764,0.4317626953125,3.037675579439039
v6p1if1_0329,1,Heat3D,heat3d_seed1,1211096.5893468654,1959767254.746054,2.068008563933273e-06,0.0029830217129704984,488104.3206214905,240825,54298.65778840089,2409,2.6329824186753927,2.4859199640008436,2.242531778486659,2.026800874583164,1.96600341796875,4.747622147974948
v6p1if1_0329,2,Heat3D,heat3d_seed2,1991587.0273693788,1959767254.746054,3.6714686151256655e-06,0.0029830217129704984,643610.2184257507,240825,62523.67348764965,2409,3.5082594423197127,3.187846461037301,2.8757349783325354,2.6725224475272533,3.177978515625,5.094526706280012
v6p1if1_0329,0,Therm-FM,thermfm_seed0,2068138.1349951325,1959767254.746054,3.0298352352463657e-06,0.0029830217129704984,669385.2270584106,240825,28624.332432876632,2409,3.1869943876180162,3.248534795745371,2.9304815193061433,2.779550408215138,4.6824188232421875,3.4470634973893195
v6p1if1_0329,1,Therm-FM,thermfm_seed1,1836828.3418581698,1959767254.746054,2.3981892409870857e-06,0.0029830217129704984,624573.728477478,240825,39421.37866541592,2409,2.8353946649837933,3.0614843061056685,2.7617445232351057,2.5934754634173283,6.676231384277344,4.045269912063086
v6p1if1_0329,2,Therm-FM,thermfm_seed2,253478.07360749796,1959767254.746054,4.2844919326809295e-07,0.0029830217129704984,190674.33535766602,240825,4522.548810194945,2409,1.198454243355546,1.1372814369293216,1.0259339803089935,0.7917547404034715,1.9287948608398438,1.370166141522106
v6p1if1_0347,0,Heat3D,heat3d_seed0,475740.64195832587,5185972399.327811,8.650741687846099e-07,0.008629553164448852,281796.9940338135,240825,22324.092656891095,2409,1.0012269194393464,0.9577894006165525,1.4055113034474147,1.1701318136979695,4.006927490234375,3.0441672417052916
v6p1if1_0347,1,Heat3D,heat3d_seed1,2416240.0481327595,5185972399.327811,3.830850335487453e-06,0.008629553164448852,725232.8991241455,240825,53237.353699732805,2409,2.1069461614220195,2.158514342010035,3.1675191899132744,3.0114518805113484,3.73681640625,4.700995438765035
v6p1if1_0347,2,Heat3D,heat3d_seed2,835878.7364335784,5185972399.327811,1.6236941922626237e-06,0.008629553164448852,410575.5447845459,240825,29713.410317438887,2409,1.3716962909215784,1.2695696690156315,1.8630343154422095,1.7048709427366175,3.29620361328125,3.512027032956238
v6p1if1_0347,0,Therm-FM,thermfm_seed0,8991743.498556979,5185972399.327811,1.5171821433427244e-05,0.008629553164448852,1419838.0396881104,240825,113721.3414129226,2409,4.192998499205292,4.163962927583462,6.110421516553795,5.895725276396181,3.75433349609375,6.870725326047241
v6p1if1_0347,1,Therm-FM,thermfm_seed1,3687147.9924127413,5185972399.327811,7.749526660411543e-06,0.008629553164448852,850403.1787414551,240825,48203.11921244953,2409,2.9967011465674647,2.6664299830954277,3.9128617195797295,3.5312080504160908,3.0523834228515625,4.473208805362868
v6p1if1_0347,2,Therm-FM,thermfm_seed2,34816371.53748443,5185972399.327811,5.887849747077456e-05,0.008629553164448852,2880007.6933135986,240825,426854.1888848599,2409,8.260079076555646,8.193635753771318,12.023778568486115,11.958923256778153,13.144851684570312,13.311327661804011
v6p1if1_0352,0,Heat3D,heat3d_seed0,6574240.427003948,1944721733.1913943,9.587275296431845e-06,0.002829406626468407,1219397.0024490356,240825,165091.47280020174,2409,5.821031051188688,5.814254765275765,5.224828104552102,5.063415353260814,4.940284729003906,8.278352611444078
v6p1if1_0352,1,Heat3D,heat3d_seed1,4852867.618998707,1944721733.1913943,7.455170636283178e-06,0.002829406626468407,1047224.7349472046,240825,126597.00286513567,2409,5.133116380763632,4.995402517308376,4.488987930466996,4.348488466509726,3.6131668090820312,7.249253919188049
v6p1if1_0352,2,Heat3D,heat3d_seed2,6381249.382709712,1944721733.1913943,9.458157706695054e-06,0.002829406626468407,1206469.6190185547,240825,147426.36510191346,2409,5.781700521164593,5.7282785044384275,5.147567784514179,5.009735779169748,3.0484695434570312,7.822925222027684
v6p1if1_0352,0,Therm-FM,thermfm_seed0,3589505.175180531,1944721733.1913943,4.745005698713608e-06,0.002829406626468407,882649.0222167969,240825,39747.0683458533,2409,4.095158222377861,4.296240235390001,3.8607040165892306,3.665105459220583,6.169563293457031,4.061946049129803
v6p1if1_0352,1,Therm-FM,thermfm_seed1,4078388.833276748,1944721733.1913943,5.795641931096708e-06,0.002829406626468407,951038.2695922852,240825,43114.670139456226,2409,4.525880572775582,4.579473820962774,4.115224476699048,3.9490844787388566,6.770896911621094,4.230523714691006
v6p1if1_0352,2,Therm-FM,thermfm_seed2,2964147.305067783,1944721733.1913943,5.072760825842757e-06,0.002829406626468407,802876.7900714874,240825,62015.7491219276,2409,4.234230635446204,3.904102014980567,3.5083192523197746,3.3338598155153636,3.0922622680664062,5.073791272356101
v6p1if1_0355,0,Heat3D,heat3d_seed0,3082299.7404785976,3498146887.2034616,4.338656918109761e-06,0.005359386158144485,830500.4860076904,240825,41340.67760480847,2409,2.8452480185524,2.9683725997719472,3.5775577284277245,3.4485642520821775,1.6024169921875,4.142575147434423
v6p1if1_0355,1,Heat3D,heat3d_seed1,4732404.540377928,3498146887.2034616,6.728474480716052e-06,0.005359386158144485,1036749.6214141846,240825,76245.96315450687,2409,3.543241709781136,3.6780862610869804,4.4329225819516385,4.304991680324653,4.6641845703125,5.625874339298023
v6p1if1_0355,2,Heat3D,heat3d_seed2,4181676.175323461,3498146887.2034616,6.43749763113071e-06,0.005359386158144485,975151.617477417,240825,54016.399614804424,2409,3.46578019780256,3.4574521510158487,4.167008772580001,4.049212571275478,2.055877685546875,4.735266398876513
v6p1if1_0355,0,Therm-FM,thermfm_seed0,3410614.435858518,3498146887.2034616,4.721951944123387e-06,0.005359386158144485,868944.6728897095,240825,37017.41582279303,2409,2.9682689993397586,3.1224629377201434,3.763271300721499,3.6081996175218913,5.13983154296875,3.919987198430961
v6p1if1_0355,1,Therm-FM,thermfm_seed1,649682.798392762,3498146887.2034616,8.619986187423024e-07,0.005359386158144485,332795.0198135376,240825,9316.63720678538,2409,1.268223393388167,1.3627985514977632,1.642479279917724,1.3818956495942598,3.43695068359375,1.9665780710622633
v6p1if1_0355,2,Therm-FM,thermfm_seed2,3487773.2937739715,3498146887.2034616,5.599104125004784e-06,0.005359386158144485,865734.7212753296,240825,16234.73043970525,2409,3.23222620452869,3.157585384548447,3.8056017618979507,3.594870637497476,0.8193359375,2.59599672962391
v6p1if1_0358,0,Heat3D,heat3d_seed0,755109.324850593,308131783.5160294,1.1079792632374696e-06,0.0004591248374473337,405213.4926891327,240825,24634.832312042126,2409,4.912475781814889,4.950358689260927,1.7707372860129125,1.6826055961346733,3.554119110107422,3.1978376042747167
v6p1if1_0358,1,Heat3D,heat3d_seed1,546832.0498094121,308131783.5160294,7.968979653040292e-07,0.0004591248374473337,344148.34599113464,240825,23035.868123172317,2409,4.166160194866202,4.2126825276847075,1.506871419658708,1.4290391196559105,3.193523406982422,3.0923161727472586
v6p1if1_0358,2,Heat3D,heat3d_seed2,587779.7273761211,308131783.5160294,9.459197750956493e-07,0.0004591248374473337,357081.6545391083,240825,21200.138380989432,2409,4.5390164699538635,4.367561737946803,1.56227152491457,1.4827432971622891,2.862773895263672,2.9665450496050823
v6p1if1_0358,0,Therm-FM,thermfm_seed0,641988.1533062282,308131783.5160294,1.0574148570262574e-06,0.0004591248374473337,357212.3874168396,240825,7505.499836006129,2409,4.799072492752845,4.564521511743271,1.6327237965979668,1.4832861514246427,4.078815460205078,1.7651085145340457
v6p1if1_0358,1,Therm-FM,thermfm_seed1,160715.02662487916,308131783.5160294,2.488234072584442e-07,0.0004591248374473337,148753.01570129395,240825,1703.6473061025317,2409,2.327985240788913,2.2838101219196103,0.8169161046510977,0.6176809538100029,7.848453521728516,0.8409524601951245
v6p1if1_0358,2,Therm-FM,thermfm_seed2,1114003.1697206586,308131783.5160294,1.5485090867776895e-06,0.0004591248374473337,480085.00760269165,240825,12839.315487218133,2409,5.807530312587648,6.012775162170906,2.1507623670110116,1.9935015368117581,5.074195861816406,2.3086204333316473
v6p1if1_0365,0,Heat3D,heat3d_seed0,153899.28024432395,787006195.2375472,2.3489843051671941e-07,0.0012775568784289017,157225.99258041382,240825,7527.320406655315,2409,1.35596954443692,1.3983929275132867,0.799406195703768,0.6528640821360483,1.276214599609375,1.7676724824619938
v6p1if1_0365,1,Heat3D,heat3d_seed1,199320.75787770894,787006195.2375472,3.232720037634178e-07,0.0012775568784289017,187165.97079086304,240825,6667.410701959161,2409,1.5907206733381676,1.5914287126487543,0.9097571561482298,0.7771866325791054,1.254608154296875,1.663643256280431
v6p1if1_0365,2,Heat3D,heat3d_seed2,82961.8460870665,787006195.2375472,6.913539711865336e-08,0.0012775568784289017,105055.24293136597,240825,5184.532655298477,2409,0.7356311460029552,1.026715523003282,0.5869328528238426,0.43623063606920365,1.301025390625,1.467021258217639
v6p1if1_0365,0,Therm-FM,thermfm_seed0,192998.2886413311,787006195.2375472,3.1529897560153343e-07,0.0012775568784289017,166845.70276641846,240825,7993.096206073184,2409,1.570981813981228,1.5659852007640644,0.8952121018642004,0.6928088976078831,0.04683685302734375,1.8215417094547084
v6p1if1_0365,1,Therm-FM,thermfm_seed1,214619.77325924824,787006195.2375472,2.9886925050602326e-07,0.0012775568784289017,180711.48483276367,240825,2525.0935109943675,2409,1.5295035698051558,1.651375322209297,0.9440262733264398,0.7503850714533943,0.7357177734375,1.0238122766556317
v6p1if1_0365,2,Therm-FM,thermfm_seed2,290079.03921688395,787006195.2375472,4.385551708957033e-07,0.0012775568784289017,225923.84812545776,240825,1321.6778690104984,2409,1.8527720721243053,1.9198579592684364,1.0975072294162456,0.9381245640006551,2.0819015502929688,0.7407035207769469
v6p1if1_0373,0,Heat3D,heat3d_seed0,164519.6145484713,238232252.15788993,2.879962835554249e-07,0.0003711695911216594,192542.22507286072,240825,1676.2432640805491,2409,2.785526198699319,2.62789835746987,0.8265289260524756,0.7995109522385995,0.74005126953125,0.8341614641726925
v6p1if1_0373,1,Heat3D,heat3d_seed1,82001.55823030953,238232252.15788993,1.658845927393619e-07,0.0003711695911216594,131200.97255897522,240825,1374.0839426438906,2409,2.1140576740103842,1.8552856025031217,0.5835260759605337,0.5447979759533903,0.497100830078125,0.7552456495305785
v6p1if1_0373,2,Heat3D,heat3d_seed2,130345.17188866135,238232252.15788993,2.477429328889155e-07,0.0003711695911216594,164653.38754081726,240825,738.7634775401675,2409,2.583535557019126,2.3390914223554953,0.7356931122402482,0.6837055436138991,0.3529052734375,0.553776227576067
v6p1if1_0373,0,Therm-FM,thermfm_seed0,688512.2453848391,238232252.15788993,1.0807531522839223e-06,0.0003711695911216594,345610.63447761536,240825,4793.233071159979,2409,5.396063617908339,5.375954150761548,1.6908498755691452,1.4351111158626195,13.213134765625,1.4105739966646234
v6p1if1_0373,1,Therm-FM,thermfm_seed1,331027.63881417416,238232252.15788993,4.8746537781135e-07,0.0003711695911216594,216701.55605125427,240825,13124.33094557676,2409,3.6239791758085325,3.727621860076027,1.1724149391016523,0.8998299846413548,14.841552734375,2.3341039122752822
v6p1if1_0373,2,Therm-FM,thermfm_seed2,432316.9622572862,238232252.15788993,7.249064208261744e-07,0.0003711695911216594,242689.2982673645,240825,2834.706437085755,2409,4.419313175488425,4.259914275452903,1.339832022481892,1.0077412987329575,15.132999420166016,1.0847649518977915
v6p1if1_0388,0,Heat3D,heat3d_seed0,2769412.5441849087,2318432767.4404645,4.237762027027994e-06,0.003754117091691546,747936.8264465332,240825,167299.86892306502,2409,3.3598073469321017,3.456181764075863,3.3911191005347883,3.1057275052280002,6.42584228515625,8.333537621150576
v6p1if1_0388,1,Heat3D,heat3d_seed1,1417034.8549581296,2318432767.4404645,2.045956818163472e-06,0.003754117091691546,457823.2198486328,240825,136286.93942211266,2409,2.3345023988082207,2.4722535732046045,2.4257133697657847,1.9010618492624636,1.83966064453125,7.521573770777889
v6p1if1_0388,2,Heat3D,heat3d_seed2,1248796.3299520803,2318432767.4404645,1.7808540735663346e-06,0.003754117091691546,442050.94732666016,240825,138067.19164354797,2409,2.1780119582909205,2.3208579169487447,2.277167738571378,1.8355691781445453,5.3956298828125,7.5705397757546935
v6p1if1_0388,0,Therm-FM,thermfm_seed0,3436223.912103988,2318432767.4404645,6.006509580070415e-06,0.003754117091691546,880720.6631088257,240825,16082.450318664312,2409,3.999974106132724,3.8498470401667007,3.7773736230384367,3.65709815471328,3.1251296997070312,2.5837929519488596
v6p1if1_0388,1,Therm-FM,thermfm_seed1,329697.36993618583,2318432767.4404645,4.744934511182977e-07,0.003754117091691546,208561.8885421753,240825,17899.31676738005,2409,1.1242456199999524,1.1925057676751114,1.1700568321649785,0.8660308877490929,1.348846435546875,2.7258366527745177
