sample_id,true_cv_rms_deltaT_K,total_power_W,source_occupancy_fraction,q_weighted_inverse_kz_mK_W,generator_condition_category,true_point_squared_sum_K2,cv_volume_m3,attention_residual_mean_pool_cosine,attention_residual_l2_norm,mean_pool_l2_norm,attention_residual_to_mean_pool_norm_ratio,v13_sample_relative_rmse_pct,v32_sample_relative_rmse_pct,v32_minus_v13_sample_relative_rmse_pct,v13_sample_point_relative_rmse_pct,v32_sample_point_relative_rmse_pct,v32_minus_v13_sample_point_relative_rmse_pct,v13_raw_cv_rmse_K,v32_raw_cv_rmse_K,v32_minus_v13_raw_cv_rmse_K,v13_shape_cv_rmse,v32_shape_cv_rmse,v32_minus_v13_shape_cv_rmse,v13_scale_log_abs_error,v32_scale_log_abs_error,v32_minus_v13_scale_log_abs_error,v13_scale_log_signed_error,v32_scale_log_signed_error,v32_minus_v13_scale_log_signed_error,v13_point_sse_K2,v32_point_sse_K2,v32_minus_v13_point_sse_K2,v13_raw_cv_sse_K2_m3,v32_raw_cv_sse_K2_m3,v32_minus_v13_raw_cv_sse_K2_m3
sample_1050,0.9807758322989045,1.0323556670498957,0.029296875,0.11047480552818462,nominal_to_hard,693.1762341508098,2.0000000000000004e-07,0.4377629400399495,15.097800022158719,16.05743821989083,0.9402371546076771,16.499975117639398,22.725214101641537,6.225238984002139,16.372187252929184,22.538787450298095,6.166600197368911,0.16182776828913997,0.2228834077470828,0.06105563945794282,0.16163249567012405,0.1676331581555206,0.006000662485396546,0.02233013354082601,0.13105256639700288,0.10872243285617687,0.02233013354082601,0.13105256639700288,0.10872243285617687,18.58048605058642,35.21314056419797,16.632654513611552,5.237645317888716e-09,9.935402689790474e-09,4.697757371901758e-09
sample_1051,0.03403015720166213,0.3558456293488097,0.05859375,0.005332179210934551,nominal_to_hard,0.991208553199984,2.0000000000000004e-07,0.03503329896018808,10.100701338470413,14.060923996759035,0.7183526019199428,16.685746817446546,14.151124943813997,-2.534621873632549,17.153245496952124,13.835814431936278,-3.317431065015846,0.005678185872248395,0.004815650064183525,-0.0008625358080648696,0.1559933228026466,0.1408134251548532,-0.0151798976477934,0.047164122833658985,0.027472577871244238,-0.019691544962414747,0.047164122833658985,-0.027472577871244238,-0.07463670070490322,0.029164709000601495,0.018974681643524904,-0.010190027357076591,6.4483589599602534e-12,4.6380971081341595e-12,-1.810261851826094e-12
sample_1052,0.07790402189126991,0.7924222533046933,0.046875,0.010281375534231831,nominal_to_hard,5.514314081596952,2.0000000000000004e-07,-0.09195825246882948,7.476555804915899,11.01723439777785,0.6786236486376201,52.91303052178654,64.39383549799797,11.48080497621143,51.45181948694317,61.21659539089528,9.764775903952106,0.041221378881026914,0.050165387702988666,0.008944008821961752,0.21406381506193464,0.2596534438085352,0.04558962874660058,0.3794815629538309,0.4424534608428971,0.06297189788906621,0.3794815629538309,0.4424534608428971,0.06297189788906621,1.459798702802818,2.066473514545608,0.60667481174279,3.398404153706345e-10,5.033132246782334e-10,1.6347280930759897e-10
sample_1053,0.47820897125877004,1.113558440827124,0.0244140625,0.02863631411925354,nominal_to_hard,193.89875970377324,2.0000000000000004e-07,0.07080963499629227,9.178265514867212,12.381521150132617,0.741287391393658,11.039894627079159,9.68925378653359,-1.3506408405455694,11.196322342419963,9.637397139611032,-1.5589252028089309,0.05279376652420747,0.0463348808552337,-0.00645888566897377,0.08897883280814524,0.0968631568702913,0.007884324062146064,0.059694045613654656,0.0005717204095503022,-0.059122325204104355,0.059694045613654656,0.0005717204095503022,-0.059122325204104355,2.430668975110228,1.800920504319576,-0.629748470790652,5.574363567625059e-10,4.2938423677374057e-10,-1.280521199887653e-10
sample_1054,0.09720882431363774,0.10391923499618447,0.140625,0.1224642284101252,low_to_nominal,8.06051123200917,2.0000000000000004e-07,0.17686779877954348,9.155709007146623,13.707707835042324,0.6679241429220579,17.288089622908597,12.962533902672563,-4.325555720236034,17.08581819989418,12.656842082179798,-4.428976117714383,0.016805548668717456,0.0126007268080447,-0.004204821860672756,0.14666398126317678,0.12187483921981164,-0.024789142043365145,0.10860295917948005,0.05360898345018285,-0.054993975729297206,-0.10860295917948005,-0.05360898345018285,0.054993975729297206,0.23530662209903905,0.12912588481802667,-0.10618073728101238,5.6485293211326216e-11,3.1755663218195285e-11,-2.4729629993130932e-11
sample_1055,2.0236222692071117,1.0657627512342596,0.0625,0.06932266808938282,low_to_nominal,3502.250326827008,2.0000000000000004e-07,0.19677934613972917,7.915964772660519,9.189358243723227,0.8614273774849842,33.01704952438976,31.64114657989487,-1.375902944494893,33.98773633441963,31.753189045484486,-2.2345472889351434,0.668140366810692,0.640297288423217,-0.027843078387475018,0.1623433448328757,0.1308932992742775,-0.031450045558598205,0.35807759166150527,0.3520596860701495,-0.006017905591355788,-0.35807759166150527,-0.3520596860701495,0.006017905591355788,404.5681275520179,353.119647676496,-51.44847987552191,8.928230995238524e-08,8.199612351242489e-08,-7.286186439960351e-09
sample_1056,0.13191182232653484,0.43213055366890624,0.029296875,0.005964889556187774,nominal_to_hard,15.16195624087948,2.0000000000000004e-07,-0.007700731237783208,8.149847503697487,11.576262391420892,0.7040137160105576,23.41640221430559,17.640757006562403,-5.775645207743189,23.863078315730668,18.348641360887935,-5.514436954842733,0.03088900288420156,0.023270244039552343,-0.007618758844649218,0.11916572300006925,0.09583143309750046,-0.02333428990256879,0.17781087912610982,0.13417006735823447,-0.04364081176787535,0.17781087912610982,0.13417006735823447,-0.04364081176787535,0.8633923016147949,0.5104615832004751,-0.3529307184143198,1.9082609983604251e-10,1.0830085153206429e-10,-8.252524830397822e-11
sample_1057,0.15908654532782923,0.39408765855612404,0.3828125,0.11472705055290669,low,20.31308287338841,2.0000000000000004e-07,-0.02612420830520736,11.07189875854231,14.393117576910813,0.769249517999051,11.318949099816933,10.494549556064952,-0.8243995437519818,12.781745934870555,11.078253948568285,-1.7034919863022697,0.018006925090314183,0.01669541633646077,-0.0013115087538534131,0.11337165276677358,0.09267224703454993,-0.020699405732223647,0.006621557518608101,0.04415203986859568,0.03753048234998758,-0.006621557518608101,0.04415203986859568,0.05077359738720378,0.33186098802700403,0.24929781552424282,-0.08256317250276121,6.48498702416373e-11,5.5747385329552256e-11,-9.10248491208504e-12
sample_1058,0.05886776671670268,1.8025483923702867,0.0244140625,0.002193158405908904,nominal_to_hard,2.891940072125885,2.0000000000000004e-07,-0.22407649366082788,9.506928006419196,14.561849402538549,0.6528654255112586,27.71073065661241,26.038127353567873,-1.6726033030445357,29.773754869348718,25.424436434233783,-4.3493184351149345,0.016312688278428404,0.015328064067896286,-0.0009846242105321177,0.2273161395256514,0.16799458930358818,-0.05932155022206323,0.2062965760294088,0.1700182550768102,-0.036278320952598586,-0.2062965760294088,0.1700182550768102,0.376314831106219,0.2563636852675191,0.186935575395559,-0.06942810987196013,5.32207597738351e-11,4.6989909613906654e-11,-6.230850159928444e-12
sample_1059,0.7629146079337809,0.6425629791438385,0.029296875,0.12634023779962283,nominal_to_hard,507.45665076609043,2.0000000000000004e-07,0.0789577282364723,8.41954279057258,12.875676622850365,0.653910705991985,29.09915228330923,16.462896388842136,-12.636255894467094,30.170088939578,16.82776596044402,-13.342322979133982,0.22200168355426245,0.12559784143947955,-0.0964038421147829,0.1111612775000285,0.10442141823743442,-0.006739859262594072,0.2333432858514702,0.11505893169132568,-0.11828435416014453,0.2333432858514702,0.11505893169132568,-0.11828435416014453,46.190443235255245,14.3698381050614,-31.820605130193847,9.856949500185378e-09,3.1549635548513307e-09,-6.701985945334048e-09
