comparison,baseline,candidate,sample_id,deltaT_quartile,true_scale_cv_rms_K,point_true_squared_sum,baseline_point_sse_K2,candidate_point_sse_K2,delta_point_sse_K2,baseline_sample_relative_pct,candidate_sample_relative_pct,delta_sample_relative_pct
V46_minus_V38,V38,V46,sample_0730,Q2,0.1680360198605653,24.382101913731937,2.1912494768679514,1.4096114089169072,-0.7816380679510442,27.100614245345806,21.059829396144806,-6.040784849200998
V46_minus_V38,V38,V46,sample_0734,Q2,0.2662510666922884,56.614049352583066,2.2995035558430006,0.999470642373649,-1.3000329134693516,19.841874381180492,13.584775046534778,-6.257099334645716
V46_minus_V38,V38,V46,sample_0735,Q3,0.45204530633689216,168.99017975869393,5.650867792159932,6.258852957350721,0.6079851651907884,17.998943767221306,19.9775601644226,1.9786163972012911
V46_minus_V38,V38,V46,sample_0739,Q2,0.33980068084372145,99.51814621593101,1.567532213867934,3.036680273616198,1.4691480597482642,11.994647340921443,17.117426702624027,5.122779361702586
V46_minus_V38,V38,V46,sample_0740,Q4,0.9467577459326376,763.9214445395008,27.834226277431178,28.37170498681563,0.5374787093844517,18.304521911395064,18.249204668131696,-0.055317243263366955
V46_minus_V38,V38,V46,sample_0746,Q1,0.031153507794917278,0.830572872197068,0.019439129910395002,0.019273225073164594,-0.00016590483723040797,15.068056325868337,14.290250611934818,-0.7778057139335187
V46_minus_V38,V38,V46,sample_0748,Q3,0.37768429755399546,139.56944545709112,9.301154585238155,4.436149321333956,-4.865005263904199,25.840991857860473,17.604566806897314,-8.236425050963161
V46_minus_V38,V38,V46,sample_0752,Q4,0.8682062442779067,660.5855874799705,40.19340726158396,31.844163630600455,-8.349243630983501,23.768323249164848,21.379015475146275,-2.38930777401857
V46_minus_V38,V38,V46,sample_0768,Q1,0.09950632540401465,8.807839282096783,0.2546899679195164,0.43425723142504224,0.17956726350552582,16.768604954292524,21.554577201075524,4.785972246782999
V46_minus_V38,V38,V46,sample_0773,Q2,0.18970871213666388,28.75067815647249,3.986259692655609,4.34606076722417,0.35980107456856114,37.846456765446305,39.442299945072754,1.5958431796264494
V46_minus_V38,V38,V46,sample_0777,Q4,1.3618774105837694,1576.4216734970103,12.823017131823496,20.953750789956203,8.130733658132707,9.015930535836592,11.58878837029366,2.572857834457068
V46_minus_V38,V38,V46,sample_0783,Q2,0.19290908591257305,32.025566742118315,5.362790874723632,6.327978674080686,0.9651877993570546,38.60020693105947,43.74084468119366,5.140637750134191
V46_minus_V38,V38,V46,sample_0787,Q4,1.4901649789785576,1587.4717887141826,250.7956155046994,401.83765263144005,151.04203712674064,39.472044485032384,50.46396262795211,10.99191814291972
V46_minus_V38,V38,V46,sample_0788,Q2,0.1904758375061115,27.580652577101496,0.19128555800853791,0.45097708880133486,0.25969153079279694,8.082061592462352,12.728360552929036,4.646298960466683
V46_minus_V38,V38,V46,sample_0798,Q2,0.21652212105393603,37.99623866591459,0.2978606179371881,0.8631923897364404,0.5653317717992523,8.65311723277359,14.162515948383794,5.509398715610203
V46_minus_V38,V38,V46,sample_0800,Q4,1.3864010038579835,1659.2067764608319,12.326658487807883,11.426164536467835,-0.9004939513400476,8.452656728270751,8.234514587513857,-0.21814214075689536
V46_minus_V38,V38,V46,sample_0802,Q1,0.03823776978842746,1.3519826549255218,0.06518248399075764,0.02383056019927678,-0.041351923791480866,20.683114684024265,12.168454661394247,-8.51466002263002
V46_minus_V38,V38,V46,sample_0806,Q2,0.2988627763714577,74.77867602023737,1.703677519280541,3.5027966983841248,1.7991191791035839,14.102602985977281,21.26846078092985,7.165857794952571
V46_minus_V38,V38,V46,sample_0811,Q3,0.6058346369779412,267.44496828664273,8.220242647440399,15.573879290709906,7.353636643269507,16.8680240366942,23.149474741425504,6.281450704731303
V46_minus_V38,V38,V46,sample_0815,Q1,0.12099318699053234,13.096181071805505,0.3035344876357944,0.42095291270363955,0.11741842506784517,15.050577539398349,17.55932146841123,2.50874392901288
V46_minus_V38,V38,V46,sample_0820,Q3,0.6545074046956869,312.0733696780728,43.14108694276103,18.21059436590446,-24.93049257685657,37.70247142278007,24.192269619967032,-13.510201802813038
V46_minus_V38,V38,V46,sample_0822,Q2,0.30741532560527396,68.84441681414141,2.4303641204793327,1.5858975338171712,-0.8444665866621615,18.759458188614747,14.230091974787824,-4.529366213826924
V46_minus_V38,V38,V46,sample_0824,Q3,0.6801394855857713,391.3624098035334,16.82993449529135,8.556696415499186,-8.273238079792165,17.762941328825068,13.475065775322982,-4.287875553502088
V46_minus_V38,V38,V46,sample_0827,Q2,0.23350757826032542,40.30361668352726,4.7460093818376,1.2673568315209756,-3.478652550316624,33.882219222728885,16.33530112030755,-17.54691810242133
V46_minus_V38,V38,V46,sample_0837,Q4,1.0825333348612247,854.4312029072249,9.682794892246262,15.02914747916092,5.346352586914659,10.19985442323362,12.903815974072721,2.703961550839101
V46_minus_V38,V38,V46,sample_0839,Q2,0.2567781295953886,47.71452055290732,2.376751097988537,0.5738221076280791,-1.8029289903604577,22.48513182792889,10.562371170981768,-11.922760656947121
V46_minus_V38,V38,V46,sample_0845,Q2,0.23122289144063335,43.90599613783127,1.1290793234649599,0.9842429594155292,-0.14483636404943068,15.737690651030606,14.708493254199453,-1.0291973968311523
V46_minus_V38,V38,V46,sample_0854,Q2,0.22607793312921215,51.0245532491736,1.9611417613387099,1.8964630124307702,-0.06467874890793968,18.227953555644714,19.340897274238706,1.112943718593995
V46_minus_V38,V38,V46,sample_0856,Q3,0.6742043106048178,359.458737019203,35.63954814485099,18.43200597194531,-17.207542172905683,30.469826207074956,22.137666533969792,-8.332159673105163
V46_minus_V38,V38,V46,sample_0857,Q2,0.19848550963653272,33.6305908954231,0.5630531718298939,0.4048789962616344,-0.15817417556825947,12.522146179026251,10.688892427415206,-1.8332537516110428
V46_minus_V38,V38,V46,sample_0863,Q3,0.6187228573697245,328.5747999612682,4.041694757914956,3.014187037997073,-1.027507719917883,10.92555850268902,9.397601074966822,-1.5279574277221986
V46_minus_V38,V38,V46,sample_0870,Q1,0.12927367957681227,14.260616180718138,0.22782440741511018,0.16589885793751324,-0.06192554947759693,12.73015343107207,10.803556643296035,-1.9265967877760333
V46_minus_V38,V38,V46,sample_0879,Q1,0.0911675151631598,7.294709170666627,0.3681701330811807,0.14508331327392238,-0.2230868198072583,21.98047473459529,13.756224711274342,-8.224250023320948
V46_minus_V38,V38,V46,sample_0915,Q4,0.7379869588999469,384.3766312858914,41.17762544761809,46.73490817287299,5.5572827252549,32.982849795494,35.157676411865,2.174826616371001
V46_minus_V38,V38,V46,sample_0934,Q1,0.12722107809921532,13.583621086382323,1.0942591511386532,0.4104675866423547,-0.6837915644962985,28.419858487015432,17.52377895519672,-10.896079531818714
V46_minus_V38,V38,V46,sample_0937,Q3,0.5954615653492036,262.54823598917585,8.125782426494844,9.851896964628597,1.7261145381337535,16.79257374923682,17.571635658421794,0.7790619091849749
V46_minus_V38,V38,V46,sample_0953,Q1,0.06616211508393838,4.003569163971632,0.1047093805174071,0.04355882287465955,-0.061150557642747544,14.897568479240006,10.213660009395529,-4.683908469844476
V46_minus_V38,V38,V46,sample_0969,Q4,1.4908652166666831,2008.8379699182526,26.639336529873024,33.627612490986245,6.988275961113221,10.80701220630664,12.245524811802971,1.438512605496331
V46_minus_V38,V38,V46,sample_0971,Q4,1.0591130731985174,851.7807721447077,53.50128186421884,81.94847106049757,28.447189196278728,22.113708145153463,28.786485777943533,6.672777632790069
V46_minus_V38,V38,V46,sample_0997,Q1,0.04704652452600687,2.010061170276014,0.08586213855003341,0.03917858922706645,-0.04668354932296696,21.610374702677785,13.10649450227027,-8.503880200407515
V46_minus_V38,V38,V46,sample_1008,Q2,0.21124609340382852,35.03975586031024,1.1723414855096865,0.9239212727423539,-0.24842021276733262,18.21373787853023,16.16403543939136,-2.0497024391388727
V46_minus_V38,V38,V46,sample_1049,Q4,1.9032183992054632,3235.7624359784168,195.7876197159951,344.88442474635855,149.09680503036344,24.254498619148357,32.43524167885969,8.180743059711332
V46_minus_V38,V38,V46,sample_1050,Q4,0.9807758322989045,693.1762341508098,17.365156102157517,28.41328043504003,11.048124332882512,15.557316567046106,19.84988549040083,4.292568923354725
V46_minus_V38,V38,V46,sample_1051,Q1,0.03403015720166213,0.991208553199984,0.021056361417518838,0.05530883736849919,0.034252475950980354,13.573782185249838,22.76427763883894,9.190495453589104
V46_minus_V38,V38,V46,sample_1052,Q1,0.07790402189126991,5.514314081596952,1.9489126314124663,1.401596404342162,-0.5473162270703043,61.48104338102955,51.767745412110344,-9.71329796891921
V46_minus_V38,V38,V46,sample_1053,Q3,0.47820897125877004,193.89875970377324,2.37343278816133,4.420142625297322,2.0467098371359915,10.535672028135089,14.723056626930775,4.187384598795687
V46_minus_V38,V38,V46,sample_1054,Q1,0.09720882431363774,8.06051123200917,0.1688039788942029,0.10534017427955522,-0.06346380461464768,14.66969767710781,11.56739222161814,-3.1023054554896694
V46_minus_V38,V38,V46,sample_1055,Q4,2.0236222692071117,3502.250326827008,306.87807210910563,434.6893366442712,127.81126453516555,28.9249338686052,34.61200573832108,5.687071869715876
V46_minus_V38,V38,V46,sample_1056,Q1,0.13191182232653484,15.16195624087948,0.16782882338457716,0.7208563565142563,0.5530275331296791,9.930622916995569,21.41038710976626,11.47976419277069
V46_minus_V38,V38,V46,sample_1057,Q1,0.15908654532782923,20.31308287338841,0.689773990827784,0.21792493362785212,-0.47184905719993187,16.377969770120863,10.15110848331089,-6.226861286809974
V46_minus_V38,V38,V46,sample_1058,Q1,0.05886776671670268,2.891940072125885,0.12050306036793315,0.09063449936857723,-0.02986856099935592,19.00470349761446,17.437880314409487,-1.566823183204974
V46_minus_V38,V38,V46,sample_1059,Q4,0.7629146079337809,507.45665076609043,10.536164984461712,26.19971071867351,15.6635457342118,13.669180348037182,21.55245728221505,7.883276934177869
V46_minus_V38,V38,V46,sample_1060,Q1,0.15048065253417015,20.780006532972557,0.1540305337240871,0.25663715472314597,0.10260662099905887,8.653678900261779,10.651220398213699,1.99754149795192
V46_minus_V45,V45,V46,sample_0014,Q4,1.2896650226372384,1212.4752217344799,17.284745053648244,21.519902101605872,4.235157047957628,10.846824813414655,13.167628664803143,2.320803851388489
V46_minus_V45,V45,V46,sample_0023,Q2,0.2629658707962856,51.79908573660821,1.5477387717476112,1.5785847394905077,0.030845967742896496,17.826581452290842,17.6690110699618,-0.15757038232904197
V46_minus_V45,V45,V46,sample_0027,Q3,0.5366140210141005,290.03830779957553,6.657106520393574,5.674703128928343,-0.9824033914652315,14.012214383281464,12.923312055734293,-1.0889023275471699
V46_minus_V45,V45,V46,sample_0037,Q2,0.22343163865336263,41.84965916775464,1.422506372549985,1.8859307352631158,0.4634243627131309,19.97147847860988,22.311521980487957,2.340043501878078
V46_minus_V45,V45,V46,sample_0053,Q3,0.4663458019698718,190.7651280653868,7.145993990316956,10.397446345653734,3.2514523553367773,19.675611604789136,23.21150370551853,3.535892100729396
V46_minus_V45,V45,V46,sample_0059,Q3,0.6962427182377497,403.6221165488994,3.3469632373832776,1.8289722439828289,-1.5179909934004487,8.783137397825747,6.52944138731474,-2.253696010511008
V46_minus_V45,V45,V46,sample_0061,Q1,0.08382224791294639,5.432192680931734,0.10990698076488822,0.1431811007599994,0.03327411999511118,14.002918446050188,16.37111481359214,2.36819636754195
V46_minus_V45,V45,V46,sample_0075,Q2,0.1759556525077124,28.152606406487777,0.6009615959666075,1.0983017681343092,0.49734017216770177,14.332474668868528,19.304811834059112,4.972337165190585
V46_minus_V45,V45,V46,sample_0077,Q3,0.5243418484033366,242.5605229172584,5.62944877670118,6.732992317705993,1.1035435410048136,14.717657936851564,15.721511049535733,1.0038531126841694
V46_minus_V45,V45,V46,sample_0084,Q1,0.1663770492536331,24.385466756225213,0.5725418612047095,0.35211225353945497,-0.22042960766525455,14.823720123338777,11.776889970873155,-3.046830152465621
V46_minus_V45,V45,V46,sample_0085,Q2,0.35151646004990067,104.68335266696718,4.888377127251173,4.782593533139593,-0.10578359411158011,21.06471552103674,20.280444128867327,-0.7842713921694111
V46_minus_V45,V45,V46,sample_0108,Q2,0.2914894514933416,77.55964209641094,0.9053106705507385,0.883053611360449,-0.02225705919028953,10.553362429299298,10.345526314951266,-0.20783611434803118
V46_minus_V45,V45,V46,sample_0130,Q2,0.3034592316489574,76.2737900170437,0.689322777704407,1.3816431806661935,0.6923204029617865,9.421409472213755,13.95720820748109,4.535798735267335
V46_minus_V45,V45,V46,sample_0153,Q3,0.5671374625740733,269.80825827908126,25.425733978229108,17.589787627666205,-7.835946350562903,31.51878560467971,25.992784822893718,-5.526000781785995
V46_minus_V45,V45,V46,sample_0155,Q2,0.23407834265904284,48.31053007844882,0.27204016699078204,0.2600095166683923,-0.012030650322389758,7.298221775285703,7.478251936415488,0.18003016112978498
V46_minus_V45,V45,V46,sample_0162,Q1,0.104607551461206,9.74810167550385,0.0334118848175478,0.03134427224633836,-0.0020676125712094442,5.485399394036459,5.29719480542005,-0.18820458861640854
V46_minus_V45,V45,V46,sample_0169,Q4,1.3291137206236883,1446.643988493216,7.839988847975838,7.257749451048918,-0.5822393969269202,7.2966858096887925,6.9126263320844235,-0.38405947760436904
V46_minus_V45,V45,V46,sample_0171,Q1,0.07917458795069666,4.522029030624914,0.1088745314050754,0.1145727348980384,0.005698203492963003,15.392969456331418,15.791293778983459,0.3983243226520411
V46_minus_V45,V45,V46,sample_0194,Q4,0.9539930273758233,837.5578566425703,8.582043703151518,10.293133183530655,1.7110894803791368,9.518946059152759,10.512781388024008,0.9938353288712481
V46_minus_V45,V45,V46,sample_0195,Q3,0.47324039844335775,200.8743728297319,3.599205899738143,6.9235542891121655,3.3243483893740224,13.140782944409596,18.07407650674987,4.933293562340274
V46_minus_V45,V45,V46,sample_0196,Q1,0.11565347010374963,12.116959260659277,0.061535205723001835,0.040606233464905245,-0.02092897225809659,6.679316567025095,5.613258849277859,-1.0660577177472368
V46_minus_V45,V45,V46,sample_0206,Q1,0.057751311223483696,3.0892330235724597,0.33332598378130124,0.3507818029705731,0.01745581918927186,32.80439672651713,32.72631821408827,-0.07807851242885855
V46_minus_V45,V45,V46,sample_0213,Q3,0.5267958684596359,200.7249510433949,2.167589946483137,8.443055821146972,6.275465874663835,10.133750211331664,19.94475634957241,9.811006138240746
V46_minus_V45,V45,V46,sample_0224,Q3,0.6197833329296856,320.237723094359,3.6271992904094508,4.095847118608969,0.4686478281995181,9.59212576966311,10.213524008326976,0.6213982386638672
V46_minus_V45,V45,V46,sample_0226,Q1,0.058075400567802395,2.589466040242577,0.16014902263502198,0.09070250660788066,-0.06944651602714132,24.276894364604996,18.439066449500647,-5.837827915104349
V46_minus_V45,V45,V46,sample_0229,Q4,0.8969272992883323,684.3413259684132,31.869654285772686,28.784960062106812,-3.084694223665874,21.001500240807307,19.79831978008926,-1.2031804607180479
V46_minus_V45,V45,V46,sample_0234,Q3,0.38896814091839,112.22124107050782,4.3964331942572805,1.768527572668049,-2.627905621589232,19.78161212382228,12.221945551293652,-7.559666572528628
V46_minus_V45,V45,V46,sample_0240,Q1,0.08668854138869422,5.4059686157488205,0.1510781144270066,0.12034071991710162,-0.030737394509904994,16.20685926281608,14.448626561965918,-1.7582327008501624
V46_minus_V45,V45,V46,sample_0262,Q4,1.4815468124091347,1545.3241113879365,31.395043331142563,26.22708958691214,-5.167953744230424,13.876318641403584,12.474386868641371,-1.4019317727622131
V46_minus_V45,V45,V46,sample_0265,Q2,0.2449745382555374,53.396676743242665,5.731160458137964,10.956756281931558,5.2255958237935936,32.84588195352084,45.47992008170622,12.634038128185377
V46_minus_V45,V45,V46,sample_0271,Q4,1.3831723659142101,1853.273310980898,70.45135643777239,86.62167680588732,16.17032036811493,18.697240513090584,20.16197152016889,1.4647310070783042
V46_minus_V45,V45,V46,sample_0281,Q4,1.4172206963127103,1615.1042070611625,13.230139185944648,23.561673104871886,10.331533918927239,8.540359208230385,12.255082681980236,3.7147234737498507
V46_minus_V45,V45,V46,sample_0283,Q2,0.25939914864171104,47.53182930507547,2.9148018982030393,3.0488131194365073,0.1340112212334681,24.475152838406206,25.380454288781763,0.9053014503755563
V46_minus_V45,V45,V46,sample_0304,Q2,0.22636690019492287,46.434051271630125,6.774604384584496,5.504755026725665,-1.2698493578588312,36.83598602465925,32.360298170900954,-4.475687853758298
V46_minus_V45,V45,V46,sample_0323,Q4,1.1575128402634633,1139.5867925495845,21.470530160969997,20.020703351205626,-1.449826809764371,13.594239169916857,13.313510647381332,-0.2807285225355255
V46_minus_V45,V45,V46,sample_0325,Q4,1.6250987103360819,1926.2213582881873,65.97538663846903,100.7102381544804,34.73485151601136,18.709804345284883,23.110435434818633,4.400631089533749
V46_minus_V45,V45,V46,sample_0334,Q1,0.009529631065595099,0.07691464630910275,0.0029790256543632604,0.002589278898628099,-0.00038974675573516136,18.702096426994117,17.5935070712258,-1.108589355768319
V46_minus_V45,V45,V46,sample_0348,Q4,1.7594226076455959,2206.8572181233667,108.39766758882834,104.28340409398064,-4.114263494847705,21.934191724688326,21.498063700706567,-0.43612802398175776
V46_minus_V45,V45,V46,sample_0360,Q3,0.5414195306327659,272.8303519265439,13.780112366736986,12.429485314061438,-1.3506270526755486,21.421201703291675,19.640830963267685,-1.7803707400239899
V46_minus_V45,V45,V46,sample_0364,Q4,0.8546407191781071,552.4710459924131,47.54079336894575,37.05555196533835,-10.485241403607397,28.549135942639143,25.80458682467997,-2.744549117959172
V46_minus_V45,V45,V46,sample_0371,Q3,0.6640046958425427,314.10071711693416,26.034891890095203,30.95163631421083,4.9167444241156275,27.506924000763565,31.292207645328002,3.7852836445644353
V46_minus_V45,V45,V46,sample_0384,Q1,0.102519256834361,8.895322613334228,0.3066779526458794,0.20481247395470817,-0.10186547869117121,18.292885523022253,14.990175000969089,-3.302710522053165
V46_minus_V45,V45,V46,sample_0408,Q2,0.18930178633627778,27.930643427313292,2.1378263750072652,3.193897906453411,1.056071531446146,28.188662888014566,34.1642699856399,5.975607097625329
V46_minus_V45,V45,V46,sample_0411,Q1,0.027465730895437586,0.5556297744257668,0.0468788126908151,0.02709308429075026,-0.019785728400064838,29.355388996424043,20.652626325600522,-8.70276267082352
V46_minus_V45,V45,V46,sample_0419,Q3,0.4433530315066084,171.89720292391914,2.008430604694147,1.2170291618484046,-0.7914014428457423,10.405214629500895,8.179846493036743,-2.2253681364641507
V46_minus_V45,V45,V46,sample_0426,Q4,1.2874419959677592,1287.0359776530988,116.15155265430352,110.85988241810402,-5.291670236199494,31.102309864093115,30.65899987527488,-0.4433099888182357
V46_minus_V45,V45,V46,sample_0427,Q3,0.40927183736751865,146.60270795615605,0.8249136473553836,1.848817572746807,1.0239039253914233,7.045699714777877,11.752195319439803,4.706495604661927
V46_minus_V45,V45,V46,sample_0445,Q4,0.891042105596325,675.3812325884732,26.50326210273574,9.750346111105323,-16.752915991630417,19.833921918283444,11.467001794001824,-8.366920124281622
V46_minus_V45,V45,V46,sample_0446,Q1,0.1310501961976198,15.47927271896428,0.30672858544466375,0.3165945341770598,0.009865948732396046,14.548261712256105,15.086462823546743,0.5382011112906371
V46_minus_V45,V45,V46,sample_0454,Q3,0.4176986779773392,139.02311123740162,1.6181360757930707,1.2694463091327468,-0.3486897666603239,10.796390926128733,9.595354026977583,-1.2010368991511506
V46_minus_V45,V45,V46,sample_0460,Q1,0.1356497507851659,16.00060167059701,0.1066728600296443,0.09296547457283807,-0.01370738545680622,7.845270822985211,7.444047573891358,-0.40122324909385304
V46_minus_V45,V45,V46,sample_0463,Q2,0.19819539260262883,34.91315062030746,3.1057394150532898,2.540735928441181,-0.5650034866121088,29.793948422476323,27.1892035316589,-2.604744890817423
V46_minus_V45,V45,V46,sample_0480,Q3,0.5908209952841686,269.8727620588004,27.173860365702154,34.90649943465787,7.732639068955713,31.502405548969676,35.86031746508208,4.357911916112411
V46_minus_V45,V45,V46,sample_0497,Q4,1.2061742300649378,1176.0474673036706,7.376995130127085,6.70641906771948,-0.6705760624076049,7.933059542172356,7.3082589017739,-0.6248006403984554
V46_minus_V45,V45,V46,sample_0515,Q4,1.1829935023061868,1070.1632997664547,50.644690351139054,44.74318968801053,-5.901500663128523,22.446224570926884,20.914436999507952,-1.5317875714189326
V46_minus_V45,V45,V46,sample_0516,Q3,0.3631327000516148,106.25975135396128,1.8130526411633325,1.506970328803688,-0.30608231235964456,12.643256809816558,12.299530619790046,-0.34372619002651233
V46_minus_V45,V45,V46,sample_0518,Q2,0.30127662022507934,67.1178795238855,65.26106117566533,56.656998274806966,-8.604062900858366,97.42734830069901,88.17146952690112,-9.255878773797887
V46_minus_V45,V45,V46,sample_0531,Q3,0.6941838932469186,403.6909313023152,11.151789873444153,9.802405322570685,-1.3493845508734683,17.441165590170133,16.03924147501827,-1.4019241151518647
V46_minus_V45,V45,V46,sample_0534,Q3,0.5440257418572824,201.18848756982345,23.574968627460365,19.496359433630786,-4.078609193829578,33.676769816776996,30.897123542669853,-2.7796462741071446
V46_minus_V45,V45,V46,sample_0545,Q2,0.1781799768004829,24.745995791246123,2.568193229918894,1.6237850819496458,-0.9444081479692483,31.20573748529728,25.19027256724084,-6.01546491805644
V46_minus_V45,V45,V46,sample_0561,Q1,0.15197174668891367,19.576786587162875,1.9761340147670559,1.9849704068562706,0.008836392089214717,30.10419916708417,31.022967865942665,0.9187686988584909
V46_minus_V45,V45,V46,sample_0562,Q3,0.5364410717359955,231.85180552644422,8.953843803443576,6.180548469015116,-2.77329533442846,18.69658226824296,16.142342583974482,-2.554239684268478
V46_minus_V45,V45,V46,sample_0587,Q4,0.9443167116507968,720.2151963743522,12.340679237157365,20.430962422659,8.090283185501635,12.680478769773776,15.99145963474056,3.310980864966784
V46_minus_V45,V45,V46,sample_0588,Q2,0.31733188376254684,82.11239438444679,1.677061851646088,2.384790572521503,0.7077287208754148,14.329408275057743,16.60560679195318,2.276198516895436
V46_minus_V45,V45,V46,sample_0594,Q3,0.35887469769471425,102.9818822331721,2.6725769155627903,1.9088346722956064,-0.7637422432671839,15.281844503836522,12.67745103340755,-2.604393470428973
V46_minus_V45,V45,V46,sample_0599,Q3,0.5728209870138453,304.0703832535102,7.37238407039689,8.05756541282624,0.6851813424293489,15.965009155438795,17.09328896315129,1.1282798077124983
V46_minus_V45,V45,V46,sample_0606,Q2,0.35486834510187976,90.38833166942254,11.055395619209555,11.741786106483978,0.6863904872744229,35.56195926121074,36.76265257191513,1.2006933107043927
V46_minus_V45,V45,V46,sample_0617,Q4,1.6954972295571176,2468.399626180542,262.1029995513883,309.28810276313123,47.185103211742955,33.062223714748065,35.66102885775959,2.598805143011529
V46_minus_V45,V45,V46,sample_0664,Q2,0.21182580625281516,32.002918567035266,4.356495608877404,5.421589850082996,1.0650942412055917,36.72554501606199,40.22061290178297,3.4950678857209763
V46_minus_V45,V45,V46,sample_0674,Q4,1.9653323024035245,2872.9429768082728,49.14320779630915,46.36493425697056,-2.778273539338592,13.207788957139016,12.417066962352633,-0.7907219947863822
V46_minus_V45,V45,V46,sample_0680,Q1,0.13988127549974655,17.095024367698162,0.8132977961480686,1.1110430146662051,0.2977452185181365,21.201293826855075,25.349242011658347,4.147948184803271
V46_minus_V45,V45,V46,sample_0684,Q3,0.4675902590684859,193.21391158654117,12.444649848031432,10.042840807094388,-2.401809040937044,24.438545642281557,22.069107482982435,-2.36943815929912
V46_minus_V45,V45,V46,sample_0699,Q4,1.0241175065901906,815.1160480403543,17.29551773402262,18.664822699013264,1.3693049649906435,13.614353027598117,14.511000210259919,0.8966471826618028
V46_minus_V45,V45,V46,sample_0701,Q3,0.6309969147914593,309.2087080620984,36.15957674957413,35.0048258569637,-1.15475089261043,34.25676920650455,33.36889615167272,-0.8878730548318281
V46_minus_V45,V45,V46,sample_0722,Q1,0.03031260371682112,0.749841395382017,0.021517229057010617,0.022917741633034398,0.0014005125760237803,16.766174977044766,17.31543870710205,0.5492637300572839
V46_minus_V45,V45,V46,sample_0730,Q2,0.1680360198605653,24.382101913731937,6.706615691295264,1.4096114089169072,-5.2970042823783565,48.32724977089269,21.059829396144806,-27.267420374747882
V46_minus_V45,V45,V46,sample_0734,Q2,0.2662510666922884,56.614049352583066,1.4987395227387053,0.999470642373649,-0.49926888036505623,16.594070379282634,13.584775046534778,-3.009295332747855
V46_minus_V45,V45,V46,sample_0735,Q3,0.45204530633689216,168.99017975869393,5.547176918764423,6.258852957350721,0.7116760385862975,19.20571431689545,19.9775601644226,0.7718458475271472
V46_minus_V45,V45,V46,sample_0739,Q2,0.33980068084372145,99.51814621593101,1.1637144387813139,3.036680273616198,1.8729658348348843,10.261374926331829,17.117426702624027,6.856051776292199
V46_minus_V45,V45,V46,sample_0740,Q4,0.9467577459326376,763.9214445395008,24.190599330860255,28.37170498681563,4.181105655955374,16.764939802821623,18.249204668131696,1.4842648653100754
V46_minus_V45,V45,V46,sample_0746,Q1,0.031153507794917278,0.830572872197068,0.021570085502204205,0.019273225073164594,-0.0022968604290396107,15.089140851869312,14.290250611934818,-0.7988902399344938
V46_minus_V45,V45,V46,sample_0748,Q3,0.37768429755399546,139.56944545709112,5.610124003527812,4.436149321333956,-1.1739746821938555,19.705211630327728,17.604566806897314,-2.1006448234304145
V46_minus_V45,V45,V46,sample_0752,Q4,0.8682062442779067,660.5855874799705,44.45476379641573,31.844163630600455,-12.610600165815278,26.063346093199602,21.379015475146275,-4.684330618053326
V46_minus_V45,V45,V46,sample_0768,Q1,0.09950632540401465,8.807839282096783,0.46804543071397153,0.43425723142504224,-0.03378819928892929,22.143585586276878,21.554577201075524,-0.5890083852013561
V46_minus_V45,V45,V46,sample_0773,Q2,0.18970871213666388,28.75067815647249,3.132631186605679,4.34606076722417,1.2134295806184912,33.161518167647486,39.442299945072754,6.28078177742527
V46_minus_V45,V45,V46,sample_0777,Q4,1.3618774105837694,1576.4216734970103,30.83133907597436,20.953750789956203,-9.877588286018156,13.791147616074994,11.58878837029366,-2.2023592457813352
V46_minus_V45,V45,V46,sample_0783,Q2,0.19290908591257305,32.025566742118315,3.1411787488571337,6.327978674080686,3.1867999252235526,30.762291307741858,43.74084468119366,12.9785533734518
V46_minus_V45,V45,V46,sample_0787,Q4,1.4901649789785576,1587.4717887141826,335.5187460978477,401.83765263144005,66.31890653359233,45.80177855855323,50.46396262795211,4.662184069398878
V46_minus_V45,V45,V46,sample_0788,Q2,0.1904758375061115,27.580652577101496,0.5576634544452099,0.45097708880133486,-0.10668636564387507,13.931197223067354,12.728360552929036,-1.2028366701383186
V46_minus_V45,V45,V46,sample_0798,Q2,0.21652212105393603,37.99623866591459,0.7025115003822467,0.8631923897364404,0.16068088935419367,13.946126806329634,14.162515948383794,0.21638914205416027
V46_minus_V45,V45,V46,sample_0800,Q4,1.3864010038579835,1659.2067764608319,13.448023633890006,11.426164536467835,-2.021859097422171,9.019189451576741,8.234514587513857,-0.7846748640628842
V46_minus_V45,V45,V46,sample_0802,Q1,0.03823776978842746,1.3519826549255218,0.02710401088794413,0.02383056019927678,-0.0032734506886673495,13.712390134729846,12.168454661394247,-1.5439354733356003
V46_minus_V45,V45,V46,sample_0806,Q2,0.2988627763714577,74.77867602023737,1.991909054152768,3.5027966983841248,1.5108876442313568,15.610721395388738,21.26846078092985,5.657739385541113
V46_minus_V45,V45,V46,sample_0811,Q3,0.6058346369779412,267.44496828664273,7.576909592101243,15.573879290709906,7.9969696986086625,16.7143523401777,23.149474741425504,6.435122401247803
V46_minus_V45,V45,V46,sample_0815,Q1,0.12099318699053234,13.096181071805505,0.1881981828269042,0.42095291270363955,0.23275472987673534,12.013508092007458,17.55932146841123,5.545813376403771
