sample_id,role,bypass_residual_scale,bypass_residual_normalized_mean_abs,bypass_residual_normalized_rmse,bypass_residual_raw_delta_cv_rms_K,bypass_residual_raw_delta_mean_abs_K,full_sample_id,full_split,full_point_count,full_cv_volume_m3,full_point_error_squared_sum,full_point_true_abs_sum,full_point_count_for_global,full_raw_cv_error_squared_integral_K2_m3,full_raw_cv_volume_m3,full_sample_cv_relative_rmse,full_raw_cv_weighted_rmse_K,full_amplitude_ratio,full_spatial_correlation,full_hotspot_cv_weighted_rmse_K,full_top5_cv_weighted_rmse_K,full_strong_q_cv_weighted_rmse_K,full_strong_q_active,full_low_deltaT_background_bias_K,full_low_deltaT_background_rmse_K,full_low_deltaT_background_over_ratio,full_shape_cv_rmse,full_scale_log_error,full_scale_log_squared_error,full_true_scale_cv_rms_K,full_pred_scale_cv_rms_K,full_legacy_normalized_base_mse,without_bypass_sample_id,without_bypass_split,without_bypass_point_count,without_bypass_cv_volume_m3,without_bypass_point_error_squared_sum,without_bypass_point_true_abs_sum,without_bypass_point_count_for_global,without_bypass_raw_cv_error_squared_integral_K2_m3,without_bypass_raw_cv_volume_m3,without_bypass_sample_cv_relative_rmse,without_bypass_raw_cv_weighted_rmse_K,without_bypass_amplitude_ratio,without_bypass_spatial_correlation,without_bypass_hotspot_cv_weighted_rmse_K,without_bypass_top5_cv_weighted_rmse_K,without_bypass_strong_q_cv_weighted_rmse_K,without_bypass_strong_q_active,without_bypass_low_deltaT_background_bias_K,without_bypass_low_deltaT_background_rmse_K,without_bypass_low_deltaT_background_over_ratio,without_bypass_shape_cv_rmse,without_bypass_scale_log_error,without_bypass_scale_log_squared_error,without_bypass_true_scale_cv_rms_K,without_bypass_pred_scale_cv_rms_K,without_bypass_legacy_normalized_base_mse
sample_0797,train,0.5,0.31006897721090354,0.3112829460741071,0.12304611185609694,0.123500785355124,sample_0797,train,1024,2.0000000000000004e-07,2.0068592493901574,311.9467468261719,1024,4.737926297217162e-10,2.0000000000000004e-07,0.06569687481539722,0.048671995527290436,1.0218512897109655,0.9975710149358618,0.11479807738171217,0.1426583549566345,0.16906132970389742,True,0.00870450171589954,0.015082580122904369,0.7932072226999141,0.06129042163162355,0.02161597210496328,0.0004672502500425506,0.7408570904484377,0.7570457733662495,0.0030884043106255456,sample_0797,train,1024,2.0000000000000004e-07,20.732544720232163,311.9467468261719,1024,4.107175881619975e-09,2.0000000000000004e-07,0.19342927810561136,0.14330345218486493,1.0956930562860399,0.9976037013494947,0.14492746894046296,0.093920217344863,0.17248385460610763,True,0.1353700462398812,0.13574542697308856,1.0,0.16059208602150818,0.09138709116904607,0.008351600432339538,0.7408570904484377,0.8117519697046318,0.03190581624031849
sample_0799,train,0.5,0.31716221780516207,0.3181767204138831,0.12534964908683047,0.1263260302151021,sample_0799,train,1024,2.0000000000000004e-07,0.9386951658984448,130.35598754882812,1024,2.2812603168260692e-10,2.0000000000000004e-07,0.12769464951716877,0.033773216583752194,1.0788618933313425,0.9933627642263098,0.08905822858907624,0.09447059338974437,0.08070494486175224,True,0.0031908390316890095,0.005769691748875004,0.74190800681431,0.09669236212448881,0.07590668302493428,0.005761824527847846,0.26448419500310644,0.2853419193772674,0.0014445806054052338,sample_0799,train,1024,2.0000000000000004e-07,20.193482739946834,130.35598754882812,1024,4.0665349006325135e-09,2.0000000000000004e-07,0.5391350035474732,0.1425926874112504,1.3808003555932433,0.9929290144311995,0.16735547508343732,0.16381213163888164,0.1491251356236666,True,0.13247012874996847,0.13254165915743313,1.0,0.3247889096534662,0.32266329887396555,0.10411160444023002,0.26448419500310644,0.3651998705090821,0.031076240832352445
sample_0801,train,0.5,0.30748583038075594,0.3120135950764772,0.12258476094608627,0.12247191537567476,sample_0801,train,1024,2.0000000000000004e-07,4.856919945196257,544.3999633789062,1024,1.0858232313719655e-09,2.0000000000000004e-07,0.04550304855846562,0.07368253630854346,0.9727727148527108,0.9991818398611013,0.22257688153131286,0.30472983530127024,0.19245623381651147,True,-0.00017686174072270594,0.015989196274801297,0.40008631851532145,0.03696492789848046,-0.02760481621795656,0.0007620258784271576,1.6192879080150155,1.5751990944079333,0.007474431173068157,sample_0801,train,1024,2.0000000000000004e-07,19.091881172212652,544.3999633789062,1024,3.872487092754735e-09,2.0000000000000004e-07,0.08593219767530577,0.13914896860477866,0.9854201780578009,0.9991810832234519,0.2316758444302549,0.3765627762486752,0.24872154645971892,True,0.12861951298764104,0.1296670748107108,1.0,0.08531050115544864,-0.014687152059598819,0.00021571243562177784,1.6192879080150155,1.5956789786430006,0.029380960590311152
sample_0803,train,0.5,0.31606852139520925,0.3169851916404794,0.1257577789256746,0.1258904098354555,sample_0803,train,1024,2.0000000000000004e-07,6.413529835044201,724.8894348144531,1024,1.4601664381795972e-09,2.0000000000000004e-07,0.04125231977811431,0.08544490734325823,0.9761964800958081,0.9993186085476709,0.25920597254616445,0.10196525014636612,0.08767813924977684,True,0.002797733605521321,0.013094119917886424,0.5453695042095417,0.034100229783058926,-0.024091401255926497,0.0005803956144740569,2.071275210772256,2.0219715700655794,0.009869934742455119,sample_0803,train,1024,2.0000000000000004e-07,16.661064721227064,724.8894348144531,1024,3.1948562009490097e-09,2.0000000000000004e-07,0.061020091201327176,0.12638940226437123,0.9929730909360142,0.9994120849910662,0.20119745136201994,0.12990126877669103,0.1401139051898438,True,0.1315302429799168,0.13212965856977815,1.0,0.060828234923467235,-0.007051714059415113,4.972667117575278e-05,2.071275210772256,2.0567205482196713,0.025640118022602194
sample_0808,train,0.5,0.3193297442267067,0.32024285945989384,0.12648726230010762,0.12718935816795518,sample_0808,train,1024,2.0000000000000004e-07,0.2873102530066689,46.752685546875,1024,6.75867552657993e-11,2.0000000000000004e-07,0.2027132680965109,0.018382975176205737,1.1443300395941667,0.9867955444990503,0.047314494245053296,0.04921086300908566,0.050980424685379735,True,0.002373408462826897,0.003623840389663119,0.8494897959183672,0.1330638978813092,0.13481934749934146,0.01817625646014819,0.0906846174837144,0.10377313191572075,0.0004421487056769501,sample_0808,train,1024,2.0000000000000004e-07,18.32894690455238,46.752685546875,1024,3.5718829135385366e-09,2.0000000000000004e-07,1.4736691222461842,0.13363912064845637,2.2163335945440616,0.9804622672786141,0.14477622486646435,0.07690303733341047,0.1464480559817687,True,0.1318842369784303,0.13190801858028736,1.0,0.5588672611709261,0.7958542966093505,0.633384061431564,0.0906846174837144,0.200987364237534,0.028206861243507804
sample_0809,train,0.5,0.26414519564423244,0.2850216903420037,0.10536307326927187,0.10520929698702677,sample_0809,train,1024,2.0000000000000004e-07,1.1456517134074589,124.4844970703125,1024,2.920118178372172e-10,2.0000000000000004e-07,0.16448435710645365,0.038210719558601426,1.1097724652712437,0.9880848949178681,0.08554853063562273,0.09174396337929808,0.05033979379572881,True,0.00764611307563327,0.017095183613709458,0.6626916524701875,0.11627935480449107,0.1041550080695687,0.010848265705971923,0.23230610029299986,0.25780691361971125,0.0017630712214316625,sample_0809,train,1024,2.0000000000000004e-07,16.513182442241682,124.4844970703125,1024,2.9176189079686376e-09,2.0000000000000004e-07,0.5199225693669997,0.1207811845439644,1.275355807949198,0.9563874137681966,0.0748089049229481,0.07796444566675753,0.10365110375117186,True,0.1338855835785248,0.1347040687127992,1.0,0.39051940729515405,0.2432252047371734,0.05915850021943992,0.23230610029299986,0.2962729342307063,0.025412537360853058
sample_0810,train,0.5,0.32303498935652897,0.32316217276326337,0.1284980918576491,0.12866516102828152,sample_0810,train,1024,2.0000000000000004e-07,0.5494837850702534,113.68215942382812,1024,1.1448278476225185e-10,2.0000000000000004e-07,0.11856258253742022,0.023925173433253503,0.9904927696954451,0.988350381270892,0.04740395484764653,0.049477825482513046,0.040529742678626406,True,0.0022209167992096597,0.00642514812051788,0.6832618025751073,0.11874661132347757,-0.009552712521415726,9.12543165168128e-05,0.20179362595869857,0.19987512748271802,0.0008456138771106456,sample_0810,train,1024,2.0000000000000004e-07,18.04047331987286,113.68215942382812,1024,3.5292675178360726e-09,2.0000000000000004e-07,0.6582939255127649,0.13283951817580625,1.4796401828976822,0.9876932076087321,0.09268084356342286,0.08994921371250451,0.09188676479094568,True,0.13217798540520564,0.13231110301408666,1.0,0.3706692492265026,0.39179893855391906,0.15350640825197764,0.20179362595869857,0.2985819576211152,0.02776292261320895
sample_0813,train,0.5,0.31261591342263273,0.3152897586783737,0.12446365019042428,0.12451523260885235,sample_0813,train,1024,2.0000000000000004e-07,1.5249954208337215,131.2742919921875,1024,3.3875302250366143e-10,2.0000000000000004e-07,0.1318839128942571,0.041155377686498115,0.9935328365853457,0.9887363765256866,0.09942156487076692,0.14305584428623588,0.03800870890730445,True,0.0037095606352270365,0.005586201070466978,0.8544839255499155,0.13215327455404974,-0.006488166116878675,4.209629956021251e-05,0.3120576026546618,0.3100394751435089,0.0023468523540689217,sample_0813,train,1024,2.0000000000000004e-07,18.367852703667694,131.2742919921875,1024,3.5977335540788256e-09,2.0000000000000004e-07,0.4297983389399994,0.134121839274572,1.198178243806343,0.9870761067054112,0.10680792384836534,0.13609239663061806,0.15057040616906053,True,0.13204749013012035,0.13209108054973498,1.0,0.34841683205970647,0.18080227310536295,0.03268946196006625,0.3120576026546618,0.37390063031518034,0.02826673443846658
sample_0814,train,0.5,0.2817613323350088,0.2984092676919372,0.11313111118119548,0.1122258219415832,sample_0814,train,1024,2.0000000000000004e-07,5.274055107750723,1157.6283569335938,1024,1.2125231231744906e-09,2.0000000000000004e-07,0.03183197733520075,0.07786279994883598,0.9986840368475467,0.9992461647736703,0.13522749053905314,0.12341142293607156,0.12371661983362967,True,0.00021908765157411711,0.02278411462051726,0.3737417943107221,0.03182571176660914,-0.001316829792356834,1.7340407020385426e-06,2.4460560250127146,2.4428371054149616,0.008116371922816825,sample_0814,train,1024,2.0000000000000004e-07,18.668661595332605,1157.6283569335938,1024,3.5084256765608992e-09,2.0000000000000004e-07,0.05414704275121543,0.13244670015823154,1.007828278892191,0.9992142629577234,0.12110959098075598,0.1459874280875841,0.11643093499194314,True,0.12953235361586515,0.13160333895217124,1.0,0.053369680745304474,0.00779779689468939,6.08056364108275e-05,2.4460560250127146,2.4652044337624384,0.028729656508795942
sample_0816,train,0.5,0.27696841661963845,0.29409148152574477,0.11107016375385509,0.11031679879352885,sample_0816,train,1024,2.0000000000000004e-07,2.477505378249969,258.004150390625,1024,5.365598652976184e-10,2.0000000000000004e-07,0.12951957533529132,0.05179574622001397,1.0235449188644092,0.9807479217753745,0.06717372262242804,0.0554467971536198,0.0634487779874088,True,0.025010454061375063,0.050648599312005695,0.6324942791762015,0.12588813096898108,0.023272012664150563,0.0005415865734403842,0.3999067020249929,0.40932247287750484,0.00381269300705437,sample_0816,train,1024,2.0000000000000004e-07,18.777072403593422,258.004150390625,1024,3.3443987106365324e-09,2.0000000000000004e-07,0.323359290533616,0.12931354744643989,1.1873488767817928,0.9629649978672483,0.08855634111228503,0.034298976873762474,0.1070613675214487,True,0.15017109389163266,0.15652030624914953,1.0,0.2418707267945869,0.17172298717076975,0.029488784322852353,0.3999067020249929,0.4748287734668864,0.028896492809178664
sample_0817,train,0.5,0.31922073123860173,0.31961063229642445,0.1268070496389855,0.12714593818519532,sample_0817,train,1024,2.0000000000000004e-07,0.7696871058007915,79.01068115234375,1024,1.8727226760401257e-10,2.0000000000000004e-07,0.16003581051685836,0.030600021863065107,1.1135182582227467,0.9925954173280868,0.0836362388052722,0.12170146220730776,0.1262813770751333,True,0.0006122063323248628,0.005546886743814163,0.6103729104157736,0.10690089601350972,0.1075246047274604,0.011561540621796597,0.19120734143338292,0.2129128657923026,0.001184490120248296,sample_0817,train,1024,2.0000000000000004e-07,19.960249716126544,79.01068115234375,1024,4.021658771015148e-09,2.0000000000000004e-07,0.7416227582025916,0.14180371594241012,1.5347086611574345,0.9921061329175085,0.17957969807981156,0.19259514802756914,0.19611714384599058,True,0.12973357300823765,0.12986515699896808,1.0,0.4148239267251516,0.4283405657338016,0.1834756402531532,0.19120734143338292,0.29344756297469954,0.030717312697669204
sample_0819,train,0.5,0.3186561519105453,0.31886019059871373,0.1267558425318809,0.12692106567122302,sample_0819,train,1024,2.0000000000000004e-07,0.3495550286878435,42.154541015625,1024,7.804219009633323e-11,2.0000000000000004e-07,0.1901938122349777,0.019753757882531264,1.0150400870334788,0.9779035439275132,0.05527634604404798,0.0908944104099117,0.09798479192628404,True,0.003706516984439124,0.0052047081860505245,0.8314509122502173,0.1881883092086005,0.014928106328123749,0.00022284835854376832,0.10386120163639287,0.10542328314840592,0.0005379386842866288,sample_0819,train,1024,2.0000000000000004e-07,16.993748102380074,42.154541015625,1024,3.2621151633824816e-09,2.0000000000000004e-07,1.2296494043525454,0.1277128647275301,1.890264595174607,0.9780198986641476,0.13298755031549686,0.14155356700946492,0.18588515985317577,True,0.13198680236456603,0.13200508268757108,1.0,0.616941551266683,0.636716816719705,0.40540830469367445,0.10386120163639287,0.1963251522655644,0.026152091393141556
sample_0821,train,0.5,0.28399438856649795,0.2961520727808279,0.1127487779044919,0.11311525048361848,sample_0821,train,1024,2.0000000000000004e-07,1.6060393407247262,528.2857666015625,1024,3.554274005900499e-10,2.0000000000000004e-07,0.04225147842281241,0.0421561027960395,0.9965584454928569,0.9985983719389495,0.069306339380714,0.056447922473570895,0.06686580006408417,True,0.0007711821776432233,0.017562158871037396,0.5342287694974004,0.04218373223262938,-0.003447490278623018,1.1885189221200214e-05,0.9977426677045833,0.9943088819295756,0.0024715727809404443,sample_0821,train,1024,2.0000000000000004e-07,14.85389458508072,528.2857666015625,1024,2.7016629576984877e-09,2.0000000000000004e-07,0.1164882286716607,0.11622527603104428,1.043531090892355,0.9980785465088753,0.09331506571725451,0.05858756639680771,0.0767417021185157,True,0.1273832034506872,0.1288309921066885,1.0,0.10577119402462815,0.04261024190904309,0.0018156327155471723,0.9977426677045833,1.0411754944596123,0.022859018839040783
sample_0823,train,0.5,0.2737326366477646,0.2830149560244374,0.10256597013086273,0.10902798437759653,sample_0823,train,1024,2.0000000000000004e-07,0.3890672133677384,92.48129272460938,1024,7.857802570809312e-11,2.0000000000000004e-07,0.16909706468517913,0.019821456266895868,1.1517327364407814,0.9902386739898787,0.03398000091603366,0.03779531484638965,0.021548515434751666,True,0.00799897739147645,0.013036511020046744,0.5726911179849757,0.06954893577028073,0.14126753574024795,0.01995651665412223,0.11721939883343914,0.1350054189823802,0.0005987449041272057,sample_0823,train,1024,2.0000000000000004e-07,16.274325690923675,92.48129272460938,1024,2.728521538400775e-09,2.0000000000000004e-07,0.9964355317958125,0.11680157401338337,1.899389774975465,0.8735752727375332,0.11876979874640538,0.10614937461965099,0.0888518809769315,True,0.12419101742717265,0.12631515358227657,1.0,0.31122923546044257,0.6415326635203776,0.4115641583635501,0.11721939883343914,0.22264532757300523,0.02504495504359073
sample_0826,train,0.5,0.30704110136139207,0.3107875931577144,0.12195349413937574,0.12229477936014782,sample_0826,train,1024,2.0000000000000004e-07,0.2711801238474636,62.91986083984375,1024,5.4987717646325536e-11,2.0000000000000004e-07,0.11094699448718152,0.01658127221390529,0.9972023030826118,0.9925467135481861,0.037559089243185136,0.02885114390222272,0.030378119693411,True,0.004116090773314518,0.005365299466799334,0.8859948761742101,0.11106718977654198,-0.002801617786051241,7.849062219118659e-06,0.14945219823706932,0.14903407628276458,0.0004173256503575383,sample_0826,train,1024,2.0000000000000004e-07,17.138469513367923,62.91986083984375,1024,3.2344577328285756e-09,2.0000000000000004e-07,0.8509096226885292,0.12717031361187592,1.4955823645013806,0.979130495111859,0.08012113427623901,0.0324277274195101,0.04379463837262458,True,0.13243095303172234,0.13244470436851197,1.0,0.5656020584031088,0.40251567246356335,0.1620188665787946,0.14945219823706932,0.2235180720193252,0.026374806744772713
sample_0828,train,0.5,0.3207008591707563,0.32231873009497464,0.12751238607327373,0.12773547462863902,sample_0828,train,1024,2.0000000000000004e-07,0.33631564998581576,37.813507080078125,1024,7.149555640408256e-11,2.0000000000000004e-07,0.19038188571266604,0.0189070828532699,1.0667714289769419,0.9842164252522243,0.04196388903391306,0.08635346703894402,0.03448786882903626,True,0.0053991315954475,0.008709025344758571,0.7415053763440861,0.17261875546110556,0.06463673098070966,0.004177906991872631,0.09931135403189265,0.10594251505423709,0.0005175642758047144,sample_0828,train,1024,2.0000000000000004e-07,19.6766604666791,37.813507080078125,1024,3.819779781060874e-09,2.0000000000000004e-07,1.3915706545321918,0.13819876593263908,1.9692290479386005,0.9629720063322414,0.11448817572813433,0.10366816212214088,0.11834225502262348,True,0.13617199777275005,0.13632136518086055,1.0,0.7115630500463969,0.6776421199299186,0.45919884270311423,0.09931135403189265,0.19556680314971725,0.030280890304927734
sample_0829,train,0.5,0.2958841731742723,0.30023356698567394,0.11481383060184283,0.11785096364645004,sample_0829,train,1024,2.0000000000000004e-07,0.31245607267527986,60.410400390625,1024,6.656414568965393e-11,2.0000000000000004e-07,0.22076480035903126,0.01824337491935825,1.0693807028741606,0.9471728250734635,0.034387041038425395,0.02971797219670903,0.01928718672403843,True,0.0036842699139276883,0.008439173231485846,0.6919091271422877,0.20266645856349827,0.06707969855405016,0.004499685958102239,0.08263715451778965,0.08837057838175452,0.0004808462049306183,sample_0829,train,1024,2.0000000000000004e-07,16.278147616537353,60.410400390625,1024,3.0073378029086787e-09,2.0000000000000004e-07,1.483886741403487,0.12262417793625933,2.2788324835005325,0.8370815226136845,0.07195600153242855,0.05279667345204657,0.11857080191444384,True,0.1263889601597419,0.12680357859290306,1.0,0.49859345132379934,0.8236632431743115,0.678421138156425,0.08263715451778965,0.18831623205919185,0.025050836535461467
sample_0830,train,0.5,0.31937629710591864,0.3204327699780899,0.12716884497842934,0.12720790022654788,sample_0830,train,1024,2.0000000000000004e-07,0.8118280997918625,168.56875610351562,1024,1.740868681575384e-10,2.0000000000000004e-07,0.05866740501453434,0.029503124254690243,1.0013516195661245,0.998091659786678,0.06430755963221682,0.07275344208930222,0.07873427961780993,True,0.000274504583167544,0.0023875174005427023,0.5267629566694988,0.058612235835905045,0.0013507069506454759,1.824409266522e-06,0.5028878343499444,0.5035675473864178,0.001249341962529025,sample_0830,train,1024,2.0000000000000004e-07,15.978039090446444,168.56875610351562,1024,3.1107029838660714e-09,2.0000000000000004e-07,0.24799512607177093,0.12471373187957432,1.1030634564424755,0.997903204694168,0.11929417819404634,0.06976141376678995,0.0778276951396982,True,0.12986681596419522,0.12990301362061968,1.0,0.21476880300012188,0.09809126938940388,0.009621897130424602,0.5028878343499444,0.5547171927609208,0.02458899206518137
sample_0832,train,0.5,0.31970416006515734,0.32002065861382306,0.12695606601251191,0.12733848837283412,sample_0832,train,1024,2.0000000000000004e-07,2.7213491982862905,341.4518127441406,1024,6.092946120984514e-10,2.0000000000000004e-07,0.10437991954880407,0.055194864439477125,0.9917189196121031,0.9881422969944943,0.0959438519361744,0.06461975666410848,0.051074369487090834,True,0.010323681983340905,0.0374497219145973,0.4701086956521739,0.10448442866144694,-0.008315559012875416,6.914852169661357e-05,0.5287881488897882,0.5244092117206647,0.0041879501840714345,sample_0832,train,1024,2.0000000000000004e-07,19.87121255463534,341.4518127441406,1024,3.860419139922369e-09,2.0000000000000004e-07,0.26273656580503124,0.1389319822777025,1.1758725240818404,0.9882835835073882,0.12172785899112469,0.04284841176097357,0.08220871269239541,True,0.13989499460338897,0.14430835548753357,1.0,0.18000257136734965,0.16201044571136786,0.026247384519596073,0.5287881488897882,0.6217874553395992,0.030580291857368793
sample_0834,train,0.5,0.29385640869440977,0.3040757084904413,0.11713059177884674,0.11704330301548048,sample_0834,train,1024,2.0000000000000004e-07,1.1269534524641418,232.42678833007812,1024,2.7458420319005764e-10,2.0000000000000004e-07,0.06725474686556955,0.03705294881585389,1.0167834568597562,0.9972682643301317,0.09407927078773495,0.10357347965273528,0.11050553494631402,True,0.004398944082896453,0.011618691946798917,0.6507601351351351,0.06458718363193532,0.016644170953274362,0.00027702842672182196,0.5509343286937982,0.5601809112319893,0.0017342958470803384,sample_0834,train,1024,2.0000000000000004e-07,17.55930373008149,232.42678833007812,1024,3.253687136241787e-09,2.0000000000000004e-07,0.23151176354468742,0.1275477780332097,1.0851310643777599,0.9956736464882866,0.09910308012350623,0.084994134909596,0.10060568813790319,True,0.13394489557784353,0.13431936460346874,1.0,0.20667390160345167,0.08170077635862347,0.006675016857601807,0.5509343286937982,0.5978359544977478,0.02702243830582569
sample_0838,train,0.5,0.3105604259035317,0.3123333351203166,0.12297283149053823,0.12369652986348235,sample_0838,train,1024,2.0000000000000004e-07,0.24338370592711,86.03982543945312,1024,5.390190300023882e-11,2.0000000000000004e-07,0.09561281189659854,0.0164167449575485,1.007687774269686,0.9932521284955983,0.03613622880753729,0.0376225327924273,0.02840176101844461,True,0.002134990064857222,0.003360080606202867,0.8614118666089216,0.09493900582460273,0.007658373919107203,5.865069108486142e-05,0.17170026309133715,0.17302025595602905,0.00037454907709978213,sample_0838,train,1024,2.0000000000000004e-07,16.77513863525092,86.03982543945312,1024,3.1884774569651943e-09,2.0000000000000004e-07,0.7353696756475,0.126263166778067,1.5074894155755632,0.9860178252641336,0.10827454724193604,0.026542233706569697,0.0771882219399028,True,0.1304605029823461,0.13050110030827253,1.0,0.43344816045699075,0.41044562841748233,0.16846561388702197,0.17170026309133715,0.2588363292617303,0.025815668214133586
sample_0842,train,0.5,0.318702570599271,0.31997147690310546,0.12677242074308534,0.1269395542816101,sample_0842,train,1024,2.0000000000000004e-07,0.4731985965241854,59.26678466796875,1024,1.2535236571120025e-10,2.0000000000000004e-07,0.14178165078501448,0.025035211773739824,1.0675715461989148,0.991268942487516,0.06973700039770839,0.06845531952303129,0.05670382375369277,True,0.0018493620020578528,0.003761221983948536,0.7239158437097466,0.12063486024601668,0.06538648607514383,0.004275392561254978,0.17657582370585506,0.18850732513500668,0.0007282168741861763,sample_0842,train,1024,2.0000000000000004e-07,17.79102357817811,59.26678466796875,1024,3.513898184455641e-09,2.0000000000000004e-07,0.7506687696259167,0.13254995632695699,1.4487936753564747,0.9895052253539954,0.13439686612177462,0.05142233048668723,0.11798083862261832,True,0.13194996439729856,0.13199829393101092,1.0,0.49992366847627534,0.37073126214164265,0.13744166872913535,0.17657582370585506,0.2558219366059027,0.02737903789133128
